Format Version,1.23,Take Name,P_25,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.49.06.562 PM,Total Frames in Take,1018,Total Exported Frames,1018,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
268,2.233333,-0.005385,-0.025170,0.002946,-0.999664,-1.917474,0.144532,-0.978894,0.000184,-1.950714,0.098443,-1.130994,0.000000,-1.889093,0.206114,-0.929674,0.911771,-1.954941,0.155098,-0.878683,0.000000,-1.936425,0.205705,-0.924712,0.904839,-1.865143,0.155698,-0.883504,0.926759,-1.908996,0.197943,-0.867681,0.943978,-1.993387,0.104856,-0.949411,0.000000,-1.832564,0.107596,-0.964751,0.931270,-1.895075,0.099707,-1.133872,0.919604,-1.866786,0.130757,-1.010935,0.860132,-1.971679,0.128911,-1.007011,0.000000,-1.944886,0.143551,-1.065501,0.000000,,,,-1.867089,0.130287,-1.010930,,,,-1.889119,0.205903,-0.929955,,,,-1.936377,0.205791,-0.924344,-1.864947,0.155902,-0.883580,-1.909143,0.197997,-0.867841,,,,-1.832440,0.107645,-0.964511,-1.894967,0.099994,-1.133969,,,,,,,,,,,,,,,,,,,,,
269,2.241667,-0.004887,-0.024019,0.003880,-0.999692,-1.916896,0.144661,-0.975903,0.000351,-1.949873,0.098474,-1.128030,0.000000,-1.888513,0.206243,-0.926682,0.000000,-1.954572,0.155403,-0.875789,0.000000,-1.935857,0.205927,-0.921828,0.948043,-1.864762,0.155831,-0.880405,0.899281,-1.908573,0.198173,-0.864727,0.943470,-1.992949,0.105158,-0.946552,0.000000,-1.832087,0.107583,-0.961526,0.983047,-1.894225,0.099633,-1.130782,0.825215,-1.866160,0.130759,-1.007813,0.779402,-1.971065,0.129111,-1.004127,0.000000,-1.944111,0.143640,-1.062571,0.000000,,,,-1.866802,0.130199,-1.008040,,,,,,,,,,-1.935937,0.205885,-0.921641,-1.864490,0.155940,-0.880681,-1.908538,0.198254,-0.864935,,,,-1.832079,0.107610,-0.961465,-1.893841,0.099998,-1.130327,,,,,,,,,,,,,,,,,,,,,
270,2.250000,-0.004098,-0.026361,0.004523,-0.999634,-1.916655,0.144661,-0.972970,0.000210,-1.950404,0.098273,-1.124866,0.000000,-1.887967,0.206286,-0.923981,0.902449,-1.953848,0.155607,-0.872697,0.000000,-1.935288,0.206035,-0.918904,0.911684,-1.864060,0.155918,-0.877736,0.947155,-1.907746,0.198339,-0.861919,0.953488,-1.992618,0.105297,-0.943199,0.000000,-1.831826,0.107501,-0.958933,0.903428,-1.894768,0.099359,-1.127882,0.908660,-1.866087,0.130646,-1.005095,0.839660,-1.970976,0.129133,-1.000915,0.000000,-1.944279,0.143536,-1.059508,0.000000,,,,-1.866434,0.130113,-1.005008,,,,-1.887957,0.206165,-0.924352,,,,-1.935291,0.206143,-0.918568,-1.863872,0.155976,-0.877812,-1.907897,0.198438,-0.861961,,,,-1.831604,0.107617,-0.958638,-1.894687,0.099632,-1.128111,,,,,,,,,,,,,,,,,,,,,
271,2.258333,-0.003893,-0.026751,0.004282,-0.999625,-1.916337,0.144600,-0.969911,0.000171,-1.950181,0.098136,-1.121763,0.000000,-1.887640,0.206258,-0.920969,0.902449,-1.953457,0.155568,-0.869614,0.000000,-1.934957,0.205986,-0.915855,0.911684,-1.863673,0.155921,-0.874723,0.947155,-1.907367,0.198326,-0.858889,0.953488,-1.992257,0.105211,-0.940066,0.000000,-1.831478,0.107488,-0.955926,0.903428,-1.894548,0.099248,-1.124822,0.908660,-1.865787,0.130598,-1.002071,0.839660,-1.970671,0.129034,-0.997808,0.000000,-1.944027,0.143427,-1.056427,0.000000,,,,-1.865841,0.130240,-1.001931,,,,,,,,,,-1.935177,0.206019,-0.915863,-1.863500,0.155953,-0.874823,-1.907332,0.198412,-0.858934,,,,-1.831376,0.107500,-0.955677,-1.894585,0.099445,-1.125058,,,,,,,,,,,,,,,,,,,,,
272,2.266667,-0.002911,-0.027770,0.002829,-0.999606,-1.916012,0.144445,-0.966868,0.000176,-1.950026,0.097596,-1.118564,0.000000,-1.887399,0.206280,-0.918100,0.000000,-1.952960,0.155492,-0.866516,0.000000,-1.934705,0.205878,-0.912890,0.944514,-1.863189,0.156101,-0.871808,0.949319,-1.906976,0.198407,-0.855965,0.974331,-1.991754,0.104887,-0.936795,0.000000,-1.831015,0.107611,-0.952986,0.932622,-1.894403,0.098867,-1.121738,0.922734,-1.865486,0.130532,-0.999104,0.902993,-1.970356,0.128666,-0.994625,0.000000,-1.943875,0.143028,-1.053325,0.000000,,,,-1.865751,0.130217,-0.998992,,,,-1.886997,0.206270,-0.918065,,,,-1.935154,0.205729,-0.913069,-1.862827,0.156255,-0.871804,-1.907043,0.198455,-0.856086,,,,-1.831011,0.107608,-0.952727,-1.894390,0.099144,-1.121849,,,,,,,,,,,,,,,,,,,,,
273,2.275000,-0.003450,-0.028896,0.002484,-0.999573,-1.915739,0.144615,-0.963550,0.000173,-1.950063,0.097910,-1.115220,0.000000,-1.887058,0.206415,-0.914778,0.899148,-1.952469,0.155526,-0.863103,0.000000,-1.934351,0.205975,-0.909462,0.873439,-1.862710,0.156201,-0.868596,0.901678,-1.906490,0.198460,-0.852608,0.963400,-1.991387,0.104973,-0.933350,0.000000,-1.830687,0.107822,-0.949900,0.935150,-1.894448,0.099222,-1.118518,0.925315,-1.865276,0.130771,-0.995915,0.893200,-1.970135,0.128830,-0.991202,0.000000,-1.943795,0.143274,-1.049945,0.000000,,,,-1.865453,0.130336,-0.995974,,,,,,,,,,-1.934410,0.205959,-0.909417,-1.862442,0.156350,-0.868634,-1.906617,0.198491,-0.852773,,,,-1.830572,0.107814,-0.949567,-1.894468,0.099501,-1.118635,,,,,,,,,,,,,,,,,,,,,
274,2.283333,-0.003545,-0.029190,0.003339,-0.999562,-1.915500,0.144682,-0.960438,0.000262,-1.949994,0.098057,-1.112095,0.000000,-1.886684,0.206426,-0.911674,0.000000,-1.952151,0.155641,-0.859968,0.000000,-1.933975,0.206066,-0.906330,0.981035,-1.862395,0.156163,-0.865514,0.922651,-1.906092,0.198495,-0.849494,0.947431,-1.991197,0.105165,-0.930199,0.000000,-1.830503,0.107742,-0.946844,0.911930,-1.894379,0.099274,-1.115426,0.924069,-1.865080,0.130756,-0.992835,0.881769,-1.969939,0.128994,-0.988060,0.000000,-1.943609,0.143401,-1.046817,0.000000,,,,-1.865527,0.130236,-0.992817,,,,-1.886969,0.206158,-0.912252,,,,-1.933790,0.206249,-0.905938,-1.862183,0.156269,-0.865545,-1.906152,0.198571,-0.849509,,,,-1.830279,0.107822,-0.946523,-1.894207,0.099618,-1.115534,,,,,,,,,,,,,,,,,,,,,
275,2.291667,-0.004158,-0.029352,0.002101,-0.999558,-1.915351,0.144668,-0.957244,0.000198,-1.949778,0.098156,-1.108951,0.000000,-1.886670,0.206418,-0.908409,0.825588,-1.951997,0.155407,-0.856749,0.000000,-1.933958,0.205936,-0.903051,0.882452,-1.862244,0.156155,-0.862322,0.940464,-1.906040,0.198359,-0.846233,0.975531,-1.990942,0.104927,-0.927033,0.000000,-1.830259,0.107917,-0.943724,0.900200,-1.894167,0.099513,-1.112297,0.900219,-1.864907,0.130907,-0.989675,0.828522,-1.969760,0.128883,-0.984870,0.000000,-1.943484,0.143431,-1.043617,0.000000,,,,-1.865185,0.130416,-0.989630,,,,,,,,,,-1.934271,0.205872,-0.903260,-1.862038,0.156155,-0.862406,-1.905841,0.198498,-0.846271,,,,-1.830138,0.107975,-0.943448,-1.894102,0.099872,-1.112288,,,,,,,,,,,,,,,,,,,,,
276,2.300000,-0.004794,-0.029689,0.001363,-0.999547,-1.915118,0.144794,-0.953923,0.000138,-1.949580,0.098433,-1.105668,0.000000,-1.886494,0.206522,-0.905026,0.000000,-1.951713,0.155349,-0.853389,0.000000,-1.933778,0.205965,-0.899637,0.904553,-1.861965,0.156234,-0.859021,0.944414,-1.905811,0.198354,-0.842848,0.938733,-1.990632,0.104906,-0.923714,0.000000,-1.829965,0.108149,-0.940508,0.923166,-1.893973,0.099875,-1.109049,0.908771,-1.864677,0.131150,-0.986405,0.858575,-1.969524,0.128968,-0.981533,0.000000,-1.943307,0.143631,-1.040278,0.000000,,,,-1.864852,0.130758,-0.986331,,,,,,,,,,-1.933933,0.206023,-0.899587,-1.861797,0.156256,-0.859226,-1.905801,0.198402,-0.842926,,,,-1.829874,0.108193,-0.940334,-1.893911,0.100094,-1.109065,,,,,,,,,,,,,,,,,,,,,
277,2.308333,-0.003921,-0.031383,0.001318,-0.999499,-1.914895,0.144784,-0.950439,0.000669,-1.949863,0.098153,-1.101985,0.000000,-1.886115,0.206601,-0.901747,0.000000,-1.951150,0.155507,-0.849800,0.000000,-1.933380,0.206046,-0.896196,0.956858,-1.861422,0.156396,-0.855738,0.933752,-1.905219,0.198537,-0.839489,0.976901,-1.990299,0.104936,-0.919905,0.000000,-1.829690,0.108175,-0.937249,0.949839,-1.894269,0.099597,-1.105558,0.942742,-1.864561,0.131090,-0.983069,0.891064,-1.969391,0.128900,-0.977837,0.000000,-1.943376,0.143465,-1.036696,0.000000,,,,-1.864927,0.130794,-0.983174,,,,-1.885838,0.206534,-0.901816,,,,-1.933476,0.206005,-0.895896,-1.861352,0.156453,-0.855946,-1.905561,0.198449,-0.839732,,,,-1.829716,0.108225,-0.937188,-1.892091,0.101325,-1.104369,,,,,,,,,,,,,,,,,,,,,
278,2.316667,-0.004982,-0.031070,0.001090,-0.999504,-1.914757,0.144879,-0.947319,0.000176,-1.949612,0.098558,-1.098986,0.000000,-1.886032,0.206603,-0.898477,0.000000,-1.951081,0.155373,-0.846680,0.000000,-1.933301,0.206018,-0.892957,0.957650,-1.861348,0.156310,-0.852560,0.931660,-1.905173,0.198399,-0.836249,0.946505,-1.990166,0.104937,-0.916917,0.000000,-1.829547,0.108275,-0.934154,0.930636,-1.894016,0.100032,-1.102521,0.920649,-1.864398,0.131274,-0.979946,0.878909,-1.969230,0.129033,-0.974785,0.000000,-1.943184,0.143734,-1.033596,0.000000,,,,-1.864566,0.130820,-0.979946,,,,,,,,,,-1.933350,0.206050,-0.892798,-1.861116,0.156454,-0.852574,-1.905302,0.198443,-0.836414,,,,-1.829436,0.108295,-0.933900,-1.894013,0.100247,-1.102755,,,,,,,,,,,,,,,,,,,,,
279,2.325000,-0.005506,-0.031212,0.001636,-0.999496,-1.914357,0.144987,-0.943976,0.000200,-1.949308,0.098859,-1.095680,0.000000,-1.885548,0.206629,-0.895079,0.902649,-1.950639,0.155420,-0.843316,0.000000,-1.932816,0.206091,-0.889547,0.907570,-1.860908,0.156262,-0.849221,0.926756,-1.904680,0.198384,-0.832854,0.943895,-1.989802,0.105098,-0.913593,0.000000,-1.829184,0.108274,-0.930872,0.931593,-1.893711,0.100274,-1.099229,0.922668,-1.864022,0.131359,-0.976631,0.843442,-1.968855,0.129230,-0.971442,0.000000,-1.942810,0.143961,-1.030246,0.000000,,,,-1.864424,0.130885,-0.976554,,,,-1.885527,0.206558,-0.895462,,,,-1.932804,0.206252,-0.889214,-1.860638,0.156376,-0.849209,-1.904869,0.198328,-0.832961,,,,-1.829026,0.108356,-0.930665,-1.893580,0.100517,-1.099369,,,,,,,,,,,,,,,,,,,,,
280,2.333333,-0.005753,-0.031537,0.000119,-0.999486,-1.914085,0.144746,-0.940594,0.000131,-1.948992,0.098602,-1.092303,0.000000,-1.885431,0.206446,-0.891679,0.000000,-1.950334,0.155010,-0.839905,0.000000,-1.932693,0.205762,-0.886117,0.976061,-1.860610,0.156126,-0.845866,0.934552,-1.904499,0.198106,-0.829447,0.967288,-1.989389,0.104612,-0.910187,0.000000,-1.828793,0.108283,-0.927566,0.926602,-1.893402,0.100187,-1.095886,0.933052,-1.863730,0.131289,-0.973289,0.900101,-1.968552,0.128841,-0.968035,0.000000,-1.942589,0.143685,-1.026847,0.000000,,,,-1.863929,0.130946,-0.973243,,,,,,,,,,-1.932784,0.205760,-0.886087,-1.860374,0.156215,-0.845939,-1.904552,0.198146,-0.829559,,,,-1.828699,0.108292,-0.927288,-1.893388,0.100395,-1.096054,,,,,,,,,,,,,,,,,,,,,
281,2.341667,-0.006489,-0.030672,0.000921,-0.999508,-1.913377,0.144820,-0.937193,0.000516,-1.948100,0.098950,-1.089028,0.000000,-1.884706,0.206403,-0.888142,0.800892,-1.949784,0.155002,-0.836552,0.000000,-1.931979,0.205790,-0.882662,0.888100,-1.860047,0.155978,-0.842357,0.897245,-1.903894,0.198007,-0.825954,0.949553,-1.988800,0.104768,-0.906973,0.000000,-1.828169,0.108197,-0.924070,0.984106,-1.892501,0.100447,-1.092513,0.686237,-1.862989,0.131326,-0.969821,0.842227,-1.967824,0.129045,-0.964750,0.000000,-1.941735,0.143929,-1.023496,0.000000,,,,-1.863454,0.130900,-0.969837,,,,-1.885024,0.206056,-0.888784,,,,-1.931901,0.205895,-0.882234,-1.859797,0.156053,-0.842675,-1.903890,0.198089,-0.826138,,,,-1.828176,0.108139,-0.924045,-1.891937,0.101150,-1.091640,,,,,,,,,,,,,,,,,,,,,
282,2.350000,-0.006735,-0.030819,0.003044,-0.999498,-1.912997,0.144841,-0.933621,0.000550,-1.947963,0.099174,-1.085461,0.000000,-1.884048,0.206283,-0.884557,0.879982,-1.949327,0.155141,-0.832965,0.000000,-1.931321,0.205869,-0.879062,0.900573,-1.859589,0.155737,-0.838798,0.909706,-1.903251,0.197946,-0.822366,0.939739,-1.988580,0.105099,-0.903391,0.000000,-1.827941,0.107850,-0.920539,0.974068,-1.892359,0.100436,-1.088964,0.613165,-1.862676,0.131144,-0.966270,0.793135,-1.967519,0.129307,-0.961166,0.000000,-1.941385,0.144102,-1.019915,0.000000,,,,-1.863297,0.130603,-0.966350,,,,-1.884040,0.206208,-0.885031,,,,-1.931345,0.205941,-0.878671,-1.859415,0.155784,-0.839111,-1.903347,0.197866,-0.822572,,,,-1.827953,0.107923,-0.920612,-1.891541,0.101159,-1.087868,,,,,,,,,,,,,,,,,,,,,
283,2.358333,-0.007030,-0.031587,0.001500,-0.999475,-1.912547,0.144670,-0.930130,0.000456,-1.947603,0.099000,-1.081948,0.000000,-1.883713,0.206168,-0.881066,0.000000,-1.948757,0.154789,-0.829411,0.000000,-1.930977,0.205605,-0.875500,0.952784,-1.859030,0.155665,-0.835380,0.881251,-1.902797,0.197729,-0.818852,0.948464,-1.987962,0.104675,-0.899813,0.000000,-1.827358,0.107933,-0.917202,0.979829,-1.892009,0.100436,-1.085534,0.750341,-1.862235,0.131151,-0.962864,0.818729,-1.967063,0.128987,-0.957603,0.000000,-1.941064,0.143903,-1.016381,0.000000,,,,-1.862685,0.130603,-0.963014,,,,,,,,,,-1.931145,0.205598,-0.875414,-1.858746,0.155748,-0.835752,-1.902807,0.197779,-0.819052,,,,-1.827389,0.107903,-0.917270,-1.891602,0.100929,-1.084767,,,,,,,,,,,,,,,,,,,,,
284,2.366667,-0.006000,-0.033998,0.000359,-0.999404,-1.912332,0.144425,-0.926743,0.000184,-1.948008,0.098370,-1.078300,0.000000,-1.883409,0.206088,-0.877940,0.919455,-1.948081,0.154657,-0.825872,0.000000,-1.930644,0.205423,-0.872146,0.930112,-1.858386,0.155735,-0.832274,0.930815,-1.902173,0.197727,-0.815619,0.958510,-1.987504,0.104311,-0.895984,0.000000,-1.826994,0.107915,-0.914152,0.922524,-1.892436,0.099931,-1.082157,0.906484,-1.862145,0.130960,-0.959692,0.858943,-1.966942,0.128558,-0.953923,0.000000,-1.941261,0.143418,-1.012854,0.000000,,,,-1.862467,0.130508,-0.959592,,,,-1.883239,0.205966,-0.878185,,,,-1.930883,0.205341,-0.872027,-1.858184,0.155846,-0.832426,-1.902188,0.197867,-0.815706,,,,-1.826882,0.107958,-0.913867,-1.892345,0.100293,-1.082175,,,,,,,,,,,,,,,,,,,,,
285,2.375000,-0.005088,-0.034694,0.000270,-0.999385,-1.911981,0.144314,-0.923159,0.000145,-1.947857,0.097975,-1.074583,0.000000,-1.883006,0.206073,-0.874509,0.000000,-1.947592,0.154721,-0.822257,0.000000,-1.930232,0.205407,-0.868647,0.956330,-1.857906,0.155809,-0.828786,0.937999,-1.901681,0.197820,-0.812146,0.975407,-1.987101,0.104237,-0.892223,0.000000,-1.826617,0.107848,-0.910621,0.932508,-1.892290,0.099543,-1.078519,0.927147,-1.861837,0.130802,-0.956153,0.887563,-1.966625,0.128384,-0.950234,0.000000,-1.941030,0.143144,-1.009228,0.000000,,,,-1.862028,0.130395,-0.956143,,,,,,,,,,-1.930381,0.205407,-0.868738,-1.857687,0.155907,-0.828848,-1.901693,0.197843,-0.812241,,,,-1.826491,0.107844,-0.910382,-1.892284,0.099834,-1.078520,,,,,,,,,,,,,,,,,,,,,
286,2.383333,-0.004583,-0.034475,0.001376,-0.999394,-1.911287,0.144435,-0.919544,0.000660,-1.947199,0.098010,-1.070933,0.000000,-1.882198,0.206184,-0.870948,0.000000,-1.946918,0.155029,-0.818669,0.000000,-1.929428,0.205627,-0.865106,0.956330,-1.857227,0.155915,-0.825160,0.937999,-1.900918,0.198040,-0.808585,0.975407,-1.986507,0.104556,-0.888597,0.000000,-1.826008,0.107798,-0.906930,0.932508,-1.891627,0.099452,-1.074847,0.927147,-1.861158,0.130778,-0.952502,0.887563,-1.965953,0.128595,-0.946625,0.000000,-1.940301,0.143235,-1.005625,0.000000,,,,-1.861706,0.130249,-0.952540,,,,-1.882740,0.205828,-0.871847,,,,-1.929204,0.205873,-0.864638,-1.857011,0.155963,-0.825329,-1.900977,0.197924,-0.808712,,,,-1.826003,0.107865,-0.906898,-1.890514,0.100495,-1.073771,,,,,,,,,,,,,,,,,,,,,
287,2.391667,-0.004865,-0.034800,0.001715,-0.999381,-1.910745,0.144465,-0.915855,0.000606,-1.946788,0.098147,-1.067246,0.000000,-1.881582,0.206167,-0.867245,0.722897,-1.946303,0.155029,-0.814951,0.000000,-1.928808,0.205640,-0.861373,0.856490,-1.856616,0.155856,-0.821501,0.930426,-1.900267,0.198002,-0.804874,0.954412,-1.985973,0.104622,-0.884880,0.000000,-1.825484,0.107762,-0.903317,0.981342,-1.891218,0.099553,-1.071196,0.533373,-1.860648,0.130791,-0.948854,0.809306,-1.965441,0.128678,-0.942909,0.000000,-1.939817,0.143332,-1.001917,0.000000,,,,-1.861152,0.130305,-0.948954,,,,-1.881629,0.206024,-0.867732,,,,-1.928767,0.205616,-0.860926,-1.856518,0.155946,-0.821729,-1.900391,0.197964,-0.805093,,,,-1.825554,0.107802,-0.903343,-1.890038,0.100645,-1.070003,,,,,,,,,,,,,,,,,,,,,
288,2.400000,-0.005249,-0.035011,0.001648,-0.999372,-1.910274,0.144514,-0.912207,0.000439,-1.946376,0.098309,-1.063617,0.000000,-1.881097,0.206182,-0.863561,0.872672,-1.945791,0.154997,-0.811279,0.000000,-1.928321,0.205646,-0.857669,0.887669,-1.856107,0.155838,-0.817866,0.934033,-1.899755,0.197967,-0.801188,0.936224,-1.985484,0.104639,-0.881231,0.000000,-1.825003,0.107811,-0.899732,0.978755,-1.890808,0.099724,-1.067590,0.499573,-1.860189,0.130872,-0.945237,0.823044,-1.964979,0.128742,-0.939250,0.000000,-1.939382,0.143444,-0.998257,0.000000,,,,-1.860635,0.130325,-0.945375,,,,,,,,,,-1.928462,0.205583,-0.857462,-1.855858,0.155990,-0.818254,-1.899758,0.198055,-0.801419,,,,-1.825082,0.107738,-0.899855,-1.890351,0.100204,-1.066862,,,,,,,,,,,,,,,,,,,,,
289,2.408333,-0.004404,-0.035750,0.002014,-0.999349,-1.909855,0.144426,-0.908635,0.000499,-1.946212,0.097986,-1.059913,0.000000,-1.880564,0.206157,-0.860139,0.000000,-1.945214,0.155104,-0.807673,0.000000,-1.927780,0.205662,-0.854176,0.935404,-1.855539,0.155875,-0.814395,0.878727,-1.899135,0.198061,-0.797724,0.938323,-1.985045,0.104653,-0.877480,0.000000,-1.824589,0.107686,-0.896225,0.959212,-1.890648,0.099357,-1.063970,0.753884,-1.859828,0.130693,-0.941716,0.820213,-1.964610,0.128644,-0.935570,0.000000,-1.939091,0.143228,-0.994641,0.000000,,,,-1.860322,0.130241,-0.941676,,,,-1.880785,0.205914,-0.860744,,,,-1.927835,0.205715,-0.853846,-1.855294,0.155945,-0.814719,-1.899025,0.198076,-0.797835,,,,-1.824727,0.107694,-0.896247,-1.889928,0.100072,-1.063072,,,,,,,,,,,,,,,,,,,,,
290,2.416667,-0.005165,-0.036341,0.001022,-0.999326,-1.909340,0.144397,-0.904825,0.000601,-1.945785,0.098128,-1.056134,0.000000,-1.880112,0.206108,-0.856265,0.828013,-1.944602,0.154847,-0.803805,0.000000,-1.927320,0.205512,-0.850247,0.915359,-1.854937,0.155802,-0.810630,0.896935,-1.898594,0.197877,-0.793841,0.960847,-1.984417,0.104430,-0.873645,0.000000,-1.823990,0.107803,-0.892573,0.965015,-1.890229,0.099613,-1.060254,0.661045,-1.859325,0.130814,-0.937987,0.832195,-1.964097,0.128552,-0.931721,0.000000,-1.938675,0.143280,-0.990798,0.000000,,,,-1.859764,0.130327,-0.938042,,,,,,,,,,-1.927506,0.205401,-0.850269,-1.854706,0.155890,-0.811044,-1.898551,0.197891,-0.794019,,,,-1.824131,0.107753,-0.892677,-1.889472,0.100451,-1.059069,,,,,,,,,,,,,,,,,,,,,
291,2.425000,-0.005894,-0.037037,0.002336,-0.999294,-1.908643,0.144636,-0.901072,0.000632,-1.945424,0.098671,-1.052392,0.000000,-1.879182,0.206202,-0.852468,0.000000,-1.943735,0.155041,-0.799988,0.000000,-1.926383,0.205724,-0.846385,0.945446,-1.854077,0.155766,-0.806938,0.879479,-1.897598,0.197935,-0.790030,0.954121,-1.983783,0.104826,-0.869841,0.000000,-1.823374,0.107797,-0.888990,0.954281,-1.889870,0.100013,-1.056589,0.590805,-1.858712,0.130964,-0.934322,0.835574,-1.963480,0.128974,-0.927912,0.000000,-1.938102,0.143714,-0.987005,0.000000,,,,-1.859240,0.130414,-0.934426,,,,,,,,,,-1.926359,0.205742,-0.846087,-1.853839,0.155888,-0.807470,-1.897771,0.197891,-0.790358,,,,-1.823455,0.107799,-0.889120,-1.889167,0.100623,-1.055516,,,,,,,,,,,,,,,,,,,,,
292,2.433333,-0.005459,-0.037982,0.002645,-0.999260,-1.908232,0.144611,-0.897416,0.000583,-1.945326,0.098533,-1.048626,0.000000,-1.878643,0.206203,-0.848924,0.000000,-1.943126,0.155127,-0.796275,0.000000,-1.925832,0.205758,-0.842751,0.924981,-1.853481,0.155793,-0.803396,0.851031,-1.896946,0.198002,-0.786444,0.906823,-1.983335,0.104873,-0.866007,0.000000,-1.822961,0.107734,-0.885463,0.961537,-1.889779,0.099839,-1.052929,0.644991,-1.858371,0.130881,-0.930749,0.807456,-1.963128,0.128957,-0.924138,0.000000,-1.937853,0.143630,-0.983292,0.000000,,,,-1.858892,0.130412,-0.930730,,,,-1.878810,0.205970,-0.849566,,,,-1.925783,0.205855,-0.842335,-1.853355,0.155851,-0.803733,-1.896935,0.197915,-0.786695,,,,-1.822947,0.107788,-0.885411,-1.889096,0.100652,-1.051886,,,,,,,,,,,,,,,,,,,,,
293,2.441667,-0.004707,-0.039455,0.000612,-0.999210,-1.907700,0.144333,-0.893494,0.000710,-1.945045,0.097899,-1.044533,0.000000,-1.878225,0.206112,-0.845171,0.000000,-1.942341,0.154840,-0.792266,0.000000,-1.925393,0.205480,-0.838859,0.903950,-1.852721,0.155868,-0.799650,0.912308,-1.896310,0.197920,-0.782627,0.972665,-1.982545,0.104327,-0.861812,0.000000,-1.822242,0.107825,-0.881742,0.971022,-1.889518,0.099429,-1.049001,0.461123,-1.857881,0.130765,-0.926955,0.836218,-1.962609,0.128416,-0.920035,0.000000,-1.937569,0.143114,-0.979282,0.000000,,,,-1.858350,0.130323,-0.927071,,,,,,,,,,-1.925724,0.205405,-0.839039,-1.852482,0.155855,-0.799906,-1.896206,0.197923,-0.782662,,,,-1.822341,0.107765,-0.881732,-1.888311,0.100703,-1.047749,,,,,,,,,,,,,,,,,,,,,
294,2.450000,-0.005270,-0.040097,0.001333,-0.999181,-1.907077,0.144457,-0.889708,0.000547,-1.944686,0.098240,-1.040747,0.000000,-1.877448,0.206141,-0.841357,0.784793,-1.941572,0.154908,-0.788423,0.000000,-1.924610,0.205572,-0.834984,0.915736,-1.851960,0.155811,-0.795923,0.902617,-1.895465,0.197909,-0.778798,0.956497,-1.981941,0.104528,-0.857972,0.000000,-1.821659,0.107811,-0.878105,0.971669,-1.889162,0.099693,-1.045285,0.629413,-1.857322,0.130851,-0.923247,0.846799,-1.962044,0.128650,-0.916194,0.000000,-1.937058,0.143374,-0.975458,0.000000,,,,-1.857786,0.130452,-0.923245,,,,-1.877765,0.205723,-0.842039,,,,-1.924628,0.205651,-0.834657,-1.851688,0.155912,-0.796182,-1.895385,0.197962,-0.778943,,,,-1.821742,0.107760,-0.878048,-1.888433,0.100564,-1.044333,,,,,,,,,,,,,,,,,,,,,
295,2.458333,-0.005222,-0.039953,0.002464,-0.999185,-1.906453,0.144524,-0.885888,0.000585,-1.944124,0.098363,-1.036929,0.000000,-1.876698,0.206150,-0.837540,0.878012,-1.940951,0.155071,-0.784615,0.000000,-1.923862,0.205688,-0.831181,0.906205,-1.851336,0.155770,-0.792089,0.903162,-1.894750,0.197970,-0.774984,0.930728,-1.981415,0.104770,-0.854165,0.000000,-1.821120,0.107687,-0.874255,0.969839,-1.888596,0.099690,-1.041452,0.589692,-1.856718,0.130799,-0.919411,0.850861,-1.961447,0.128836,-0.912386,0.000000,-1.936412,0.143493,-0.971646,0.000000,,,,-1.857142,0.130389,-0.919504,,,,-1.876717,0.205974,-0.837995,,,,-1.923941,0.205682,-0.830814,-1.851133,0.155887,-0.792398,-1.894821,0.197926,-0.775249,,,,-1.821236,0.107656,-0.874264,-1.887818,0.100534,-1.040279,,,,,,,,,,,,,,,,,,,,,
