Format Version,1.23,Take Name,N_75,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.21.55.049 PM,Total Frames in Take,966,Total Exported Frames,966,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
506,4.216667,0.005192,-0.103426,-0.013184,0.994536,1.190257,0.125268,0.053924,0.000177,1.195833,0.079235,-0.101683,0.948437,1.206514,0.186442,0.108823,0.945316,1.128754,0.137078,0.141305,0.964729,1.159481,0.187072,0.101569,0.913375,1.216812,0.135726,0.159507,0.982562,1.171311,0.178973,0.163695,0.958647,1.108490,0.087362,0.063058,0.947448,1.267939,0.086578,0.089175,0.939339,1.250386,0.079292,-0.090298,0.959038,1.247118,0.110267,0.035828,0.935494,1.144668,0.110692,0.012913,0.836828,1.185782,0.124495,-0.036810,0.000000,1.195704,0.079366,-0.101590,1.246991,0.110437,0.035974,1.144806,0.110057,0.012850,,,,1.206514,0.186327,0.108637,1.128750,0.137172,0.141200,1.159527,0.187377,0.101728,1.216746,0.135705,0.159518,1.171428,0.178916,0.163593,1.108672,0.087468,0.063055,1.267765,0.086449,0.089283,1.250403,0.079444,-0.090356,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,4.225000,0.005223,-0.108416,-0.013037,0.994007,1.188287,0.125401,0.059393,0.000154,1.195435,0.079356,-0.096145,0.946938,1.203979,0.186585,0.114447,0.920401,1.125907,0.137205,0.146152,0.940402,1.157021,0.187203,0.106722,0.920776,1.213778,0.135876,0.165237,0.968149,1.168227,0.179112,0.168963,0.966572,1.106442,0.087478,0.067710,0.967412,1.265620,0.086733,0.095426,0.963097,1.249871,0.079426,-0.084214,0.958664,1.245331,0.110412,0.041870,0.939566,1.143115,0.110811,0.017928,0.821676,1.184723,0.124619,-0.031381,0.000000,1.195288,0.079505,-0.096111,1.245266,0.110585,0.042026,1.143373,0.110146,0.017898,,,,1.204089,0.186476,0.114169,1.125838,0.137375,0.146000,1.157027,0.187507,0.106810,1.213752,0.135752,0.165222,1.168260,0.179079,0.169089,1.106402,0.087539,0.067818,1.265490,0.086676,0.095467,1.249940,0.079555,-0.084290,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,4.233333,0.005313,-0.113203,-0.013252,0.993469,1.186240,0.125525,0.064801,0.000206,1.194864,0.079492,-0.090666,0.924103,1.201429,0.186695,0.120010,0.920172,1.123033,0.137349,0.150956,0.949697,1.154548,0.187336,0.111833,0.948993,1.210715,0.135977,0.170887,0.962823,1.165151,0.179234,0.174179,0.936447,1.104300,0.087639,0.072325,0.938294,1.263204,0.086817,0.101573,0.939112,1.249182,0.079535,-0.078211,0.940756,1.243442,0.110510,0.047827,0.912323,1.141462,0.110960,0.022901,0.848753,1.183550,0.124754,-0.026003,0.000000,1.194729,0.079746,-0.090568,1.243305,0.110617,0.048132,1.141585,0.110369,0.022931,,,,1.201564,0.186545,0.119763,1.123057,0.137473,0.150799,1.154674,0.187477,0.111757,1.210691,0.135831,0.170871,1.165154,0.179219,0.173925,1.104343,0.087691,0.072562,1.262997,0.086817,0.101702,1.249228,0.079763,-0.078260,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,4.241667,0.005827,-0.117985,-0.013536,0.992906,1.184191,0.125572,0.070302,0.000178,1.194290,0.079684,-0.085119,0.927892,1.198878,0.186681,0.125714,0.901913,1.120162,0.137346,0.155855,0.982300,1.152079,0.187354,0.117086,0.945007,1.207648,0.135909,0.176629,0.989157,1.162076,0.179186,0.179523,0.972457,1.102163,0.087721,0.076999,0.939127,1.260777,0.086788,0.107777,0.955765,1.248486,0.079687,-0.072141,0.950395,1.241547,0.110544,0.053866,0.924443,1.139812,0.111070,0.027959,0.834172,1.182377,0.124890,-0.020524,0.000000,1.194107,0.079875,-0.085005,1.241413,0.110547,0.054137,1.140049,0.110456,0.028034,,,,1.199049,0.186448,0.125449,1.120170,0.137376,0.155791,1.152204,0.187511,0.117175,1.207634,0.135939,0.176657,1.162030,0.179220,0.179429,1.102138,0.087835,0.076786,1.260701,0.086898,0.107893,1.248422,0.079866,-0.072197,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,4.250000,0.006163,-0.122172,-0.013041,0.992404,1.182113,0.125519,0.075856,0.000161,1.193570,0.079711,-0.079495,0.955419,1.196270,0.186618,0.131417,0.931837,1.117352,0.137190,0.160870,0.950646,1.149544,0.187248,0.122394,0.948766,1.204660,0.135831,0.182382,0.963880,1.159022,0.179062,0.184910,0.973772,1.100069,0.087583,0.081843,0.937841,1.258418,0.086795,0.113959,0.962709,1.247654,0.079762,-0.066059,0.938150,1.239620,0.110555,0.059898,0.933651,1.138108,0.110992,0.033133,0.846397,1.181066,0.124875,-0.014983,0.000000,1.193449,0.079793,-0.079393,1.239427,0.110658,0.060048,1.138280,0.110403,0.033169,,,,1.196516,0.186537,0.131332,1.117240,0.137347,0.160824,1.149661,0.187413,0.122429,1.204531,0.135766,0.182377,1.158980,0.179044,0.184816,1.100308,0.087649,0.081826,1.258281,0.086771,0.114013,1.247612,0.079969,-0.066188,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,4.258333,0.006439,-0.125976,-0.012659,0.991932,1.179914,0.125485,0.081226,0.000200,1.192599,0.079743,-0.074049,0.955419,1.193598,0.186575,0.136916,0.931837,1.114493,0.137077,0.165745,0.950646,1.146942,0.187173,0.127535,0.948766,1.201635,0.135777,0.187925,0.963880,1.155946,0.178972,0.190119,0.973772,1.097856,0.087485,0.086570,0.937841,1.255955,0.086806,0.119900,0.962709,1.246578,0.079830,-0.060198,0.938150,1.237554,0.110572,0.065705,0.933651,1.136250,0.110941,0.038161,0.846397,1.179566,0.124874,-0.009618,0.000000,1.192383,0.079932,-0.073959,1.237341,0.110606,0.065897,1.136393,0.110407,0.038297,,,,1.193844,0.186410,0.136911,1.114484,0.137206,0.165671,1.146919,0.187338,0.127311,1.201638,0.135676,0.187866,1.155934,0.178946,0.189855,1.098039,0.087551,0.086629,1.255808,0.086797,0.120085,1.246626,0.080080,-0.060235,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,4.266667,0.006338,-0.130223,-0.012257,0.991389,1.177682,0.125424,0.086687,0.000187,1.191728,0.079628,-0.068454,0.924589,1.190845,0.186545,0.142468,0.925837,1.111531,0.137003,0.170638,0.962587,1.144271,0.187107,0.132687,0.930148,1.198480,0.135773,0.193565,0.970890,1.152744,0.178937,0.195349,0.933566,1.095608,0.087368,0.091343,0.949163,1.253415,0.086814,0.126027,0.940909,1.245587,0.079759,-0.054142,0.935764,1.235463,0.110545,0.071667,0.927736,1.134398,0.110831,0.043256,0.857742,1.178112,0.124776,-0.004156,0.000000,1.191517,0.079812,-0.068400,1.235268,0.110608,0.071875,1.134600,0.110269,0.043295,,,,1.191088,0.186376,0.142428,1.111528,0.137117,0.170592,1.144269,0.187252,0.132548,1.198419,0.135761,0.193565,1.152764,0.178886,0.195232,1.095805,0.087450,0.091330,1.253214,0.086860,0.126151,1.245598,0.079918,-0.054210,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,4.275000,0.006712,-0.134865,-0.012534,0.990762,1.175485,0.125399,0.092118,0.000184,1.190961,0.079705,-0.062918,0.928750,1.188157,0.186474,0.148063,0.925242,1.108557,0.136953,0.175453,0.969292,1.141677,0.187067,0.137846,0.949630,1.195287,0.135661,0.199193,0.984358,1.149558,0.178848,0.200579,0.967685,1.093351,0.087383,0.095978,0.946432,1.250827,0.086721,0.132138,0.939658,1.244683,0.079797,-0.048101,0.956701,1.233397,0.110499,0.077629,0.927022,1.132603,0.110859,0.048273,0.850242,1.176766,0.124815,0.001282,0.000000,1.190781,0.079938,-0.062883,1.233200,0.110541,0.077849,1.132806,0.110275,0.048264,,,,1.188407,0.186358,0.148023,1.108580,0.137105,0.175379,1.141687,0.187218,0.137650,1.195276,0.135598,0.199246,1.149517,0.178818,0.200410,1.093436,0.087417,0.096204,1.250581,0.086713,0.132182,1.244786,0.079986,-0.048191,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,4.283333,0.007401,-0.139636,-0.013209,0.990087,1.173263,0.125423,0.097454,0.000180,1.190177,0.079932,-0.057491,0.925746,1.185469,0.186403,0.153607,0.930296,1.105548,0.136942,0.180156,0.957345,1.139090,0.187068,0.142943,0.937979,1.192043,0.135508,0.204730,0.979107,1.146356,0.178750,0.205737,0.955775,1.091049,0.087504,0.100467,0.939125,1.248167,0.086595,0.138143,0.937696,1.243754,0.079937,-0.042157,0.941749,1.231293,0.110473,0.083503,0.925421,1.130787,0.111000,0.053176,0.845270,1.175419,0.124968,0.006634,0.000000,1.190034,0.080217,-0.057418,1.231091,0.110435,0.083744,1.130959,0.110543,0.053308,,,,1.185560,0.186281,0.153480,1.105539,0.137065,0.180089,1.139105,0.187214,0.142741,1.191976,0.135407,0.204547,1.146426,0.178759,0.205566,1.091113,0.087524,0.100739,1.248054,0.086540,0.138227,1.243878,0.080128,-0.042208,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,4.291667,0.008254,-0.144619,-0.013935,0.989355,1.171033,0.125469,0.102876,0.000160,1.189451,0.080230,-0.051972,0.918324,1.182751,0.186333,0.159257,0.950454,1.102503,0.136930,0.184911,0.964930,1.136483,0.187077,0.148127,0.937476,1.188744,0.135340,0.210353,0.945069,1.143104,0.178639,0.210977,0.953720,1.088744,0.087652,0.104992,0.929857,1.245474,0.086471,0.144249,0.962235,1.242870,0.080138,-0.036098,0.941585,1.229182,0.110468,0.089483,0.920648,1.128988,0.111179,0.058146,0.873522,1.174105,0.125171,0.012081,0.000000,1.189399,0.080372,-0.051809,1.228953,0.110434,0.089592,1.129175,0.110542,0.058266,,,,1.182789,0.186271,0.159124,1.102566,0.136970,0.184950,1.136520,0.187286,0.148046,1.188832,0.135210,0.210340,1.143118,0.178670,0.210915,1.088768,0.087844,0.104840,1.245315,0.086515,0.144324,1.242858,0.080344,-0.036163,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,4.300000,0.009264,-0.149069,-0.013856,0.988686,1.168713,0.125599,0.108308,0.000189,1.188545,0.080654,-0.046450,0.944385,1.179899,0.186362,0.164906,0.962058,1.099441,0.136883,0.189743,0.978867,1.133733,0.187111,0.153361,0.943238,1.185449,0.135276,0.215959,0.960635,1.139790,0.178558,0.216252,0.982405,1.086422,0.087749,0.109611,0.938569,1.242791,0.086550,0.150279,0.954821,1.241819,0.080551,-0.030095,0.945695,1.226986,0.110643,0.095414,0.936126,1.127079,0.111378,0.063175,0.831378,1.172604,0.125471,0.017545,0.000000,1.188541,0.080783,-0.046356,1.226767,0.110589,0.095573,1.127355,0.110814,0.063300,,,,1.179919,0.186306,0.164773,1.099527,0.136966,0.189728,1.133795,0.187293,0.153210,1.185317,0.135172,0.215746,1.139830,0.178478,0.216168,1.086420,0.087962,0.109896,1.242633,0.086528,0.150336,1.241849,0.080822,-0.030220,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,4.308333,0.010126,-0.153674,-0.014296,0.987966,1.166403,0.125757,0.113636,0.000189,1.187646,0.081064,-0.041007,0.960195,1.177103,0.186415,0.170441,0.963569,1.096381,0.136951,0.194440,0.969796,1.131047,0.187217,0.158466,0.938795,1.182140,0.135237,0.221455,0.932162,1.136511,0.178551,0.221396,0.969450,1.084077,0.087964,0.114106,0.910968,1.240058,0.086582,0.156230,0.957635,1.240765,0.080894,-0.024156,0.925005,1.224783,0.110781,0.101261,0.930887,1.125181,0.111644,0.068092,0.839864,1.171141,0.125782,0.022913,0.000000,1.187641,0.081258,-0.040895,1.224597,0.110732,0.101479,1.125389,0.111073,0.068149,,,,1.176993,0.186279,0.170145,1.096436,0.137139,0.194392,1.131112,0.187355,0.158301,1.182183,0.135190,0.221456,1.136607,0.178495,0.221357,1.084092,0.088103,0.114358,1.239824,0.086488,0.156260,1.240818,0.081187,-0.024277,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,4.316667,0.010564,-0.158063,-0.014345,0.987268,1.164005,0.125910,0.118949,0.000196,1.186621,0.081335,-0.035534,0.946518,1.174203,0.186524,0.175893,0.918651,1.093268,0.137048,0.199135,0.947509,1.128257,0.187338,0.163509,0.937471,1.178783,0.135306,0.226911,0.948131,1.133159,0.178624,0.226479,0.939908,1.081676,0.088124,0.118656,0.939837,1.237276,0.086698,0.162166,0.973065,1.239588,0.081148,-0.018211,0.946693,1.222492,0.110940,0.107081,0.934492,1.123190,0.111835,0.073028,0.854773,1.169551,0.126005,0.028271,0.000000,1.186549,0.081463,-0.035379,1.222299,0.110945,0.107259,1.123398,0.111310,0.073163,,,,1.174051,0.186390,0.175638,1.093344,0.137221,0.199045,1.128309,0.187528,0.163355,1.178722,0.135226,0.226729,1.133268,0.178501,0.226654,1.081755,0.088330,0.118751,1.237176,0.086663,0.162186,1.239639,0.081340,-0.018288,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,4.325000,0.010503,-0.163094,-0.015156,0.986438,1.161659,0.126017,0.124154,0.000183,1.185768,0.081402,-0.030091,0.941212,1.171384,0.186612,0.181200,0.958819,1.090129,0.137278,0.203617,0.976911,1.125566,0.187507,0.168350,0.935237,1.175354,0.135387,0.232262,0.979013,1.129813,0.178784,0.231366,0.958192,1.079271,0.088375,0.123023,0.897763,1.234417,0.086676,0.168114,0.952235,1.238555,0.081123,-0.012230,0.940864,1.220237,0.110944,0.112883,0.926024,1.121288,0.112013,0.077820,0.841526,1.168127,0.126102,0.033538,0.000000,1.185613,0.081462,-0.029925,1.219988,0.110909,0.113038,1.121471,0.111411,0.077894,,,,1.171405,0.186637,0.181039,1.090195,0.137314,0.203670,1.125633,0.187728,0.168231,1.175400,0.135328,0.232300,1.129921,0.178716,0.231474,1.079335,0.088518,0.122646,1.234288,0.086729,0.168244,1.238533,0.081349,-0.012296,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,4.333333,0.010186,-0.167692,-0.015842,0.985660,1.159170,0.126076,0.129286,0.000189,1.184642,0.081341,-0.024706,0.929770,1.168459,0.186687,0.186389,0.952146,1.086922,0.137492,0.208074,0.970529,1.122765,0.187647,0.173113,0.947376,1.171873,0.135482,0.237511,0.957660,1.126411,0.178951,0.236169,0.935448,1.076736,0.088563,0.127408,0.903626,1.231454,0.086644,0.173941,0.979997,1.237260,0.080988,-0.006354,0.927696,1.217826,0.110905,0.118567,0.919088,1.119210,0.112112,0.082586,0.835444,1.166481,0.126103,0.038734,0.000000,1.184569,0.081359,-0.024435,1.217574,0.110840,0.118760,1.119389,0.111491,0.082712,,,,1.168469,0.186723,0.186201,1.086958,0.137604,0.208088,1.122806,0.187785,0.172959,1.171938,0.135357,0.237418,1.126486,0.178897,0.236411,1.076708,0.088791,0.127099,1.231409,0.086710,0.173949,1.237255,0.081256,-0.006463,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,4.341667,0.008969,-0.171836,-0.015648,0.984960,1.156727,0.126064,0.134434,0.000174,1.183480,0.080928,-0.019223,0.949507,1.165546,0.186820,0.191456,0.947804,1.083823,0.137692,0.212584,0.950944,1.119965,0.187752,0.177795,0.921053,1.168525,0.135747,0.242737,0.976478,1.123082,0.179218,0.240902,0.943827,1.074306,0.088556,0.131963,0.961598,1.228629,0.086738,0.179794,0.962370,1.235943,0.080616,-0.000431,0.934067,1.215469,0.110858,0.124246,0.918869,1.117157,0.111983,0.087437,0.845676,1.164795,0.125856,0.043946,0.000000,1.183427,0.081054,-0.019074,1.215174,0.110860,0.124381,1.117333,0.111400,0.087533,,,,1.165723,0.186769,0.191357,1.083815,0.137863,0.212488,1.119910,0.187971,0.177575,1.168449,0.135692,0.242733,1.123219,0.179116,0.241048,1.074442,0.088628,0.131955,1.228490,0.086729,0.179850,1.235944,0.080828,-0.000588,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,4.350000,0.008261,-0.176282,-0.015494,0.984183,1.154182,0.126029,0.139538,0.000214,1.182316,0.080651,-0.013801,0.938236,1.162491,0.186875,0.196541,0.933093,1.080579,0.137783,0.217010,0.953151,1.117035,0.187787,0.182469,0.923280,1.165006,0.135883,0.247927,0.969872,1.119583,0.179353,0.245615,0.950042,1.071786,0.088521,0.136384,0.945174,1.225671,0.086773,0.185605,0.941837,1.234607,0.080367,0.005464,0.920459,1.213013,0.110805,0.129903,0.922646,1.115037,0.111877,0.092209,0.814265,1.163065,0.125679,0.049127,0.000000,1.182192,0.080779,-0.013630,1.212744,0.110736,0.130039,1.115352,0.111283,0.092525,,,,1.162563,0.186903,0.196285,1.080607,0.137917,0.216882,1.117009,0.188009,0.182259,1.164958,0.135792,0.247864,1.119696,0.179198,0.245672,1.071939,0.088676,0.136405,1.225450,0.086706,0.185636,1.234612,0.080676,0.005389,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,4.358333,0.008028,-0.180632,-0.015834,0.983391,1.151514,0.126042,0.144594,0.000193,1.180962,0.080569,-0.008470,0.939385,1.159371,0.186907,0.201640,0.950806,1.077240,0.137894,0.221408,0.971529,1.114042,0.187851,0.187167,0.904421,1.161388,0.135937,0.253070,0.949135,1.116025,0.179444,0.250337,0.968786,1.069117,0.088602,0.140729,0.934717,1.222560,0.086746,0.191308,0.938290,1.233081,0.080249,0.011256,0.945088,1.210415,0.110764,0.135485,0.915519,1.112776,0.111900,0.096927,0.841316,1.161195,0.125642,0.054265,0.000000,1.180824,0.080758,-0.008405,1.210140,0.110667,0.135658,1.112926,0.111287,0.096986,,,,1.159422,0.186913,0.201450,1.077321,0.137962,0.221366,1.114019,0.188180,0.186973,1.161391,0.135738,0.253025,1.116109,0.179422,0.250427,1.069338,0.088723,0.140794,1.222323,0.086766,0.191373,1.233165,0.080447,0.011210,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,4.366667,0.007918,-0.185502,-0.016780,0.982469,1.148805,0.126083,0.149651,0.000162,1.179674,0.080547,-0.003114,0.953899,1.156219,0.186933,0.206772,0.944826,1.073798,0.138086,0.225727,0.970113,1.111037,0.187968,0.191851,0.928614,1.157625,0.135960,0.258219,0.989354,1.112379,0.179558,0.255038,0.935622,1.066375,0.088808,0.144972,0.948104,1.219306,0.086646,0.197066,0.967057,1.231595,0.080123,0.017127,0.942004,1.207762,0.110686,0.141126,0.927431,1.110512,0.112018,0.101604,0.841740,1.159378,0.125661,0.059422,0.000000,1.179545,0.080640,-0.003020,1.207512,0.110690,0.141273,1.110651,0.111409,0.101705,,,,1.156431,0.186877,0.206749,1.073783,0.138138,0.225620,1.110988,0.188143,0.191631,1.157596,0.135944,0.258193,1.112535,0.179526,0.255240,1.066365,0.088937,0.144810,1.219234,0.086701,0.197161,1.231640,0.080327,0.017026,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,4.375000,0.007705,-0.189757,-0.016602,0.981661,1.146058,0.126077,0.154656,0.000181,1.178256,0.080453,0.002193,0.943229,1.152967,0.186964,0.211802,0.959391,1.070393,0.138113,0.230073,0.965706,1.107916,0.187981,0.196490,0.937943,1.153936,0.136023,0.263291,0.977219,1.108711,0.179610,0.259692,0.923991,1.063678,0.088784,0.149287,0.921251,1.216153,0.086682,0.202704,0.965949,1.230000,0.080051,0.022882,0.934092,1.205089,0.110686,0.146652,0.930413,1.108184,0.111976,0.106288,0.821829,1.157411,0.125602,0.064523,0.000000,1.178123,0.080562,0.002341,1.204906,0.110686,0.146861,1.108357,0.111309,0.106470,,,,1.152941,0.186939,0.211644,1.070452,0.138217,0.230005,1.107937,0.188128,0.196291,1.153930,0.135958,0.263227,1.108961,0.179552,0.259855,1.063655,0.088955,0.149023,1.216042,0.086705,0.202780,1.229980,0.080313,0.022856,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,4.383333,0.007722,-0.194417,-0.016668,0.980747,1.143262,0.126069,0.159724,0.000176,1.176896,0.080425,0.007576,0.943229,1.149642,0.186959,0.216927,0.959391,1.066887,0.138128,0.234417,0.965706,1.104738,0.187985,0.201188,0.937943,1.150111,0.136022,0.268427,0.977219,1.104932,0.179620,0.264395,0.923991,1.060928,0.088794,0.153575,0.921251,1.212889,0.086662,0.208438,0.965949,1.228441,0.080013,0.028756,0.934092,1.202363,0.110664,0.152281,0.930413,1.105846,0.111972,0.110999,0.821829,1.155471,0.125584,0.069702,0.000000,1.176774,0.080508,0.007693,1.202112,0.110699,0.152452,1.106001,0.111259,0.111141,,,,1.149668,0.186938,0.216700,1.066915,0.138202,0.234387,1.104787,0.188137,0.200981,1.150194,0.135935,0.268470,1.105075,0.179512,0.264581,1.060892,0.089078,0.153342,1.212771,0.086719,0.208543,1.228483,0.080256,0.028691,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,4.391667,0.007810,-0.198655,-0.017094,0.979889,1.140411,0.126063,0.164740,0.000172,1.175318,0.080420,0.012879,0.952899,1.146351,0.186935,0.222010,0.942586,1.063405,0.138175,0.238773,0.978935,1.101586,0.188005,0.205883,0.934558,1.146330,0.135987,0.273501,0.967997,1.101226,0.179626,0.269088,0.935491,1.058100,0.088863,0.157872,0.907723,1.209579,0.086583,0.214046,0.958151,1.226678,0.079957,0.034503,0.936285,1.199561,0.110606,0.157805,0.923691,1.103406,0.112009,0.115691,0.814236,1.153397,0.125585,0.074827,0.000000,1.175164,0.080467,0.013023,1.199364,0.110592,0.157973,1.103666,0.111360,0.115839,,,,1.146407,0.186985,0.221833,1.063456,0.138222,0.238769,1.101593,0.188233,0.205637,1.146325,0.135860,0.273506,1.101290,0.179567,0.269356,1.058082,0.089088,0.157671,1.209476,0.086600,0.214053,1.226719,0.080191,0.034391,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,4.400000,0.007893,-0.202767,-0.016784,0.979051,1.137445,0.126050,0.169724,0.000163,1.173651,0.080414,0.018166,0.945935,1.142870,0.186931,0.227036,0.951974,1.059812,0.138127,0.243106,0.982691,1.098241,0.187975,0.210534,0.915973,1.142444,0.135987,0.278530,0.968255,1.097355,0.179601,0.273734,0.929467,1.055215,0.088805,0.162168,0.924484,1.206218,0.086613,0.219613,0.973786,1.224828,0.079981,0.040221,0.934280,1.196659,0.110625,0.163288,0.935254,1.100860,0.111973,0.120367,0.821264,1.151186,0.125573,0.079923,0.000000,1.173516,0.080526,0.018325,1.196453,0.110609,0.163456,1.100978,0.111360,0.120482,,,,1.142891,0.186907,0.226849,1.059856,0.138188,0.243111,1.098297,0.188127,0.210303,1.142490,0.135965,0.278532,1.097472,0.179606,0.273923,1.055215,0.088947,0.161984,1.206074,0.086550,0.219678,1.224908,0.080247,0.040118,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,4.408333,0.007884,-0.207128,-0.016317,0.978146,1.134434,0.126041,0.174631,0.000157,1.172027,0.080383,0.023417,0.940600,1.139299,0.186946,0.231969,0.952455,1.056141,0.138080,0.247315,0.981330,1.094818,0.187948,0.215069,0.929452,1.138454,0.136019,0.283474,0.987119,1.093375,0.179594,0.278261,0.944420,1.052304,0.088727,0.166356,0.941865,1.202791,0.086676,0.225145,0.957615,1.223004,0.080000,0.045928,0.925970,1.193715,0.110662,0.168728,0.933400,1.098302,0.111917,0.124955,0.841454,1.148975,0.125545,0.084957,0.000000,1.171907,0.080562,0.023615,1.193491,0.110630,0.168862,1.098393,0.111295,0.125145,,,,1.139293,0.186904,0.231876,1.056158,0.138130,0.247359,1.094833,0.188165,0.214896,1.138486,0.135895,0.283475,1.093543,0.179679,0.278195,1.052351,0.088849,0.166171,1.202706,0.086616,0.225162,1.223068,0.080226,0.045859,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,4.416667,0.008241,-0.211327,-0.016001,0.977250,1.131369,0.126097,0.179505,0.000171,1.170291,0.080532,0.028600,0.926938,1.135699,0.186979,0.236909,0.974526,1.052445,0.138050,0.251518,0.982611,1.091365,0.187959,0.219628,0.930408,1.134446,0.136028,0.288383,0.967886,1.089384,0.179576,0.282802,0.950136,1.049339,0.088731,0.170507,0.943406,1.199316,0.086755,0.230587,0.973557,1.221074,0.080172,0.051548,0.938797,1.190709,0.110760,0.174105,0.934336,1.095675,0.111971,0.129513,0.835796,1.146681,0.125650,0.089959,0.000000,1.170130,0.080594,0.028792,1.190562,0.110819,0.174228,1.095797,0.111262,0.129666,,,,1.135859,0.186950,0.237050,1.052517,0.138145,0.251473,1.091386,0.188124,0.219425,1.134424,0.135824,0.288359,1.089539,0.179662,0.282739,1.049263,0.088840,0.170317,1.199132,0.086834,0.230620,1.221134,0.080460,0.051429,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,4.425000,0.007912,-0.215889,-0.015850,0.976257,1.128210,0.126190,0.184306,0.000174,1.168541,0.080501,0.033809,0.935398,1.132002,0.187120,0.241697,0.946209,1.048618,0.138200,0.255569,0.968222,1.087831,0.188083,0.224002,0.934273,1.130271,0.136213,0.293199,0.948160,1.085261,0.179754,0.287161,0.953134,1.046269,0.088813,0.174574,0.942163,1.195679,0.086895,0.236052,0.949363,1.219107,0.080163,0.057230,0.920706,1.187599,0.110852,0.179473,0.949898,1.092985,0.112021,0.133995,0.816132,1.144357,0.125669,0.094907,0.000000,1.168390,0.080687,0.033966,1.187395,0.110835,0.179646,1.093056,0.111390,0.134217,,,,1.132001,0.187056,0.241620,1.048772,0.138215,0.255600,1.087794,0.188315,0.223673,1.130254,0.136099,0.293235,1.085505,0.179778,0.287107,1.046239,0.088974,0.174388,1.195562,0.086861,0.236195,1.219195,0.080406,0.057113,,,,,,,,,,,,,,,,,,,,,,,,,,,
