Format Version,1.23,Take Name,N_90,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.23.35.806 PM,Total Frames in Take,937,Total Exported Frames,937,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.008824,0.999135,-0.015985,0.037354,0.018539,0.128731,-0.404747,0.000312,0.033063,0.086123,-0.248744,0.900242,-0.004190,0.188923,-0.458421,0.879405,0.068100,0.137855,-0.499711,0.966185,0.043393,0.189089,-0.457437,0.950800,-0.021599,0.137272,-0.506130,0.870328,0.023392,0.179817,-0.517262,0.952575,0.097996,0.089566,-0.423690,0.833347,-0.063504,0.090321,-0.428569,0.892853,-0.022511,0.086652,-0.252848,0.936800,-0.035589,0.114871,-0.378985,0.586856,0.068988,0.114439,-0.369769,0.750271,0.034933,0.129845,-0.315399,0.000000,0.033099,0.086130,-0.248701,-0.036581,0.116167,-0.378821,0.068657,0.113588,-0.369798,,,,-0.004060,0.188492,-0.458219,0.068165,0.137762,-0.499797,0.043281,0.189034,-0.457320,-0.021797,0.137361,-0.506569,0.023443,0.179695,-0.517136,0.098488,0.090101,-0.423609,-0.063352,0.090331,-0.428902,-0.022166,0.086681,-0.252639,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,-0.009039,0.999139,-0.016250,0.037078,0.018590,0.128758,-0.404719,0.000316,0.033218,0.086241,-0.248701,0.985842,-0.004193,0.188912,-0.458413,0.876565,0.068094,0.137849,-0.499716,0.964339,0.043390,0.189097,-0.457456,0.957327,-0.021607,0.137227,-0.506084,0.877648,0.023360,0.179784,-0.517265,0.954274,0.098052,0.089615,-0.423685,0.817328,-0.063451,0.090301,-0.428475,0.908416,-0.022359,0.086746,-0.252774,0.899014,-0.035518,0.114890,-0.378920,0.589802,0.069064,0.114505,-0.369762,0.771479,0.035033,0.129928,-0.315380,0.000000,0.033548,0.086369,-0.248523,-0.036580,0.116183,-0.378808,0.068651,0.113594,-0.369790,,,,-0.004054,0.188496,-0.458217,0.068172,0.137771,-0.499788,0.043280,0.189041,-0.457318,-0.021776,0.137263,-0.506504,0.023444,0.179701,-0.517130,0.098486,0.090105,-0.423600,-0.063370,0.090362,-0.428904,-0.022172,0.086680,-0.252631,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,-0.008952,0.999142,-0.016207,0.037050,0.018592,0.128768,-0.404723,0.000323,0.033221,0.086234,-0.248710,0.899521,-0.004184,0.188930,-0.458411,0.875495,0.068092,0.137860,-0.499722,0.966140,0.043400,0.189108,-0.457456,0.951456,-0.021610,0.137253,-0.506086,0.869413,0.023365,0.179803,-0.517265,0.954114,0.098046,0.089613,-0.423697,0.834325,-0.063457,0.090327,-0.428478,0.892709,-0.022356,0.086749,-0.252780,0.937148,-0.035517,0.114907,-0.378922,0.585706,0.069065,0.114503,-0.369770,0.748681,0.035039,0.129927,-0.315385,0.000000,0.033549,0.086368,-0.248520,-0.036577,0.116177,-0.378822,0.068652,0.113587,-0.369782,,,,-0.004038,0.188499,-0.458209,0.068171,0.137772,-0.499788,0.043283,0.189040,-0.457316,-0.021793,0.137373,-0.506560,0.023437,0.179702,-0.517130,0.098484,0.090101,-0.423605,-0.063357,0.090355,-0.428895,-0.022160,0.086688,-0.252635,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,-0.008997,0.999141,-0.016205,0.037068,0.018594,0.128766,-0.404721,0.000322,0.033221,0.086233,-0.248707,0.900315,-0.004185,0.188926,-0.458409,0.880987,0.068097,0.137862,-0.499718,0.965678,0.043398,0.189108,-0.457452,0.950682,-0.021605,0.137248,-0.506084,0.866688,0.023366,0.179801,-0.517262,0.952230,0.098052,0.089618,-0.423692,0.835877,-0.063450,0.090318,-0.428478,0.893424,-0.022356,0.086743,-0.252779,0.934960,-0.035515,0.114900,-0.378922,0.581940,0.069067,0.114506,-0.369766,0.750700,0.035038,0.129926,-0.315382,0.000000,0.033549,0.086365,-0.248522,-0.036588,0.116179,-0.378819,0.068658,0.113596,-0.369782,,,,-0.004041,0.188515,-0.458216,0.068183,0.137775,-0.499779,0.043284,0.189041,-0.457306,-0.021792,0.137371,-0.506568,0.023436,0.179684,-0.517129,0.098481,0.090105,-0.423592,-0.063349,0.090342,-0.428892,-0.022154,0.086679,-0.252627,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.008930,0.999133,-0.016025,0.037385,0.018536,0.128729,-0.404729,0.000304,0.033059,0.086137,-0.248721,0.989568,-0.004203,0.188912,-0.458409,0.883346,0.068100,0.137855,-0.499691,0.966474,0.043380,0.189088,-0.457422,0.959901,-0.021598,0.137253,-0.506114,0.896187,0.023384,0.179806,-0.517248,0.956020,0.098002,0.089579,-0.423664,0.821117,-0.063498,0.090299,-0.428552,0.908060,-0.022515,0.086655,-0.252828,0.899861,-0.035591,0.114860,-0.378969,0.586876,0.068985,0.114451,-0.369747,0.773077,0.034923,0.129854,-0.315379,0.000000,0.033090,0.086143,-0.248694,-0.036583,0.116173,-0.378819,0.068652,0.113607,-0.369773,,,,-0.004061,0.188511,-0.458216,0.068163,0.137776,-0.499779,0.043275,0.189048,-0.457307,-0.021774,0.137256,-0.506491,0.023428,0.179689,-0.517124,0.098473,0.090112,-0.423589,-0.063360,0.090336,-0.428891,-0.022167,0.086671,-0.252630,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.008937,0.999132,-0.016031,0.037391,0.018539,0.128722,-0.404730,0.000305,0.033062,0.086132,-0.248721,0.989657,-0.004200,0.188904,-0.458411,0.884151,0.068104,0.137847,-0.499691,0.965642,0.043383,0.189081,-0.457424,0.959660,-0.021594,0.137244,-0.506116,0.896061,0.023388,0.179797,-0.517249,0.956116,0.098006,0.089573,-0.423663,0.820248,-0.063494,0.090290,-0.428554,0.907567,-0.022512,0.086649,-0.252829,0.900303,-0.035588,0.114852,-0.378970,0.582724,0.068988,0.114445,-0.369747,0.770851,0.034926,0.129848,-0.315380,0.000000,0.033094,0.086137,-0.248696,-0.036587,0.116179,-0.378808,0.068654,0.113591,-0.369768,,,,-0.004058,0.188510,-0.458211,0.068167,0.137767,-0.499783,0.043277,0.189039,-0.457309,-0.021773,0.137240,-0.506491,0.023443,0.179681,-0.517130,0.098477,0.090112,-0.423595,-0.063361,0.090326,-0.428897,-0.022167,0.086669,-0.252631,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.008982,0.999141,-0.016204,0.037071,0.018583,0.128755,-0.404727,0.000322,0.033208,0.086221,-0.248713,0.899107,-0.004194,0.188916,-0.458416,0.881066,0.068086,0.137850,-0.499724,0.965573,0.043389,0.189096,-0.457459,0.952101,-0.021615,0.137239,-0.506091,0.868490,0.023357,0.179791,-0.517268,0.953635,0.098040,0.089605,-0.423698,0.836499,-0.063463,0.090310,-0.428485,0.892016,-0.022369,0.086733,-0.252786,0.935802,-0.035527,0.114891,-0.378929,0.583227,0.069055,0.114493,-0.369772,0.749850,0.035026,0.129914,-0.315389,0.000000,0.033534,0.086355,-0.248518,-0.036582,0.116177,-0.378828,0.068650,0.113579,-0.369789,,,,-0.004063,0.188505,-0.458215,0.068170,0.137764,-0.499792,0.043280,0.189029,-0.457316,-0.021800,0.137347,-0.506572,0.023428,0.179683,-0.517135,0.098469,0.090089,-0.423603,-0.063361,0.090338,-0.428904,-0.022173,0.086665,-0.252634,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.008224,0.999155,-0.016208,0.036874,0.018550,0.128724,-0.404728,0.000303,0.033167,0.086161,-0.248721,0.882485,-0.004156,0.188923,-0.458405,0.883121,0.068032,0.137748,-0.499742,0.962448,0.043428,0.189030,-0.457465,0.948542,-0.021673,0.137274,-0.506076,0.869550,0.023360,0.179758,-0.517268,0.956284,0.097940,0.089454,-0.423729,0.914847,-0.063563,0.090405,-0.428457,0.875647,-0.022410,0.086758,-0.252773,0.926291,-0.035571,0.114941,-0.378910,0.595704,0.069013,0.114384,-0.369792,0.777840,0.035028,0.129854,-0.315395,0.000000,0.033545,0.086360,-0.248524,-0.036591,0.116193,-0.378824,0.068647,0.113575,-0.369790,,,,-0.004052,0.188505,-0.458221,0.068175,0.137765,-0.499787,0.043284,0.189034,-0.457318,-0.021798,0.137364,-0.506575,0.023436,0.179682,-0.517130,0.098080,0.089736,-0.423599,-0.063354,0.090345,-0.428905,-0.022163,0.086673,-0.252636,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,-0.009001,0.999141,-0.016194,0.037075,0.018587,0.128770,-0.404729,0.000322,0.033213,0.086234,-0.248715,0.899513,-0.004192,0.188931,-0.458416,0.878044,0.068091,0.137868,-0.499725,0.965028,0.043391,0.189113,-0.457459,0.953160,-0.021610,0.137253,-0.506093,0.868671,0.023360,0.179808,-0.517269,0.953285,0.098046,0.089623,-0.423700,0.834547,-0.063456,0.090322,-0.428488,0.892151,-0.022364,0.086743,-0.252788,0.936533,-0.035522,0.114903,-0.378931,0.579458,0.069060,0.114509,-0.369773,0.749055,0.035030,0.129928,-0.315390,0.000000,0.033536,0.086374,-0.248521,-0.036593,0.116194,-0.378813,0.068651,0.113593,-0.369800,,,,-0.004060,0.188507,-0.458215,0.068173,0.137775,-0.499790,0.043283,0.189049,-0.457320,-0.021796,0.137371,-0.506570,0.023434,0.179703,-0.517133,0.098488,0.090107,-0.423609,-0.063355,0.090356,-0.428906,-0.022170,0.086674,-0.252639,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.009013,0.999141,-0.016212,0.037067,0.018589,0.128769,-0.404725,0.000321,0.033218,0.086239,-0.248711,0.899513,-0.004193,0.188928,-0.458414,0.878044,0.068091,0.137865,-0.499723,0.965028,0.043391,0.189111,-0.457458,0.953160,-0.021611,0.137248,-0.506089,0.868671,0.023359,0.179803,-0.517267,0.953285,0.098048,0.089623,-0.423696,0.834547,-0.063454,0.090318,-0.428482,0.892151,-0.022359,0.086747,-0.252783,0.936533,-0.035520,0.114901,-0.378926,0.579458,0.069062,0.114511,-0.369770,0.749055,0.035033,0.129931,-0.315387,0.000000,0.033545,0.086372,-0.248523,-0.036586,0.116197,-0.378804,0.068662,0.113600,-0.369786,,,,-0.004064,0.188506,-0.458215,0.068169,0.137770,-0.499785,0.043282,0.189041,-0.457322,-0.021799,0.137362,-0.506564,0.023443,0.179703,-0.517136,0.098485,0.090114,-0.423602,-0.063359,0.090347,-0.428899,-0.022167,0.086682,-0.252639,,,,,,,,,,,,,,,,,,,,,,,,
