Format Version,1.23,Take Name,P_55,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.40.59.924 PM,Total Frames in Take,1234,Total Exported Frames,1234,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.009702,0.230275,0.011531,-0.973009,-1.519506,0.139427,-0.209010,0.000227,-1.474332,0.094301,-0.358296,0.897847,-1.517956,0.200310,-0.151465,0.915992,-1.601277,0.150634,-0.140122,0.000000,-1.561591,0.200906,-0.170459,0.918233,-1.520758,0.149319,-0.100092,0.963127,-1.565955,0.192468,-0.107413,0.924913,-1.600787,0.101338,-0.221205,0.000000,-1.453251,0.100660,-0.155330,0.968761,-1.424480,0.094379,-0.333388,0.973198,-1.459866,0.124622,-0.212098,0.980976,-1.553098,0.125014,-0.260357,0.550849,-1.500715,0.139170,-0.297892,0.000000,-1.474199,0.093967,-0.358101,-1.459916,0.124566,-0.212088,-1.553393,0.126711,-0.260867,,,,-1.518148,0.200036,-0.151494,,,,-1.561674,0.200596,-0.170396,-1.520639,0.149398,-0.100128,-1.565719,0.192291,-0.107355,,,,-1.453212,0.100767,-0.155383,-1.424507,0.094335,-0.333294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,-0.009713,0.230275,0.011489,-0.973009,-1.519495,0.139441,-0.209015,0.000227,-1.474317,0.094319,-0.358301,0.900037,-1.517951,0.200324,-0.151470,0.914757,-1.601267,0.150641,-0.140127,0.000000,-1.561585,0.200916,-0.170464,0.921279,-1.520748,0.149334,-0.100097,0.965409,-1.565949,0.192478,-0.107418,0.924596,-1.600772,0.101345,-0.221210,0.000000,-1.453237,0.100680,-0.155336,0.971205,-1.424465,0.094402,-0.333393,0.971301,-1.459853,0.124641,-0.212104,0.978817,-1.553086,0.125025,-0.260362,0.532734,-1.500704,0.139186,-0.297897,0.000000,-1.474190,0.093993,-0.358108,-1.459915,0.124585,-0.212089,-1.553324,0.126796,-0.260912,,,,-1.518138,0.200041,-0.151502,,,,-1.561668,0.200618,-0.170404,-1.520635,0.149407,-0.100128,-1.565710,0.192303,-0.107361,,,,-1.453208,0.100780,-0.155386,-1.424506,0.094365,-0.333293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.474188,0.094013,-0.358103,-1.459910,0.124600,-0.212080,-1.553250,0.126835,-0.260894,,,,-1.518143,0.200060,-0.151489,,,,-1.561659,0.200661,-0.170411,-1.520634,0.149433,-0.100123,-1.565707,0.192324,-0.107361,,,,-1.453205,0.100795,-0.155381,-1.424502,0.094388,-0.333289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,-0.009710,0.230304,0.011577,-0.973002,-1.519486,0.139461,-0.209015,0.000227,-1.474307,0.094337,-0.358300,0.900037,-1.517935,0.200342,-0.151468,0.914757,-1.601260,0.150673,-0.140132,0.000000,-1.561569,0.200942,-0.170465,0.921279,-1.520744,0.149350,-0.100097,0.965409,-1.565937,0.192503,-0.107419,0.924596,-1.600770,0.101380,-0.221216,0.000000,-1.453238,0.100687,-0.155333,0.971205,-1.424457,0.094410,-0.333390,0.971301,-1.459847,0.124651,-0.212101,0.978817,-1.553077,0.125053,-0.260365,0.532734,-1.500690,0.139206,-0.297896,0.000000,-1.474186,0.093997,-0.358109,-1.459907,0.124595,-0.212079,-1.553299,0.126786,-0.260876,,,,-1.518134,0.200054,-0.151509,,,,-1.561651,0.200646,-0.170411,-1.520629,0.149431,-0.100138,-1.565696,0.192316,-0.107356,,,,-1.453205,0.100790,-0.155382,-1.424497,0.094378,-0.333289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.009709,0.230311,0.011631,-0.972999,-1.519486,0.139482,-0.209014,0.000224,-1.474310,0.094356,-0.358299,0.897947,-1.517929,0.200362,-0.151465,0.911835,-1.601260,0.150701,-0.140131,0.000000,-1.561562,0.200967,-0.170462,0.921916,-1.520744,0.149369,-0.100095,0.963290,-1.565933,0.192526,-0.107416,0.922098,-1.600773,0.101410,-0.221217,0.000000,-1.453243,0.100700,-0.155332,0.970309,-1.424460,0.094424,-0.333388,0.971829,-1.459848,0.124666,-0.212099,0.978635,-1.553078,0.125079,-0.260364,0.544965,-1.500689,0.139227,-0.297894,0.000000,-1.474187,0.094012,-0.358104,-1.459906,0.124602,-0.212083,-1.553337,0.126793,-0.260884,,,,-1.518105,0.200094,-0.151480,,,,-1.561657,0.200672,-0.170418,-1.520623,0.149442,-0.100129,-1.565697,0.192333,-0.107368,,,,-1.453206,0.100808,-0.155379,-1.424494,0.094396,-0.333290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.009675,0.230380,0.012307,-0.972975,-1.519378,0.139560,-0.209048,0.000388,-1.474243,0.094410,-0.358339,0.896241,-1.517748,0.200424,-0.151485,0.919913,-1.601146,0.150871,-0.140174,0.000000,-1.561378,0.201092,-0.170487,0.921814,-1.520638,0.149422,-0.100128,0.963597,-1.565768,0.192641,-0.107444,0.922945,-1.600715,0.101599,-0.221271,0.000000,-1.453194,0.100676,-0.155367,0.969168,-1.424396,0.094405,-0.333421,0.973071,-1.459761,0.124665,-0.212129,0.978119,-1.552983,0.125214,-0.260406,0.547456,-1.500570,0.139301,-0.297926,0.000000,-1.474179,0.094026,-0.358094,-1.459900,0.124618,-0.212082,-1.553351,0.126802,-0.260890,,,,-1.518098,0.200102,-0.151475,-1.600067,0.151242,-0.140516,-1.561637,0.200673,-0.170419,-1.520614,0.149449,-0.100128,-1.565686,0.192338,-0.107350,,,,-1.453196,0.100809,-0.155375,-1.424489,0.094411,-0.333285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.009706,0.230306,0.011668,-0.973000,-1.519476,0.139507,-0.209010,0.000220,-1.474305,0.094379,-0.358296,0.896524,-1.517914,0.200385,-0.151460,0.927518,-1.601249,0.150731,-0.140126,0.000000,-1.561548,0.200994,-0.170457,0.918881,-1.520733,0.149392,-0.100091,0.964245,-1.565918,0.192553,-0.107412,0.921459,-1.600767,0.101440,-0.221212,0.000000,-1.453236,0.100718,-0.155329,0.968147,-1.424455,0.094442,-0.333385,0.972433,-1.459840,0.124686,-0.212096,0.977099,-1.553070,0.125106,-0.260360,0.553089,-1.500680,0.139251,-0.297890,0.000000,-1.474179,0.094032,-0.358110,-1.459899,0.124618,-0.212077,-1.553366,0.126788,-0.260889,,,,-1.518085,0.200151,-0.151463,,,,-1.561636,0.200683,-0.170433,-1.520613,0.149464,-0.100120,-1.565683,0.192354,-0.107347,,,,-1.453192,0.100828,-0.155376,-1.424485,0.094414,-0.333283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.009703,0.230291,0.011564,-0.973005,-1.519475,0.139475,-0.209002,0.000218,-1.474300,0.094349,-0.358287,0.898137,-1.517924,0.200358,-0.151456,0.929823,-1.601248,0.150687,-0.140116,0.000000,-1.561558,0.200956,-0.170451,0.913828,-1.520731,0.149366,-0.100084,0.961990,-1.565925,0.192518,-0.107405,0.925118,-1.600759,0.101392,-0.221200,0.000000,-1.453225,0.100704,-0.155321,0.971169,-1.424449,0.094424,-0.333378,0.972956,-1.459836,0.124667,-0.212089,0.978248,-1.553067,0.125066,-0.260350,0.548592,-1.500682,0.139219,-0.297883,0.000000,-1.474176,0.094009,-0.358099,-1.459895,0.124605,-0.212071,-1.553328,0.126772,-0.260881,,,,-1.518087,0.200129,-0.151456,,,,-1.561655,0.200628,-0.170412,-1.520603,0.149443,-0.100116,-1.565701,0.192326,-0.107353,,,,-1.453195,0.100804,-0.155369,-1.424482,0.094387,-0.333282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,-0.009696,0.230276,0.011572,-0.973008,-1.519472,0.139477,-0.209003,0.000215,-1.474301,0.094349,-0.358289,0.897224,-1.517918,0.200360,-0.151457,0.927534,-1.601242,0.150691,-0.140115,0.000000,-1.561552,0.200960,-0.170452,0.915819,-1.520724,0.149370,-0.100085,0.963086,-1.565917,0.192522,-0.107405,0.925428,-1.600756,0.101396,-0.221198,0.000000,-1.453221,0.100705,-0.155324,0.970312,-1.424450,0.094423,-0.333381,0.971800,-1.459833,0.124668,-0.212091,0.977842,-1.553065,0.125068,-0.260350,0.546187,-1.500681,0.139220,-0.297885,0.000000,-1.474177,0.094007,-0.358098,-1.459893,0.124604,-0.212077,-1.553302,0.126777,-0.260914,,,,-1.518090,0.200127,-0.151457,,,,-1.561646,0.200640,-0.170404,-1.520599,0.149441,-0.100118,-1.565692,0.192335,-0.107346,,,,-1.453189,0.100809,-0.155372,-1.424489,0.094387,-0.333282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.009683,0.230286,0.011576,-0.973006,-1.519470,0.139474,-0.208997,0.000216,-1.474297,0.094341,-0.358281,0.898059,-1.517916,0.200358,-0.151453,0.928507,-1.601241,0.150690,-0.140111,0.000000,-1.561550,0.200958,-0.170448,0.915045,-1.520724,0.149369,-0.100079,0.965315,-1.565917,0.192521,-0.107401,0.923785,-1.600754,0.101393,-0.221193,0.000000,-1.453221,0.100702,-0.155315,0.970906,-1.424446,0.094415,-0.333373,0.971105,-1.459831,0.124663,-0.212084,0.977307,-1.553063,0.125064,-0.260344,0.539380,-1.500677,0.139214,-0.297878,0.000000,-1.474178,0.094003,-0.358087,-1.459893,0.124598,-0.212069,-1.553281,0.126802,-0.260914,,,,-1.518080,0.200124,-0.151439,,,,-1.561653,0.200636,-0.170410,-1.520613,0.149445,-0.100114,-1.565681,0.192335,-0.107349,,,,-1.453188,0.100800,-0.155368,-1.424491,0.094383,-0.333271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
