Format Version,1.23,Take Name,P_95,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.28.26.605 PM,Total Frames in Take,994,Total Exported Frames,994,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
463,3.858333,-0.011663,-0.339466,0.006354,-0.940525,-1.129447,0.138232,0.333460,0.000275,-1.247569,0.094464,0.231015,0.929887,-1.076711,0.199072,0.356652,0.917924,-1.099327,0.147224,0.436269,0.895936,-1.111640,0.198548,0.388975,0.938165,-1.030310,0.147970,0.378620,0.955220,-1.055582,0.189931,0.418101,0.920092,-1.172909,0.098046,0.402033,0.000000,-1.053306,0.101151,0.293442,0.897396,-1.204733,0.095818,0.195394,0.890028,-1.108173,0.124994,0.277266,0.897643,-1.189825,0.123002,0.343223,0.856643,-1.203284,0.138563,0.280533,0.000000,-1.247810,0.094398,0.231142,-1.108258,0.124798,0.277615,-1.189846,0.122597,0.342818,-1.076455,0.199195,0.356486,-1.099313,0.146993,0.435923,-1.111556,0.198745,0.389099,-1.030235,0.148129,0.378653,-1.055500,0.190156,0.418312,,,,-1.053297,0.101123,0.293851,-1.204907,0.096040,0.195057,,,,,,,,,,,,
464,3.866667,-0.012264,-0.343798,0.006070,-0.938944,-1.125567,0.138177,0.336768,0.000341,-1.244618,0.094529,0.235352,0.901030,-1.072631,0.198996,0.359559,0.906585,-1.094503,0.147030,0.439307,0.749382,-1.107261,0.198419,0.392201,0.897154,-1.026020,0.147873,0.381027,0.946094,-1.050936,0.189772,0.420798,0.894114,-1.168387,0.097885,0.405681,0.946139,-1.049790,0.101169,0.295997,0.861823,-1.202112,0.095942,0.199341,0.922429,-1.104809,0.125023,0.280361,0.869189,-1.185849,0.122921,0.347065,0.855208,-1.199888,0.138567,0.284524,0.000000,-1.244862,0.094522,0.235664,-1.104858,0.124808,0.280836,-1.185771,0.122592,0.346595,-1.072338,0.199157,0.359391,-1.094501,0.146310,0.438609,-1.107092,0.198771,0.392331,-1.026041,0.148086,0.381053,-1.050961,0.190152,0.420984,-1.168442,0.097852,0.405475,-1.049784,0.101120,0.296548,-1.202262,0.096131,0.199145,,,,,,,,,,,,
465,3.875000,-0.011850,-0.347833,0.006186,-0.937461,-1.121574,0.138200,0.340082,0.000385,-1.241487,0.094456,0.239729,0.930652,-1.068453,0.199044,0.362370,0.916023,-1.089631,0.147136,0.442344,0.597066,-1.102801,0.198487,0.395310,0.887726,-1.021651,0.147944,0.383475,0.943979,-1.046230,0.189870,0.423428,0.902354,-1.163793,0.097954,0.409393,0.000000,-1.046145,0.101171,0.298690,0.875757,-1.199292,0.095848,0.203352,0.910875,-1.101300,0.125005,0.283509,0.890801,-1.181763,0.122942,0.350910,0.871008,-1.196342,0.138539,0.288479,0.000000,-1.241650,0.094456,0.239953,-1.101408,0.124810,0.283885,-1.181782,0.122623,0.350505,-1.068227,0.199235,0.362212,-1.089648,0.145891,0.441320,-1.102612,0.198883,0.395403,-1.021669,0.148157,0.383542,-1.046195,0.190192,0.423647,,,,-1.046115,0.101173,0.299186,-1.199455,0.096063,0.203118,,,,,,,,,,,,
466,3.883333,-0.011538,-0.351816,0.005618,-0.935982,-1.117646,0.138205,0.343294,0.000368,-1.238347,0.094288,0.243966,0.930652,-1.064420,0.199124,0.365124,0.916023,-1.084848,0.147197,0.445280,0.597066,-1.098487,0.198524,0.398354,0.887726,-1.017372,0.148090,0.385836,0.943979,-1.041668,0.189987,0.425992,0.902354,-1.159221,0.097911,0.412964,0.000000,-1.042521,0.101275,0.301266,0.875757,-1.196464,0.095733,0.207232,0.910875,-1.097835,0.125032,0.286552,0.890801,-1.177720,0.122868,0.354633,0.871008,-1.192849,0.138437,0.292327,0.000000,-1.238564,0.094308,0.244146,-1.097872,0.124840,0.287061,-1.177693,0.122656,0.354380,-1.064158,0.199384,0.364975,-1.085004,0.145966,0.444457,-1.098261,0.198878,0.398406,-1.017286,0.148342,0.385877,-1.041684,0.190325,0.426104,-1.159313,0.097845,0.412731,-1.042481,0.101267,0.301736,-1.196628,0.095864,0.207091,,,,,,,,,,,,
467,3.891667,-0.009946,-0.355534,0.006141,-0.934590,-1.113665,0.138355,0.346575,0.000505,-1.235144,0.094088,0.248357,0.929176,-1.060281,0.199355,0.367781,0.900416,-1.080058,0.147686,0.448266,0.627770,-1.094081,0.198857,0.401283,0.894336,-1.013057,0.148398,0.388285,0.932572,-1.037042,0.190422,0.428495,0.911032,-1.154675,0.098280,0.416706,0.935143,-1.038869,0.101302,0.304072,0.882229,-1.193556,0.095421,0.211286,0.936832,-1.094304,0.124999,0.289721,0.863638,-1.173644,0.123042,0.358443,0.917242,-1.189272,0.138405,0.296209,0.000000,-1.235316,0.094032,0.248496,-1.094355,0.124807,0.290099,-1.173536,0.122696,0.358089,-1.060191,0.199318,0.367651,-1.080081,0.151030,0.450053,-1.093883,0.198958,0.401342,-1.013096,0.148441,0.388130,-1.037165,0.190581,0.428541,-1.154793,0.105094,0.421118,-1.038757,0.101312,0.304330,-1.193680,0.095707,0.211025,,,,,,,,,,,,
468,3.900000,-0.010066,-0.359472,0.005462,-0.933086,-1.109586,0.138250,0.349775,0.000265,-1.231832,0.093909,0.252547,0.942969,-1.056101,0.199300,0.370579,0.959401,-1.075135,0.147544,0.451187,0.052152,-1.089618,0.198734,0.404364,0.942313,-1.008644,0.148386,0.390644,0.958794,-1.032341,0.190349,0.431088,0.948418,-1.149954,0.098069,0.420217,0.000000,-1.035105,0.101323,0.306614,0.929444,-1.190559,0.095322,0.215129,0.898403,-1.090688,0.124963,0.292749,0.893222,-1.169444,0.122853,0.362135,0.873382,-1.185614,0.138245,0.300047,0.000000,-1.232043,0.093853,0.252803,-1.090749,0.124763,0.293155,-1.169510,0.122434,0.361678,-1.055893,0.199383,0.370408,-1.074979,0.147670,0.451032,-1.089436,0.198953,0.404451,-1.008582,0.148425,0.390724,-1.032342,0.190519,0.431266,-1.150097,0.097848,0.419928,-1.035060,0.101336,0.306921,-1.190730,0.095569,0.214889,,,,,,,,,,,,
469,3.908333,-0.010152,-0.363200,0.005646,-0.931639,-1.105481,0.138197,0.352939,0.000220,-1.228517,0.093907,0.256688,0.948949,-1.051810,0.199226,0.373321,0.930936,-1.070217,0.147469,0.454073,0.937170,-1.085056,0.198668,0.407373,0.935432,-1.004212,0.148294,0.393001,0.967909,-1.027570,0.190261,0.433637,0.924252,-1.145298,0.098023,0.423698,0.946716,-1.031360,0.101249,0.309180,0.917990,-1.187544,0.095310,0.218940,0.908879,-1.087044,0.124909,0.295763,0.888385,-1.165243,0.122820,0.365776,0.873691,-1.181905,0.138223,0.303821,0.000000,-1.228668,0.093855,0.256815,-1.087109,0.124648,0.296119,-1.165273,0.122455,0.365428,-1.051597,0.199307,0.373164,-1.070141,0.147361,0.453860,-1.084918,0.198860,0.407477,-1.004147,0.148405,0.393003,-1.027583,0.190498,0.433825,-1.145354,0.097958,0.423502,-1.031340,0.101242,0.309508,-1.187741,0.095549,0.218748,,,,,,,,,,,,
470,3.916667,-0.010530,-0.366919,0.005480,-0.930177,-1.101271,0.138106,0.356110,0.000215,-1.225067,0.093891,0.260804,0.940947,-1.047445,0.199122,0.376117,0.923356,-1.065201,0.147291,0.456967,0.929551,-1.080417,0.198531,0.410433,0.938224,-0.999685,0.148177,0.395370,0.961011,-1.022723,0.190105,0.436229,0.943920,-1.140518,0.097865,0.427148,0.947498,-1.027498,0.101204,0.311727,0.907090,-1.184397,0.095332,0.222732,0.899930,-1.083290,0.124871,0.298776,0.875637,-1.160927,0.122711,0.369409,0.899457,-1.178084,0.138168,0.307603,0.000000,-1.225249,0.093852,0.260950,-1.083341,0.124628,0.299207,-1.160950,0.122402,0.369153,-1.047225,0.199264,0.375956,-1.065207,0.147173,0.456711,-1.080240,0.198685,0.410507,-0.999683,0.148333,0.395362,-1.022781,0.190307,0.436310,-1.140474,0.097726,0.426996,-1.027499,0.101123,0.312090,-1.184522,0.095607,0.222470,,,,,,,,,,,,
471,3.925000,-0.010851,-0.370546,0.005903,-0.928732,-1.097015,0.138017,0.359353,0.000232,-1.221594,0.093955,0.265002,0.933294,-1.042975,0.198974,0.378960,0.921686,-1.060149,0.147131,0.459929,0.935037,-1.075679,0.198402,0.413532,0.927863,-0.995116,0.147977,0.397822,0.961531,-1.017793,0.189912,0.438874,0.917736,-1.135744,0.097788,0.430681,0.924523,-1.023627,0.101060,0.314382,0.915819,-1.181221,0.095370,0.226614,0.904123,-1.079494,0.124785,0.301876,0.886382,-1.156580,0.122675,0.373113,0.921397,-1.174205,0.138170,0.311448,0.000000,-1.221811,0.093847,0.265114,-1.079538,0.124543,0.302258,-1.156568,0.122515,0.372842,-1.042841,0.199118,0.378716,-1.060113,0.146965,0.459732,-1.075517,0.198637,0.413577,-0.995003,0.148051,0.397895,-1.017787,0.190116,0.439133,-1.135739,0.097620,0.430430,-1.023611,0.101050,0.314718,-1.181444,0.095566,0.226370,,,,,,,,,,,,
472,3.933333,-0.011345,-0.374534,0.005671,-0.927127,-1.092721,0.138010,0.362487,0.000252,-1.218099,0.094041,0.269157,0.943318,-1.038522,0.198952,0.381701,0.917748,-1.054994,0.147011,0.462753,0.964076,-1.070928,0.198334,0.416552,0.961973,-0.990496,0.147939,0.400091,0.966809,-1.012825,0.189823,0.441386,0.921137,-1.130831,0.097692,0.434098,0.924489,-1.019717,0.101116,0.316844,0.905339,-1.178058,0.095507,0.230425,0.903341,-1.075693,0.124848,0.304846,0.871688,-1.152164,0.122643,0.376739,0.873797,-1.170319,0.138209,0.315246,0.000000,-1.218286,0.094000,0.269279,-1.075761,0.124570,0.305271,-1.152279,0.122292,0.376396,-1.038277,0.199066,0.381514,-1.054884,0.146994,0.462662,-1.070832,0.198447,0.416586,-0.990495,0.148058,0.400033,-1.012707,0.190066,0.441548,-1.130949,0.097507,0.433890,-1.019626,0.101140,0.317211,-1.178234,0.095767,0.230199,,,,,,,,,,,,
473,3.941667,-0.012077,-0.378648,0.005386,-0.925446,-1.088449,0.137930,0.365667,0.000250,-1.214649,0.094108,0.273381,0.943318,-1.034086,0.198844,0.384500,0.917748,-1.049835,0.146768,0.465609,0.964076,-1.066181,0.198167,0.419636,0.961973,-0.985896,0.147803,0.402379,0.966809,-1.007860,0.189618,0.443940,0.921137,-1.125921,0.097492,0.437546,0.924489,-1.015851,0.101117,0.319318,0.905339,-1.174953,0.095641,0.234298,0.903341,-1.071933,0.124865,0.307855,0.871688,-1.147763,0.122537,0.380421,0.873797,-1.166464,0.138203,0.319118,0.000000,-1.214914,0.094118,0.273506,-1.071933,0.124650,0.308303,-1.147751,0.122248,0.380010,-1.033968,0.198971,0.384280,-1.049770,0.146630,0.465354,-1.066054,0.198386,0.419698,-0.985808,0.147901,0.402436,-1.007852,0.189819,0.444095,-1.125982,0.097316,0.437311,-1.015720,0.101101,0.319718,-1.175176,0.095819,0.234171,,,,,,,,,,,,
474,3.950000,-0.012474,-0.382676,0.004837,-0.923786,-1.084066,0.137921,0.368913,0.000249,-1.211030,0.094112,0.277674,0.926714,-1.029589,0.198855,0.387348,0.930077,-1.044592,0.146667,0.468527,0.925563,-1.061377,0.198109,0.422761,0.934825,-0.981206,0.147831,0.404745,0.964106,-1.002840,0.189577,0.446546,0.936376,-1.120880,0.097364,0.441065,0.925079,-1.011845,0.101223,0.321889,0.894555,-1.171676,0.095725,0.238249,0.922101,-1.068043,0.124941,0.310944,0.875902,-1.143237,0.122462,0.384163,0.874372,-1.162483,0.138189,0.323044,0.000000,-1.211246,0.094098,0.277671,-1.068113,0.124699,0.311379,-1.143309,0.122185,0.383880,-1.029532,0.198923,0.387212,-1.044549,0.146463,0.468234,-1.061264,0.198324,0.422812,-0.981035,0.147941,0.404806,-1.002680,0.189928,0.446698,-1.120882,0.097211,0.440926,-1.011806,0.101177,0.322286,-1.171900,0.095918,0.238007,,,,,,,,,,,,
475,3.958333,-0.012411,-0.386558,0.004790,-0.922169,-1.079787,0.137876,0.372084,0.000429,-1.207504,0.094039,0.281916,0.945787,-1.025170,0.198822,0.390060,0.959307,-1.039478,0.146631,0.471362,0.910245,-1.056659,0.198069,0.425740,0.938060,-0.976631,0.147808,0.407050,0.946950,-0.997922,0.189549,0.449032,0.896340,-1.115984,0.097312,0.444544,0.948136,-1.007956,0.101193,0.324454,0.899600,-1.168483,0.095660,0.242161,0.904632,-1.064249,0.124899,0.313982,0.874382,-1.138824,0.122405,0.387832,0.899297,-1.158587,0.138127,0.326876,0.000000,-1.207637,0.094095,0.281817,-1.064356,0.124603,0.314371,-1.138784,0.122079,0.387767,-1.024983,0.198926,0.389861,-1.039430,0.149544,0.472764,-1.056525,0.198167,0.425747,-0.976566,0.147874,0.407033,-0.997910,0.189818,0.449085,-1.116027,0.097101,0.444305,-1.007850,0.101211,0.324760,-1.168745,0.095852,0.242010,,,,,,,,,,,,
476,3.966667,-0.012740,-0.390903,0.004034,-0.920335,-1.075343,0.137758,0.375244,0.000248,-1.203849,0.093878,0.286225,0.956239,-1.020634,0.198748,0.392783,0.926807,-1.034112,0.146436,0.474149,0.191565,-1.051785,0.197911,0.428756,0.958476,-0.971875,0.147773,0.409250,0.976465,-0.992821,0.189435,0.451484,0.931483,-1.110807,0.097057,0.447988,0.919743,-1.003919,0.101225,0.326893,0.919049,-1.165207,0.095598,0.246107,0.910566,-1.060337,0.124874,0.316982,0.874934,-1.134210,0.122194,0.391526,0.916503,-1.154565,0.137969,0.330779,0.000000,-1.204051,0.093805,0.286079,-1.060389,0.124594,0.317409,-1.134228,0.121990,0.391404,-1.020507,0.198892,0.392597,-1.034056,0.146307,0.473814,-1.051633,0.198095,0.428820,-0.971752,0.147917,0.409301,-0.992704,0.189696,0.451763,-1.110795,0.096883,0.447774,-1.003900,0.101176,0.327283,-1.165537,0.095775,0.245898,,,,,,,,,,,,
477,3.975000,-0.013247,-0.394712,0.003638,-0.918702,-1.070924,0.137685,0.378349,0.000264,-1.200144,0.093868,0.290339,0.918131,-1.016096,0.198675,0.395516,0.925433,-1.028880,0.146250,0.476921,0.896707,-1.046948,0.197778,0.431744,0.911474,-0.967182,0.147699,0.411511,0.950786,-0.987795,0.189296,0.453972,0.918487,-1.105768,0.096873,0.451331,0.962108,-0.999887,0.101245,0.329361,0.900072,-1.161835,0.095657,0.249905,0.920426,-1.056395,0.124884,0.319948,0.860611,-1.129648,0.122074,0.395097,0.890883,-1.150511,0.137921,0.334542,0.000000,-1.200391,0.093925,0.290132,-1.056418,0.124624,0.320441,-1.129771,0.121710,0.394890,-1.016011,0.198864,0.395302,-1.028789,0.146068,0.476562,-1.046745,0.198067,0.431762,-0.967046,0.147842,0.411511,-0.987743,0.189444,0.454258,-1.105754,0.096753,0.451239,-0.999788,0.101253,0.329748,-1.162121,0.095748,0.249800,,,,,,,,,,,,
478,3.983333,-0.013141,-0.399349,0.003184,-0.916699,-1.066397,0.137566,0.381489,0.000428,-1.196453,0.093638,0.294776,0.914381,-1.011462,0.198608,0.398118,0.921795,-1.023370,0.146150,0.479635,0.232038,-1.041946,0.197670,0.434655,0.938163,-0.962336,0.147679,0.413605,0.984510,-0.982563,0.189244,0.456283,0.919517,-1.100461,0.096700,0.454809,0.901842,-0.995821,0.101211,0.331778,0.912297,-1.158557,0.095476,0.253958,0.907502,-1.052445,0.124794,0.322941,0.873719,-1.124933,0.121891,0.398825,0.842534,-1.146422,0.137730,0.338488,0.000000,-1.196686,0.093800,0.294968,-1.052479,0.124518,0.323363,-1.124831,0.121319,0.398581,-1.011306,0.198693,0.397860,-1.023544,0.148963,0.480857,-1.041830,0.197864,0.434553,-0.962306,0.147733,0.413602,-0.982562,0.189521,0.456447,-1.100509,0.096481,0.454486,-0.995708,0.101142,0.332103,-1.158748,0.095676,0.253713,,,,,,,,,,,,
479,3.991667,-0.012818,-0.403149,0.003616,-0.915037,-1.061739,0.137503,0.384566,0.000401,-1.192530,0.093558,0.298975,0.920509,-1.006640,0.198535,0.400685,0.933522,-1.017893,0.146153,0.482344,0.310352,-1.036820,0.197642,0.437475,0.941757,-0.957410,0.147597,0.415808,0.967470,-0.977263,0.189208,0.458616,0.926770,-1.095210,0.096716,0.458202,0.936059,-0.991594,0.101074,0.334302,0.940915,-1.154973,0.095344,0.257842,0.875930,-1.048279,0.124674,0.325916,0.890140,-1.120136,0.121869,0.402402,0.804319,-1.142118,0.137666,0.342231,0.000000,-1.192680,0.093569,0.299255,-1.048358,0.124386,0.326238,-1.120017,0.121197,0.402019,-1.006617,0.198629,0.400437,-1.018042,0.148617,0.483575,-1.036717,0.197802,0.437340,-0.957297,0.147647,0.415849,-0.977224,0.189184,0.458905,-1.095141,0.096770,0.457962,-0.991585,0.100988,0.334522,-1.155190,0.095577,0.257462,,,,,,,,,,,,
480,4.000000,-0.012607,-0.406825,0.003409,-0.913413,-1.057062,0.137304,0.387459,0.000427,-1.188509,0.093263,0.302928,0.914783,-1.001874,0.198374,0.403126,0.910015,-1.012438,0.145997,0.484880,0.324274,-1.031757,0.197468,0.440157,0.930862,-0.952492,0.147469,0.417861,0.975529,-0.972027,0.189074,0.460820,0.929035,-1.089915,0.096508,0.461367,0.902009,-0.987300,0.100911,0.336639,0.936966,-1.151285,0.095066,0.261494,0.863775,-1.044066,0.124475,0.328704,0.884884,-1.115304,0.121636,0.405766,0.868987,-1.137779,0.137410,0.345771,0.000000,-1.188719,0.093108,0.303147,-1.044198,0.124200,0.329049,-1.115183,0.121155,0.405598,-1.001742,0.198462,0.402803,-1.012557,0.148381,0.486149,-1.031574,0.197638,0.440039,-0.952401,0.147449,0.417892,-0.971984,0.189177,0.461081,-1.089992,0.096332,0.461026,-0.987236,0.100849,0.336874,-1.151475,0.095371,0.261084,,,,,,,,,,,,
481,4.008333,-0.011807,-0.410350,0.004179,-0.911842,-1.052323,0.137208,0.390278,0.000351,-1.184449,0.093086,0.306856,0.914783,-0.996974,0.198271,0.405393,0.910015,-1.006940,0.146067,0.487332,0.324274,-1.026570,0.197460,0.442656,0.930862,-0.947513,0.147362,0.419848,0.975529,-0.966687,0.189068,0.462873,0.929035,-1.084630,0.096583,0.464521,0.902009,-0.982981,0.100665,0.338993,0.936966,-1.147546,0.094780,0.265132,0.863775,-1.039790,0.124251,0.331450,0.884884,-1.110432,0.121617,0.409066,0.868987,-1.133360,0.137285,0.349216,0.000000,-1.184656,0.093230,0.306917,-1.039849,0.123966,0.331732,-1.110370,0.120905,0.408812,-0.997014,0.198288,0.405147,-1.006446,0.147689,0.488283,-1.026408,0.197480,0.442590,-0.947476,0.147345,0.419727,-0.966852,0.189010,0.462983,-1.084584,0.096468,0.464343,-0.982852,0.100586,0.339225,-1.147771,0.095012,0.264813,,,,,,,,,,,,
482,4.016667,-0.011799,-0.414790,0.003988,-0.909832,-1.047472,0.136939,0.393070,0.000408,-1.180386,0.092778,0.310929,0.935209,-0.992006,0.198024,0.407659,0.937733,-1.001150,0.145797,0.489679,0.513907,-1.021237,0.197191,0.445208,0.956102,-0.942384,0.147133,0.421620,0.967869,-0.961156,0.188821,0.464839,0.948474,-1.079036,0.096284,0.467614,0.945881,-0.978617,0.100438,0.341103,0.930729,-1.143891,0.094497,0.268848,0.886452,-1.035508,0.124001,0.334120,0.898783,-1.105388,0.121318,0.412420,0.810453,-1.128906,0.136990,0.352799,0.000000,-1.180607,0.092785,0.311309,-1.035458,0.123769,0.334411,-1.105362,0.120669,0.412119,-0.991958,0.198078,0.407371,-1.000720,0.147417,0.490541,-1.021311,0.197023,0.445034,-0.942269,0.147100,0.421607,-0.961040,0.188891,0.465054,-1.079144,0.096108,0.467214,-0.978554,0.100352,0.341383,-1.144145,0.094820,0.268383,,,,,,,,,,,,
483,4.025000,-0.011816,-0.419146,0.004775,-0.907829,-1.042532,0.136844,0.395783,0.000371,-1.176289,0.092820,0.314947,0.890009,-0.986846,0.197861,0.409805,0.925805,-0.995272,0.145690,0.491939,0.528830,-1.015716,0.197088,0.447635,0.936641,-0.937161,0.146910,0.423317,0.969722,-0.955461,0.188646,0.466692,0.936457,-1.073434,0.096272,0.470650,0.887428,-0.974229,0.100222,0.343177,0.924978,-1.140198,0.094468,0.272517,0.845162,-1.031152,0.123858,0.336728,0.906240,-1.100281,0.121312,0.415697,0.821094,-1.124349,0.136984,0.356297,0.000000,-1.176514,0.092811,0.315155,-1.031206,0.123572,0.336933,-1.100263,0.120706,0.415472,-0.986682,0.197924,0.409559,-0.994851,0.147107,0.492808,-1.015750,0.197103,0.447600,-0.937086,0.146854,0.423264,-0.955428,0.188679,0.466862,-1.073467,0.096035,0.470294,-0.974149,0.100124,0.343421,-1.140483,0.094771,0.272068,,,,,,,,,,,,
484,4.033333,-0.012010,-0.423866,0.005383,-0.905629,-1.037581,0.136804,0.398502,0.000364,-1.172225,0.092933,0.319068,0.911499,-0.981679,0.197756,0.411939,0.904378,-0.989310,0.145600,0.494159,0.609878,-1.010154,0.197019,0.450067,0.992003,-0.931917,0.146748,0.424935,0.977814,-0.949714,0.188508,0.468495,0.951736,-1.067748,0.096272,0.473690,0.866564,-0.969873,0.100098,0.345189,0.929088,-1.136576,0.094535,0.276263,0.855768,-1.026832,0.123801,0.339333,0.928531,-1.095137,0.121341,0.419018,0.837171,-1.119804,0.137038,0.359871,0.000000,-1.172436,0.092954,0.319351,-1.026878,0.123571,0.339496,-1.095066,0.120731,0.418801,-0.981461,0.197785,0.411626,-0.988946,0.146879,0.494975,-1.010135,0.197040,0.450082,-0.931885,0.146745,0.424852,-0.949715,0.188530,0.468687,-1.067888,0.095972,0.473271,-0.969804,0.099995,0.345444,-1.136837,0.094811,0.275829,,,,,,,,,,,,
485,4.041667,-0.012023,-0.428332,0.006016,-0.903521,-1.032595,0.136722,0.401164,0.000366,-1.168064,0.092963,0.323083,0.909179,-0.976498,0.197619,0.414021,0.917677,-0.983371,0.145505,0.496335,0.609356,-1.004595,0.196929,0.452430,0.974265,-0.926664,0.146563,0.426546,0.976626,-0.943984,0.188360,0.470263,0.941097,-1.062060,0.096253,0.476663,0.904936,-0.965457,0.099922,0.347199,0.940155,-1.132840,0.094510,0.279928,0.850552,-1.022446,0.123684,0.341896,0.954230,-1.089962,0.121330,0.422254,0.855331,-1.115196,0.137029,0.363347,0.000000,-1.168348,0.092787,0.323228,-1.022430,0.123539,0.342007,-1.089925,0.120793,0.422041,-0.976323,0.197735,0.413767,-0.982969,0.146791,0.497126,-1.004505,0.196880,0.452442,-0.926626,0.146487,0.426506,-0.943924,0.188334,0.470489,-1.062145,0.096061,0.476346,-0.965485,0.099834,0.347420,-1.133132,0.094803,0.279496,,,,,,,,,,,,
486,4.050000,-0.012289,-0.432716,0.005888,-0.901427,-1.027684,0.136618,0.403787,0.000337,-1.163903,0.092901,0.326995,0.930575,-0.971470,0.197511,0.416142,0.901996,-0.977540,0.145339,0.498482,0.647075,-0.999193,0.196791,0.454820,0.972589,-0.921513,0.146450,0.428146,0.972326,-0.938411,0.188215,0.472058,0.972884,-1.056412,0.096094,0.479541,0.874789,-0.961071,0.099861,0.349148,0.927565,-1.129098,0.094481,0.283501,0.866907,-1.018111,0.123621,0.344415,0.936986,-1.084843,0.121206,0.425423,0.837686,-1.110649,0.136943,0.366775,0.000000,-1.164142,0.092808,0.327101,-1.018019,0.123482,0.344603,-1.084889,0.120591,0.425219,-0.971247,0.197584,0.415828,-0.977252,0.146602,0.499043,-0.999127,0.196817,0.454904,-0.921455,0.146368,0.428100,-0.938413,0.188196,0.472165,-1.056534,0.095751,0.479196,-0.961011,0.099760,0.349413,-1.129402,0.094835,0.283243,,,,,,,,,,,,
487,4.058333,-0.012400,-0.437028,0.005676,-0.899345,-1.022758,0.136515,0.406497,0.000347,-1.159688,0.092785,0.330991,0.883465,-0.966450,0.197423,0.418342,0.879625,-0.971712,0.145209,0.500711,0.679797,-0.993801,0.196674,0.457284,0.974676,-0.916361,0.146375,0.429843,0.976338,-0.932854,0.188112,0.473935,0.899837,-1.050744,0.095944,0.482502,0.851241,-0.956656,0.099809,0.351204,0.937858,-1.125303,0.094399,0.287166,0.852951,-1.013748,0.123551,0.347029,0.954554,-1.079701,0.121071,0.428671,0.848755,-1.106073,0.136828,0.370280,0.000000,-1.159947,0.092728,0.331374,-1.013644,0.123446,0.347136,-1.079690,0.120491,0.428501,-0.966142,0.197561,0.417999,-0.971364,0.146318,0.501249,-0.993752,0.196689,0.457197,-0.916362,0.146280,0.429837,-0.932974,0.188112,0.474318,-1.050859,0.095594,0.482034,-0.956631,0.099647,0.351391,-1.125584,0.094707,0.286751,,,,,,,,,,,,
488,4.066667,-0.011957,-0.441079,0.005816,-0.897370,-1.017814,0.136376,0.409117,0.000354,-1.155410,0.092555,0.334885,0.883465,-0.961415,0.197305,0.420404,0.879625,-0.965922,0.145158,0.502860,0.679797,-0.988413,0.196583,0.459591,0.974676,-0.911213,0.146277,0.431495,0.976338,-0.927317,0.188048,0.475699,0.899837,-1.045105,0.095861,0.485405,0.851241,-0.952206,0.099638,0.353261,0.937858,-1.121422,0.094139,0.290750,0.852951,-1.009338,0.123364,0.349581,0.954554,-1.074551,0.120938,0.431817,0.848755,-1.101452,0.136641,0.373653,0.000000,-1.155657,0.092454,0.335180,-1.009192,0.123265,0.349683,-1.074496,0.120412,0.431673,-0.961151,0.197467,0.420042,-0.965595,0.146104,0.503428,-0.988425,0.196594,0.459527,-0.911297,0.146140,0.431512,-0.927218,0.188075,0.476003,-1.045284,0.095497,0.484909,-0.952220,0.099559,0.353487,-1.121727,0.094438,0.290386,,,,,,,,,,,,
