Format Version,1.23,Take Name,P_35,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.46.11.530 PM,Total Frames in Take,1843,Total Exported Frames,1843,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
580,4.833333,-0.005940,-0.535808,0.005223,-0.844303,-0.670503,0.135648,1.690092,0.000219,-0.820475,0.090203,1.647585,0.983727,-0.613538,0.197073,1.688526,0.876608,-0.599704,0.145617,1.770377,0.000000,-0.631446,0.196501,1.732617,0.938735,-0.561677,0.146503,1.688887,0.946570,-0.568241,0.188542,1.735231,0.951321,-0.680349,0.095608,1.770751,0.000000,-0.618157,0.098892,1.621661,0.947752,-0.796815,0.091644,1.597150,0.945198,-0.674946,0.122178,1.630221,0.888518,-0.720875,0.120006,1.724600,0.000000,-0.759819,0.135009,1.673496,0.000000,-0.820594,0.090072,1.647408,-0.674928,0.121949,1.630613,,,,,,,-0.613644,0.197011,1.688205,,,,-0.631357,0.196411,1.732933,-0.561604,0.146618,1.688706,-0.568033,0.188692,1.735210,,,,-0.618020,0.098971,1.621874,-0.797116,0.091814,1.596929,,,,,,,-0.594682,0.149581,1.770060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,4.841667,-0.005688,-0.537195,0.005377,-0.843422,-0.664039,0.135756,1.692590,0.000245,-0.814149,0.090284,1.650603,0.937515,-0.607080,0.197181,1.690802,0.914218,-0.592976,0.145771,1.772636,0.000000,-0.624843,0.196634,1.734953,0.914861,-0.555218,0.146611,1.691021,0.943193,-0.561630,0.188677,1.737363,0.935564,-0.673618,0.095761,1.773304,0.000000,-0.611918,0.098962,1.624008,0.933563,-0.790655,0.091697,1.600089,0.897558,-0.668679,0.122252,1.632743,0.886546,-0.714296,0.120132,1.727273,0.000000,-0.753409,0.135105,1.676290,0.000000,-0.814220,0.090275,1.650558,-0.668644,0.122043,1.633104,,,,,,,-0.607267,0.197124,1.690363,,,,-0.624907,0.196433,1.735115,-0.555052,0.146742,1.690876,-0.561406,0.188771,1.737501,,,,-0.611754,0.099092,1.624192,-0.790921,0.091818,1.599874,,,,,,,-0.588160,0.149718,1.772336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,4.850000,-0.005298,-0.538614,0.005677,-0.842517,-0.657442,0.135973,1.695044,0.000246,-0.807696,0.090474,1.653607,0.902525,-0.600484,0.197392,1.693005,0.914485,-0.586108,0.146060,1.774840,0.000000,-0.618098,0.196888,1.737216,0.932071,-0.548625,0.146819,1.693098,0.923973,-0.554878,0.188928,1.739421,0.940318,-0.666752,0.096056,1.775828,0.000000,-0.605555,0.099110,1.626322,0.943378,-0.784372,0.091837,1.603013,0.900467,-0.662284,0.122412,1.635225,0.873038,-0.707583,0.120387,1.729911,0.000000,-0.746866,0.135315,1.679046,0.000000,-0.807528,0.090512,1.653257,-0.662387,0.122174,1.635662,,,,,,,-0.600615,0.197228,1.692735,,,,-0.617941,0.196837,1.737431,-0.548566,0.146955,1.692832,-0.554727,0.189066,1.739546,,,,-0.605462,0.099238,1.626483,-0.784767,0.091850,1.602960,,,,,,,-0.581087,0.149863,1.774527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,4.858333,-0.004668,-0.540076,0.005377,-0.841586,-0.650989,0.136063,1.697481,0.000261,-0.801332,0.090356,1.656597,0.919030,-0.594112,0.197548,1.695201,0.885585,-0.579391,0.146291,1.777021,0.000000,-0.611572,0.197055,1.739473,0.941696,-0.542193,0.147036,1.695149,0.930867,-0.548335,0.189172,1.741463,0.931866,-0.659971,0.096193,1.778325,0.000000,-0.599297,0.099212,1.628605,0.953454,-0.778186,0.091710,1.605922,0.882198,-0.656023,0.122454,1.637689,0.874277,-0.700991,0.120442,1.732532,0.000000,-0.740468,0.135287,1.681793,0.000000,-0.801056,0.090354,1.656428,-0.656064,0.122169,1.638101,,,,,,,-0.594376,0.197442,1.694842,,,,-0.611473,0.196968,1.739665,-0.542057,0.147150,1.694937,-0.548169,0.189312,1.741628,,,,-0.599266,0.099293,1.628770,-0.778590,0.091855,1.605727,,,,,,,-0.574573,0.150051,1.776651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,4.866667,-0.003930,-0.541440,0.004956,-0.840716,-0.644469,0.136140,1.699803,0.000281,-0.794874,0.090175,1.659442,0.880030,-0.587693,0.197709,1.697292,0.904316,-0.572629,0.146537,1.779104,0.000000,-0.605009,0.197223,1.741620,0.927224,-0.535698,0.147275,1.697111,0.920331,-0.541753,0.189437,1.743412,0.911215,-0.653129,0.096318,1.780706,0.000000,-0.592945,0.099314,1.630788,0.944386,-0.771895,0.091525,1.608691,0.892901,-0.649676,0.122477,1.640038,0.888312,-0.694333,0.120471,1.735028,0.000000,-0.733997,0.135217,1.684406,0.000000,-0.794704,0.090204,1.658995,-0.649741,0.122274,1.640430,,,,,,,-0.587858,0.197594,1.696966,,,,-0.604929,0.197137,1.741886,-0.535573,0.147393,1.696842,-0.541480,0.189602,1.743569,,,,-0.592937,0.099415,1.630986,-0.772322,0.091519,1.608720,,,,,,,-0.567209,0.150535,1.778695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,4.875000,-0.002779,-0.543075,0.004856,-0.839666,-0.638012,0.136149,1.702167,0.000303,-0.788508,0.089899,1.662475,0.874949,-0.581334,0.197794,1.699324,0.905843,-0.565879,0.146791,1.781168,0.000000,-0.598476,0.197364,1.743720,0.914555,-0.529268,0.147434,1.699031,0.918250,-0.535203,0.189670,1.745280,0.915304,-0.646301,0.096462,1.783175,0.000000,-0.586705,0.099272,1.633018,0.951906,-0.765728,0.091190,1.611632,0.881470,-0.643433,0.122372,1.642447,0.864607,-0.687716,0.120473,1.737614,0.000000,-0.727598,0.135072,1.687121,0.000000,-0.788195,0.090062,1.662121,-0.643503,0.122059,1.642884,,,,,,,-0.581506,0.197667,1.699014,,,,-0.598432,0.197202,1.744018,-0.529145,0.147541,1.698747,-0.535003,0.189912,1.745408,,,,-0.586673,0.099394,1.633164,-0.766197,0.091157,1.611573,,,,,,,-0.561422,0.150034,1.781034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,4.883333,-0.001838,-0.544422,0.004526,-0.838797,-0.631603,0.136162,1.704510,0.000350,-0.782152,0.089627,1.665358,0.874949,-0.575031,0.197892,1.701411,0.905843,-0.559232,0.147013,1.783266,0.000000,-0.592030,0.197489,1.745863,0.914555,-0.522887,0.147614,1.701011,0.918250,-0.528740,0.189897,1.747228,0.915304,-0.639568,0.096559,1.785592,0.000000,-0.580460,0.099282,1.635241,0.951906,-0.759537,0.090893,1.614441,0.881470,-0.637193,0.122304,1.644825,0.864607,-0.681168,0.120451,1.740136,0.000000,-0.721234,0.134926,1.689753,0.000000,-0.782371,0.089442,1.664758,-0.637204,0.122089,1.645263,,,,,,,-0.575221,0.197757,1.701134,,,,-0.591720,0.197583,1.746217,-0.522757,0.147642,1.700757,-0.528386,0.190157,1.747374,,,,-0.580417,0.099396,1.635367,-0.759954,0.090934,1.614507,,,,,,,-0.555202,0.150006,1.783278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,4.891667,-0.001750,-0.546090,0.004580,-0.837712,-0.624978,0.136216,1.706832,0.000345,-0.775682,0.089673,1.668288,0.833668,-0.568419,0.197946,1.703496,0.909598,-0.552295,0.147081,1.785297,0.000000,-0.585241,0.197551,1.748015,0.880157,-0.516277,0.147667,1.702898,0.928406,-0.521946,0.189959,1.749130,0.884307,-0.632621,0.096628,1.787952,0.000000,-0.574111,0.099323,1.637367,0.956332,-0.753270,0.090930,1.617281,0.893979,-0.630806,0.122346,1.647172,0.878000,-0.674401,0.120511,1.742658,0.000000,-0.714668,0.134977,1.692432,0.000000,-0.775311,0.089859,1.667795,-0.630957,0.122149,1.647558,,,,,,,-0.568773,0.197687,1.703207,,,,-0.585006,0.197465,1.748369,-0.516172,0.147759,1.702635,-0.521723,0.190242,1.749241,,,,-0.574075,0.099398,1.637511,-0.753734,0.090835,1.617330,,,,,,,-0.547787,0.150018,1.785639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,4.900000,-0.001460,-0.547074,0.005368,-0.837066,-0.618551,0.136220,1.709115,0.000405,-0.769392,0.089778,1.670989,0.838979,-0.561938,0.197888,1.705562,0.868747,-0.545672,0.147117,1.787393,0.000000,-0.578655,0.197570,1.750122,0.891833,-0.509848,0.147557,1.704908,0.925631,-0.515366,0.189916,1.751097,0.905609,-0.626042,0.096749,1.790305,0.000000,-0.567885,0.099184,1.639579,0.958435,-0.747099,0.090944,1.619927,0.880857,-0.624534,0.122277,1.649487,0.885088,-0.667905,0.120613,1.745078,0.000000,-0.708276,0.135052,1.694928,0.000000,-0.769794,0.089797,1.670148,-0.624618,0.121871,1.650015,,,,,,,-0.562137,0.197657,1.705393,,,,-0.578228,0.197717,1.750544,-0.509634,0.147670,1.704567,-0.515025,0.190225,1.751296,,,,-0.567813,0.099390,1.639581,-0.747490,0.090789,1.620081,,,,,,,-0.541483,0.149779,1.787656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,4.908333,-0.000681,-0.550720,0.004102,-0.834680,-0.611647,0.136041,1.711685,0.000570,-0.762677,0.089158,1.674870,0.849824,-0.555250,0.197877,1.707648,0.868269,-0.538121,0.147145,1.789327,0.127072,-0.571576,0.197504,1.752352,0.952816,-0.503019,0.147700,1.706533,0.940822,-0.508259,0.190037,1.752774,0.876840,-0.618313,0.096538,1.792933,0.000000,-0.561480,0.099163,1.641705,0.977059,-0.740834,0.090395,1.623616,0.804766,-0.618108,0.122087,1.652110,0.933319,-0.660639,0.120284,1.748075,0.000000,-0.701488,0.134609,1.698281,0.000000,-0.762735,0.088819,1.675362,-0.618174,0.121890,1.652277,,,,,,,-0.555454,0.197629,1.707230,-0.535431,0.149299,1.789889,-0.571456,0.197590,1.752469,-0.503021,0.147571,1.706334,-0.508214,0.190356,1.753147,,,,-0.561409,0.099145,1.641760,-0.740766,0.090898,1.623022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,4.916667,-0.000249,-0.550326,0.006175,-0.834927,-0.605018,0.136147,1.713594,0.000689,-0.756153,0.089604,1.676779,0.833585,-0.548432,0.197802,1.709423,0.853713,-0.531530,0.147265,1.791270,0.000001,-0.564802,0.197612,1.754112,0.889857,-0.496351,0.147466,1.708507,0.906687,-0.501507,0.189958,1.754616,0.839340,-0.611876,0.096909,1.794953,0.000000,-0.554897,0.098909,1.643771,0.956858,-0.734259,0.090622,1.625541,0.931103,-0.611466,0.122033,1.654055,0.832626,-0.654090,0.120646,1.749985,0.000000,-0.694850,0.134943,1.700110,0.000000,-0.755910,0.089641,1.676160,-0.611683,0.121639,1.654550,,,,,,,-0.548800,0.197455,1.709129,-0.528143,0.149518,1.791754,-0.564545,0.197656,1.754467,-0.496298,0.147489,1.708138,-0.501134,0.190402,1.754892,,,,-0.555044,0.098997,1.643791,-0.734488,0.090704,1.625672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,4.925000,0.000453,-0.554051,0.005274,-0.832466,-0.598212,0.135985,1.716128,0.000568,-0.749565,0.089096,1.680671,0.842569,-0.541805,0.197766,1.711444,0.854967,-0.524058,0.147279,1.793143,0.303213,-0.557773,0.197546,1.756278,0.967100,-0.489621,0.147547,1.710069,0.918885,-0.494460,0.190033,1.756217,0.846855,-0.604255,0.096743,1.797551,0.000000,-0.548634,0.098849,1.645865,0.987647,-0.728133,0.090156,1.629240,0.781685,-0.605160,0.121848,1.656651,0.918071,-0.646922,0.120378,1.752959,0.000000,-0.688159,0.134577,1.703448,0.000000,-0.749740,0.088730,1.681152,-0.605299,0.121568,1.656749,,,,,,,-0.542046,0.197385,1.711078,-0.522040,0.149008,1.793983,-0.557765,0.197522,1.756407,-0.489730,0.147323,1.709862,-0.494319,0.190507,1.756578,,,,-0.548608,0.098807,1.645858,-0.727999,0.090709,1.628578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,4.933333,0.000782,-0.555835,0.005826,-0.831272,-0.591531,0.135989,1.718399,0.000465,-0.743061,0.089147,1.683646,0.845655,-0.535109,0.197733,1.713402,0.837723,-0.517040,0.147329,1.795081,0.601531,-0.550885,0.197573,1.758304,0.950044,-0.482960,0.147483,1.711860,0.915034,-0.487576,0.190024,1.757980,0.903324,-0.597246,0.096844,1.799891,0.000000,-0.542276,0.098745,1.647966,0.961525,-0.721849,0.090136,1.632122,0.757780,-0.598742,0.121789,1.658968,0.943508,-0.640091,0.120453,1.755456,0.000000,-0.681532,0.134618,1.706107,0.000000,-0.743250,0.088758,1.684087,-0.598805,0.121572,1.658965,,,,,,,-0.535456,0.197335,1.713024,-0.516297,0.148429,1.795964,-0.550832,0.197429,1.758432,-0.483013,0.147242,1.711626,-0.487473,0.190162,1.758326,,,,-0.542225,0.098760,1.647822,-0.721909,0.090673,1.631317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,4.941667,-0.001195,-0.557585,0.006065,-0.830097,-0.584775,0.135942,1.720478,0.000521,-0.736572,0.089600,1.686220,0.845655,-0.528214,0.197553,1.715432,0.837723,-0.509935,0.146854,1.796882,0.601531,-0.543802,0.197297,1.760400,0.950044,-0.476203,0.147172,1.713519,0.915034,-0.480515,0.189585,1.759787,0.903324,-0.590252,0.096563,1.801875,0.000000,-0.535914,0.098784,1.649727,0.961525,-0.715574,0.090691,1.634611,0.757780,-0.592273,0.121941,1.661036,0.943508,-0.633221,0.120419,1.757692,0.000000,-0.674830,0.134842,1.708561,0.000000,-0.736642,0.089363,1.686609,-0.592340,0.121655,1.661210,,,,,,,-0.528451,0.197349,1.715070,-0.507962,0.148409,1.798130,-0.543827,0.197182,1.760499,-0.476286,0.147032,1.713378,-0.480452,0.189872,1.759946,,,,-0.535812,0.098809,1.649753,-0.715589,0.091102,1.634058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,4.950000,-0.000780,-0.560140,0.005831,-0.828377,-0.577966,0.135869,1.722912,0.000545,-0.729932,0.089387,1.689608,0.884682,-0.521489,0.197526,1.717493,0.880305,-0.502665,0.146874,1.798848,0.298622,-0.536799,0.197275,1.762556,0.961432,-0.469448,0.147188,1.715279,0.946131,-0.473510,0.189615,1.761556,0.916508,-0.582907,0.096518,1.804356,0.000000,-0.529510,0.098724,1.651875,0.973133,-0.709253,0.090475,1.637870,0.827868,-0.585818,0.121839,1.663522,0.914595,-0.626168,0.120321,1.760429,0.000000,-0.668092,0.134690,1.711550,0.000000,-0.730189,0.088916,1.690028,-0.585959,0.121634,1.663485,,,,,,,-0.521726,0.197201,1.717113,-0.501645,0.147945,1.800141,-0.536870,0.197181,1.762686,-0.469508,0.146922,1.715156,-0.473245,0.189896,1.761771,,,,-0.529494,0.098702,1.651779,-0.709301,0.091112,1.636950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,4.958333,-0.001625,-0.561058,0.007080,-0.827744,-0.571291,0.135896,1.725163,0.000474,-0.723470,0.089874,1.692197,0.829586,-0.514639,0.197382,1.719620,0.861601,-0.495789,0.146672,1.800933,0.508775,-0.529850,0.197177,1.764716,0.956014,-0.462756,0.146887,1.717290,0.925249,-0.466588,0.189326,1.763576,0.889397,-0.576170,0.096559,1.806618,0.000000,-0.523105,0.098606,1.654019,0.975092,-0.702903,0.090900,1.640413,0.720160,-0.579317,0.121890,1.665791,0.937196,-0.619456,0.120493,1.762788,0.000000,-0.661445,0.134989,1.714002,0.000000,-0.723609,0.089424,1.692499,-0.579475,0.121609,1.665840,,,,,,,-0.514753,0.197066,1.719224,-0.495538,0.147207,1.802172,-0.529817,0.196939,1.764767,-0.462865,0.146687,1.716964,-0.466212,0.189814,1.763806,,,,-0.523103,0.098639,1.653788,-0.702990,0.091470,1.639773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,4.966667,-0.002778,-0.563231,0.006172,-0.826272,-0.564587,0.135722,1.727380,0.000588,-0.716928,0.089767,1.695073,0.860112,-0.507977,0.197235,1.721722,0.870396,-0.488692,0.146288,1.802785,0.656695,-0.522951,0.196893,1.766897,0.938776,-0.456097,0.146757,1.718971,0.900832,-0.459694,0.189058,1.765402,0.835569,-0.569032,0.096142,1.808742,0.000000,-0.516767,0.098652,1.655874,0.941766,-0.696632,0.090950,1.643186,0.784710,-0.572921,0.121890,1.668009,0.918510,-0.612552,0.120197,1.765210,0.000000,-0.654798,0.134829,1.716687,0.000000,-0.717053,0.089362,1.695212,-0.573042,0.121667,1.668064,,,,,,,-0.508178,0.196972,1.721295,-0.488149,0.147120,1.804328,-0.522838,0.196695,1.766971,-0.456019,0.146574,1.718682,-0.459309,0.189477,1.765720,,,,-0.516753,0.098682,1.655766,-0.697105,0.091316,1.642520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,4.975000,-0.003174,-0.565107,0.006080,-0.824989,-0.557820,0.135701,1.729660,0.000486,-0.710320,0.089817,1.698009,0.890027,-0.501218,0.197202,1.723794,0.885182,-0.481580,0.146186,1.804728,0.549185,-0.515987,0.196829,1.769036,0.930437,-0.449367,0.146711,1.720767,0.923053,-0.452740,0.188977,1.767248,0.883013,-0.561908,0.096059,1.811010,0.000000,-0.510337,0.098674,1.657909,0.957361,-0.690260,0.091035,1.646031,0.813285,-0.566428,0.121919,1.670317,0.923964,-0.605617,0.120161,1.767695,0.000000,-0.648079,0.134844,1.719376,0.000000,-0.710468,0.089450,1.698203,-0.566571,0.121666,1.670407,,,,,,,-0.501369,0.196921,1.723463,-0.481072,0.147000,1.806254,-0.515799,0.196626,1.769065,-0.449407,0.146582,1.720491,-0.452510,0.189337,1.767437,,,,-0.510355,0.098711,1.657743,-0.690475,0.091394,1.645412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,4.983333,-0.003588,-0.567032,0.005172,-0.823672,-0.551225,0.135721,1.731918,0.000635,-0.703824,0.089735,1.700898,0.867159,-0.494713,0.197290,1.725896,0.843521,-0.474647,0.146153,1.806649,0.504316,-0.509271,0.196823,1.771206,0.909239,-0.442825,0.146858,1.722541,0.935501,-0.446025,0.189039,1.769109,0.844044,-0.554893,0.095933,1.813218,0.000000,-0.504038,0.098867,1.659883,0.962033,-0.684007,0.091064,1.648829,0.728392,-0.560094,0.122033,1.672592,0.948260,-0.598828,0.120065,1.770148,0.000000,-0.641529,0.134789,1.722053,0.000000,-0.704012,0.089408,1.701272,-0.560119,0.121837,1.672653,,,,,,,-0.495030,0.197043,1.725416,-0.473999,0.146908,1.808364,-0.509142,0.196487,1.771160,-0.442821,0.146678,1.722356,-0.445723,0.189489,1.769418,,,,-0.503940,0.098920,1.659779,-0.684384,0.091518,1.647917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,4.991667,-0.004366,-0.568127,0.004219,-0.822918,-0.544549,0.135803,1.734092,0.000547,-0.697198,0.089785,1.703365,0.893405,-0.488096,0.197425,1.728067,0.867092,-0.467781,0.146110,1.808645,0.517241,-0.502534,0.196840,1.773414,0.930958,-0.436182,0.147037,1.724455,0.917874,-0.439288,0.189105,1.771132,0.843512,-0.547976,0.095819,1.815306,0.000000,-0.497528,0.099153,1.661844,0.966853,-0.677520,0.091252,1.651248,0.791755,-0.553566,0.122250,1.674757,0.918393,-0.592041,0.120023,1.772410,0.000000,-0.634879,0.134832,1.724464,0.000000,-0.697297,0.089390,1.703492,-0.553713,0.121979,1.674865,,,,,,,-0.488264,0.197079,1.727701,-0.467130,0.147023,1.810217,-0.502349,0.196636,1.773437,-0.436199,0.146861,1.724178,-0.438991,0.189578,1.771416,,,,-0.497528,0.099223,1.661732,-0.677920,0.091624,1.650619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,5.000000,-0.004695,-0.569693,0.003412,-0.821837,-0.538075,0.135738,1.736338,0.000512,-0.690795,0.089619,1.706122,0.865566,-0.481704,0.197423,1.730190,0.849504,-0.461034,0.146009,1.810613,0.536793,-0.495969,0.196757,1.775590,0.888567,-0.429756,0.147090,1.726305,0.907867,-0.432725,0.189086,1.773057,0.886633,-0.541155,0.095631,1.817504,0.000000,-0.491293,0.099240,1.663857,0.946184,-0.671317,0.091182,1.653933,0.787283,-0.547304,0.122264,1.677017,0.941036,-0.585406,0.119856,1.774812,0.000000,-0.628440,0.134694,1.727050,0.000000,-0.690771,0.089340,1.706581,-0.547253,0.122057,1.677119,,,,,,,-0.481758,0.197387,1.729591,-0.461393,0.146464,1.812373,-0.495929,0.196316,1.775539,-0.429656,0.147004,1.725961,-0.432533,0.189418,1.773299,,,,-0.491138,0.099311,1.663726,-0.671629,0.091581,1.653249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,5.008333,-0.004758,-0.569893,0.005007,-0.821690,-0.531261,0.136007,1.738388,0.000536,-0.684120,0.090248,1.708329,0.865566,-0.474727,0.197530,1.732106,0.849504,-0.454155,0.146198,1.812606,0.536793,-0.488971,0.196980,1.777514,0.888567,-0.422917,0.147051,1.728281,0.907867,-0.425749,0.189135,1.774962,0.886633,-0.534407,0.096047,1.819624,0.000000,-0.484615,0.099260,1.665946,0.946184,-0.664664,0.091669,1.656127,0.787283,-0.540557,0.122457,1.679095,0.941036,-0.578614,0.120318,1.776914,0.000000,-0.621633,0.135191,1.729148,0.000000,-0.681323,0.092625,1.703672,-0.540681,0.122113,1.679205,,,,,,,-0.474954,0.197376,1.731693,-0.454024,0.146582,1.814404,-0.488856,0.196689,1.777544,-0.422841,0.147066,1.727751,-0.425616,0.189456,1.775185,,,,-0.484592,0.099296,1.665741,-0.664734,0.091868,1.655895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,5.016667,-0.005164,-0.572645,0.002915,-0.819782,-0.524514,0.135603,1.740522,0.000548,-0.677434,0.089480,1.711341,0.000000,-0.468207,0.197314,1.734054,0.876078,-0.446945,0.145795,1.814256,0.539425,-0.482145,0.196582,1.779554,0.921382,-0.416274,0.147003,1.729727,0.866090,-0.418919,0.188933,1.776556,0.896649,-0.526999,0.095384,1.821653,0.000000,-0.478244,0.099220,1.667657,0.947509,-0.658331,0.091121,1.659015,0.921697,-0.534166,0.122208,1.681251,0.904638,-0.571563,0.119654,1.779313,0.000000,-0.614943,0.134545,1.731883,0.000000,-0.677524,0.089157,1.711882,-0.534082,0.121963,1.681330,,,,,,,-0.468123,0.197457,1.733502,-0.447746,0.146332,1.816257,-0.482177,0.196151,1.779425,-0.416142,0.146864,1.729492,-0.418691,0.189225,1.776842,,,,-0.478030,0.099319,1.667551,-0.658630,0.091516,1.658278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,5.025000,-0.004322,-0.573569,0.004673,-0.819132,-0.517775,0.135761,1.742543,0.000892,-0.670849,0.089832,1.713867,0.840878,-0.461365,0.197342,1.735739,0.855953,-0.440018,0.146054,1.816066,0.444717,-0.475201,0.196790,1.781273,0.887308,-0.409538,0.146916,1.731464,0.924318,-0.411996,0.189010,1.778157,0.883054,-0.520151,0.095821,1.823816,0.000000,-0.471741,0.099043,1.669697,0.935367,-0.651863,0.091260,1.661493,0.777975,-0.527588,0.122184,1.683340,0.932293,-0.564765,0.120033,1.781496,0.000000,-0.608225,0.134847,1.734114,0.000000,-0.671017,0.089550,1.714350,-0.527481,0.122019,1.683381,-0.564983,0.119924,1.785452,,,,-0.461337,0.197441,1.735223,-0.441024,0.145936,1.818268,-0.475058,0.196533,1.781225,-0.409462,0.146902,1.731116,-0.411646,0.189332,1.778270,,,,-0.471499,0.099117,1.669591,-0.652155,0.091545,1.660750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,5.033333,-0.005511,-0.575812,0.003814,-0.817555,-0.510843,0.135609,1.744463,0.000580,-0.664070,0.089757,1.716488,0.863080,-0.454473,0.197213,1.737533,0.875411,-0.432686,0.145688,1.817590,0.392861,-0.468060,0.196525,1.783140,0.850984,-0.402668,0.146803,1.732825,0.961095,-0.404873,0.188758,1.779655,0.869693,-0.512774,0.095428,1.825628,0.000000,-0.465206,0.099110,1.671257,0.958018,-0.645370,0.091341,1.664015,0.769373,-0.520979,0.122208,1.685274,0.945436,-0.557619,0.119763,1.783625,0.000000,-0.601338,0.134715,1.736526,0.000000,-0.664100,0.089477,1.716957,-0.520883,0.122022,1.685339,,,,,,,-0.454316,0.197337,1.737077,-0.433435,0.146074,1.819867,-0.468130,0.195945,1.783025,-0.402630,0.146729,1.732694,-0.404643,0.189212,1.779770,,,,-0.465044,0.099147,1.671278,-0.645728,0.091742,1.663265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
