Format Version,1.23,Take Name,N_50,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.17.17.045 PM,Total Frames in Take,1138,Total Exported Frames,1138,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
437,3.641667,-0.010280,0.630878,0.010183,-0.775747,0.296098,0.127978,0.759279,0.000244,0.440666,0.081295,0.701970,0.951922,0.252612,0.189339,0.796217,0.968217,0.191445,0.140292,0.737979,0.921582,0.240402,0.190050,0.750222,0.906144,0.210071,0.138807,0.825946,0.905776,0.188195,0.182178,0.785964,0.967065,0.254767,0.090304,0.688015,0.939008,0.294770,0.089250,0.844557,0.925480,0.452110,0.081269,0.756510,0.887743,0.335404,0.112769,0.804105,0.901113,0.315320,0.113342,0.701063,0.758561,0.377420,0.126844,0.718798,0.000000,0.440790,0.081345,0.701834,0.335133,0.112700,0.803949,0.315578,0.112607,0.701402,,,,0.252692,0.189436,0.796149,0.191479,0.140409,0.738298,0.240632,0.190348,0.750298,0.209722,0.138684,0.825803,0.188007,0.182240,0.785960,0.254726,0.090394,0.688172,0.294596,0.089213,0.844350,0.452411,0.081502,0.756337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,3.650000,-0.010288,0.633747,0.010041,-0.773407,0.290062,0.128014,0.759923,0.000257,0.435056,0.081339,0.703694,0.952470,0.246296,0.189376,0.796527,0.964352,0.185568,0.140311,0.737846,0.914684,0.234427,0.190077,0.750442,0.903859,0.203542,0.138844,0.825949,0.900977,0.181957,0.182205,0.785799,0.950571,0.249265,0.090323,0.688362,0.953598,0.288107,0.089301,0.845195,0.931923,0.446096,0.081324,0.758318,0.895483,0.329037,0.112817,0.805042,0.920033,0.309716,0.113370,0.701854,0.787580,0.371682,0.126883,0.720046,0.000000,0.435204,0.081416,0.703564,0.328701,0.112650,0.804659,0.309995,0.112531,0.702304,,,,0.246327,0.189532,0.796599,0.185618,0.140257,0.738161,0.234685,0.190408,0.750468,0.203219,0.138791,0.825794,0.181864,0.182295,0.785834,0.249253,0.090433,0.688517,0.287817,0.089327,0.845019,0.446407,0.081580,0.758143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,3.658333,-0.010481,0.636876,0.010313,-0.770826,0.284076,0.128111,0.760552,0.000242,0.429507,0.081429,0.705472,0.947130,0.240032,0.189463,0.796839,0.956284,0.179767,0.140453,0.737636,0.919063,0.228537,0.190197,0.750660,0.894956,0.197026,0.138925,0.825881,0.909496,0.175780,0.182318,0.785585,0.966452,0.243849,0.090477,0.688639,0.952352,0.281418,0.089345,0.845781,0.914815,0.440104,0.081376,0.760183,0.890354,0.322678,0.112874,0.805976,0.866029,0.304195,0.113498,0.702635,0.751956,0.366015,0.126982,0.721337,0.000000,0.429593,0.081547,0.705322,0.322256,0.112682,0.805661,0.304385,0.112668,0.703111,,,,0.240006,0.189667,0.796908,0.179835,0.140348,0.738021,0.228818,0.190488,0.750688,0.196810,0.138959,0.825757,0.175734,0.182463,0.785546,0.243851,0.090551,0.688761,0.281192,0.089253,0.845451,0.440426,0.081667,0.760096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,3.666667,-0.010281,0.639944,0.009810,-0.768290,0.278016,0.128248,0.761134,0.000237,0.423901,0.081573,0.707259,0.947749,0.233660,0.189617,0.797010,0.945564,0.173889,0.140526,0.737376,0.898955,0.222533,0.190302,0.750741,0.898596,0.190444,0.139089,0.825757,0.937031,0.169503,0.182434,0.785251,0.960722,0.238378,0.090529,0.688939,0.964321,0.274695,0.089562,0.846377,0.897383,0.434061,0.081576,0.762053,0.889284,0.316262,0.113071,0.806879,0.859908,0.298602,0.113588,0.703393,0.756092,0.360266,0.127115,0.722575,0.000000,0.424049,0.081664,0.707122,0.315867,0.112752,0.806465,0.298808,0.112890,0.703761,,,,0.233661,0.189726,0.797048,0.173894,0.140595,0.737628,0.222788,0.190518,0.750828,0.190085,0.138860,0.825630,0.169483,0.182517,0.785249,0.238338,0.090702,0.689002,0.274563,0.089856,0.846379,0.434391,0.081783,0.761925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,3.675000,-0.010972,0.643029,0.010400,-0.765693,0.271978,0.128292,0.761637,0.000235,0.418286,0.081692,0.708855,0.944694,0.227341,0.189601,0.797265,0.970978,0.168047,0.140627,0.737063,0.934822,0.216588,0.190372,0.750909,0.913527,0.183889,0.139028,0.825571,0.888774,0.163280,0.182450,0.784976,0.978787,0.232918,0.090709,0.689056,0.952988,0.267964,0.089452,0.846780,0.919494,0.428004,0.081596,0.763729,0.897651,0.309851,0.113026,0.807661,0.836349,0.293027,0.113733,0.704037,0.796149,0.354536,0.127216,0.723740,0.000000,0.418516,0.081828,0.708747,0.309502,0.112864,0.807354,0.293220,0.112920,0.704432,,,,0.227287,0.189713,0.797274,0.168096,0.140682,0.737306,0.216796,0.190621,0.750865,0.183814,0.139143,0.825709,0.163093,0.182504,0.784945,0.232922,0.090823,0.689189,0.267675,0.089323,0.846504,0.428284,0.081822,0.763596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,3.683333,-0.011131,0.645961,0.010107,-0.763222,0.265921,0.128360,0.762111,0.000233,0.412655,0.081832,0.710461,0.927996,0.220980,0.189651,0.797386,0.968792,0.162175,0.140636,0.736738,0.936263,0.210582,0.190409,0.750949,0.918203,0.177338,0.139058,0.825365,0.951411,0.157018,0.182463,0.784607,0.950608,0.227441,0.090746,0.689238,0.956116,0.261275,0.089530,0.847226,0.894966,0.421952,0.081748,0.765408,0.904085,0.303448,0.113121,0.808427,0.876968,0.287420,0.113805,0.704677,0.769062,0.348768,0.127324,0.724849,0.000000,0.412813,0.081963,0.710334,0.303022,0.112846,0.808038,0.287525,0.113040,0.705137,,,,0.221127,0.189719,0.797342,0.162246,0.140677,0.736942,0.210821,0.190706,0.751087,0.177050,0.138911,0.825242,0.156902,0.182477,0.784631,0.227456,0.090901,0.689316,0.261138,0.089773,0.847153,0.422188,0.081955,0.765279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3.691667,-0.011088,0.648926,0.009918,-0.760706,0.259791,0.128382,0.762461,0.000250,0.406928,0.081856,0.711969,0.953341,0.214570,0.189679,0.797366,0.969332,0.156245,0.140638,0.736277,0.918176,0.204534,0.190421,0.750849,0.867415,0.170718,0.139089,0.825021,0.907064,0.150711,0.182479,0.784092,0.956882,0.221883,0.090741,0.689302,0.967068,0.254487,0.089579,0.847549,0.935597,0.415797,0.081790,0.766986,0.892978,0.296958,0.113162,0.809072,0.882223,0.281738,0.113812,0.705200,0.764852,0.342926,0.127344,0.725845,0.000000,0.407039,0.081955,0.711856,0.296659,0.112987,0.808753,0.281935,0.113037,0.705696,,,,0.214623,0.189782,0.797327,0.156198,0.140623,0.736601,0.204837,0.190856,0.750860,0.170403,0.138998,0.824846,0.150555,0.182510,0.784159,0.221904,0.090840,0.689387,0.254284,0.089629,0.847400,0.416143,0.081986,0.766828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,3.700000,-0.010807,0.651702,0.009292,-0.758341,0.253696,0.128420,0.762704,0.000252,0.401220,0.081902,0.713346,0.935217,0.208192,0.189738,0.797202,0.959555,0.150338,0.140593,0.735750,0.918673,0.198495,0.190418,0.750612,0.888268,0.164163,0.139162,0.824599,0.901327,0.144435,0.182491,0.783472,0.948214,0.216341,0.090670,0.689318,0.936869,0.247789,0.089719,0.847800,0.962722,0.409687,0.081909,0.768427,0.913205,0.290529,0.113276,0.809604,0.863297,0.276067,0.113789,0.705624,0.757258,0.337096,0.127376,0.726698,0.000000,0.401400,0.082037,0.713217,0.290167,0.113069,0.809251,0.276212,0.112963,0.706113,,,,0.208222,0.189896,0.797191,0.150316,0.140626,0.736073,0.198792,0.190748,0.750666,0.163880,0.138946,0.824428,0.144265,0.182555,0.783371,0.216296,0.090883,0.689446,0.247734,0.089838,0.847729,0.409981,0.082048,0.768305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,3.708333,-0.009403,0.654223,0.008205,-0.756199,0.247681,0.128495,0.762900,0.000220,0.395514,0.081763,0.714683,0.942717,0.201967,0.189946,0.796879,0.963907,0.144506,0.140599,0.735220,0.971529,0.192579,0.190463,0.750223,0.896499,0.157744,0.139479,0.824163,0.984760,0.138300,0.182668,0.782752,0.940071,0.210801,0.090494,0.689402,0.948803,0.241201,0.090097,0.848091,0.942453,0.403617,0.081962,0.769819,0.917611,0.284199,0.113507,0.810096,0.834685,0.270424,0.113655,0.706021,0.779568,0.331317,0.127301,0.727450,0.000000,0.395669,0.081913,0.714606,0.283740,0.113209,0.809725,0.270501,0.112906,0.706479,,,,0.201971,0.190052,0.796977,0.144487,0.140618,0.735331,0.192883,0.190727,0.750319,0.157737,0.139487,0.824223,0.138113,0.182586,0.782627,0.210762,0.090692,0.689368,0.241111,0.090289,0.848001,0.403879,0.082129,0.769710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,3.716667,-0.009739,0.657399,0.007804,-0.753439,0.241524,0.128574,0.763057,0.000208,0.389802,0.081980,0.716089,0.921293,0.195468,0.189983,0.796648,0.973005,0.138575,0.140581,0.734508,0.926936,0.186473,0.190490,0.749915,0.926057,0.151064,0.139475,0.823560,0.955775,0.131929,0.182644,0.781986,0.982288,0.205300,0.090537,0.689252,0.966003,0.234362,0.090172,0.848192,0.939877,0.397440,0.082188,0.771291,0.910891,0.277657,0.113621,0.810559,0.846598,0.264760,0.113755,0.706372,0.779943,0.325457,0.127458,0.728313,0.000000,0.390005,0.082136,0.715905,0.277257,0.113300,0.810223,0.264867,0.112995,0.706804,,,,0.195443,0.190057,0.796723,0.138596,0.140626,0.734796,0.186575,0.190763,0.749864,0.150957,0.139615,0.823555,0.131930,0.182665,0.781918,0.205312,0.090660,0.689309,0.234207,0.090135,0.848011,0.397685,0.082447,0.771278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,3.725000,-0.010191,0.660454,0.007366,-0.750761,0.235366,0.128564,0.763189,0.000232,0.384075,0.082147,0.717424,0.938285,0.188967,0.189916,0.796410,0.956126,0.132639,0.140456,0.733804,0.930639,0.180352,0.190419,0.749606,0.902406,0.144403,0.139354,0.822954,0.914483,0.125558,0.182506,0.781230,0.957316,0.199788,0.090494,0.689087,0.951086,0.227555,0.090144,0.848258,0.948561,0.391263,0.082358,0.772686,0.908878,0.271128,0.113648,0.810982,0.839381,0.259080,0.113778,0.706693,0.779554,0.319580,0.127549,0.729129,0.000000,0.384250,0.082235,0.717274,0.270701,0.113316,0.810635,0.259185,0.113038,0.707160,,,,0.189115,0.190001,0.796450,0.132662,0.140632,0.734017,0.180546,0.190750,0.749535,0.144167,0.139129,0.822849,0.125389,0.182491,0.781215,0.199723,0.090660,0.689169,0.227542,0.090343,0.848207,0.391530,0.082600,0.772638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,3.733333,-0.011117,0.663387,0.007320,-0.748158,0.229179,0.128573,0.763332,0.000237,0.378299,0.082394,0.718675,0.947783,0.182446,0.189825,0.796269,0.958557,0.126672,0.140382,0.733157,0.941078,0.174199,0.190380,0.749399,0.894724,0.137736,0.139174,0.822395,0.903062,0.119168,0.182360,0.780582,0.958599,0.194230,0.090560,0.688902,0.942364,0.220746,0.090029,0.848286,0.919970,0.385051,0.082539,0.773992,0.902170,0.264582,0.113634,0.811384,0.852882,0.253353,0.113891,0.707004,0.791374,0.313659,0.127704,0.729933,0.000000,0.378444,0.082434,0.718530,0.264266,0.113315,0.811005,0.253440,0.113194,0.707454,,,,0.182580,0.189851,0.796363,0.126677,0.140532,0.733338,0.174331,0.190779,0.749370,0.137509,0.138944,0.822180,0.119033,0.182264,0.780594,0.194184,0.090763,0.689002,0.220646,0.090333,0.848290,0.385375,0.082749,0.773927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,3.741667,-0.010926,0.665981,0.006679,-0.745859,0.223075,0.128633,0.763417,0.000249,0.372530,0.082496,0.719849,0.944080,0.176078,0.189893,0.795960,0.959530,0.120773,0.140345,0.732518,0.917376,0.168156,0.190391,0.749034,0.916133,0.131219,0.139243,0.821832,0.931386,0.112915,0.182371,0.779842,0.965348,0.188668,0.090515,0.688789,0.935656,0.214077,0.090179,0.848354,0.911066,0.378899,0.082707,0.775211,0.910846,0.258154,0.113770,0.811731,0.842357,0.247650,0.113903,0.707275,0.798914,0.307786,0.127779,0.730607,0.000000,0.372727,0.082544,0.719754,0.257702,0.113471,0.811409,0.247706,0.113232,0.707715,,,,0.176230,0.189836,0.795963,0.120751,0.140460,0.732827,0.168285,0.190700,0.749040,0.131053,0.139075,0.821693,0.112793,0.182309,0.779820,0.188670,0.090773,0.688793,0.214014,0.090514,0.848252,0.379188,0.082899,0.775130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,3.750000,-0.011239,0.668710,0.006252,-0.743412,0.216891,0.128628,0.763406,0.000250,0.366706,0.082632,0.720940,0.944080,0.169597,0.189846,0.795598,0.959530,0.114807,0.140239,0.731755,0.917376,0.162020,0.190332,0.748614,0.916133,0.124598,0.139155,0.821143,0.931386,0.106561,0.182262,0.779017,0.965348,0.183069,0.090472,0.688531,0.935656,0.207306,0.090173,0.848277,0.911066,0.372667,0.082854,0.776348,0.910846,0.251628,0.113804,0.811977,0.842357,0.241891,0.113918,0.707447,0.798914,0.301841,0.127853,0.731218,0.000000,0.366919,0.082650,0.720794,0.251276,0.113543,0.811596,0.241948,0.113139,0.707924,,,,0.169664,0.190011,0.795744,0.114814,0.140372,0.732005,0.162135,0.190619,0.748547,0.124327,0.138914,0.820937,0.106458,0.182196,0.779079,0.183123,0.090695,0.688537,0.207218,0.090484,0.848240,0.372971,0.083025,0.776267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,3.758333,-0.010589,0.671365,0.005426,-0.741032,0.210782,0.128630,0.763347,0.000243,0.360909,0.082588,0.722047,0.935121,0.163244,0.189900,0.795075,0.942308,0.108924,0.140148,0.730945,0.929187,0.156002,0.190288,0.748038,0.920861,0.118076,0.139250,0.820403,0.895558,0.100330,0.182265,0.778060,0.965740,0.177506,0.090311,0.688311,0.942488,0.200601,0.090346,0.848227,0.918488,0.366474,0.082925,0.777496,0.910566,0.245175,0.113915,0.812196,0.854859,0.236185,0.113812,0.707599,0.771205,0.295960,0.127813,0.731769,0.000000,0.361129,0.082659,0.721933,0.244796,0.113524,0.811795,0.236262,0.113093,0.708048,,,,0.163429,0.189963,0.795173,0.108875,0.140274,0.731141,0.156135,0.190582,0.748011,0.117860,0.139067,0.820229,0.100148,0.182187,0.778086,0.177504,0.090560,0.688358,0.200541,0.090711,0.848208,0.366750,0.083115,0.777425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,3.766667,-0.010649,0.674222,0.005328,-0.738433,0.204604,0.128584,0.763308,0.000227,0.355051,0.082562,0.723170,0.935604,0.156813,0.189848,0.794666,0.945321,0.102998,0.140087,0.730119,0.940468,0.149935,0.190234,0.747574,0.919107,0.111459,0.139192,0.819645,0.916830,0.094034,0.182204,0.777166,0.949997,0.171913,0.090259,0.688018,0.936759,0.193773,0.090300,0.848107,0.907440,0.360188,0.082901,0.778660,0.914422,0.238620,0.113874,0.812421,0.830876,0.230439,0.113768,0.707758,0.787242,0.290024,0.127777,0.732389,0.000000,0.355256,0.082666,0.723000,0.238230,0.113601,0.812099,0.230535,0.113081,0.708185,,,,0.156929,0.189851,0.794714,0.103072,0.140195,0.730368,0.150048,0.190498,0.747511,0.111266,0.139084,0.819477,0.093959,0.182134,0.777209,0.171879,0.090491,0.688057,0.193637,0.090537,0.848096,0.360412,0.083088,0.778591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,3.775000,-0.010767,0.677030,0.004678,-0.735861,0.198432,0.128510,0.763250,0.000244,0.349228,0.082617,0.724293,0.928543,0.150340,0.189746,0.794201,0.968641,0.097070,0.139886,0.729279,0.929673,0.143821,0.190094,0.747058,0.926485,0.104848,0.139060,0.818868,0.930550,0.087704,0.182026,0.776228,0.972230,0.166356,0.090101,0.687739,0.940482,0.186993,0.090272,0.847991,0.931743,0.353941,0.082998,0.779820,0.925154,0.232088,0.113869,0.812632,0.856147,0.224705,0.113684,0.707909,0.796466,0.284086,0.127771,0.732984,0.000000,0.349384,0.082644,0.724179,0.231695,0.113564,0.812306,0.224821,0.113030,0.708320,,,,0.150489,0.189765,0.794347,0.097109,0.140032,0.729569,0.143996,0.190349,0.747035,0.104614,0.138895,0.818755,0.087481,0.181876,0.776103,0.166377,0.090384,0.687808,0.186956,0.090643,0.847899,0.354173,0.083173,0.779696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,3.783333,-0.011290,0.680079,0.004402,-0.733038,0.192230,0.128460,0.763161,0.000252,0.343392,0.082737,0.725440,0.951352,0.143820,0.189633,0.793736,0.947843,0.091142,0.139747,0.728352,0.918422,0.137692,0.189994,0.746541,0.922311,0.098176,0.138890,0.818002,0.922940,0.081343,0.181856,0.775239,0.925964,0.160823,0.090050,0.687369,0.926908,0.180126,0.090174,0.847787,0.904207,0.347643,0.083100,0.781004,0.921215,0.225488,0.113831,0.812814,0.851415,0.218978,0.113684,0.708034,0.804763,0.278133,0.127821,0.733608,0.000000,0.343689,0.082712,0.725430,0.225165,0.113555,0.812434,0.219100,0.112987,0.708433,,,,0.143927,0.189758,0.793760,0.091069,0.139931,0.728562,0.137811,0.190238,0.746605,0.097966,0.138734,0.817893,0.081093,0.181691,0.775212,0.160824,0.090351,0.687451,0.180096,0.090466,0.847699,0.347883,0.083270,0.780842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,3.791667,-0.011697,0.683020,0.004475,-0.730293,0.186071,0.128544,0.763048,0.000245,0.337549,0.082902,0.726511,0.925553,0.137395,0.189678,0.793278,0.958412,0.085263,0.139821,0.727436,0.927883,0.131647,0.190071,0.746035,0.930279,0.091576,0.138901,0.817139,0.929039,0.075072,0.181892,0.774273,0.924869,0.155289,0.090179,0.686978,0.922051,0.173301,0.090191,0.847546,0.923401,0.341352,0.083225,0.782109,0.915945,0.218935,0.113891,0.812957,0.857331,0.213267,0.113818,0.708128,0.796820,0.272210,0.127957,0.734188,0.000000,0.337771,0.082916,0.726532,0.218556,0.113572,0.812605,0.213323,0.113113,0.708604,,,,0.137553,0.189756,0.793344,0.085286,0.139917,0.727665,0.131742,0.190422,0.745989,0.091398,0.138756,0.816933,0.074900,0.181766,0.774315,0.155243,0.090438,0.687059,0.173276,0.090456,0.847416,0.341599,0.083442,0.781936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,3.800000,-0.012500,0.685896,0.004348,-0.727579,0.179883,0.128664,0.762929,0.000263,0.331700,0.083240,0.727546,0.944078,0.130896,0.189709,0.792836,0.952971,0.079347,0.139858,0.726531,0.937487,0.125523,0.190144,0.745549,0.908492,0.084950,0.138852,0.816280,0.923091,0.068735,0.181869,0.773329,0.945613,0.149750,0.090342,0.686578,0.931072,0.166490,0.090208,0.847284,0.926016,0.335062,0.083510,0.783172,0.907176,0.212368,0.113998,0.813082,0.848154,0.207531,0.114028,0.708210,0.786887,0.266249,0.128210,0.734751,0.000000,0.331936,0.083199,0.727400,0.212020,0.113741,0.812788,0.207583,0.113292,0.708652,,,,0.131033,0.189729,0.792884,0.079408,0.139990,0.726849,0.125699,0.190488,0.745528,0.084736,0.138596,0.816022,0.068397,0.181780,0.773339,0.149778,0.090659,0.686614,0.166411,0.090567,0.847270,0.335350,0.083698,0.783063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,3.808333,-0.013263,0.689211,0.005109,-0.724421,0.173738,0.128778,0.762783,0.000278,0.325864,0.083405,0.728690,0.929740,0.124489,0.189765,0.792375,0.963350,0.073540,0.140070,0.725492,0.912749,0.119548,0.190306,0.745042,0.903239,0.078322,0.138866,0.815287,0.894398,0.062507,0.181979,0.772284,0.912753,0.144298,0.090629,0.686076,0.919821,0.159568,0.090139,0.846927,0.908175,0.328718,0.083551,0.784344,0.909784,0.205760,0.113995,0.813198,0.869303,0.201882,0.114257,0.708288,0.785144,0.260357,0.128370,0.735395,0.000000,0.326115,0.083430,0.728517,0.205383,0.113653,0.812877,0.201954,0.113472,0.708744,,,,0.124580,0.189891,0.792415,0.073516,0.140193,0.725762,0.119672,0.190714,0.745020,0.078143,0.138600,0.814961,0.062297,0.181911,0.772363,0.144306,0.090866,0.686212,0.159498,0.090466,0.846855,0.329036,0.083728,0.784297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,3.816667,-0.013123,0.692384,0.006359,-0.721382,0.167720,0.128938,0.762585,0.000229,0.320043,0.083295,0.729753,0.922995,0.118343,0.189984,0.791842,0.950742,0.067877,0.140502,0.724437,0.937671,0.113818,0.190609,0.744468,0.913667,0.071871,0.139147,0.814268,0.925340,0.056524,0.182361,0.771197,0.961388,0.138873,0.090972,0.685563,0.942490,0.152733,0.090198,0.846541,0.929723,0.322410,0.083349,0.785430,0.915388,0.199269,0.114009,0.813255,0.838425,0.196310,0.114442,0.708315,0.761234,0.254575,0.128389,0.735956,0.000000,0.320309,0.083377,0.729621,0.198895,0.113637,0.812882,0.196257,0.113650,0.708845,,,,0.118534,0.190031,0.791860,0.067896,0.140635,0.724647,0.113929,0.190934,0.744429,0.071718,0.138993,0.814062,0.056396,0.182296,0.771254,0.138852,0.091200,0.685584,0.152647,0.090465,0.846528,0.322634,0.083599,0.785390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,3.825000,-0.013181,0.695556,0.006903,-0.718318,0.161605,0.128958,0.762350,0.000247,0.314174,0.083217,0.730820,0.929200,0.112023,0.190019,0.791224,0.965299,0.062112,0.140638,0.723334,0.932747,0.107916,0.190690,0.743813,0.925703,0.065313,0.139202,0.813196,0.926519,0.050381,0.182466,0.770029,0.939445,0.133406,0.091083,0.685043,0.929659,0.145847,0.090157,0.846136,0.904886,0.316050,0.083220,0.786516,0.908176,0.192694,0.113958,0.813283,0.831033,0.190660,0.114486,0.708321,0.790306,0.248691,0.128360,0.736486,0.000000,0.314404,0.083282,0.730668,0.192333,0.113548,0.812885,0.190659,0.113754,0.708730,,,,0.112129,0.190064,0.791301,0.062156,0.140764,0.723568,0.108018,0.190960,0.743883,0.065123,0.139068,0.813016,0.050149,0.182419,0.769979,0.133459,0.091341,0.685142,0.145777,0.090526,0.846074,0.316369,0.083399,0.786476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,3.833333,-0.013174,0.698683,0.007816,-0.715267,0.155534,0.128979,0.762075,0.000274,0.308305,0.083058,0.731815,0.925822,0.105790,0.190075,0.790595,0.953376,0.056401,0.140854,0.722209,0.921888,0.102096,0.190813,0.743151,0.905715,0.058816,0.139297,0.812092,0.898598,0.044324,0.182639,0.768854,0.944549,0.127954,0.091245,0.684476,0.933086,0.138990,0.090093,0.845670,0.910459,0.309696,0.082986,0.787526,0.907504,0.186156,0.113869,0.813257,0.862052,0.185037,0.114535,0.708282,0.758646,0.242840,0.128288,0.736969,0.000000,0.308553,0.083113,0.731662,0.185798,0.113641,0.812904,0.185098,0.113716,0.708789,,,,0.105967,0.190112,0.790637,0.056354,0.140970,0.722495,0.102341,0.191098,0.743126,0.058570,0.139084,0.811850,0.044118,0.182579,0.768912,0.127964,0.091507,0.684529,0.138812,0.090400,0.845620,0.309994,0.083186,0.787436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,3.841667,-0.012709,0.701467,0.008293,-0.712540,0.149460,0.128976,0.761680,0.000222,0.302395,0.082833,0.732607,0.937662,0.099585,0.190143,0.789815,0.963458,0.050658,0.140995,0.721045,0.931074,0.096261,0.190887,0.742343,0.919637,0.052372,0.139432,0.810944,0.895035,0.038279,0.182796,0.767596,0.980222,0.122430,0.091283,0.683867,0.934830,0.132211,0.090112,0.845142,0.922582,0.303353,0.082759,0.788327,0.934661,0.179662,0.113820,0.813098,0.857676,0.179360,0.114490,0.708117,0.768976,0.236958,0.128159,0.737253,0.000000,0.302599,0.082944,0.732514,0.179287,0.113519,0.812793,0.179362,0.113706,0.708607,,,,0.099704,0.190175,0.789893,0.050647,0.141096,0.721301,0.096273,0.191199,0.742270,0.052303,0.139194,0.810606,0.038309,0.182779,0.767668,0.122365,0.091535,0.683885,0.132185,0.090418,0.845107,0.303534,0.082943,0.788283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
