Format Version,1.23,Take Name,N_5,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.02.26.215 PM,Total Frames in Take,774,Total Exported Frames,774,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
356,2.966667,0.001546,0.060134,0.006985,-0.998165,-0.281028,0.129487,-1.279129,0.000149,-0.288427,0.081334,-1.434016,0.944952,-0.260805,0.191601,-1.226656,0.949367,-0.334852,0.141855,-1.186892,0.937071,-0.308295,0.191617,-1.229799,0.923806,-0.245536,0.141718,-1.176400,0.958670,-0.291020,0.184522,-1.168837,0.971382,-0.361230,0.090827,-1.262424,0.946402,-0.200119,0.092145,-1.250265,0.943874,-0.233097,0.082144,-1.427420,0.939410,-0.225776,0.114852,-1.301904,0.928923,-0.329827,0.113840,-1.315826,0.814952,-0.293353,0.127390,-1.369112,0.000000,-0.288610,0.081449,-1.434059,-0.225963,0.114639,-1.301885,-0.329532,0.113166,-1.315745,-0.260659,0.191719,-1.226732,-0.334609,0.141789,-1.186885,-0.308365,0.191899,-1.229707,-0.245691,0.141693,-1.176452,-0.291068,0.184616,-1.168795,-0.361192,0.091011,-1.262527,-0.200318,0.092132,-1.250163,-0.232976,0.082342,-1.427489,,,,,,
357,2.975000,0.001760,0.060824,0.007623,-0.998118,-0.281627,0.129522,-1.273407,0.000154,-0.288875,0.081322,-1.428287,0.943753,-0.261396,0.191629,-1.220928,0.923294,-0.335562,0.141993,-1.181249,0.956230,-0.308881,0.191705,-1.224137,0.942034,-0.246261,0.141744,-1.170634,0.978717,-0.291700,0.184609,-1.163149,0.948093,-0.361902,0.090972,-1.256799,0.960181,-0.200806,0.092085,-1.244417,0.931313,-0.233552,0.082063,-1.421615,0.935472,-0.226362,0.114807,-1.296100,0.938272,-0.330395,0.113925,-1.310165,0.795638,-0.293830,0.127408,-1.363406,0.000000,-0.289040,0.081450,-1.428370,-0.226542,0.114641,-1.296071,-0.330055,0.113186,-1.310090,-0.261118,0.191747,-1.220981,-0.335390,0.141962,-1.181244,-0.308977,0.191912,-1.224094,-0.246332,0.141716,-1.170672,-0.291804,0.184774,-1.163077,-0.361917,0.091121,-1.256854,-0.201066,0.092056,-1.244333,-0.233449,0.082286,-1.421694,,,,,,
358,2.983333,0.001728,0.061418,0.008323,-0.998076,-0.282189,0.129549,-1.267675,0.000159,-0.289319,0.081381,-1.422570,0.945778,-0.261935,0.191620,-1.215163,0.944317,-0.336217,0.142082,-1.175579,0.929124,-0.309416,0.191763,-1.218429,0.961286,-0.246930,0.141707,-1.164858,0.956525,-0.292317,0.184635,-1.157421,0.945381,-0.362538,0.091108,-1.251168,0.935145,-0.201455,0.091995,-1.238594,0.935599,-0.234004,0.082043,-1.415832,0.929341,-0.226918,0.114760,-1.290304,0.960049,-0.330935,0.114025,-1.304494,0.797733,-0.294288,0.127464,-1.357689,0.000000,-0.289513,0.081471,-1.422608,-0.227034,0.114664,-1.290250,-0.330562,0.113323,-1.304347,-0.261721,0.191660,-1.215212,-0.335937,0.142119,-1.175603,-0.309487,0.191862,-1.218334,-0.247033,0.141671,-1.164993,-0.292505,0.184744,-1.157446,-0.362620,0.091346,-1.251232,-0.201651,0.091976,-1.238428,-0.233920,0.082282,-1.415959,,,,,,
359,2.991667,0.001517,0.061883,0.009024,-0.998042,-0.282771,0.129574,-1.261884,0.000148,-0.289822,0.081493,-1.416809,0.949799,-0.262481,0.191591,-1.209322,0.958398,-0.336868,0.142136,-1.169832,0.939059,-0.309958,0.191801,-1.212632,0.950803,-0.247591,0.141633,-1.159027,0.990100,-0.292927,0.184619,-1.151612,0.956528,-0.363188,0.091236,-1.245471,0.937090,-0.202116,0.091896,-1.232746,0.932921,-0.234512,0.082076,-1.410019,0.924207,-0.227499,0.114721,-1.284468,0.948729,-0.331504,0.114136,-1.298756,0.812987,-0.294789,0.127551,-1.351909,0.000000,-0.290020,0.081521,-1.416822,-0.227685,0.114635,-1.284474,-0.331169,0.113473,-1.298666,-0.262350,0.191693,-1.209316,-0.336660,0.142067,-1.169940,-0.310009,0.191984,-1.212581,-0.247622,0.141638,-1.159052,-0.293012,0.184730,-1.151507,-0.363224,0.091474,-1.245542,-0.202340,0.091829,-1.232614,-0.234377,0.082294,-1.410181,,,,,,
360,3.000000,0.001128,0.062361,0.008817,-0.998014,-0.283398,0.129626,-1.256116,0.000167,-0.290277,0.081657,-1.411084,0.948620,-0.263187,0.191613,-1.203489,0.938663,-0.337589,0.142094,-1.164108,0.911274,-0.310661,0.191803,-1.206845,0.939239,-0.248323,0.141625,-1.153217,0.960722,-0.293686,0.184584,-1.145814,0.959866,-0.363813,0.091238,-1.239810,0.951900,-0.202754,0.091963,-1.226929,0.924054,-0.234974,0.082260,-1.404240,0.953626,-0.228097,0.114815,-1.278659,0.946771,-0.332088,0.114193,-1.293047,0.776960,-0.295328,0.127664,-1.346155,0.000000,-0.290331,0.081822,-1.411194,-0.228270,0.114730,-1.278567,-0.331841,0.113338,-1.292972,-0.263005,0.191776,-1.203460,-0.337239,0.142127,-1.164156,-0.310767,0.192011,-1.206775,-0.248456,0.141575,-1.153283,-0.293763,0.184714,-1.145759,-0.363774,0.091413,-1.239879,-0.203038,0.091898,-1.226843,-0.234956,0.082408,-1.404351,,,,,,
361,3.008333,0.000935,0.062819,0.008764,-0.997986,-0.284148,0.129725,-1.250331,0.000173,-0.290878,0.081812,-1.405324,0.948620,-0.263994,0.191696,-1.197662,0.938663,-0.338425,0.142152,-1.158368,0.911274,-0.311465,0.191881,-1.201062,0.939239,-0.249169,0.141690,-1.147396,0.960722,-0.294544,0.184641,-1.140018,0.959866,-0.364573,0.091321,-1.234113,0.951900,-0.203526,0.092062,-1.221083,0.924054,-0.235582,0.082421,-1.398428,0.953626,-0.228825,0.114930,-1.272828,0.946771,-0.332802,0.114299,-1.287312,0.776960,-0.295994,0.127795,-1.340382,0.000000,-0.290945,0.082024,-1.405437,-0.229077,0.114748,-1.272753,-0.332483,0.113495,-1.287187,-0.263820,0.191772,-1.197757,-0.338152,0.142198,-1.158439,-0.311573,0.192187,-1.200948,-0.249218,0.141630,-1.147470,-0.294632,0.184759,-1.139939,-0.364634,0.091431,-1.234167,-0.203711,0.092066,-1.220924,-0.235526,0.082568,-1.398573,,,,,,
362,3.016667,0.000270,0.063134,0.008910,-0.997965,-0.284855,0.129769,-1.244463,0.000162,-0.291495,0.082065,-1.399523,0.937619,-0.264721,0.191664,-1.191698,0.947017,-0.339189,0.142084,-1.152518,0.928463,-0.312191,0.191864,-1.195128,0.913803,-0.249940,0.141589,-1.141489,0.973184,-0.295311,0.184539,-1.134082,0.958247,-0.365298,0.091359,-1.228348,0.965585,-0.204259,0.092050,-1.215213,0.938884,-0.236203,0.082653,-1.392592,0.946562,-0.229520,0.114992,-1.266944,0.919927,-0.333488,0.114402,-1.281496,0.781481,-0.296644,0.127962,-1.334523,0.000000,-0.291584,0.082171,-1.399675,-0.229710,0.114780,-1.266907,-0.333201,0.113738,-1.281348,-0.264535,0.191772,-1.191685,-0.338898,0.142081,-1.152585,-0.312276,0.192069,-1.195049,-0.249994,0.141525,-1.141585,-0.295439,0.184684,-1.134072,-0.365353,0.091510,-1.228339,-0.204511,0.092061,-1.215086,-0.236113,0.082871,-1.392699,,,,,,
363,3.025000,-0.000292,0.063750,0.008482,-0.997930,-0.285580,0.129789,-1.238557,0.000168,-0.291983,0.082244,-1.393675,0.948697,-0.265569,0.191648,-1.185701,0.945937,-0.340039,0.141957,-1.146667,0.925512,-0.313034,0.191807,-1.189190,0.941106,-0.250804,0.141533,-1.135527,0.968016,-0.296224,0.184433,-1.128132,0.951475,-0.366007,0.091289,-1.222582,0.959828,-0.204985,0.092114,-1.209247,0.929362,-0.236700,0.082875,-1.386675,0.935288,-0.230204,0.115088,-1.260984,0.928207,-0.334152,0.114417,-1.275666,0.815364,-0.297255,0.128067,-1.328634,0.000000,-0.292040,0.082298,-1.393861,-0.230412,0.114940,-1.260971,-0.333888,0.113647,-1.275531,-0.265374,0.191728,-1.185733,-0.339736,0.142063,-1.146766,-0.313106,0.191951,-1.189091,-0.250878,0.141517,-1.135486,-0.296334,0.184542,-1.127980,-0.366074,0.091480,-1.222694,-0.205175,0.092128,-1.209133,-0.236682,0.083102,-1.386799,,,,,,
364,3.033333,-0.001034,0.064512,0.008928,-0.997876,-0.286328,0.129764,-1.232642,0.000176,-0.292530,0.082460,-1.387842,0.949634,-0.266350,0.191526,-1.179661,0.946542,-0.340920,0.141836,-1.140817,0.915866,-0.313809,0.191729,-1.183223,0.952650,-0.251702,0.141323,-1.129540,0.978392,-0.297099,0.184249,-1.122150,0.945915,-0.366811,0.091304,-1.216850,0.942181,-0.205809,0.091980,-1.203265,0.944575,-0.237258,0.083037,-1.380756,0.935123,-0.230929,0.115053,-1.255006,0.936114,-0.334856,0.114488,-1.269849,0.793566,-0.297866,0.128189,-1.322739,0.000000,-0.292615,0.082585,-1.387958,-0.231149,0.114882,-1.254949,-0.334517,0.113746,-1.269720,-0.266247,0.191574,-1.179603,-0.340575,0.141966,-1.140929,-0.313921,0.191904,-1.183060,-0.251802,0.141318,-1.129668,-0.297191,0.184397,-1.122127,-0.366797,0.091444,-1.216900,-0.206056,0.091910,-1.203177,-0.237202,0.083252,-1.380869,,,,,,
365,3.041667,-0.001823,0.065304,0.010262,-0.997811,-0.287092,0.129881,-1.226701,0.000199,-0.293166,0.082861,-1.381993,0.952639,-0.267040,0.191499,-1.173581,0.968028,-0.341799,0.141933,-1.134943,0.903638,-0.314493,0.191830,-1.177218,0.934160,-0.252601,0.141172,-1.123524,0.959278,-0.297900,0.184201,-1.116132,0.956033,-0.367698,0.091599,-1.211104,0.962578,-0.206717,0.091839,-1.197261,0.932090,-0.237904,0.083284,-1.374817,0.937563,-0.231695,0.115066,-1.249002,0.928986,-0.335599,0.114793,-1.264012,0.793479,-0.298489,0.128491,-1.316819,0.000000,-0.293237,0.082922,-1.382046,-0.231830,0.114980,-1.248967,-0.335277,0.113847,-1.263868,-0.266900,0.191565,-1.173496,-0.341366,0.141976,-1.135090,-0.314611,0.191916,-1.177031,-0.252560,0.141138,-1.123630,-0.298157,0.184277,-1.116141,-0.368028,0.092023,-1.211160,-0.206802,0.091890,-1.197183,-0.237819,0.083462,-1.374962,,,,,,
366,3.050000,-0.002652,0.065366,0.009763,-0.997810,-0.287784,0.129714,-1.220715,0.000205,-0.293784,0.082935,-1.376083,0.973245,-0.267808,0.191270,-1.167495,0.955903,-0.342517,0.141560,-1.128946,0.884984,-0.315261,0.191554,-1.171139,0.940747,-0.253320,0.140879,-1.117516,0.970348,-0.298667,0.183847,-1.110062,0.933043,-0.368350,0.091319,-1.205191,0.864970,-0.207371,0.091714,-1.191325,0.968614,-0.238523,0.083407,-1.368898,0.938602,-0.232367,0.114996,-1.243032,0.959015,-0.336269,0.114632,-1.258058,0.747692,-0.299167,0.128454,-1.310837,0.000000,-0.293846,0.083060,-1.376169,-0.232534,0.114895,-1.242942,-0.335987,0.113752,-1.257960,-0.267629,0.191382,-1.167576,-0.342121,0.141862,-1.129166,-0.315403,0.191758,-1.170951,-0.253418,0.140816,-1.117470,-0.298750,0.183843,-1.109904,-0.368423,0.091388,-1.205284,-0.207617,0.091722,-1.191268,-0.238495,0.083588,-1.369052,,,,,,
367,3.058333,-0.003114,0.066073,0.009968,-0.997760,-0.288626,0.129725,-1.214737,0.000172,-0.294422,0.083093,-1.370157,0.958961,-0.268705,0.191224,-1.161431,0.943600,-0.343487,0.141504,-1.123035,0.863918,-0.316152,0.191528,-1.165142,0.922144,-0.254306,0.140781,-1.111479,0.968526,-0.299649,0.183758,-1.104049,0.955311,-0.369228,0.091343,-1.199364,0.965630,-0.208269,0.091669,-1.185268,0.936921,-0.239171,0.083539,-1.362893,0.940171,-0.233184,0.115008,-1.236989,0.946406,-0.337063,0.114695,-1.252163,0.767763,-0.299881,0.128553,-1.304876,0.000000,-0.294607,0.083234,-1.370273,-0.233297,0.114852,-1.237006,-0.336717,0.113907,-1.252061,-0.268490,0.191311,-1.161428,-0.343771,0.141906,-1.123105,-0.316253,0.191641,-1.164935,-0.254264,0.140728,-1.111518,-0.299695,0.183772,-1.103958,-0.369089,0.091422,-1.199404,-0.208330,0.091645,-1.185208,-0.239113,0.083704,-1.363068,,,,,,
368,3.066667,-0.003301,0.066710,0.010692,-0.997710,-0.289408,0.129695,-1.208765,0.000159,-0.295072,0.083143,-1.364214,0.949329,-0.269467,0.191142,-1.155406,0.947365,-0.344369,0.141512,-1.117128,0.861714,-0.316909,0.191516,-1.159177,0.951675,-0.255204,0.140656,-1.105458,0.971364,-0.300495,0.183694,-1.098066,0.981377,-0.370084,0.091422,-1.193512,0.967967,-0.209143,0.091512,-1.179211,0.960486,-0.239830,0.083507,-1.356879,0.918254,-0.233958,0.114910,-1.230953,0.964827,-0.337819,0.114752,-1.246260,0.759199,-0.300550,0.128581,-1.298919,0.000000,-0.295218,0.083195,-1.364343,-0.234073,0.114832,-1.230934,-0.337434,0.113895,-1.246043,-0.269262,0.191189,-1.155409,-0.344724,0.141931,-1.117189,-0.316998,0.191608,-1.159032,-0.255132,0.140582,-1.105508,-0.300452,0.183723,-1.098013,-0.369984,0.091499,-1.193537,-0.209295,0.091469,-1.179206,-0.239749,0.083783,-1.357034,,,,,,
369,3.075000,-0.003335,0.067338,0.011103,-0.997663,-0.290237,0.129766,-1.202814,0.000192,-0.295743,0.083235,-1.358275,0.968051,-0.270312,0.191191,-1.149423,0.942801,-0.345303,0.141618,-1.111245,0.892616,-0.317749,0.191604,-1.153254,0.941498,-0.256153,0.140688,-1.099463,0.980002,-0.301418,0.183762,-1.092124,0.953043,-0.370963,0.091558,-1.187667,0.910388,-0.210040,0.091514,-1.173163,0.971975,-0.240510,0.083553,-1.350871,0.927483,-0.234771,0.114937,-1.224934,0.965390,-0.338612,0.114866,-1.240371,0.713985,-0.301266,0.128671,-1.292983,0.000000,-0.295801,0.083218,-1.358388,-0.234839,0.114855,-1.225022,-0.338238,0.113803,-1.240177,-0.270138,0.191289,-1.149311,-0.345507,0.141995,-1.111241,-0.317826,0.191695,-1.153052,-0.256082,0.140668,-1.099493,-0.301481,0.183693,-1.091961,-0.371147,0.091843,-1.187782,-0.210027,0.091598,-1.173236,-0.240437,0.083717,-1.351099,,,,,,
370,3.083333,-0.002919,0.067853,0.010477,-0.997636,-0.291022,0.129671,-1.196937,0.000147,-0.296314,0.082989,-1.352360,0.954405,-0.271226,0.191168,-1.143583,0.967207,-0.346196,0.141541,-1.105436,0.871704,-0.318659,0.191521,-1.147462,0.949446,-0.257058,0.140729,-1.093561,0.962530,-0.302382,0.183755,-1.086308,0.981495,-0.371719,0.091380,-1.181838,0.936430,-0.210811,0.091541,-1.167168,0.980546,-0.241089,0.083380,-1.344900,0.931583,-0.235516,0.114888,-1.218987,0.965995,-0.339342,0.114679,-1.234530,0.777828,-0.301957,0.128479,-1.287116,0.000000,-0.296483,0.083028,-1.352417,-0.235592,0.114775,-1.218975,-0.338985,0.113878,-1.234383,-0.271096,0.191171,-1.143561,-0.346469,0.141943,-1.105603,-0.318772,0.191571,-1.147302,-0.256971,0.140619,-1.093616,-0.302389,0.183739,-1.086236,-0.371615,0.091611,-1.181862,-0.210877,0.091580,-1.167159,-0.241049,0.083625,-1.345014,,,,,,
371,3.091667,-0.002998,0.068481,0.010932,-0.997588,-0.291885,0.129749,-1.190932,0.000179,-0.297023,0.083104,-1.346371,0.965931,-0.272100,0.191218,-1.137540,0.951354,-0.347163,0.141650,-1.099497,0.868210,-0.319528,0.191614,-1.141479,0.950106,-0.258041,0.140755,-1.087511,0.945151,-0.303335,0.183821,-1.080306,0.976068,-0.372635,0.091528,-1.175941,0.915713,-0.211746,0.091541,-1.161070,0.970792,-0.241807,0.083443,-1.338841,0.923834,-0.236365,0.114920,-1.212914,0.963197,-0.340171,0.114808,-1.228588,0.722295,-0.302708,0.128586,-1.281124,0.000000,-0.297146,0.083118,-1.346428,-0.236492,0.114866,-1.212865,-0.339752,0.113804,-1.228366,-0.271907,0.191205,-1.137562,-0.347436,0.142101,-1.099478,-0.319595,0.191573,-1.141295,-0.257856,0.140702,-1.087618,-0.303385,0.183789,-1.080231,-0.372782,0.091769,-1.176125,-0.211779,0.091653,-1.161064,-0.241729,0.083692,-1.338999,,,,,,
372,3.100000,-0.003000,0.068691,0.009915,-0.997584,-0.292762,0.129614,-1.184922,0.000176,-0.297739,0.082937,-1.340357,0.959090,-0.273124,0.191130,-1.131530,0.952412,-0.348103,0.141416,-1.093513,0.893253,-0.320552,0.191429,-1.135490,0.947655,-0.258984,0.140702,-1.081488,0.988453,-0.304369,0.183678,-1.074309,0.941695,-0.373441,0.091231,-1.169961,0.938892,-0.212558,0.091573,-1.155021,0.973022,-0.242527,0.083389,-1.332803,0.923251,-0.237202,0.114895,-1.206879,0.954794,-0.341001,0.114570,-1.222597,0.780382,-0.303544,0.128416,-1.275119,0.000000,-0.297876,0.083021,-1.340390,-0.237314,0.114760,-1.206924,-0.340699,0.113752,-1.222490,-0.272939,0.191170,-1.131517,-0.348371,0.141732,-1.093615,-0.320637,0.191560,-1.135350,-0.258993,0.140681,-1.081528,-0.304378,0.183685,-1.074076,-0.373303,0.091433,-1.169958,-0.212660,0.091574,-1.155056,-0.242422,0.083555,-1.333039,,,,,,
373,3.108333,-0.002889,0.069381,0.009933,-0.997537,-0.293675,0.129735,-1.179003,0.000159,-0.298440,0.083023,-1.334434,0.954461,-0.274107,0.191263,-1.125598,0.956785,-0.349141,0.141562,-1.087673,0.895134,-0.321529,0.191564,-1.129623,0.934247,-0.260039,0.140846,-1.075525,0.951448,-0.305431,0.183826,-1.068418,0.977682,-0.374376,0.091361,-1.164144,0.920574,-0.213514,0.091697,-1.148982,0.989882,-0.243238,0.083473,-1.326804,0.938706,-0.238085,0.115008,-1.200879,0.982445,-0.341862,0.114685,-1.216741,0.751478,-0.304332,0.128517,-1.269214,0.000000,-0.298611,0.083083,-1.334426,-0.238101,0.114941,-1.200867,-0.341447,0.113810,-1.216519,-0.273942,0.191311,-1.125586,-0.349380,0.141899,-1.087746,-0.321647,0.191649,-1.129404,-0.259894,0.140815,-1.075650,-0.305478,0.183768,-1.068369,-0.374526,0.091576,-1.164324,-0.213523,0.091727,-1.148957,-0.243180,0.083658,-1.326955,,,,,,
374,3.116667,-0.002983,0.069890,0.009320,-0.997507,-0.294536,0.129660,-1.172938,0.000165,-0.299085,0.082956,-1.328377,0.943628,-0.275100,0.191207,-1.119507,0.922530,-0.350111,0.141410,-1.081663,0.868462,-0.322518,0.191450,-1.123581,0.968572,-0.261021,0.140803,-1.069424,0.965362,-0.306473,0.183725,-1.062360,0.975450,-0.375206,0.091185,-1.158165,0.971358,-0.214360,0.091717,-1.142838,0.973425,-0.243892,0.083474,-1.320691,0.918301,-0.238907,0.115003,-1.194759,0.944445,-0.342667,0.114554,-1.210727,0.763516,-0.305100,0.128437,-1.263160,0.000000,-0.299265,0.083046,-1.328480,-0.239059,0.114850,-1.194705,-0.342331,0.113677,-1.210611,-0.274833,0.191322,-1.119401,-0.350406,0.141836,-1.081754,-0.322585,0.191521,-1.123502,-0.261038,0.140682,-1.069489,-0.306424,0.183784,-1.062298,-0.375098,0.091219,-1.158186,-0.214450,0.091751,-1.142793,-0.243827,0.083743,-1.320865,,,,,,
375,3.125000,-0.003422,0.070709,0.009047,-0.997450,-0.295442,0.129699,-1.166869,0.000196,-0.299706,0.083121,-1.322354,0.944440,-0.276131,0.191213,-1.113356,0.906554,-0.351175,0.141340,-1.075677,0.854878,-0.323542,0.191432,-1.117507,0.951849,-0.262104,0.140777,-1.063291,0.958447,-0.307594,0.183666,-1.056267,0.946034,-0.376112,0.091163,-1.152261,0.965775,-0.215293,0.091780,-1.136668,0.964779,-0.244526,0.083665,-1.314576,0.919319,-0.239768,0.115094,-1.188610,0.958953,-0.343501,0.114595,-1.204750,0.753505,-0.305856,0.128544,-1.257110,0.000000,-0.299892,0.083231,-1.322405,-0.239873,0.114975,-1.188568,-0.343160,0.113673,-1.204679,-0.275795,0.191352,-1.113442,-0.351491,0.141826,-1.075710,-0.323562,0.191510,-1.117332,-0.261988,0.140658,-1.063300,-0.307785,0.183706,-1.056176,-0.375982,0.091164,-1.152304,-0.215426,0.091734,-1.136670,-0.244471,0.083947,-1.314725,,,,,,
376,3.133333,-0.003738,0.071612,0.008863,-0.997386,-0.296299,0.129664,-1.160787,0.000160,-0.300261,0.083176,-1.316308,0.944440,-0.277110,0.191155,-1.107203,0.906554,-0.352202,0.141229,-1.069690,0.854878,-0.324514,0.191356,-1.111441,0.951849,-0.263154,0.140694,-1.057143,0.958447,-0.308673,0.183561,-1.050176,0.946034,-0.376980,0.091087,-1.146349,0.965775,-0.216189,0.091759,-1.130463,0.964779,-0.245096,0.083738,-1.308429,0.919319,-0.240580,0.115094,-1.182436,0.958953,-0.344283,0.114564,-1.198764,0.753505,-0.306549,0.128558,-1.251047,0.000000,-0.300463,0.083270,-1.316332,-0.240693,0.114988,-1.182367,-0.343950,0.113745,-1.198609,-0.276826,0.191337,-1.107161,-0.352459,0.141628,-1.069880,-0.324549,0.191413,-1.111314,-0.263143,0.140586,-1.057242,-0.308700,0.183558,-1.050075,-0.376889,0.091114,-1.146406,-0.216311,0.091763,-1.130391,-0.245047,0.083978,-1.308617,,,,,,
377,3.141667,-0.004069,0.072716,0.009234,-0.997302,-0.297240,0.129708,-1.154697,0.000169,-0.300889,0.083330,-1.310258,0.943971,-0.278126,0.191148,-1.101027,0.914893,-0.353336,0.141249,-1.063715,0.872218,-0.325520,0.191386,-1.105370,0.964247,-0.264316,0.140643,-1.050971,0.963296,-0.309821,0.183537,-1.044075,0.973980,-0.377980,0.091178,-1.140464,0.972195,-0.217224,0.091726,-1.124221,0.964637,-0.245741,0.083848,-1.302256,0.922888,-0.241482,0.115114,-1.176232,0.957496,-0.345150,0.114668,-1.192790,0.775653,-0.307289,0.128672,-1.244980,0.000000,-0.301032,0.083455,-1.310271,-0.241592,0.115012,-1.176219,-0.344829,0.113765,-1.192643,-0.277891,0.191272,-1.101001,-0.353683,0.141682,-1.063745,-0.325588,0.191495,-1.105242,-0.264347,0.140480,-1.051083,-0.309816,0.183554,-1.044000,-0.377830,0.091272,-1.140486,-0.217287,0.091729,-1.124263,-0.245668,0.084049,-1.302415,,,,,,
378,3.150000,-0.004357,0.073753,0.010134,-0.997216,-0.298069,0.129661,-1.148587,0.000156,-0.301477,0.083396,-1.304187,0.952496,-0.278959,0.191030,-1.094836,0.933210,-0.354334,0.141239,-1.057715,0.861063,-0.326343,0.191355,-1.099277,0.954750,-0.265343,0.140467,-1.044786,0.949985,-0.310786,0.183436,-1.037955,0.980697,-0.378906,0.091264,-1.134549,0.955564,-0.218184,0.091517,-1.117972,0.980961,-0.246344,0.083812,-1.296071,0.933625,-0.242293,0.114983,-1.170016,0.962462,-0.345926,0.114731,-1.186791,0.757708,-0.307933,0.128705,-1.238892,0.000000,-0.301692,0.083408,-1.304190,-0.242338,0.114875,-1.170018,-0.345554,0.113794,-1.186607,-0.278671,0.191182,-1.094791,-0.354567,0.141480,-1.057815,-0.326449,0.191350,-1.099141,-0.265241,0.140441,-1.044772,-0.310828,0.183369,-1.037878,-0.379073,0.091574,-1.134768,-0.218173,0.091643,-1.117993,-0.246274,0.084025,-1.296167,,,,,,
379,3.158333,-0.004678,0.074536,0.010833,-0.997149,-0.298936,0.129631,-1.142462,0.000158,-0.302162,0.083484,-1.298101,0.946168,-0.279828,0.190935,-1.088636,0.917871,-0.355329,0.141218,-1.051669,0.912647,-0.327205,0.191326,-1.093151,0.956845,-0.266359,0.140316,-1.038602,0.973557,-0.311754,0.183343,-1.031811,0.972303,-0.379847,0.091332,-1.128579,0.896297,-0.219151,0.091356,-1.111749,0.967996,-0.247043,0.083818,-1.289898,0.938862,-0.243146,0.114893,-1.163814,0.970675,-0.346754,0.114793,-1.180751,0.743757,-0.308660,0.128753,-1.232783,0.000000,-0.302342,0.083477,-1.298085,-0.243189,0.114793,-1.163860,-0.346382,0.113809,-1.180573,-0.279609,0.190983,-1.088618,-0.355575,0.141622,-1.051609,-0.327314,0.191265,-1.093052,-0.266313,0.140217,-1.038674,-0.311746,0.183306,-1.031796,-0.379958,0.091634,-1.128732,-0.219177,0.091470,-1.111782,-0.246931,0.084130,-1.289958,,,,,,
380,3.166667,-0.005100,0.074565,0.009848,-0.997155,-0.299768,0.129453,-1.136265,0.000171,-0.302889,0.083407,-1.291936,0.954896,-0.280788,0.190758,-1.082395,0.943708,-0.356191,0.140863,-1.045469,0.880765,-0.328165,0.191057,-1.086914,0.959980,-0.267220,0.140133,-1.032395,0.967282,-0.312703,0.183062,-1.025578,0.989972,-0.380603,0.090981,-1.122415,0.911022,-0.219908,0.091319,-1.105573,0.969564,-0.247771,0.083848,-1.283729,0.915916,-0.243947,0.114843,-1.157623,0.970505,-0.347553,0.114545,-1.174569,0.733275,-0.309483,0.128618,-1.226587,0.000000,-0.303078,0.083529,-1.291944,-0.244039,0.114794,-1.157601,-0.347231,0.113708,-1.174483,-0.280431,0.190845,-1.082440,-0.356550,0.141367,-1.045598,-0.328137,0.190973,-1.086820,-0.267233,0.139970,-1.032461,-0.312783,0.183095,-1.025418,-0.380514,0.091018,-1.122444,-0.219966,0.091401,-1.105546,-0.247761,0.084080,-1.283836,,,,,,
