Format Version,1.23,Take Name,P_10,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.54.09.625 PM,Total Frames in Take,797,Total Exported Frames,797,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
213,1.775000,0.001098,-0.008040,0.007457,-0.999939,-1.874928,0.144789,-1.825137,0.000667,-1.903379,0.096949,-1.977667,0.614318,-1.847683,0.206780,-1.775787,0.762142,-1.915694,0.157025,-1.726415,0.000000,-1.895158,0.206846,-1.772444,0.699506,-1.825781,0.156783,-1.728167,0.864039,-1.869763,0.199614,-1.714411,0.904127,-1.952160,0.106171,-1.797751,0.000000,-1.790890,0.107313,-1.807612,0.925546,-1.847664,0.097693,-1.978656,0.886167,-1.823304,0.130147,-1.855241,0.823401,-1.928282,0.129261,-1.854885,0.000000,-1.899377,0.142881,-1.912611,0.000000,-1.902365,0.097326,-1.976958,-1.823962,0.129773,-1.855397,,,,-1.847184,0.206957,-1.775722,-1.896246,0.206160,-1.773134,-1.825402,0.156875,-1.728478,-1.869709,0.199647,-1.714544,-1.790995,0.107276,-1.807600,-1.847846,0.098002,-1.978194,,,,,,,,,
214,1.783333,-0.000313,-0.008098,0.008471,-0.999931,-1.874784,0.144792,-1.823043,0.000639,-1.903346,0.097439,-1.975703,0.676578,-1.847407,0.206589,-1.773522,0.866702,-1.915515,0.156835,-1.724283,0.000000,-1.894882,0.206743,-1.770173,0.635076,-1.825604,0.156414,-1.726044,0.875208,-1.869496,0.199297,-1.712163,0.963056,-1.952092,0.106256,-1.795758,0.000000,-1.790821,0.107096,-1.805630,0.971945,-1.847630,0.098072,-1.976695,0.853982,-1.823192,0.130130,-1.853192,0.806719,-1.928172,0.129457,-1.852829,0.000000,-1.899245,0.143180,-1.910519,0.000000,-1.902034,0.097669,-1.974935,-1.823812,0.129801,-1.853393,,,,,,,-1.894787,0.206838,-1.769649,-1.825374,0.156544,-1.726477,-1.869778,0.199182,-1.712592,-1.791000,0.107087,-1.805824,-1.847783,0.098140,-1.976494,,,,,,,,,
215,1.791667,-0.000956,-0.008270,0.006789,-0.999942,-1.874876,0.144551,-1.821228,0.000605,-1.903331,0.097303,-1.973942,0.615609,-1.847690,0.206373,-1.771635,0.000000,-1.915615,0.156327,-1.722439,0.000000,-1.895165,0.206364,-1.768271,0.864703,-1.825704,0.156210,-1.724231,0.873255,-1.869735,0.198927,-1.710279,0.868553,-1.952046,0.105720,-1.793969,0.000000,-1.790782,0.107113,-1.803894,0.934035,-1.847618,0.098124,-1.974951,0.934655,-1.823246,0.130101,-1.851414,0.817341,-1.928223,0.129076,-1.851017,0.000000,-1.899361,0.142972,-1.908699,0.000000,-1.902366,0.097808,-1.973141,-1.823932,0.129720,-1.851607,,,,,,,-1.895646,0.206251,-1.768541,-1.825140,0.156344,-1.724402,-1.869654,0.198904,-1.710467,-1.790953,0.106934,-1.804003,-1.847670,0.098294,-1.974636,,,,,,,,,
216,1.800000,-0.001459,-0.008288,0.008473,-0.999929,-1.874640,0.144663,-1.819206,0.000674,-1.903259,0.097661,-1.971965,0.661973,-1.847244,0.206345,-1.769553,0.000000,-1.915336,0.156480,-1.720404,0.000000,-1.894718,0.206493,-1.766187,0.859175,-1.825425,0.156060,-1.722198,0.848899,-1.869311,0.198912,-1.708203,0.948507,-1.951939,0.106066,-1.791982,0.000000,-1.790672,0.106925,-1.801911,0.932363,-1.847543,0.098295,-1.972975,0.909638,-1.823060,0.130068,-1.849407,0.797945,-1.928040,0.129397,-1.849008,0.000000,-1.899133,0.143252,-1.906677,0.000000,-1.901891,0.097972,-1.971154,-1.823761,0.129638,-1.849683,,,,,,,-1.894523,0.206633,-1.765528,-1.825181,0.156226,-1.722662,-1.869739,0.198772,-1.708687,-1.790722,0.106942,-1.801922,-1.847725,0.098324,-1.972943,,,,,,,,,
217,1.808333,-0.000711,-0.007845,0.007039,-0.999944,-1.874711,0.144469,-1.817489,0.000761,-1.903060,0.097159,-1.970203,0.594948,-1.847537,0.206303,-1.767904,0.000000,-1.915528,0.156315,-1.718740,0.000000,-1.895014,0.206320,-1.764580,0.824629,-1.825615,0.156152,-1.720456,0.862557,-1.869636,0.198898,-1.706563,0.834863,-1.951923,0.105691,-1.790275,0.000000,-1.790650,0.106999,-1.800065,0.986416,-1.847346,0.097952,-1.971166,0.953304,-1.823063,0.129978,-1.847624,0.782989,-1.928040,0.129006,-1.847316,0.000000,-1.899123,0.142859,-1.904980,0.000000,-1.901243,0.097989,-1.969155,-1.823614,0.129606,-1.847763,,,,,,,-1.895341,0.206197,-1.764767,-1.825271,0.156177,-1.720661,-1.869656,0.198903,-1.706799,-1.790769,0.106899,-1.800122,-1.847396,0.098187,-1.970757,,,,,,,,,
218,1.816667,0.000012,-0.007797,0.007409,-0.999942,-1.874601,0.144517,-1.815652,0.000579,-1.902971,0.097006,-1.968300,0.822939,-1.847385,0.206403,-1.766155,0.633466,-1.915417,0.156536,-1.716924,0.000000,-1.894863,0.206459,-1.762835,0.692208,-1.825504,0.156305,-1.718632,0.889102,-1.869496,0.199103,-1.704805,0.952304,-1.951843,0.105834,-1.788389,0.000000,-1.790568,0.107010,-1.798166,0.973336,-1.847256,0.097757,-1.969259,0.903801,-1.822960,0.129945,-1.845761,0.807952,-1.927939,0.129049,-1.845461,0.000000,-1.899006,0.142797,-1.903143,0.000000,-1.902399,0.097137,-1.967903,-1.823594,0.129537,-1.845912,,,,-1.846267,0.206932,-1.765368,-1.895766,0.205917,-1.763472,-1.825224,0.156359,-1.718971,-1.869457,0.199135,-1.704989,-1.790668,0.107018,-1.798128,-1.847484,0.098001,-1.969067,,,,,,,,,
219,1.825000,0.000732,-0.007216,0.008275,-0.999940,-1.874380,0.144757,-1.813690,0.000669,-1.902656,0.097071,-1.966300,0.700239,-1.847114,0.206668,-1.764251,0.796402,-1.915288,0.156990,-1.715027,0.000000,-1.894595,0.206810,-1.760986,0.605852,-1.825374,0.156602,-1.716630,0.861806,-1.869308,0.199496,-1.702916,0.903917,-1.951720,0.106246,-1.786459,0.000000,-1.790432,0.107131,-1.796052,0.925791,-1.846939,0.097725,-1.967196,0.870555,-1.822730,0.130052,-1.843718,0.846046,-1.927710,0.129337,-1.843537,0.000000,-1.898687,0.142951,-1.901206,0.000000,-1.901785,0.097367,-1.965532,-1.823260,0.129756,-1.843818,,,,-1.846430,0.206952,-1.763914,-1.895760,0.206055,-1.761734,-1.824913,0.156750,-1.716896,-1.869459,0.199426,-1.703263,-1.790666,0.107079,-1.796228,-1.847097,0.097981,-1.966774,,,,,,,,,
220,1.833333,0.001193,-0.007622,0.006462,-0.999949,-1.874478,0.144572,-1.811755,0.000610,-1.902706,0.096648,-1.964300,0.752779,-1.847398,0.206626,-1.762394,0.000000,-1.915350,0.156744,-1.713069,0.000000,-1.894876,0.206598,-1.759090,0.748486,-1.825437,0.156681,-1.714746,0.844425,-1.869515,0.199428,-1.701034,0.914802,-1.951656,0.105805,-1.784427,0.000000,-1.790380,0.107267,-1.794153,0.939241,-1.846993,0.097503,-1.965242,0.858712,-1.822800,0.130028,-1.841813,0.836276,-1.927776,0.128932,-1.841545,0.000000,-1.898851,0.142599,-1.899250,0.000000,-1.901999,0.097061,-1.963747,-1.823345,0.129669,-1.841868,,,,,,,-1.895545,0.206137,-1.759683,-1.824878,0.156759,-1.715010,-1.869273,0.199621,-1.701178,-1.790524,0.107078,-1.794100,-1.847144,0.097821,-1.964800,,,,,,,,,
221,1.841667,0.000375,-0.007746,0.006182,-0.999951,-1.874362,0.144582,-1.809557,0.000737,-1.902601,0.096893,-1.962173,0.631229,-1.847304,0.206570,-1.760100,0.000000,-1.915218,0.156571,-1.710841,0.000000,-1.894782,0.206511,-1.756785,0.719742,-1.825304,0.156560,-1.712540,0.882469,-1.869403,0.199259,-1.698747,0.917849,-1.951512,0.105729,-1.782273,0.000000,-1.790240,0.107295,-1.792036,0.953183,-1.846888,0.097781,-1.963127,0.872565,-1.822683,0.130116,-1.839651,0.824340,-1.927659,0.128962,-1.839360,0.000000,-1.898755,0.142740,-1.897048,0.000000,-1.901613,0.097601,-1.961337,-1.823275,0.129750,-1.839749,,,,,,,-1.895507,0.206072,-1.757518,-1.824893,0.156570,-1.712767,-1.869149,0.199374,-1.698922,-1.790218,0.107158,-1.791910,-1.847063,0.098030,-1.962719,,,,,,,,,
222,1.850000,-0.000042,-0.007648,0.008087,-0.999938,-1.874044,0.144719,-1.807247,0.000649,-1.902434,0.097260,-1.959908,0.650185,-1.846760,0.206563,-1.757735,0.754088,-1.914874,0.156784,-1.708530,0.000000,-1.894238,0.206683,-1.754430,0.635098,-1.824961,0.156431,-1.710211,0.890275,-1.868898,0.199287,-1.696393,0.936257,-1.951347,0.106138,-1.780011,0.000000,-1.790068,0.107096,-1.789740,0.973794,-1.846718,0.097936,-1.960850,0.899041,-1.822415,0.130079,-1.837342,0.797801,-1.927394,0.129326,-1.837073,0.000000,-1.898426,0.143040,-1.894745,0.000000,-1.901289,0.097588,-1.959172,-1.823135,0.129732,-1.837466,,,,-1.845932,0.206975,-1.757401,-1.895304,0.206066,-1.755213,-1.824600,0.156534,-1.710439,-1.869005,0.199143,-1.696574,-1.790166,0.107131,-1.789724,-1.847003,0.098110,-1.960623,,,,,,,,,
223,1.858333,-0.000118,-0.008260,0.006973,-0.999942,-1.874127,0.144622,-1.805067,0.000967,-1.902597,0.097128,-1.957701,0.215136,-1.846920,0.206518,-1.755577,0.000000,-1.914862,0.156578,-1.706298,0.000000,-1.894394,0.206532,-1.752213,0.873669,-1.824951,0.156426,-1.708088,0.893411,-1.868967,0.199182,-1.694209,0.934088,-1.951310,0.105864,-1.777742,0.000000,-1.790046,0.107184,-1.787668,0.940049,-1.846884,0.097928,-1.958711,0.840230,-1.822501,0.130103,-1.835227,0.909205,-1.927479,0.129116,-1.834830,0.000000,-1.898612,0.142905,-1.892535,0.000000,-1.900217,0.098426,-1.956117,-1.822757,0.129846,-1.835240,,,,,,,-1.894815,0.206404,-1.752461,-1.824557,0.156484,-1.708241,-1.868795,0.199246,-1.694398,-1.790165,0.106994,-1.787582,-1.846728,0.098338,-1.958246,,,,,,,,,
224,1.866667,-0.000790,-0.008389,0.009905,-0.999916,-1.873757,0.144957,-1.802588,0.000804,-1.902543,0.097829,-1.955277,0.447300,-1.846174,0.206628,-1.753025,0.000000,-1.914397,0.157024,-1.703794,0.000000,-1.893647,0.206916,-1.749650,0.722363,-1.824489,0.156346,-1.705607,0.881780,-1.868250,0.199342,-1.691661,0.834564,-1.951160,0.106618,-1.775295,0.000000,-1.789893,0.107003,-1.785260,0.943802,-1.846827,0.098303,-1.956300,0.984308,-1.822225,0.130174,-1.832781,0.806399,-1.927207,0.129803,-1.832358,0.000000,-1.898273,0.143497,-1.890053,0.000000,-1.900581,0.098174,-1.954318,-1.822839,0.129808,-1.833080,,,,,,,-1.893342,0.207146,-1.748607,-1.824371,0.156516,-1.706032,-1.868697,0.199191,-1.692125,-1.790043,0.107053,-1.785420,-1.846822,0.098253,-1.956262,,,,,,,,,
225,1.875000,-0.000201,-0.007623,0.007690,-0.999941,-1.873754,0.144742,-1.800499,0.000547,-1.902098,0.097311,-1.953176,0.447300,-1.846521,0.206592,-1.750965,0.000000,-1.914598,0.156743,-1.701780,0.000000,-1.894000,0.206673,-1.747662,0.722363,-1.824685,0.156461,-1.703456,0.881780,-1.868657,0.199278,-1.689626,0.834564,-1.951028,0.106091,-1.773279,0.000000,-1.789749,0.107180,-1.782999,0.943802,-1.846382,0.098031,-1.954115,0.984308,-1.822111,0.130153,-1.830596,0.806399,-1.927090,0.129317,-1.830333,0.000000,-1.898130,0.143072,-1.887998,0.000000,-1.901405,0.097562,-1.952543,-1.822678,0.129779,-1.830767,,,,-1.845618,0.207052,-1.750543,-1.894794,0.206243,-1.748098,-1.824238,0.156592,-1.703743,-1.868859,0.199202,-1.689911,-1.789926,0.107046,-1.783129,-1.846593,0.098243,-1.953802,,,,,,,,,
226,1.883333,0.000453,-0.008626,0.008942,-0.999923,-1.873759,0.144771,-1.798166,0.000850,-1.902528,0.097211,-1.950724,0.757145,-1.846272,0.206617,-1.748769,0.725404,-1.914373,0.157002,-1.699381,0.000000,-1.893743,0.206821,-1.745371,0.749362,-1.824464,0.156495,-1.701238,0.863340,-1.868302,0.199439,-1.687376,0.910572,-1.951074,0.106349,-1.770740,0.000000,-1.789812,0.107023,-1.780786,0.935586,-1.846813,0.097791,-1.951776,0.891695,-1.822213,0.130014,-1.828348,0.825011,-1.927193,0.129440,-1.827872,0.000000,-1.898315,0.143048,-1.885615,0.000000,-1.900162,0.097995,-1.949656,-1.822660,0.129683,-1.828422,,,,,,,-1.893599,0.206856,-1.744772,-1.824435,0.156531,-1.701634,-1.868604,0.199424,-1.687850,-1.789837,0.107061,-1.780893,-1.846722,0.097859,-1.951556,,,,,,,,,
227,1.891667,0.000492,-0.007704,0.007896,-0.999939,-1.873556,0.144641,-1.795903,0.000635,-1.901946,0.097010,-1.948509,0.322011,-1.846290,0.206549,-1.746460,0.000000,-1.914379,0.156795,-1.697194,0.000000,-1.893768,0.206654,-1.743149,0.845824,-1.824466,0.156476,-1.698885,0.900318,-1.868418,0.199329,-1.685107,0.859519,-1.950841,0.106059,-1.768616,0.000000,-1.789564,0.107070,-1.778365,0.971078,-1.846230,0.097706,-1.949459,0.937990,-1.821925,0.129990,-1.825989,0.859763,-1.926904,0.129196,-1.825706,0.000000,-1.897948,0.142860,-1.883396,0.000000,-1.901039,0.097359,-1.947795,-1.822643,0.129618,-1.826211,,,,-1.845440,0.206960,-1.745949,-1.894602,0.206181,-1.743647,-1.824218,0.156480,-1.699340,-1.868413,0.199289,-1.685327,-1.789678,0.107118,-1.778414,-1.846432,0.097822,-1.949123,,,,,,,,,
228,1.900000,0.001245,-0.007732,0.008277,-0.999935,-1.873560,0.144569,-1.793509,0.000638,-1.901995,0.096728,-1.946042,0.698580,-1.846244,0.206531,-1.744162,0.731574,-1.914366,0.156903,-1.694816,0.000000,-1.893721,0.206676,-1.740848,0.729891,-1.824453,0.156513,-1.696512,0.870503,-1.868373,0.199421,-1.682796,0.944108,-1.950872,0.106086,-1.766159,0.000000,-1.789594,0.106962,-1.775921,0.966833,-1.846279,0.097381,-1.946996,0.897705,-1.821941,0.129834,-1.823576,0.790221,-1.926921,0.129119,-1.823285,0.000000,-1.897959,0.142674,-1.880998,0.000000,-1.901056,0.097212,-1.945336,-1.822581,0.129543,-1.823799,,,,-1.845695,0.206779,-1.744062,-1.894861,0.206028,-1.741566,-1.824061,0.156572,-1.696725,-1.868348,0.199360,-1.682860,-1.789736,0.106993,-1.775958,-1.846406,0.097468,-1.946615,,,,,,,,,
229,1.908333,0.001294,-0.008424,0.007855,-0.999933,-1.873392,0.144587,-1.791016,0.000625,-1.901998,0.096710,-1.943505,0.682404,-1.846060,0.206576,-1.741712,0.847392,-1.914072,0.156894,-1.692267,0.000000,-1.893533,0.206681,-1.738332,0.626175,-1.824162,0.156580,-1.694089,0.887476,-1.868098,0.199452,-1.680315,0.977175,-1.950634,0.106041,-1.763556,0.000000,-1.789370,0.107052,-1.773541,0.962427,-1.846284,0.097410,-1.944537,0.897394,-1.821803,0.129893,-1.821154,0.815685,-1.926781,0.129090,-1.820717,0.000000,-1.897910,0.142664,-1.878471,0.000000,-1.900635,0.097178,-1.942795,-1.822403,0.129522,-1.821306,,,,,,,-1.893586,0.206674,-1.737968,-1.823876,0.156679,-1.694447,-1.868324,0.199380,-1.680817,-1.789433,0.107021,-1.773570,-1.846534,0.097481,-1.944332,,,,,,,,,
230,1.916667,0.001254,-0.008172,0.006899,-0.999942,-1.873356,0.144478,-1.788475,0.000768,-1.901794,0.096561,-1.940983,0.598265,-1.846167,0.206515,-1.739151,0.000000,-1.914109,0.156699,-1.689745,0.000000,-1.893642,0.206529,-1.735795,0.908078,-1.824197,0.156557,-1.691521,0.882813,-1.868223,0.199343,-1.677766,0.861170,-1.950537,0.105782,-1.761056,0.000000,-1.789271,0.107102,-1.770961,0.981066,-1.846081,0.097367,-1.941986,0.917286,-1.821723,0.129885,-1.818587,0.819459,-1.926701,0.128882,-1.818204,0.000000,-1.897827,0.142517,-1.875942,0.000000,-1.900656,0.097167,-1.940045,-1.822408,0.129436,-1.818793,,,,,,,-1.894108,0.206344,-1.736153,-1.823772,0.156625,-1.691885,-1.868097,0.199355,-1.677964,-1.789396,0.106941,-1.771093,-1.846129,0.097669,-1.941359,,,,,,,,,
231,1.925000,0.001276,-0.009558,0.009577,-0.999908,-1.873247,0.144616,-1.785795,0.000993,-1.902363,0.096842,-1.938220,0.601413,-1.845590,0.206509,-1.736551,0.000000,-1.913661,0.157061,-1.686954,0.000000,-1.893054,0.206778,-1.733063,0.845853,-1.823756,0.156437,-1.688978,0.859137,-1.867514,0.199459,-1.675105,0.941223,-1.950559,0.106336,-1.758160,0.000000,-1.789316,0.106791,-1.768510,0.939345,-1.846650,0.097350,-1.939377,0.825602,-1.821777,0.129745,-1.816049,0.788842,-1.926757,0.129304,-1.815375,0.000000,-1.897970,0.142780,-1.873194,0.000000,-1.899369,0.097846,-1.936892,-1.822238,0.129364,-1.816287,,,,,,,-1.892822,0.206907,-1.732440,-1.823746,0.156491,-1.689375,-1.867697,0.199413,-1.675417,-1.789262,0.106924,-1.768568,-1.846332,0.097452,-1.939008,,,,,,,,,
232,1.933333,0.001001,-0.008684,0.009474,-0.999917,-1.872977,0.144552,-1.783328,0.000827,-1.901817,0.096854,-1.935829,0.143571,-1.845419,0.206424,-1.734002,0.000000,-1.913567,0.156936,-1.684551,0.000000,-1.892890,0.206682,-1.730598,0.830692,-1.823659,0.156331,-1.686419,0.899910,-1.867449,0.199337,-1.672599,0.908677,-1.950329,0.106242,-1.755849,0.000000,-1.789069,0.106735,-1.765917,0.961358,-1.846101,0.097374,-1.936889,0.875581,-1.821451,0.129708,-1.813500,0.839186,-1.926432,0.129245,-1.813010,0.000000,-1.897547,0.142758,-1.870771,0.000000,-1.900331,0.097441,-1.934913,-1.822118,0.129333,-1.813688,,,,-1.844724,0.206788,-1.733459,-1.894342,0.205789,-1.731360,-1.823320,0.156383,-1.686846,-1.867577,0.199275,-1.672931,-1.789147,0.106830,-1.765889,-1.846230,0.097500,-1.936559,,,,,,,,,
233,1.941667,0.000684,-0.009643,0.008662,-0.999916,-1.873011,0.144283,-1.780514,0.000835,-1.902065,0.096640,-1.932992,0.227359,-1.845459,0.206167,-1.731200,0.863390,-1.913432,0.156535,-1.681651,0.000000,-1.892923,0.206346,-1.727705,0.854333,-1.823527,0.156078,-1.683691,0.912277,-1.867360,0.199004,-1.669759,0.977549,-1.950249,0.105830,-1.752913,0.000000,-1.789009,0.106590,-1.763288,0.965227,-1.846353,0.097251,-1.934157,0.869299,-1.821519,0.129542,-1.810794,0.819673,-1.926498,0.128909,-1.810104,0.000000,-1.897745,0.142508,-1.867911,0.000000,-1.899551,0.097978,-1.931791,-1.822113,0.129175,-1.810975,,,,-1.844937,0.206329,-1.731218,-1.893419,0.206157,-1.727945,-1.823220,0.156073,-1.683862,-1.867447,0.199004,-1.669737,-1.788991,0.106608,-1.763152,-1.846165,0.097554,-1.933775,,,,,,,,,
234,1.950000,-0.000283,-0.009203,0.009595,-0.999912,-1.872603,0.144455,-1.777686,0.000597,-1.901609,0.097157,-1.930281,0.644930,-1.844978,0.206193,-1.728230,0.000000,-1.913089,0.156595,-1.678837,0.000000,-1.892445,0.206454,-1.724777,0.880710,-1.823183,0.155972,-1.680797,0.898456,-1.866948,0.198954,-1.666822,0.873304,-1.949937,0.106095,-1.750228,0.000000,-1.788687,0.106571,-1.760458,0.969679,-1.845895,0.097665,-1.931395,0.915884,-1.821111,0.129675,-1.807948,0.796863,-1.926091,0.129238,-1.807354,0.000000,-1.897261,0.142893,-1.865109,0.000000,-1.900421,0.097599,-1.929641,-1.821791,0.129353,-1.808257,,,,,,,-1.892305,0.206451,-1.724320,-1.823005,0.156060,-1.681151,-1.867232,0.198873,-1.667234,-1.788710,0.106618,-1.760567,-1.846111,0.097605,-1.931145,,,,,,,,,
235,1.958333,-0.000375,-0.009510,0.011380,-0.999890,-1.872429,0.144642,-1.774915,0.000566,-1.901697,0.097472,-1.927498,0.621886,-1.844553,0.206273,-1.725465,0.887825,-1.912810,0.156911,-1.676039,0.000000,-1.892017,0.206703,-1.721983,0.795661,-1.822908,0.155967,-1.678054,0.884359,-1.866511,0.199102,-1.664045,0.814988,-1.949883,0.106553,-1.747415,0.000000,-1.788638,0.106456,-1.757743,0.947720,-1.845982,0.097781,-1.928647,0.924542,-1.821009,0.129682,-1.805211,0.803415,-1.925989,0.129621,-1.804551,0.000000,-1.897146,0.143182,-1.862322,0.000000,-1.900293,0.097584,-1.926947,-1.821660,0.129321,-1.805464,,,,-1.844240,0.206543,-1.725292,-1.891898,0.206794,-1.721179,-1.822813,0.156070,-1.678494,-1.866985,0.198887,-1.664572,-1.788742,0.106581,-1.757874,-1.846269,0.097688,-1.928656,,,,,,,,,
236,1.966667,-0.000123,-0.010630,0.006671,-0.999921,-1.872690,0.144184,-1.772349,0.001094,-1.901854,0.096679,-1.924849,0.000001,-1.845286,0.206094,-1.722986,0.000000,-1.912964,0.156111,-1.673387,0.000000,-1.892743,0.206079,-1.719397,0.861534,-1.823062,0.156013,-1.675604,0.879951,-1.867038,0.198742,-1.661514,0.956521,-1.949720,0.105378,-1.744661,0.000000,-1.788505,0.106796,-1.755351,0.949230,-1.846147,0.097513,-1.926123,0.866877,-1.821199,0.129697,-1.802755,0.891280,-1.926173,0.128647,-1.801860,0.000000,-1.897588,0.142456,-1.859700,0.000000,-1.898720,0.098599,-1.923110,-1.821528,0.129413,-1.802748,,,,,,,-1.893142,0.205971,-1.719767,-1.822586,0.156050,-1.675655,-1.866893,0.198824,-1.661565,-1.788595,0.106661,-1.755228,-1.845982,0.097901,-1.925798,,,,,,,,,
237,1.975000,-0.000759,-0.009660,0.009799,-0.999905,-1.872317,0.144540,-1.769489,0.000759,-1.901482,0.097401,-1.922102,0.374237,-1.844622,0.206219,-1.719998,0.773859,-1.912709,0.156602,-1.670591,0.000000,-1.892086,0.206497,-1.716502,0.825333,-1.822805,0.155943,-1.672634,0.890340,-1.866539,0.198930,-1.658578,0.902212,-1.949643,0.106185,-1.741997,0.000000,-1.788401,0.106605,-1.752373,0.953885,-1.845768,0.097887,-1.923267,0.927971,-1.820859,0.129767,-1.799812,0.835860,-1.925839,0.129374,-1.799122,0.000000,-1.897055,0.143072,-1.856890,0.000000,-1.899439,0.098252,-1.920933,-1.821398,0.129424,-1.799963,,,,-1.843907,0.206557,-1.719559,-1.892684,0.206164,-1.716641,-1.822552,0.155969,-1.672991,-1.866782,0.198922,-1.658884,-1.788563,0.106592,-1.752461,-1.845773,0.097980,-1.922994,,,,,,,,,
238,1.983333,-0.001022,-0.009251,0.010640,-0.999900,-1.872012,0.144693,-1.766543,0.000700,-1.901130,0.097679,-1.919203,0.586969,-1.844253,0.206300,-1.716998,0.000000,-1.912464,0.156774,-1.667672,0.000000,-1.891719,0.206656,-1.713541,0.765241,-1.822559,0.155964,-1.669641,0.852541,-1.866233,0.199018,-1.655599,0.859314,-1.949424,0.106455,-1.739134,0.000000,-1.788174,0.106607,-1.749377,0.942489,-1.845415,0.098072,-1.920322,0.927444,-1.820554,0.129849,-1.796831,0.811438,-1.925534,0.129632,-1.796228,0.000000,-1.896680,0.143311,-1.853965,0.000000,-1.899680,0.098073,-1.918516,-1.821182,0.129500,-1.797059,,,,,,,-1.891355,0.206778,-1.712684,-1.822628,0.156010,-1.670225,-1.866614,0.198932,-1.656005,-1.788156,0.106757,-1.749551,-1.845634,0.097943,-1.920184,,,,,,,,,
239,1.991667,-0.000684,-0.009002,0.008738,-0.999921,-1.872011,0.144553,-1.763866,0.000685,-1.900874,0.097330,-1.916511,0.593230,-1.844512,0.206297,-1.714348,0.755507,-1.912558,0.156543,-1.665024,0.000000,-1.891981,0.206475,-1.710914,0.703859,-1.822650,0.156075,-1.666947,0.881071,-1.866494,0.198971,-1.652955,0.945535,-1.949291,0.106038,-1.736471,0.000000,-1.788037,0.106798,-1.746634,0.977695,-1.845160,0.097934,-1.917602,0.895310,-1.820482,0.129885,-1.794119,0.833581,-1.925461,0.129269,-1.793568,0.000000,-1.896631,0.143020,-1.851300,0.000000,-1.899617,0.097921,-1.915663,-1.821049,0.129597,-1.794316,,,,-1.843711,0.206691,-1.713946,-1.892903,0.205977,-1.711466,-1.822404,0.156081,-1.667354,-1.866608,0.198879,-1.653116,-1.788122,0.106819,-1.746651,-1.845432,0.097954,-1.917285,,,,,,,,,
240,2.000000,0.000038,-0.009392,0.008683,-0.999918,-1.872055,0.144554,-1.761111,0.000671,-1.901033,0.097109,-1.913665,0.593230,-1.844524,0.206373,-1.711704,0.755507,-1.912525,0.156681,-1.662254,0.000000,-1.891990,0.206550,-1.708232,0.703859,-1.822619,0.156221,-1.664248,0.881071,-1.866457,0.199132,-1.650283,0.945535,-1.949308,0.106069,-1.733599,0.000000,-1.788063,0.106834,-1.743891,0.977695,-1.845320,0.097718,-1.914801,0.895310,-1.820548,0.129849,-1.791384,0.833581,-1.925527,0.129221,-1.790749,0.000000,-1.896744,0.142893,-1.848523,0.000000,-1.899364,0.097981,-1.912685,-1.821174,0.129459,-1.791539,,,,-1.844068,0.206523,-1.711694,-1.892501,0.206265,-1.708382,-1.822265,0.156280,-1.664506,-1.866671,0.199065,-1.650554,-1.788160,0.106803,-1.743865,-1.845439,0.097886,-1.914448,,,,,,,,,
