Format Version,1.23,Take Name,N_20,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.06.19.601 PM,Total Frames in Take,1012,Total Exported Frames,1012,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
52,0.433333,-0.001750,-0.083670,0.015888,-0.996365,1.766708,0.127506,-1.785046,0.000215,1.714752,0.081360,-1.931792,0.899442,1.802167,0.188643,-1.740039,0.962335,1.741512,0.139631,-1.681239,0.934010,1.755746,0.189470,-1.729571,0.940783,1.830114,0.137913,-1.696537,0.956956,1.789469,0.181356,-1.676073,0.906262,1.693820,0.089957,-1.746529,0.945233,1.851756,0.088506,-1.780601,0.818017,1.769685,0.081189,-1.941171,0.947706,1.812939,0.112251,-1.822671,0.847904,1.709214,0.113102,-1.806487,0.734654,1.729321,0.126700,-1.867839,0.000000,1.714614,0.081748,-1.931741,1.813214,0.112646,-1.823030,1.709916,0.112322,-1.806447,,,,1.802025,0.188679,-1.739992,1.741709,0.139726,-1.681152,1.755765,0.189676,-1.729690,1.829982,0.137959,-1.696460,1.789173,0.181501,-1.675906,1.694030,0.090010,-1.746580,1.851258,0.087996,-1.780572,1.769560,0.081032,-1.941137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,-0.001763,-0.083720,0.015849,-0.996362,1.766723,0.127489,-1.785046,0.000218,1.714756,0.081343,-1.931788,0.900822,1.802182,0.188627,-1.740041,0.960603,1.741536,0.139608,-1.681236,0.935097,1.755762,0.189449,-1.729568,0.939851,1.830137,0.137897,-1.696543,0.958386,1.789491,0.181337,-1.676073,0.905857,1.693842,0.089933,-1.746523,0.943550,1.851774,0.088494,-1.780610,0.818892,1.769688,0.081176,-1.941172,0.947474,1.812951,0.112238,-1.822676,0.849511,1.709228,0.113081,-1.806482,0.736445,1.729328,0.126682,-1.867835,0.000000,1.714633,0.081717,-1.931740,1.813212,0.112646,-1.823033,1.709937,0.112300,-1.806456,,,,1.802040,0.188666,-1.739985,1.741770,0.139690,-1.681158,1.755777,0.189661,-1.729682,1.829999,0.137929,-1.696456,1.789190,0.181486,-1.675904,1.694053,0.090001,-1.746566,1.851252,0.087992,-1.780584,1.769559,0.081012,-1.941148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,-0.001740,-0.083691,0.015910,-0.996363,1.766717,0.127499,-1.785051,0.000219,1.714753,0.081351,-1.931794,0.893645,1.802181,0.188635,-1.740048,0.960686,1.741526,0.139627,-1.681244,0.935968,1.755761,0.189464,-1.729578,0.940334,1.830128,0.137905,-1.696545,0.957800,1.789485,0.181350,-1.676081,0.906334,1.693830,0.089954,-1.746531,0.945670,1.851763,0.088494,-1.780609,0.820645,1.769685,0.081177,-1.941175,0.946677,1.812946,0.112241,-1.822678,0.849644,1.709222,0.113096,-1.806490,0.735302,1.729327,0.126692,-1.867843,0.000000,1.714617,0.081750,-1.931736,1.813222,0.112636,-1.823038,1.709931,0.112310,-1.806453,,,,1.802038,0.188675,-1.739994,1.741758,0.139700,-1.681164,1.755767,0.189674,-1.729691,1.829986,0.137955,-1.696469,1.789185,0.181501,-1.675915,1.694030,0.090020,-1.746584,1.851258,0.087986,-1.780580,1.769566,0.081003,-1.941147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,-0.001765,-0.083712,0.015863,-0.996362,1.766734,0.127493,-1.785053,0.000217,1.714768,0.081349,-1.931797,0.898994,1.802194,0.188629,-1.740048,0.961855,1.741546,0.139612,-1.681244,0.935525,1.755774,0.189454,-1.729576,0.939910,1.830147,0.137899,-1.696549,0.958743,1.789502,0.181340,-1.676081,0.905906,1.693851,0.089939,-1.746532,0.945808,1.851784,0.088496,-1.780617,0.818652,1.769700,0.081181,-1.941180,0.949307,1.812962,0.112241,-1.822683,0.848808,1.709239,0.113086,-1.806490,0.734687,1.729341,0.126688,-1.867844,0.000000,1.714640,0.081728,-1.931744,1.813227,0.112653,-1.823038,1.709947,0.112296,-1.806454,,,,1.802055,0.188669,-1.739998,1.741781,0.139690,-1.681171,1.755786,0.189661,-1.729696,1.830010,0.137932,-1.696464,1.789201,0.181498,-1.675917,1.694052,0.090002,-1.746582,1.851268,0.087986,-1.780587,1.769577,0.081025,-1.941140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,-0.001741,-0.083696,0.015957,-0.996362,1.766721,0.127514,-1.785058,0.000220,1.714751,0.081370,-1.931800,0.888888,1.802190,0.188647,-1.740055,0.959068,1.741532,0.139645,-1.681251,0.933914,1.755771,0.189481,-1.729585,0.940258,1.830133,0.137915,-1.696553,0.956890,1.789495,0.181364,-1.676088,0.905479,1.693830,0.089976,-1.746537,0.943847,1.851763,0.088502,-1.780617,0.818627,1.769683,0.081192,-1.941182,0.946529,1.812947,0.112252,-1.822685,0.853795,1.709224,0.113117,-1.806496,0.731137,1.729330,0.126711,-1.867850,0.000000,1.714613,0.081790,-1.931748,1.813221,0.112631,-1.823037,1.709936,0.112312,-1.806466,,,,1.802042,0.188687,-1.740000,1.741772,0.139721,-1.681170,1.755780,0.189689,-1.729702,1.829992,0.137990,-1.696489,1.789187,0.181511,-1.675925,1.694040,0.090037,-1.746587,1.851257,0.087984,-1.780576,1.769562,0.081019,-1.941148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,-0.001738,-0.083705,0.015946,-0.996361,1.766732,0.127503,-1.785059,0.000219,1.714760,0.081357,-1.931800,0.891781,1.802200,0.188637,-1.740057,0.959472,1.741544,0.139634,-1.681251,0.939365,1.755781,0.189469,-1.729586,0.940188,1.830145,0.137905,-1.696555,0.956697,1.789506,0.181354,-1.676090,0.905363,1.693842,0.089963,-1.746536,0.943854,1.851775,0.088492,-1.780619,0.817671,1.769692,0.081180,-1.941183,0.945081,1.812958,0.112241,-1.822687,0.854393,1.709235,0.113104,-1.806496,0.726674,1.729339,0.126698,-1.867850,0.000000,1.714628,0.081766,-1.931747,1.813226,0.112624,-1.823035,1.709967,0.112293,-1.806471,,,,1.802056,0.188682,-1.739998,1.741769,0.139708,-1.681197,1.755795,0.189680,-1.729699,1.830012,0.137981,-1.696475,1.789201,0.181502,-1.675922,1.694056,0.090016,-1.746583,1.851264,0.087974,-1.780577,1.769553,0.081012,-1.941154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,-0.001728,-0.083682,0.015954,-0.996363,1.766730,0.127511,-1.785068,0.000218,1.714764,0.081362,-1.931811,0.888532,1.802198,0.188645,-1.740066,0.958739,1.741538,0.139644,-1.681262,0.935793,1.755778,0.189478,-1.729597,0.938332,1.830140,0.137914,-1.696562,0.960153,1.789501,0.181364,-1.676099,0.904048,1.693838,0.089973,-1.746548,0.945226,1.851773,0.088499,-1.780623,0.820800,1.769697,0.081184,-1.941190,0.944051,1.812958,0.112248,-1.822694,0.852967,1.709234,0.113112,-1.806507,0.727896,1.729341,0.126705,-1.867861,0.000000,1.714621,0.081782,-1.931766,1.813246,0.112628,-1.823037,1.709954,0.112296,-1.806483,,,,1.802046,0.188683,-1.740014,1.741772,0.139717,-1.681185,1.755776,0.189695,-1.729715,1.830018,0.137987,-1.696489,1.789189,0.181511,-1.675931,1.694041,0.090038,-1.746601,1.851281,0.087979,-1.780581,1.769562,0.081009,-1.941155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,-0.001748,-0.083700,0.015925,-0.996362,1.766744,0.127497,-1.785055,0.000220,1.714775,0.081353,-1.931798,0.892721,1.802210,0.188632,-1.740051,0.960188,1.741555,0.139624,-1.681247,0.935894,1.755790,0.189462,-1.729581,0.938641,1.830156,0.137900,-1.696550,0.956416,1.789516,0.181346,-1.676084,0.904098,1.693856,0.089954,-1.746534,0.945024,1.851789,0.088490,-1.780615,0.817824,1.769708,0.081178,-1.941180,0.946417,1.812971,0.112238,-1.822683,0.850873,1.709248,0.113097,-1.806493,0.726639,1.729352,0.126693,-1.867846,0.000000,1.714634,0.081754,-1.931741,1.813254,0.112630,-1.823033,1.709979,0.112283,-1.806478,,,,1.802064,0.188672,-1.740003,1.741794,0.139689,-1.681179,1.755795,0.189676,-1.729701,1.830024,0.137973,-1.696463,1.789207,0.181500,-1.675917,1.694060,0.090015,-1.746589,1.851289,0.087963,-1.780561,1.769565,0.081020,-1.941151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,-0.001717,-0.083695,0.015925,-0.996363,1.766729,0.127508,-1.785060,0.000220,1.714762,0.081355,-1.931801,0.891048,1.802194,0.188646,-1.740060,0.958669,1.741539,0.139642,-1.681253,0.934093,1.755774,0.189476,-1.729590,0.939547,1.830140,0.137917,-1.696556,0.957938,1.789499,0.181364,-1.676093,0.904808,1.693841,0.089967,-1.746537,0.945505,1.851774,0.088502,-1.780617,0.820434,1.769694,0.081179,-1.941182,0.946911,1.812957,0.112247,-1.822687,0.850935,1.709233,0.113106,-1.806498,0.730156,1.729338,0.126699,-1.867852,0.000000,1.714617,0.081762,-1.931747,1.813243,0.112631,-1.823043,1.709951,0.112300,-1.806475,,,,1.802044,0.188689,-1.740007,1.741778,0.139722,-1.681176,1.755777,0.189691,-1.729701,1.830002,0.137982,-1.696486,1.789188,0.181511,-1.675929,1.694043,0.090028,-1.746590,1.851288,0.087976,-1.780565,1.769562,0.081016,-1.941152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,-0.001749,-0.083722,0.015881,-0.996361,1.766736,0.127493,-1.785056,0.000218,1.714766,0.081346,-1.931798,0.891048,1.802199,0.188630,-1.740054,0.958669,1.741551,0.139617,-1.681247,0.934093,1.755780,0.189456,-1.729581,0.939547,1.830152,0.137901,-1.696554,0.957938,1.789508,0.181344,-1.676086,0.904808,1.693853,0.089943,-1.746532,0.945505,1.851785,0.088494,-1.780620,0.820434,1.769697,0.081176,-1.941182,0.946911,1.812963,0.112239,-1.822686,0.850935,1.709241,0.113088,-1.806492,0.730156,1.729341,0.126687,-1.867846,0.000000,1.714637,0.081739,-1.931745,1.813236,0.112626,-1.823046,1.709961,0.112278,-1.806477,,,,1.802065,0.188666,-1.740001,1.741788,0.139687,-1.681171,1.755780,0.189672,-1.729694,1.830027,0.137957,-1.696461,1.789199,0.181491,-1.675924,1.694046,0.090015,-1.746586,1.851288,0.087995,-1.780574,1.769554,0.081013,-1.941150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,-0.001731,-0.083699,0.015879,-0.996363,1.766723,0.127496,-1.785062,0.000219,1.714759,0.081343,-1.931804,0.895821,1.802183,0.188635,-1.740060,0.962854,1.741533,0.139624,-1.681255,0.935424,1.755763,0.189461,-1.729589,0.939230,1.830134,0.137907,-1.696557,0.958713,1.789489,0.181351,-1.676093,0.905326,1.693838,0.089947,-1.746540,0.946827,1.851772,0.088497,-1.780621,0.823632,1.769691,0.081173,-1.941185,0.945062,1.812952,0.112241,-1.822690,0.851409,1.709229,0.113090,-1.806500,0.728845,1.729332,0.126686,-1.867853,0.000000,1.714618,0.081742,-1.931748,1.813231,0.112633,-1.823049,1.709935,0.112290,-1.806478,,,,1.802039,0.188670,-1.740011,1.741770,0.139702,-1.681175,1.755769,0.189673,-1.729706,1.829993,0.137955,-1.696474,1.789183,0.181497,-1.675926,1.694046,0.090019,-1.746594,1.851281,0.087993,-1.780574,1.769561,0.081006,-1.941155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,-0.001734,-0.083708,0.015864,-0.996363,1.766737,0.127480,-1.785055,0.000217,1.714772,0.081326,-1.931797,0.893304,1.802196,0.188619,-1.740053,0.960846,1.741549,0.139606,-1.681247,0.934495,1.755777,0.189444,-1.729582,0.939477,1.830150,0.137892,-1.696552,0.957366,1.789504,0.181334,-1.676086,0.905551,1.693854,0.089928,-1.746532,0.943514,1.851787,0.088483,-1.780616,0.823730,1.769704,0.081158,-1.941179,0.946375,1.812966,0.112226,-1.822684,0.849898,1.709243,0.113072,-1.806492,0.733285,1.729344,0.126669,-1.867846,0.000000,1.714649,0.081715,-1.931741,1.813227,0.112621,-1.823044,1.709951,0.112283,-1.806464,,,,1.802065,0.188663,-1.740002,1.741782,0.139676,-1.681173,1.755786,0.189648,-1.729701,1.830016,0.137939,-1.696462,1.789205,0.181485,-1.675920,1.694049,0.089994,-1.746579,1.851277,0.087986,-1.780574,1.769572,0.080994,-1.941155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,-0.001751,-0.083681,0.015904,-0.996364,1.766723,0.127501,-1.785055,0.000216,1.714762,0.081356,-1.931800,0.897215,1.802185,0.188636,-1.740049,0.963166,1.741530,0.139626,-1.681248,0.936411,1.755765,0.189465,-1.729580,0.940786,1.830132,0.137905,-1.696548,0.957938,1.789488,0.181350,-1.676083,0.906718,1.693835,0.089954,-1.746537,0.947419,1.851769,0.088497,-1.780612,0.821695,1.769695,0.081183,-1.941180,0.946912,1.812952,0.112244,-1.822681,0.851256,1.709228,0.113098,-1.806495,0.734875,1.729334,0.126696,-1.867848,0.000000,1.714622,0.081744,-1.931750,1.813225,0.112631,-1.823040,1.709935,0.112310,-1.806461,,,,1.802040,0.188680,-1.739999,1.741768,0.139697,-1.681172,1.755773,0.189673,-1.729699,1.829996,0.137953,-1.696470,1.789184,0.181500,-1.675920,1.694031,0.090025,-1.746588,1.851270,0.087990,-1.780573,1.769575,0.081028,-1.941138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,-0.001741,-0.083715,0.015857,-0.996362,1.766731,0.127493,-1.785045,0.000218,1.714764,0.081341,-1.931786,0.896149,1.802190,0.188632,-1.740043,0.960020,1.741543,0.139617,-1.681237,0.935075,1.755770,0.189456,-1.729571,0.940048,1.830144,0.137904,-1.696542,0.959176,1.789498,0.181345,-1.676075,0.905938,1.693849,0.089939,-1.746522,0.946429,1.851781,0.088497,-1.780608,0.821740,1.769696,0.081173,-1.941170,0.949937,1.812959,0.112240,-1.822675,0.851459,1.709236,0.113084,-1.806481,0.735371,1.729337,0.126683,-1.867835,0.000000,1.714640,0.081720,-1.931736,1.813208,0.112649,-1.823035,1.709946,0.112288,-1.806462,,,,1.802050,0.188667,-1.739993,1.741786,0.139697,-1.681159,1.755785,0.189661,-1.729687,1.830007,0.137944,-1.696445,1.789201,0.181497,-1.675911,1.694053,0.090006,-1.746572,1.851266,0.087998,-1.780563,1.769566,0.081014,-1.941143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,-0.001714,-0.083682,0.015899,-0.996364,1.766712,0.127508,-1.785051,0.000218,1.714751,0.081351,-1.931793,0.899522,1.802173,0.188647,-1.740050,0.961944,1.741519,0.139640,-1.681245,0.933245,1.755753,0.189475,-1.729581,0.941042,1.830121,0.137920,-1.696545,0.956778,1.789477,0.181365,-1.676083,0.907096,1.693825,0.089962,-1.746530,0.944841,1.851759,0.088506,-1.780606,0.820185,1.769684,0.081178,-1.941173,0.948154,1.812942,0.112249,-1.822677,0.850089,1.709218,0.113102,-1.806490,0.733322,1.729324,0.126696,-1.867844,0.000000,1.714618,0.081756,-1.931737,1.813203,0.112619,-1.823036,1.709921,0.112313,-1.806464,,,,1.802028,0.188681,-1.739998,1.741754,0.139715,-1.681174,1.755759,0.189684,-1.729698,1.829986,0.137980,-1.696459,1.789179,0.181510,-1.675918,1.694025,0.090030,-1.746577,1.851262,0.088012,-1.780567,1.769561,0.081011,-1.941142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,-0.001738,-0.083706,0.015910,-0.996362,1.766716,0.127500,-1.785048,0.000221,1.714748,0.081352,-1.931789,0.892449,1.802181,0.188636,-1.740045,0.960544,1.741528,0.139628,-1.681239,0.935815,1.755761,0.189465,-1.729574,0.940182,1.830129,0.137906,-1.696544,0.957235,1.789487,0.181352,-1.676078,0.907441,1.693830,0.089955,-1.746525,0.945920,1.851763,0.088496,-1.780608,0.824535,1.769680,0.081178,-1.941171,0.947529,1.812944,0.112242,-1.822676,0.855402,1.709221,0.113097,-1.806484,0.735676,1.729324,0.126693,-1.867838,0.000000,1.714617,0.081747,-1.931731,1.813198,0.112638,-1.823041,1.709943,0.112299,-1.806473,,,,1.802043,0.188673,-1.739988,1.741765,0.139705,-1.681169,1.755774,0.189674,-1.729689,1.829997,0.137960,-1.696448,1.789180,0.181502,-1.675912,1.694039,0.090016,-1.746577,1.851250,0.087995,-1.780564,1.769546,0.081008,-1.941141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.566667,-0.001702,-0.083675,0.015916,-0.996365,1.766712,0.127511,-1.785054,0.000218,1.714752,0.081352,-1.931795,0.891483,1.802174,0.188650,-1.740054,0.960493,1.741518,0.139647,-1.681248,0.935062,1.755754,0.189480,-1.729585,0.939240,1.830120,0.137924,-1.696547,0.958547,1.789477,0.181371,-1.676087,0.907704,1.693823,0.089969,-1.746533,0.945361,1.851758,0.088507,-1.780606,0.819840,1.769685,0.081178,-1.941174,0.945961,1.812942,0.112250,-1.822678,0.852716,1.709217,0.113107,-1.806493,0.734239,1.729324,0.126698,-1.867847,0.000000,1.714614,0.081761,-1.931746,1.813205,0.112639,-1.823033,1.709925,0.112314,-1.806472,,,,1.802031,0.188689,-1.739999,1.741755,0.139721,-1.681170,1.755755,0.189694,-1.729702,1.829997,0.137990,-1.696458,1.789174,0.181513,-1.675930,1.694026,0.090031,-1.746585,1.851252,0.087994,-1.780566,1.769562,0.081003,-1.941138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,-0.001722,-0.083693,0.015914,-0.996363,1.766721,0.127494,-1.785051,0.000219,1.714755,0.081341,-1.931792,0.894689,1.802185,0.188631,-1.740049,0.960984,1.741530,0.139626,-1.681243,0.935019,1.755765,0.189461,-1.729579,0.940634,1.830132,0.137903,-1.696545,0.957827,1.789490,0.181349,-1.676082,0.905437,1.693833,0.089950,-1.746528,0.944367,1.851767,0.088489,-1.780607,0.818303,1.769688,0.081167,-1.941173,0.946210,1.812949,0.112234,-1.822677,0.853192,1.709225,0.113091,-1.806488,0.735293,1.729330,0.126684,-1.867842,0.000000,1.714633,0.081741,-1.931741,1.813205,0.112621,-1.823038,1.709933,0.112304,-1.806451,,,,1.802044,0.188673,-1.739997,1.741770,0.139694,-1.681170,1.755773,0.189667,-1.729696,1.830003,0.137967,-1.696457,1.789184,0.181495,-1.675913,1.694039,0.090019,-1.746579,1.851247,0.087982,-1.780573,1.769561,0.080995,-1.941145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583333,-0.001711,-0.083692,0.015895,-0.996363,1.766702,0.127510,-1.785058,0.000219,1.714739,0.081352,-1.931798,0.891204,1.802163,0.188649,-1.740057,0.959323,1.741511,0.139642,-1.681251,0.935862,1.755744,0.189477,-1.729587,0.939888,1.830112,0.137923,-1.696553,0.957886,1.789469,0.181368,-1.676090,0.906644,1.693816,0.089964,-1.746535,0.944767,1.851749,0.088508,-1.780614,0.821783,1.769671,0.081180,-1.941179,0.945555,1.812931,0.112251,-1.822684,0.854594,1.709207,0.113104,-1.806495,0.735028,1.729312,0.126697,-1.867849,0.000000,1.714604,0.081762,-1.931742,1.813189,0.112630,-1.823041,1.709915,0.112315,-1.806472,,,,1.802017,0.188693,-1.740002,1.741746,0.139709,-1.681172,1.755753,0.189688,-1.729703,1.829980,0.137994,-1.696477,1.789164,0.181508,-1.675925,1.694019,0.090032,-1.746587,1.851253,0.087998,-1.780573,1.769547,0.081004,-1.941146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.591667,-0.001730,-0.083698,0.015863,-0.996363,1.766721,0.127497,-1.785055,0.000216,1.714759,0.081343,-1.931797,0.897299,1.802179,0.188637,-1.740053,0.961966,1.741530,0.139624,-1.681248,0.935862,1.755759,0.189462,-1.729582,0.939737,1.830132,0.137910,-1.696550,0.958527,1.789485,0.181352,-1.676086,0.907565,1.693837,0.089946,-1.746533,0.947439,1.851771,0.088501,-1.780614,0.820214,1.769691,0.081174,-1.941179,0.947360,1.812950,0.112243,-1.822682,0.852166,1.709227,0.113089,-1.806493,0.737263,1.729330,0.126686,-1.867847,0.000000,1.714637,0.081732,-1.931746,1.813211,0.112639,-1.823037,1.709933,0.112311,-1.806456,,,,1.802041,0.188679,-1.740004,1.741764,0.139698,-1.681172,1.755768,0.189673,-1.729698,1.829993,0.137957,-1.696472,1.789190,0.181499,-1.675918,1.694034,0.090005,-1.746579,1.851259,0.087997,-1.780578,1.769565,0.081008,-1.941154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,-0.001729,-0.083664,0.015938,-0.996365,1.766717,0.127503,-1.785054,0.000216,1.714758,0.081354,-1.931799,0.895510,1.802181,0.188639,-1.740050,0.959472,1.741521,0.139635,-1.681249,0.935833,1.755761,0.189470,-1.729583,0.940488,1.830123,0.137908,-1.696545,0.960512,1.789482,0.181357,-1.676084,0.906465,1.693825,0.089963,-1.746537,0.946115,1.851761,0.088494,-1.780607,0.819868,1.769691,0.081177,-1.941177,0.951537,1.812946,0.112242,-1.822678,0.855016,1.709222,0.113103,-1.806496,0.736768,1.729331,0.126696,-1.867848,0.000000,1.714629,0.081748,-1.931749,1.813205,0.112624,-1.823030,1.709919,0.112315,-1.806454,,,,1.802032,0.188680,-1.740002,1.741754,0.139714,-1.681175,1.755767,0.189679,-1.729697,1.829990,0.137963,-1.696481,1.789182,0.181506,-1.675918,1.694025,0.090030,-1.746581,1.851261,0.087975,-1.780579,1.769580,0.081024,-1.941135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.608333,-0.001734,-0.083702,0.015880,-0.996363,1.766719,0.127495,-1.785044,0.000217,1.714754,0.081343,-1.931786,0.896976,1.802179,0.188633,-1.740042,0.960754,1.741529,0.139622,-1.681236,0.935336,1.755760,0.189459,-1.729571,0.940618,1.830130,0.137905,-1.696540,0.958117,1.789486,0.181348,-1.676074,0.908211,1.693834,0.089945,-1.746522,0.945471,1.851767,0.088495,-1.780604,0.818592,1.769686,0.081173,-1.941168,0.948488,1.812947,0.112239,-1.822672,0.855234,1.709224,0.113088,-1.806481,0.733314,1.729327,0.126685,-1.867835,0.000000,1.714630,0.081733,-1.931737,1.813199,0.112625,-1.823022,1.709937,0.112295,-1.806448,,,,1.802041,0.188680,-1.739983,1.741766,0.139694,-1.681161,1.755765,0.189667,-1.729685,1.830001,0.137964,-1.696450,1.789190,0.181498,-1.675916,1.694036,0.090008,-1.746575,1.851251,0.087986,-1.780570,1.769560,0.081012,-1.941141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.616667,-0.001744,-0.083683,0.015888,-0.996364,1.766707,0.127516,-1.785046,0.000215,1.714747,0.081367,-1.931790,0.895210,1.802167,0.188653,-1.740041,0.962574,1.741514,0.139641,-1.681239,0.937197,1.755747,0.189480,-1.729572,0.941374,1.830115,0.137923,-1.696539,0.958874,1.789471,0.181367,-1.676075,0.907055,1.693820,0.089967,-1.746527,0.945778,1.851755,0.088515,-1.780603,0.820455,1.769679,0.081196,-1.941170,0.949872,1.812937,0.112260,-1.822672,0.851744,1.709213,0.113111,-1.806485,0.736754,1.729318,0.126708,-1.867838,0.000000,1.714611,0.081760,-1.931734,1.813204,0.112652,-1.823028,1.709911,0.112324,-1.806450,,,,1.802031,0.188693,-1.739992,1.741743,0.139714,-1.681166,1.755759,0.189683,-1.729689,1.829979,0.137976,-1.696463,1.789172,0.181518,-1.675913,1.694020,0.090032,-1.746580,1.851246,0.088009,-1.780566,1.769563,0.081039,-1.941126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.625000,-0.001748,-0.083689,0.015866,-0.996364,1.766709,0.127502,-1.785035,0.000214,1.714749,0.081353,-1.931780,0.900112,1.802167,0.188640,-1.740030,0.964595,1.741516,0.139625,-1.681228,0.941964,1.755746,0.189465,-1.729560,0.941168,1.830118,0.137911,-1.696529,0.959996,1.789472,0.181353,-1.676064,0.908856,1.693824,0.089950,-1.746516,0.944820,1.851758,0.088505,-1.780594,0.820997,1.769681,0.081185,-1.941160,0.950794,1.812939,0.112249,-1.822662,0.849096,1.709215,0.113095,-1.806474,0.736173,1.729319,0.126694,-1.867827,0.000000,1.714615,0.081725,-1.931723,1.813207,0.112653,-1.823022,1.709918,0.112308,-1.806450,,,,1.802036,0.188674,-1.739986,1.741709,0.139716,-1.681136,1.755770,0.189668,-1.729677,1.829993,0.137949,-1.696437,1.789180,0.181505,-1.675905,1.694031,0.090003,-1.746572,1.851245,0.088006,-1.780562,1.769554,0.081039,-1.941126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
