Format Version,1.23,Take Name,P_100,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 12.33.40.592 PM,Total Frames in Take,782,Total Exported Frames,782,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
430,3.583333,-0.012284,-0.897280,0.009509,-0.441189,0.718904,0.125137,0.242046,0.000174,0.611724,0.081181,0.355816,0.959218,0.744727,0.186338,0.190975,0.968639,0.822838,0.133213,0.215774,0.956525,0.775754,0.184969,0.227039,0.941455,0.767741,0.135550,0.144737,0.964838,0.806786,0.176691,0.171961,0.986811,0.785366,0.083549,0.287427,0.949838,0.681225,0.089521,0.164035,0.932799,0.577698,0.083520,0.311744,0.905973,0.663362,0.112874,0.218588,0.937107,0.726288,0.109029,0.302534,0.799661,0.663345,0.125206,0.313923,0.000000,0.611870,0.081200,0.355871,0.663531,0.112770,0.218451,0.726138,0.108429,0.302195,0.744654,0.186397,0.190926,0.822680,0.133205,0.215821,0.775870,0.185281,0.227169,0.767581,0.135470,0.144875,0.806847,0.176732,0.171961,0.785397,0.083758,0.287343,0.681409,0.089384,0.164216,0.577531,0.083808,0.311803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,3.591667,-0.011894,-0.899552,0.009031,-0.436559,0.723705,0.125230,0.236970,0.000180,0.617751,0.081082,0.351810,0.953375,0.748933,0.186494,0.185678,0.963826,0.827353,0.133438,0.209634,0.970228,0.780332,0.185135,0.221418,0.914077,0.771525,0.135762,0.139170,0.932617,0.810803,0.176927,0.166018,0.976329,0.790676,0.083685,0.281635,0.923382,0.685262,0.089625,0.159328,0.955951,0.583270,0.083413,0.308092,0.917181,0.667937,0.112923,0.214078,0.946211,0.731730,0.109090,0.297368,0.810159,0.668889,0.125191,0.309416,0.000000,0.617934,0.081084,0.351842,0.668042,0.112808,0.213929,0.731603,0.108451,0.296978,0.748807,0.186460,0.185614,0.827328,0.133474,0.209744,0.780481,0.185423,0.221533,0.771347,0.135633,0.139326,0.810876,0.176976,0.166054,0.790625,0.083983,0.281582,0.685377,0.089570,0.159450,0.583152,0.083711,0.308177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,3.600000,-0.012725,-0.902114,0.008095,-0.431234,0.728425,0.125244,0.231853,0.000144,0.623799,0.080872,0.347818,0.953375,0.753092,0.186622,0.180425,0.963826,0.831751,0.133450,0.203319,0.970228,0.784909,0.185149,0.215789,0.914077,0.775097,0.135995,0.133524,0.932617,0.814720,0.177063,0.160013,0.976329,0.795888,0.083537,0.275619,0.923382,0.689045,0.089867,0.154578,0.955951,0.588807,0.083341,0.304516,0.917181,0.672382,0.113034,0.209588,0.946211,0.737149,0.108942,0.292110,0.810159,0.674467,0.125056,0.304940,0.000000,0.623968,0.080889,0.347849,0.672464,0.112970,0.209498,0.736947,0.108246,0.291792,0.753155,0.186712,0.180372,0.831699,0.133611,0.203345,0.784927,0.185223,0.215822,0.774937,0.135879,0.133658,0.814780,0.177047,0.160055,0.795919,0.083871,0.275640,0.689157,0.089828,0.154674,0.588684,0.083596,0.304595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,3.608333,-0.012918,-0.904576,0.006687,-0.426064,0.733020,0.125309,0.226696,0.000156,0.629761,0.080514,0.343719,0.939463,0.757047,0.186856,0.175167,0.983845,0.836006,0.133685,0.197008,0.967607,0.789267,0.185309,0.210161,0.934593,0.778558,0.136383,0.127872,0.984512,0.818446,0.177409,0.154025,0.961130,0.801012,0.083534,0.269569,0.943206,0.692789,0.090120,0.149773,0.935693,0.594275,0.083077,0.300826,0.930471,0.676737,0.113115,0.205037,0.952637,0.742445,0.108841,0.286802,0.813178,0.679900,0.124864,0.300392,0.000000,0.629962,0.080647,0.343695,0.676842,0.113028,0.204906,0.742299,0.108198,0.286451,0.757014,0.186836,0.175219,0.835983,0.133727,0.197129,0.789385,0.185533,0.210225,0.778507,0.136348,0.127876,0.818307,0.177467,0.154062,0.800939,0.083747,0.269536,0.692943,0.090000,0.149941,0.594163,0.083313,0.300922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,3.616667,-0.012292,-0.906756,0.005671,-0.421439,0.737574,0.125304,0.221394,0.000162,0.635604,0.080133,0.339399,0.939463,0.760952,0.186973,0.169713,0.983845,0.840235,0.133929,0.190669,0.967607,0.793530,0.185439,0.204374,0.934593,0.782079,0.136611,0.122127,0.984512,0.822150,0.177679,0.147932,0.961130,0.806083,0.083603,0.263509,0.943206,0.696630,0.090145,0.144834,0.935693,0.599677,0.082687,0.296874,0.930471,0.681097,0.113028,0.200292,0.952637,0.747644,0.108768,0.281377,0.813178,0.685210,0.124646,0.295628,0.000000,0.635864,0.080237,0.339483,0.681176,0.112907,0.200168,0.747464,0.108177,0.281078,0.760923,0.186914,0.169694,0.840171,0.134007,0.190702,0.793589,0.185598,0.204433,0.782099,0.136664,0.122241,0.821999,0.177631,0.148059,0.806108,0.083834,0.263443,0.696722,0.090058,0.144989,0.599567,0.082971,0.296810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,3.625000,-0.011331,-0.909015,0.005275,-0.416577,0.742005,0.125215,0.215954,0.000158,0.641400,0.079828,0.335043,0.934584,0.764698,0.186935,0.164029,0.969993,0.844312,0.134055,0.184130,0.968887,0.797649,0.185467,0.198339,0.953881,0.785419,0.136619,0.116216,0.970405,0.825679,0.177769,0.141592,0.960745,0.811048,0.083655,0.257330,0.932685,0.700315,0.089975,0.139835,0.943901,0.605013,0.082308,0.292906,0.911782,0.685330,0.112823,0.195458,0.944899,0.752752,0.108698,0.275824,0.818780,0.690440,0.124445,0.290745,0.000000,0.641632,0.079918,0.335121,0.685478,0.112689,0.195365,0.752638,0.108052,0.275516,0.764696,0.186899,0.163914,0.844248,0.134102,0.184226,0.797676,0.185624,0.198433,0.785327,0.136614,0.116290,0.825571,0.177791,0.141704,0.811119,0.083911,0.257286,0.700384,0.089930,0.140044,0.604847,0.082601,0.292802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,3.633333,-0.010076,-0.911261,0.004963,-0.411677,0.746455,0.125234,0.210429,0.000133,0.647257,0.079634,0.330611,0.942016,0.768431,0.186992,0.158242,0.955502,0.848391,0.134322,0.177501,0.946080,0.801754,0.185621,0.192195,0.956990,0.788762,0.136712,0.110225,0.961672,0.829189,0.177973,0.135152,0.987767,0.816046,0.083864,0.251072,0.946836,0.704037,0.089861,0.134777,0.958532,0.610412,0.082007,0.288869,0.959126,0.689595,0.112691,0.190550,0.955614,0.757890,0.108765,0.270186,0.820283,0.695703,0.124360,0.285773,0.000000,0.647391,0.079768,0.330745,0.689745,0.112638,0.190472,0.757707,0.108118,0.269932,0.768346,0.187070,0.158106,0.848370,0.134486,0.177640,0.801894,0.185685,0.192271,0.788628,0.136662,0.110279,0.829201,0.177948,0.135112,0.816049,0.084072,0.251119,0.704055,0.089870,0.134941,0.610378,0.082126,0.288762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,3.641667,-0.010149,-0.913541,0.005140,-0.406588,0.750864,0.125160,0.204830,0.000155,0.652999,0.079605,0.326117,0.942016,0.772274,0.186905,0.152392,0.955502,0.852428,0.134214,0.170765,0.946080,0.805973,0.185529,0.185971,0.956990,0.792054,0.136613,0.104158,0.961672,0.832768,0.177866,0.128627,0.987767,0.820892,0.083776,0.244699,0.946836,0.707595,0.089788,0.129660,0.958532,0.615692,0.081983,0.284788,0.959126,0.693782,0.112630,0.185588,0.955614,0.762959,0.108696,0.264457,0.820283,0.700955,0.124311,0.280734,0.000000,0.653213,0.079719,0.326179,0.693901,0.112611,0.185512,0.762785,0.108028,0.264114,0.772234,0.186997,0.152342,0.852215,0.134059,0.170856,0.806050,0.185723,0.185967,0.791909,0.136609,0.104252,0.832777,0.177916,0.128646,0.820967,0.084073,0.244860,0.707690,0.089732,0.129842,0.615674,0.082138,0.284651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,3.650000,-0.010817,-0.915931,0.005269,-0.401155,0.755239,0.125097,0.199111,0.000162,0.658759,0.079618,0.321531,0.927789,0.776108,0.186837,0.146449,0.949857,0.856404,0.134032,0.163848,0.951231,0.810201,0.185401,0.179626,0.959867,0.795247,0.136541,0.097963,0.961085,0.836303,0.177728,0.121965,0.985467,0.825680,0.083602,0.238128,0.962395,0.711034,0.089817,0.124444,0.919188,0.620968,0.082064,0.280648,0.945463,0.697916,0.112652,0.180542,0.971162,0.768019,0.108591,0.258583,0.862232,0.706233,0.124280,0.275602,0.000000,0.658987,0.079783,0.321598,0.697999,0.112645,0.180463,0.767868,0.108130,0.258322,0.776069,0.186886,0.146640,0.856242,0.134127,0.163901,0.810236,0.185555,0.179655,0.795177,0.136451,0.098069,0.836302,0.177745,0.121909,0.825596,0.083675,0.238027,0.711240,0.089670,0.124645,0.620925,0.082217,0.280499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,3.658333,-0.010744,-0.918239,0.005572,-0.395842,0.759513,0.125052,0.193357,0.000174,0.664454,0.079642,0.316909,0.927789,0.779776,0.186765,0.140428,0.949857,0.860263,0.133958,0.156919,0.951231,0.814252,0.185340,0.173208,0.959867,0.798347,0.136442,0.091746,0.961085,0.839683,0.177637,0.115251,0.985467,0.830397,0.083567,0.231575,0.962395,0.714441,0.089742,0.119224,0.919188,0.626191,0.082073,0.276466,0.945463,0.701977,0.112605,0.175460,0.971162,0.772980,0.108572,0.252685,0.862232,0.711397,0.124277,0.270411,0.000000,0.664673,0.079822,0.316977,0.702147,0.112581,0.175385,0.772861,0.107917,0.252369,0.779650,0.186885,0.140329,0.860060,0.133938,0.157061,0.814295,0.185560,0.173265,0.798246,0.136387,0.091871,0.839648,0.177685,0.115229,0.830365,0.083647,0.231642,0.714646,0.089673,0.119389,0.626166,0.082247,0.276352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,3.666667,-0.010404,-0.920337,0.006199,-0.390938,0.763761,0.125080,0.187567,0.000158,0.670033,0.079819,0.312187,0.925492,0.783450,0.186727,0.134345,0.928507,0.864115,0.133950,0.150044,0.968371,0.818274,0.185348,0.166757,0.937765,0.801506,0.136344,0.085533,0.969708,0.843086,0.177573,0.108542,0.980101,0.835054,0.083652,0.225080,0.974402,0.717904,0.089669,0.113966,0.928178,0.631340,0.082194,0.272152,0.958230,0.706039,0.112603,0.170302,0.950706,0.777863,0.108678,0.246769,0.833474,0.716471,0.124399,0.265133,0.000000,0.670226,0.080013,0.312304,0.706187,0.112558,0.170181,0.777671,0.108096,0.246508,0.783265,0.186935,0.134280,0.864047,0.134013,0.150130,0.818374,0.185568,0.166817,0.801419,0.136370,0.085615,0.843077,0.177508,0.108497,0.834982,0.083635,0.225150,0.718083,0.089541,0.114151,0.631331,0.082321,0.272044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,3.675000,-0.010144,-0.922574,0.006715,-0.385629,0.767969,0.125119,0.181707,0.000174,0.675687,0.079980,0.307445,0.925492,0.787039,0.186713,0.128199,0.928507,0.867883,0.133956,0.143019,0.968371,0.822234,0.185369,0.160208,0.937765,0.804533,0.136281,0.079233,0.969708,0.846373,0.177536,0.101718,0.980101,0.839692,0.083733,0.218436,0.974402,0.721268,0.089631,0.108676,0.928178,0.636534,0.082312,0.267856,0.958230,0.710052,0.112622,0.165121,0.950706,0.782754,0.108778,0.240759,0.833474,0.721577,0.124515,0.259813,0.000000,0.675827,0.080202,0.307509,0.710079,0.112613,0.164995,0.782524,0.108117,0.240522,0.786882,0.186812,0.128202,0.868187,0.134386,0.143146,0.822321,0.185474,0.160272,0.804396,0.136218,0.079299,0.846321,0.177493,0.101602,0.839599,0.083624,0.218483,0.721349,0.089482,0.108832,0.636565,0.082490,0.267808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,3.683333,-0.010157,-0.924921,0.007430,-0.379951,0.772108,0.125199,0.175946,0.000171,0.681353,0.080262,0.302862,0.945720,0.790555,0.186719,0.122135,0.968175,0.871544,0.133931,0.136022,0.778439,0.826141,0.185391,0.153711,0.964302,0.807416,0.136220,0.073017,0.943120,0.849554,0.177475,0.094938,0.951005,0.844254,0.083812,0.211838,0.964488,0.724491,0.089655,0.103536,0.972972,0.641718,0.082572,0.263755,0.936210,0.713984,0.112719,0.160088,0.946265,0.787608,0.108918,0.234830,0.804376,0.726680,0.124714,0.254617,0.000000,0.681518,0.080403,0.302851,0.713869,0.112754,0.159910,0.787465,0.108221,0.234504,0.790484,0.186617,0.122160,0.871985,0.134607,0.136386,0.826175,0.185529,0.153698,0.807240,0.136093,0.073086,0.849513,0.177371,0.094777,0.844159,0.083713,0.211874,0.724545,0.089601,0.103612,0.641682,0.082789,0.263884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3.691667,-0.011757,-0.927388,0.007204,-0.373847,0.776097,0.125199,0.170072,0.000133,0.686889,0.080288,0.298090,0.945720,0.794010,0.186765,0.116133,0.968175,0.875024,0.133723,0.128861,0.778439,0.830004,0.185279,0.147236,0.964302,0.810080,0.136307,0.066708,0.943120,0.852620,0.177404,0.088146,0.951005,0.848589,0.083544,0.204940,0.964488,0.727432,0.089921,0.098231,0.972972,0.646751,0.082781,0.259512,0.936210,0.717734,0.112911,0.154958,0.946265,0.792323,0.108768,0.228719,0.804376,0.731705,0.124699,0.249333,0.000000,0.687109,0.080457,0.298225,0.717714,0.113016,0.154788,0.792094,0.108213,0.228477,0.793904,0.186840,0.116190,0.874905,0.133646,0.128861,0.830076,0.185479,0.147323,0.810104,0.136255,0.066665,0.852598,0.177475,0.088123,0.848599,0.083656,0.205127,0.727572,0.089807,0.098331,0.646784,0.082845,0.259423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,3.700000,-0.012173,-0.929661,0.006563,-0.368157,0.780031,0.125287,0.164245,0.000141,0.692381,0.080190,0.293269,0.940206,0.797303,0.186936,0.110193,0.964783,0.878449,0.133849,0.121841,0.966500,0.833674,0.185388,0.140851,0.934788,0.812751,0.136557,0.060491,0.973494,0.855564,0.177604,0.081477,0.977198,0.852931,0.083551,0.198154,0.967635,0.730479,0.090143,0.092946,0.942796,0.651774,0.082759,0.255189,0.955166,0.721484,0.113042,0.149825,0.945396,0.796968,0.108752,0.222662,0.854492,0.736611,0.124668,0.244042,0.000000,0.692564,0.080329,0.293336,0.721417,0.113117,0.149631,0.796881,0.108213,0.222460,0.797176,0.186888,0.110230,0.878397,0.133815,0.121959,0.833750,0.185627,0.140924,0.812689,0.136472,0.060476,0.855521,0.177685,0.081475,0.852943,0.083660,0.198223,0.730619,0.090075,0.093115,0.651802,0.082890,0.255069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,3.708333,-0.011976,-0.931805,0.005997,-0.362712,0.783870,0.125342,0.158432,0.000142,0.697769,0.080040,0.288423,0.940206,0.800463,0.187062,0.104248,0.964783,0.881780,0.134025,0.114889,0.966500,0.837191,0.185509,0.134477,0.934788,0.815367,0.136748,0.054315,0.973494,0.858390,0.177806,0.074842,0.977198,0.857193,0.083627,0.191441,0.967635,0.733515,0.090236,0.087679,0.942796,0.656718,0.082619,0.250823,0.955166,0.725168,0.113068,0.144684,0.945396,0.801501,0.108759,0.216628,0.854492,0.741387,0.124605,0.238730,0.000000,0.697974,0.080182,0.288529,0.725052,0.113254,0.144451,0.801389,0.108225,0.216396,0.800279,0.187036,0.104275,0.881710,0.134012,0.115030,0.837257,0.185696,0.134549,0.815327,0.136727,0.054250,0.858413,0.177835,0.074771,0.857267,0.083691,0.191636,0.733657,0.090160,0.087828,0.656733,0.082680,0.250735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,3.716667,-0.011795,-0.933779,0.005359,-0.357616,0.787658,0.125400,0.152549,0.000163,0.703016,0.079874,0.283418,0.927659,0.803610,0.187199,0.098262,0.952671,0.885080,0.134213,0.107951,0.947137,0.840667,0.185639,0.128086,0.933098,0.818007,0.136956,0.048109,0.978475,0.861220,0.178023,0.068214,0.952629,0.861369,0.083704,0.184706,0.940381,0.736561,0.090340,0.082308,0.949449,0.661555,0.082466,0.246272,0.966928,0.728818,0.113096,0.139429,0.924033,0.805936,0.108761,0.210530,0.840897,0.746055,0.124534,0.233305,0.000000,0.703254,0.080003,0.283522,0.728686,0.113233,0.139192,0.805806,0.108150,0.210410,0.803483,0.187331,0.098309,0.884941,0.134101,0.108065,0.840686,0.185879,0.128202,0.817973,0.136877,0.048104,0.861293,0.178028,0.068039,0.861416,0.083872,0.184869,0.736717,0.090264,0.082412,0.661585,0.082531,0.246161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,3.725000,-0.011819,-0.935693,0.004649,-0.352587,0.791395,0.125320,0.146655,0.000141,0.708185,0.079562,0.278358,0.927659,0.806736,0.187206,0.092292,0.952671,0.888328,0.134244,0.101026,0.947137,0.844112,0.185619,0.121714,0.933098,0.820616,0.137044,0.041912,0.978475,0.864024,0.178102,0.061613,0.952629,0.865467,0.083610,0.177956,0.940381,0.739562,0.090340,0.076915,0.949449,0.666326,0.082189,0.241663,0.966928,0.732424,0.113008,0.134149,0.924033,0.810303,0.108604,0.204411,0.840897,0.750663,0.124315,0.227852,0.000000,0.708358,0.079666,0.278357,0.732241,0.113123,0.133841,0.810289,0.108056,0.204283,0.806589,0.187295,0.092374,0.888306,0.134317,0.101118,0.844131,0.185877,0.121731,0.820589,0.137024,0.041934,0.864072,0.178042,0.061504,0.865457,0.083614,0.178110,0.739728,0.090202,0.077054,0.666323,0.082310,0.241702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,3.733333,-0.011641,-0.937467,0.004149,-0.347855,0.795128,0.125250,0.140659,0.000122,0.713282,0.079311,0.273152,0.931980,0.809876,0.187197,0.086202,0.958647,0.891589,0.134283,0.094062,0.978734,0.847548,0.185608,0.115243,0.953315,0.823281,0.137092,0.035637,0.976824,0.866858,0.178161,0.054938,0.977789,0.869539,0.083561,0.171171,0.966672,0.742617,0.090299,0.071413,0.947224,0.671053,0.081944,0.236884,0.965744,0.736041,0.112909,0.128737,0.958629,0.814629,0.108492,0.198205,0.854139,0.755217,0.124141,0.222262,0.000000,0.713450,0.079511,0.273228,0.736065,0.112880,0.128576,0.814483,0.107935,0.198113,0.809767,0.187291,0.086283,0.891552,0.134236,0.094122,0.847583,0.185774,0.115323,0.823233,0.137140,0.035574,0.866841,0.178189,0.054855,0.869529,0.083665,0.171255,0.742763,0.090184,0.071513,0.671049,0.082053,0.236801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,3.741667,-0.012065,-0.939310,0.004058,-0.342834,0.798771,0.125143,0.134593,0.000154,0.718313,0.079184,0.267926,0.931980,0.812982,0.187112,0.080018,0.958647,0.894735,0.134134,0.086972,0.978734,0.850961,0.185478,0.108654,0.953315,0.825809,0.137027,0.029283,0.976824,0.869620,0.178053,0.048141,0.977789,0.873474,0.083382,0.164283,0.966672,0.745497,0.090272,0.065891,0.947224,0.675701,0.081869,0.232113,0.965744,0.739551,0.112852,0.123296,0.958629,0.818874,0.108336,0.191918,0.854139,0.759734,0.124013,0.216617,0.000000,0.718437,0.079361,0.267963,0.739675,0.112838,0.123175,0.818810,0.107739,0.191825,0.812854,0.187206,0.080171,0.894662,0.134087,0.087044,0.851001,0.185770,0.108654,0.825707,0.136994,0.029231,0.869635,0.178081,0.047987,0.873420,0.083457,0.164473,0.745599,0.090198,0.065975,0.675717,0.081967,0.231996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,3.750000,-0.012034,-0.941097,0.003890,-0.337901,0.802305,0.125051,0.128425,0.000125,0.723258,0.079020,0.262575,0.945019,0.815932,0.187046,0.073731,0.974163,0.897763,0.134079,0.079804,0.963287,0.854210,0.185406,0.101966,0.947301,0.828234,0.136985,0.022842,0.970436,0.872234,0.178011,0.041258,0.976517,0.877323,0.083290,0.157312,0.954256,0.748319,0.090200,0.060271,0.953306,0.680272,0.081713,0.227212,0.960650,0.742972,0.112754,0.117745,0.972087,0.823011,0.108223,0.185529,0.853663,0.764131,0.123879,0.210854,0.000000,0.723400,0.079172,0.262647,0.743008,0.112706,0.117651,0.822879,0.107661,0.185436,0.815840,0.187079,0.073696,0.897639,0.134113,0.079876,0.854319,0.185579,0.102018,0.828164,0.137039,0.022764,0.872240,0.178058,0.041177,0.877300,0.083354,0.157482,0.748450,0.090134,0.060387,0.680287,0.081833,0.227111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,3.758333,-0.011553,-0.942856,0.004029,-0.332976,0.805773,0.124956,0.122244,0.000146,0.728172,0.078923,0.257235,0.954688,0.818776,0.186937,0.067382,0.951095,0.900709,0.134039,0.072623,0.962474,0.857348,0.185342,0.095217,0.941032,0.830586,0.136863,0.016391,0.980530,0.874742,0.177932,0.034326,0.956259,0.881123,0.083270,0.150364,0.939790,0.751106,0.090029,0.054675,0.955299,0.684815,0.081564,0.222323,0.953099,0.746341,0.112606,0.112191,0.955580,0.827089,0.108172,0.179136,0.851976,0.768464,0.123791,0.205069,0.000000,0.728306,0.079027,0.257173,0.746357,0.112649,0.112020,0.826948,0.107612,0.179001,0.818620,0.186974,0.067495,0.900637,0.133941,0.072711,0.857357,0.185562,0.095300,0.830581,0.136856,0.016313,0.874735,0.178005,0.034167,0.881116,0.083373,0.150581,0.751259,0.089951,0.054722,0.684891,0.081726,0.222381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,3.766667,-0.011147,-0.944715,0.004056,-0.327677,0.809123,0.124907,0.115905,0.000113,0.733077,0.078841,0.251767,0.954688,0.821462,0.186887,0.060889,0.951095,0.903489,0.134052,0.065219,0.962474,0.860346,0.185326,0.088289,0.941032,0.832736,0.136813,0.009777,0.980530,0.877060,0.177919,0.027208,0.956259,0.884815,0.083282,0.143184,0.939790,0.753726,0.089927,0.048960,0.955299,0.689330,0.081444,0.217343,0.953099,0.749591,0.112511,0.106522,0.955580,0.831089,0.108149,0.172556,0.851976,0.772748,0.123730,0.199143,0.000000,0.733139,0.078895,0.251767,0.749657,0.112448,0.106402,0.831045,0.107615,0.172396,0.821350,0.186969,0.061010,0.903471,0.134011,0.065287,0.860332,0.185579,0.088291,0.832685,0.136815,0.009735,0.877045,0.177875,0.027080,0.884789,0.083405,0.143369,0.753883,0.089915,0.048970,0.689326,0.081624,0.217406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,3.775000,-0.010935,-0.946516,0.004081,-0.322445,0.812419,0.124884,0.109572,0.000143,0.737900,0.078797,0.246270,0.972199,0.824125,0.186866,0.054420,0.948671,0.906215,0.134062,0.057844,0.965163,0.863311,0.185321,0.081387,0.927707,0.834852,0.136793,0.003189,0.977576,0.879351,0.177917,0.020126,0.953195,0.888425,0.083290,0.136014,0.929932,0.756298,0.089879,0.043246,0.974414,0.693773,0.081381,0.212332,0.960032,0.752792,0.112465,0.100849,0.952479,0.835018,0.108138,0.165978,0.861612,0.776969,0.123698,0.193208,0.000000,0.737942,0.078897,0.246247,0.752870,0.112458,0.100676,0.834918,0.107608,0.165854,0.824002,0.186880,0.054583,0.906141,0.133950,0.057881,0.863398,0.185580,0.081484,0.834840,0.136748,0.003112,0.879333,0.177978,0.019950,0.888355,0.083477,0.136210,0.756382,0.089839,0.043289,0.693880,0.081494,0.212369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,3.783333,-0.010895,-0.948356,0.004466,-0.316988,0.815712,0.124764,0.103143,0.000123,0.742766,0.078775,0.240719,0.972199,0.826793,0.186710,0.047821,0.948671,0.908907,0.133893,0.050332,0.965163,0.866286,0.185175,0.074336,0.927707,0.836920,0.136603,-0.003500,0.977576,0.881618,0.177729,0.012898,0.953195,0.892011,0.083173,0.128732,0.929932,0.758825,0.089728,0.037490,0.974414,0.698251,0.081346,0.207291,0.960032,0.755987,0.112350,0.095116,0.952479,0.838957,0.108049,0.159295,0.861612,0.781228,0.123636,0.187183,0.000000,0.742817,0.078838,0.240664,0.756054,0.112288,0.094927,0.838837,0.107583,0.159188,0.826752,0.186750,0.047908,0.908800,0.133884,0.050414,0.866333,0.185392,0.074389,0.836868,0.136587,-0.003598,0.881633,0.177707,0.012774,0.891978,0.083302,0.128946,0.758891,0.089734,0.037521,0.698357,0.081465,0.207394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,3.791667,-0.010864,-0.950247,0.004678,-0.311274,0.818879,0.124690,0.096623,0.000131,0.747590,0.078747,0.235081,0.964713,0.829298,0.186620,0.041154,0.961477,0.911432,0.133797,0.042691,0.958566,0.869107,0.185089,0.067192,0.932497,0.838802,0.136498,-0.010270,0.971025,0.883697,0.177625,0.005576,0.953685,0.895476,0.083100,0.121304,0.952174,0.761202,0.089641,0.031670,0.971993,0.702676,0.081312,0.202190,0.966185,0.759060,0.112279,0.089319,0.954464,0.842796,0.107989,0.152496,0.871167,0.785409,0.123589,0.181072,0.000000,0.747652,0.078872,0.235066,0.759139,0.112308,0.089158,0.842801,0.107477,0.152439,0.829206,0.186566,0.041266,0.911298,0.133792,0.042788,0.869128,0.185304,0.067354,0.838756,0.136449,-0.010365,0.883640,0.177643,0.005401,0.895477,0.083207,0.121462,0.761311,0.089638,0.031647,0.702725,0.081438,0.202188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
