Format Version,1.23,Take Name,P_45,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.43.07.485 PM,Total Frames in Take,1392,Total Exported Frames,1392,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.010843,0.230080,0.011263,-0.973046,-1.549125,0.140653,-0.124986,0.000194,-1.503958,0.095888,-0.274383,0.935138,-1.547618,0.201417,-0.067314,0.954249,-1.630882,0.151629,-0.056045,0.000000,-1.591261,0.202006,-0.086291,0.912567,-1.550348,0.150315,-0.016047,0.939810,-1.595593,0.193431,-0.023261,0.927865,-1.630370,0.102504,-0.137231,0.000000,-1.482810,0.101843,-0.071412,0.969725,-1.454098,0.095966,-0.249493,0.949200,-1.489470,0.125917,-0.128128,0.974090,-1.582721,0.126312,-0.176351,0.413360,-1.530366,0.140602,-0.213875,0.000000,-1.503941,0.095643,-0.274299,-1.489496,0.125817,-0.128139,-1.582423,0.128505,-0.177131,-1.547657,0.201239,-0.067295,,,,-1.591377,0.201965,-0.085963,-1.550135,0.150377,-0.016141,-1.595736,0.193191,-0.023333,,,,-1.482809,0.101868,-0.071531,-1.454119,0.095847,-0.249330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,-0.010903,0.230181,0.011416,-0.973020,-1.549119,0.140689,-0.124998,0.000196,-1.503934,0.095940,-0.274394,0.928590,-1.547608,0.201442,-0.067314,0.952202,-1.630888,0.151675,-0.056072,0.000000,-1.591246,0.202047,-0.086300,0.914493,-1.550362,0.150332,-0.016058,0.941720,-1.595594,0.193462,-0.023272,0.920366,-1.630372,0.102565,-0.137267,0.000000,-1.482826,0.101852,-0.071418,0.970903,-1.454078,0.096000,-0.249494,0.951487,-1.489468,0.125938,-0.128130,0.974190,-1.582709,0.126368,-0.176373,0.422977,-1.530342,0.140650,-0.213883,0.000000,-1.503933,0.095673,-0.274293,-1.489492,0.125838,-0.128141,-1.582431,0.128525,-0.177145,-1.547655,0.201258,-0.067299,,,,-1.591353,0.202041,-0.085975,-1.550159,0.150389,-0.016157,-1.595736,0.193186,-0.023345,,,,-1.482808,0.101887,-0.071527,-1.454092,0.095887,-0.249337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,-0.010871,0.230137,0.011437,-0.973031,-1.549104,0.140693,-0.124987,0.000193,-1.503935,0.095933,-0.274385,0.928590,-1.547584,0.201449,-0.067307,0.952202,-1.630866,0.151687,-0.056054,0.000000,-1.591224,0.202055,-0.086289,0.914493,-1.550336,0.150342,-0.016047,0.941720,-1.595567,0.193473,-0.023260,0.920366,-1.630360,0.102573,-0.137247,0.000000,-1.482808,0.101855,-0.071411,0.970903,-1.454077,0.095992,-0.249490,0.951487,-1.489454,0.125938,-0.128124,0.974190,-1.582699,0.126371,-0.176358,0.422977,-1.530335,0.140648,-0.213874,0.000000,-1.503930,0.095675,-0.274296,-1.489494,0.125830,-0.128126,-1.582336,0.128565,-0.177156,-1.547643,0.201266,-0.067291,,,,-1.591316,0.202066,-0.085971,-1.550131,0.150397,-0.016139,-1.595712,0.193205,-0.023323,,,,-1.482805,0.101891,-0.071529,-1.454093,0.095885,-0.249338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.503927,0.095666,-0.274300,-1.489488,0.125830,-0.128129,-1.582418,0.128485,-0.177128,-1.547688,0.201240,-0.067300,,,,-1.591332,0.202038,-0.085991,-1.550129,0.150385,-0.016139,-1.595719,0.193186,-0.023337,,,,-1.482809,0.101877,-0.071530,-1.454086,0.095876,-0.249340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.010886,0.230149,0.011443,-0.973027,-1.549106,0.140692,-0.124996,0.000193,-1.503934,0.095937,-0.274394,0.931683,-1.547588,0.201446,-0.067313,0.951847,-1.630870,0.151684,-0.056064,0.000000,-1.591228,0.202053,-0.086296,0.917397,-1.550342,0.150337,-0.016056,0.941970,-1.595571,0.193469,-0.023268,0.921978,-1.630363,0.102573,-0.137259,0.000000,-1.482812,0.101852,-0.071419,0.969217,-1.454077,0.095995,-0.249497,0.953508,-1.489457,0.125937,-0.128131,0.971261,-1.582700,0.126371,-0.176368,0.409269,-1.530336,0.140650,-0.213882,0.000000,-1.503931,0.095669,-0.274305,-1.489490,0.125838,-0.128132,-1.582332,0.128553,-0.177134,-1.547696,0.201228,-0.067309,,,,-1.591303,0.202084,-0.085975,-1.550124,0.150390,-0.016140,-1.595715,0.193211,-0.023327,,,,-1.482805,0.101882,-0.071537,-1.454087,0.095886,-0.249356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.010932,0.230204,0.011560,-0.973012,-1.549122,0.140702,-0.125007,0.000198,-1.503942,0.095959,-0.274406,0.929472,-1.547598,0.201448,-0.067315,0.939242,-1.630891,0.151702,-0.056083,0.000000,-1.591235,0.202067,-0.086303,0.917246,-1.550368,0.150332,-0.016065,0.940179,-1.595588,0.193475,-0.023277,0.924695,-1.630385,0.102602,-0.137284,0.000000,-1.482842,0.101841,-0.071428,0.969588,-1.454088,0.096003,-0.249504,0.955403,-1.489475,0.125935,-0.128138,0.974005,-1.582714,0.126396,-0.176384,0.414618,-1.530342,0.140669,-0.213891,0.000000,-1.503944,0.095674,-0.274306,-1.489489,0.125839,-0.128140,-1.582443,0.128525,-0.177139,-1.547698,0.201231,-0.067314,,,,-1.591314,0.202094,-0.085970,-1.550160,0.150391,-0.016158,-1.595728,0.193189,-0.023344,,,,-1.482814,0.101880,-0.071543,-1.454101,0.095891,-0.249352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.010898,0.230165,0.011470,-0.973023,-1.549110,0.140694,-0.124995,0.000200,-1.503935,0.095942,-0.274393,0.930143,-1.547591,0.201446,-0.067310,0.946779,-1.630875,0.151688,-0.056066,0.000000,-1.591229,0.202056,-0.086294,0.912281,-1.550348,0.150336,-0.016054,0.939232,-1.595576,0.193471,-0.023267,0.921014,-1.630368,0.102579,-0.137262,0.000000,-1.482819,0.101849,-0.071417,0.969270,-1.454078,0.095997,-0.249495,0.953276,-1.489461,0.125937,-0.128129,0.976059,-1.582703,0.126377,-0.176368,0.411760,-1.530336,0.140655,-0.213880,0.000000,-1.503925,0.095680,-0.274297,-1.489487,0.125845,-0.128134,-1.582349,0.128576,-0.177128,-1.547649,0.201241,-0.067304,,,,-1.591343,0.202084,-0.085964,-1.550130,0.150389,-0.016147,-1.595722,0.193201,-0.023342,,,,-1.482821,0.101876,-0.071537,-1.454096,0.095884,-0.249347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.010876,0.230110,0.011298,-0.973038,-1.549115,0.140640,-0.124990,0.000198,-1.503942,0.095885,-0.274388,0.934890,-1.547609,0.201400,-0.067313,0.952189,-1.630876,0.151616,-0.056053,0.000000,-1.591250,0.201993,-0.086292,0.910657,-1.550345,0.150294,-0.016051,0.938290,-1.595587,0.193414,-0.023263,0.926761,-1.630362,0.102497,-0.137243,0.000000,-1.482806,0.101823,-0.071415,0.967742,-1.454083,0.095959,-0.249495,0.949326,-1.489461,0.125902,-0.128129,0.978332,-1.582709,0.126306,-0.176358,0.415091,-1.530351,0.140596,-0.213878,0.000000,-1.503929,0.095644,-0.274290,-1.489483,0.125818,-0.128140,-1.582356,0.128488,-0.177124,-1.547660,0.201216,-0.067304,,,,-1.591357,0.201943,-0.085955,-1.550126,0.150363,-0.016143,-1.595734,0.193172,-0.023340,,,,-1.482824,0.101844,-0.071541,-1.454108,0.095832,-0.249339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,-0.010849,0.230100,0.011237,-0.973042,-1.549129,0.140630,-0.124988,0.000197,-1.503954,0.095868,-0.274383,0.936284,-1.547628,0.201394,-0.067316,0.954976,-1.630890,0.151602,-0.056050,0.000000,-1.591269,0.201982,-0.086294,0.911465,-1.550357,0.150293,-0.016049,0.942522,-1.595604,0.193407,-0.023264,0.927730,-1.630371,0.102478,-0.137237,0.000000,-1.482814,0.101824,-0.071412,0.969042,-1.454094,0.095949,-0.249491,0.948841,-1.489473,0.125898,-0.128127,0.977786,-1.582722,0.126288,-0.176354,0.406758,-1.530366,0.140581,-0.213876,0.000000,-1.503944,0.095631,-0.274291,-1.489495,0.125812,-0.128138,-1.582354,0.128500,-0.177131,-1.547666,0.201219,-0.067297,,,,-1.591381,0.201945,-0.085960,-1.550162,0.150351,-0.016157,-1.595741,0.193164,-0.023341,,,,-1.482820,0.101846,-0.071533,-1.454121,0.095825,-0.249331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.010858,0.230109,0.011284,-0.973039,-1.549127,0.140650,-0.124977,0.000198,-1.503953,0.095890,-0.274373,0.934664,-1.547622,0.201412,-0.067302,0.952112,-1.630888,0.151627,-0.056040,0.000000,-1.591263,0.202004,-0.086282,0.910072,-1.550356,0.150309,-0.016038,0.944271,-1.595599,0.193427,-0.023252,0.929715,-1.630373,0.102505,-0.137229,0.000000,-1.482817,0.101836,-0.071401,0.967753,-1.454094,0.095965,-0.249480,0.949032,-1.489473,0.125913,-0.128115,0.976160,-1.582721,0.126313,-0.176344,0.411094,-1.530363,0.140603,-0.213865,0.000000,-1.503943,0.095646,-0.274278,-1.489493,0.125821,-0.128132,-1.582383,0.128514,-0.177113,-1.547668,0.201227,-0.067290,,,,-1.591376,0.201970,-0.085942,-1.550168,0.150365,-0.016143,-1.595728,0.193187,-0.023323,,,,-1.482816,0.101867,-0.071526,-1.454112,0.095841,-0.249320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
