Format Version,1.23,Take Name,P_30,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.47.24.617 PM,Total Frames in Take,1899,Total Exported Frames,1899,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1469,12.241667,-0.001568,-0.638874,0.003341,0.769302,-0.436156,0.126677,-1.843318,0.000490,-0.290186,0.078877,-1.895961,0.930988,-0.480726,0.189041,-1.809481,0.927341,-0.540412,0.137590,-1.867179,0.412774,-0.491986,0.188048,-1.855712,0.897103,-0.523600,0.139334,-1.778852,0.915240,-0.544878,0.181128,-1.820789,0.768897,-0.475803,0.086252,-1.914029,0.000000,-0.439039,0.090986,-1.756763,0.921507,-0.279872,0.080852,-1.841231,0.904634,-0.397705,0.113304,-1.797184,0.940288,-0.415657,0.110106,-1.900571,0.793816,-0.354010,0.124607,-1.882060,0.000000,-0.290318,0.079091,-1.896075,-0.397867,0.113138,-1.797238,-0.415874,0.109427,-1.900156,,,,-0.480991,0.188924,-1.809466,-0.538499,0.138848,-1.866653,-0.492079,0.187684,-1.855881,-0.523721,0.139099,-1.779065,-0.544347,0.181869,-1.820635,,,,-0.439166,0.090791,-1.756974,-0.279951,0.081225,-1.841230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,12.250000,0.000247,-0.637854,0.001526,0.770155,-0.443653,0.126840,-1.841466,0.000294,-0.297847,0.079240,-1.894742,0.957177,-0.488102,0.189051,-1.807192,0.940405,-0.547966,0.137924,-1.864993,0.000000,-0.499486,0.188300,-1.853398,0.848479,-0.530919,0.139210,-1.776704,0.948059,-0.552288,0.181227,-1.818370,0.810149,-0.483508,0.086796,-1.912277,0.000000,-0.446323,0.090708,-1.755087,0.961703,-0.287386,0.080930,-1.840031,0.953214,-0.405085,0.113214,-1.795504,0.980208,-0.423315,0.110552,-1.898858,0.282017,-0.361612,0.124929,-1.880437,0.000000,-0.298003,0.079186,-1.894786,-0.405157,0.113179,-1.795503,-0.421195,0.112484,-1.898709,,,,-0.488324,0.188965,-1.807185,,,,-0.499704,0.187746,-1.853512,-0.531003,0.139021,-1.776726,-0.551769,0.181770,-1.818258,,,,-0.446429,0.090603,-1.755121,-0.287383,0.081104,-1.839960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,12.258333,0.002367,-0.636960,-0.000692,0.770893,-0.451125,0.127064,-1.839464,0.000474,-0.305478,0.079686,-1.893368,0.957177,-0.495449,0.189097,-1.804709,0.940405,-0.555485,0.138365,-1.862681,0.000000,-0.506941,0.188635,-1.850891,0.848479,-0.538231,0.139101,-1.774425,0.948059,-0.559667,0.181386,-1.815784,0.810149,-0.491173,0.087480,-1.910424,0.000000,-0.453620,0.090409,-1.753301,0.961703,-0.294888,0.081036,-1.838672,0.953214,-0.412461,0.113131,-1.793676,0.980208,-0.430932,0.111112,-1.897001,0.282017,-0.369176,0.125332,-1.878637,0.000000,-0.305663,0.079455,-1.893371,-0.412568,0.113005,-1.793720,-0.429057,0.112561,-1.896791,,,,-0.495786,0.188851,-1.804900,,,,-0.508992,0.187488,-1.851617,-0.538263,0.138809,-1.774416,-0.559071,0.181817,-1.815574,,,,-0.453597,0.090472,-1.753197,-0.294844,0.081301,-1.838600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,12.266667,0.002394,-0.634897,0.001884,0.772591,-0.458753,0.126943,-1.837497,0.000344,-0.313205,0.079975,-1.892024,0.925984,-0.503141,0.188911,-1.802706,0.885249,-0.563279,0.137750,-1.860192,0.000000,-0.514877,0.188253,-1.848825,0.385137,-0.545559,0.138842,-1.772033,0.926729,-0.567385,0.180907,-1.813413,0.808749,-0.499018,0.086968,-1.908114,0.000000,-0.460641,0.090559,-1.751204,0.969126,-0.302330,0.081545,-1.837390,0.930469,-0.419789,0.113314,-1.791871,0.957270,-0.438803,0.110885,-1.895089,0.405114,-0.377007,0.125412,-1.877101,0.000000,-0.313315,0.079801,-1.892026,-0.419885,0.113172,-1.791887,-0.436855,0.112743,-1.895085,,,,-0.503388,0.189131,-1.802787,,,,-0.515252,0.187356,-1.848818,-0.545668,0.138565,-1.772095,-0.566795,0.181461,-1.813229,,,,-0.460757,0.090468,-1.751274,-0.302381,0.081808,-1.837351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,12.275000,0.004119,-0.634077,0.000014,0.773259,-0.466019,0.127278,-1.835515,0.000637,-0.320620,0.080483,-1.890589,0.948623,-0.510289,0.189100,-1.800319,0.914855,-0.570586,0.138271,-1.857933,0.000000,-0.522123,0.188682,-1.846416,0.756948,-0.552677,0.138907,-1.769807,0.924068,-0.574561,0.181194,-1.810929,0.792466,-0.506463,0.087686,-1.906247,0.000000,-0.467749,0.090460,-1.749403,0.959231,-0.309628,0.081771,-1.835971,0.932468,-0.426968,0.113392,-1.790042,0.956960,-0.446202,0.111495,-1.893230,0.326953,-0.384359,0.125889,-1.875301,0.000000,-0.321050,0.080117,-1.890686,-0.427204,0.113303,-1.790118,-0.444522,0.112687,-1.893239,,,,-0.510836,0.188733,-1.800693,-0.569345,0.138319,-1.857216,-0.524281,0.187250,-1.847522,-0.552954,0.138531,-1.769808,-0.574276,0.181589,-1.810820,,,,-0.467798,0.090595,-1.749300,-0.309697,0.082092,-1.835966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,12.283333,0.002780,-0.631588,0.002637,0.775295,-0.473679,0.127036,-1.833613,0.000351,-0.328525,0.080287,-1.889364,0.915894,-0.517871,0.188943,-1.798468,0.966734,-0.578414,0.137661,-1.855418,0.000000,-0.530000,0.188247,-1.844484,0.722604,-0.559943,0.138816,-1.767414,0.901440,-0.582191,0.180828,-1.808622,0.682948,-0.514480,0.086966,-1.903868,0.000000,-0.474770,0.090682,-1.747293,0.965752,-0.317186,0.081897,-1.834825,0.921718,-0.434305,0.113489,-1.788316,0.961038,-0.454195,0.110988,-1.891367,0.395565,-0.392273,0.125625,-1.873913,0.000000,-0.328673,0.079995,-1.889441,-0.434428,0.113394,-1.788314,-0.452504,0.112715,-1.891349,,,,-0.517992,0.188910,-1.798513,,,,-0.530701,0.187411,-1.844681,-0.560140,0.138477,-1.767451,-0.581187,0.181547,-1.808334,,,,-0.474903,0.090651,-1.747296,-0.317319,0.082169,-1.834745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,12.291667,0.003442,-0.630338,0.001010,0.776313,-0.481087,0.127221,-1.831627,0.000461,-0.336193,0.080400,-1.887991,0.907150,-0.525061,0.189094,-1.796149,0.876280,-0.585874,0.138088,-1.853061,0.000000,-0.537339,0.188560,-1.842129,0.296252,-0.567116,0.138943,-1.765113,0.923607,-0.589427,0.181118,-1.806121,0.854148,-0.522183,0.087436,-1.901873,0.000000,-0.481960,0.090604,-1.745416,0.969861,-0.324675,0.081823,-1.833485,0.922386,-0.441589,0.113469,-1.786500,0.958560,-0.461817,0.111318,-1.889493,0.414975,-0.399814,0.125797,-1.872195,0.000000,-0.336437,0.080120,-1.887999,-0.441662,0.113320,-1.786501,-0.459959,0.112735,-1.889604,,,,-0.525367,0.188803,-1.796408,,,,-0.539640,0.187092,-1.842816,-0.567193,0.138648,-1.765081,-0.589086,0.181542,-1.805909,,,,-0.481906,0.090665,-1.745327,-0.324618,0.082114,-1.833395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,12.300000,0.002848,-0.628603,0.001212,0.777721,-0.488404,0.127353,-1.829526,0.000295,-0.343783,0.080403,-1.886481,0.909022,-0.532192,0.189287,-1.793926,0.879854,-0.593280,0.138240,-1.850504,0.000000,-0.544676,0.188704,-1.839849,0.872907,-0.574130,0.139191,-1.762643,0.926860,-0.596605,0.181328,-1.803600,0.853909,-0.529830,0.087502,-1.899540,0.000000,-0.488907,0.090839,-1.743268,0.974662,-0.332021,0.081886,-1.832028,0.947752,-0.448711,0.113638,-1.784559,0.943230,-0.469399,0.111373,-1.887459,0.430185,-0.407313,0.125846,-1.870455,0.000000,-0.344048,0.080163,-1.886549,-0.448840,0.113452,-1.784548,-0.467722,0.112914,-1.887520,,,,-0.532662,0.189230,-1.794011,,,,-0.544746,0.188252,-1.840072,-0.574131,0.138921,-1.762529,-0.596236,0.181743,-1.803420,,,,-0.489001,0.090816,-1.743238,-0.332029,0.082084,-1.831964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,12.308333,0.002204,-0.626663,0.001650,0.779286,-0.495945,0.127351,-1.827442,0.000460,-0.351614,0.080294,-1.885043,0.941404,-0.539548,0.189346,-1.791721,0.917882,-0.600923,0.138218,-1.847915,0.000000,-0.552260,0.188693,-1.837581,0.480499,-0.581335,0.139304,-1.760151,0.936278,-0.604009,0.181379,-1.801062,0.813355,-0.537723,0.087396,-1.897186,0.000000,-0.496022,0.090972,-1.741125,0.975628,-0.339581,0.081860,-1.830652,0.923327,-0.456029,0.113701,-1.782652,0.962599,-0.477231,0.111278,-1.885443,0.309915,-0.415059,0.125770,-1.868771,0.000000,-0.351572,0.080071,-1.884985,-0.455985,0.113558,-1.782645,-0.475102,0.113029,-1.885586,,,,-0.539764,0.189110,-1.791796,,,,-0.554088,0.187888,-1.838155,-0.581280,0.139098,-1.760011,-0.603577,0.181980,-1.800961,,,,-0.496024,0.090875,-1.741129,-0.339565,0.082161,-1.830593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,12.316667,0.001699,-0.625004,0.001908,0.780618,-0.503162,0.127476,-1.825358,0.000318,-0.359089,0.080321,-1.883519,0.941404,-0.546599,0.189522,-1.789522,0.917882,-0.608224,0.138345,-1.845396,0.000000,-0.559506,0.188820,-1.835326,0.480499,-0.588263,0.139525,-1.757718,0.936278,-0.611101,0.181559,-1.798579,0.813355,-0.545246,0.087453,-1.894878,0.000000,-0.502881,0.091194,-1.739001,0.975628,-0.346824,0.081946,-1.829182,0.923327,-0.463060,0.113868,-1.780723,0.962599,-0.484699,0.111334,-1.883420,0.309915,-0.422453,0.125830,-1.867029,0.000000,-0.359290,0.080222,-1.883523,-0.463202,0.113692,-1.780712,-0.482708,0.113162,-1.883476,,,,-0.546650,0.189423,-1.789608,,,,-0.559808,0.188091,-1.835397,-0.588280,0.139290,-1.757655,-0.610678,0.182243,-1.798497,,,,-0.503021,0.091088,-1.739061,-0.346874,0.082256,-1.829102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,12.325000,0.001186,-0.623003,0.002564,0.782214,-0.510682,0.127546,-1.823241,0.000393,-0.366889,0.080350,-1.882062,0.943845,-0.553959,0.189633,-1.787285,0.964775,-0.615849,0.138342,-1.842760,0.000000,-0.567100,0.188851,-1.833021,0.802009,-0.595440,0.139673,-1.755187,0.939120,-0.618504,0.181631,-1.795999,0.797876,-0.553105,0.087392,-1.892480,0.000000,-0.509945,0.091405,-1.736828,0.953562,-0.354348,0.082069,-1.827791,0.919116,-0.470346,0.114025,-1.778790,0.943461,-0.492509,0.111315,-1.881371,0.324210,-0.430186,0.125862,-1.865322,0.000000,-0.366847,0.080290,-1.882000,-0.470340,0.113878,-1.778851,,,,,,,-0.554084,0.189497,-1.787335,,,,-0.569009,0.187962,-1.833600,-0.595184,0.139611,-1.755062,-0.617943,0.182204,-1.795844,,,,-0.509973,0.091363,-1.736965,-0.354188,0.082359,-1.827621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,12.333333,0.000241,-0.621116,0.003555,0.783711,-0.518005,0.127696,-1.821203,0.000384,-0.374480,0.080393,-1.880585,0.975885,-0.561132,0.189866,-1.785208,0.951961,-0.623269,0.138401,-1.840244,0.000000,-0.574493,0.188955,-1.830878,0.453839,-0.602440,0.139978,-1.752774,0.927304,-0.625715,0.181817,-1.793590,0.796022,-0.560746,0.087339,-1.890127,0.000000,-0.516839,0.091792,-1.734696,0.963530,-0.361678,0.082264,-1.826380,0.906969,-0.477452,0.114312,-1.776909,0.960016,-0.500106,0.111314,-1.879375,0.000000,-0.437713,0.125927,-1.863665,0.000000,-0.374399,0.080294,-1.880568,-0.477457,0.114198,-1.776950,,,,,,,-0.561126,0.189730,-1.785199,,,,-0.576066,0.188306,-1.831564,-0.602267,0.139853,-1.752635,-0.624869,0.182646,-1.793373,,,,-0.516945,0.091653,-1.734778,-0.361609,0.082572,-1.826203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,12.341667,0.000566,-0.619717,0.002643,0.784821,-0.525319,0.127826,-1.819100,0.000438,-0.382056,0.080472,-1.879073,0.967689,-0.568252,0.189981,-1.782850,0.965997,-0.630639,0.138670,-1.837748,0.000000,-0.581777,0.189158,-1.828474,0.541356,-0.609496,0.140083,-1.750351,0.936180,-0.632873,0.182012,-1.791014,0.698965,-0.568347,0.087625,-1.887937,0.000000,-0.523881,0.091779,-1.732657,0.951801,-0.369058,0.082241,-1.824911,0.909476,-0.484621,0.114327,-1.774974,0.969740,-0.507645,0.111520,-1.877362,0.000000,-0.445180,0.126044,-1.861853,0.000000,-0.382026,0.080425,-1.878943,-0.484673,0.114164,-1.774932,,,,,,,-0.568250,0.189806,-1.783017,,,,-0.583599,0.188555,-1.829723,-0.609298,0.139909,-1.750208,-0.632247,0.182578,-1.790760,,,,-0.523895,0.091685,-1.732654,-0.369080,0.082603,-1.824800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,12.350000,0.000726,-0.618145,0.003805,0.786055,-0.532680,0.127689,-1.816796,0.000654,-0.389563,0.080552,-1.877284,0.990042,-0.575594,0.189801,-1.780449,0.936495,-0.638096,0.138298,-1.835035,0.000000,-0.589299,0.188896,-1.826017,0.834573,-0.616606,0.139859,-1.747725,0.974740,-0.640231,0.181692,-1.788345,0.846875,-0.575902,0.087319,-1.885412,0.000000,-0.530824,0.091749,-1.730316,0.931015,-0.376352,0.082412,-1.823176,0.932424,-0.491779,0.114326,-1.772817,0.952683,-0.515206,0.111349,-1.875109,0.000001,-0.452710,0.126017,-1.859866,0.000000,-0.389550,0.080516,-1.877297,-0.491896,0.114181,-1.772852,-0.512252,0.115833,-1.872095,,,,-0.575757,0.189985,-1.780515,,,,-0.589453,0.188255,-1.825955,-0.616506,0.139872,-1.747725,-0.639829,0.182135,-1.788211,,,,-0.530977,0.091635,-1.730515,-0.376312,0.082665,-1.823089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,12.358333,0.001563,-0.617070,0.003859,0.786897,-0.540083,0.127675,-1.814569,0.000162,-0.397079,0.080772,-1.875507,0.964659,-0.582967,0.189693,-1.778027,0.919979,-0.645560,0.138189,-1.832507,0.000000,-0.596796,0.188830,-1.823559,0.883252,-0.623833,0.139665,-1.745254,0.965830,-0.647616,0.181522,-1.785757,0.848332,-0.583448,0.087341,-1.883117,0.000000,-0.537951,0.091630,-1.728139,0.951110,-0.383723,0.082580,-1.821433,0.931586,-0.499047,0.114302,-1.770718,0.978521,-0.522751,0.111426,-1.872950,0.000000,-0.460229,0.126145,-1.857860,0.000000,-0.397064,0.080658,-1.875589,-0.499099,0.114242,-1.770751,,,,,,,-0.583237,0.189773,-1.777875,,,,-0.596871,0.188476,-1.823855,-0.623784,0.139539,-1.745237,-0.647216,0.181915,-1.785525,,,,-0.538108,0.091580,-1.728244,-0.383634,0.082813,-1.821319,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.514378,0.126357,-1.853972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,12.366667,0.002784,-0.615965,0.002952,0.787763,-0.547345,0.127796,-1.812317,0.000207,-0.404510,0.081089,-1.873800,0.925900,-0.590129,0.189700,-1.775467,0.924878,-0.652873,0.138356,-1.829925,0.000000,-0.604087,0.188973,-1.820962,0.897183,-0.630900,0.139569,-1.742730,0.937164,-0.654799,0.181547,-1.783039,0.946802,-0.590900,0.087667,-1.880864,0.000000,-0.544966,0.091489,-1.726003,0.964478,-0.391002,0.082735,-1.819759,0.894082,-0.506184,0.114294,-1.768623,0.955416,-0.530176,0.111726,-1.870795,0.000000,-0.467613,0.126403,-1.855838,0.000000,-0.404765,0.080940,-1.873817,-0.506339,0.114207,-1.768646,,,,,,,-0.589862,0.189827,-1.775415,,,,-0.603806,0.188896,-1.821253,-0.631010,0.139350,-1.742674,-0.654661,0.181523,-1.782879,,,,-0.545106,0.091504,-1.726017,-0.391027,0.083151,-1.819683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,12.375000,0.002913,-0.613969,0.005985,0.789302,-0.554959,0.127472,-1.810021,0.000106,-0.412204,0.081251,-1.872056,0.957575,-0.597864,0.189295,-1.773175,0.977180,-0.660624,0.137448,-1.827135,0.000000,-0.612045,0.188337,-1.818596,0.923760,-0.638221,0.139081,-1.740056,0.982430,-0.662530,0.180797,-1.780392,0.921988,-0.598658,0.086884,-1.878205,0.000000,-0.551967,0.091485,-1.723592,0.937107,-0.398434,0.083156,-1.818090,0.915609,-0.513513,0.114329,-1.766487,0.973256,-0.538004,0.111278,-1.868527,0.000000,-0.475440,0.126317,-1.853937,0.000000,-0.412209,0.081082,-1.872071,-0.513555,0.114233,-1.766511,,,,,,,-0.597897,0.189320,-1.773094,,,,-0.611989,0.188089,-1.818765,-0.638236,0.139147,-1.740036,-0.662353,0.180939,-1.780178,,,,-0.552167,0.091435,-1.723736,-0.398372,0.083486,-1.818056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,12.383333,0.003908,-0.612676,0.005094,0.790308,-0.562306,0.127547,-1.807646,0.000120,-0.419766,0.081465,-1.870273,0.957575,-0.605078,0.189281,-1.770496,0.977180,-0.668026,0.137589,-1.824385,0.000000,-0.619409,0.188446,-1.815872,0.923760,-0.645336,0.138987,-1.737376,0.982430,-0.669769,0.180814,-1.777522,0.921988,-0.606238,0.087148,-1.875793,0.000000,-0.559037,0.091332,-1.721322,0.937107,-0.405817,0.083224,-1.816347,0.915609,-0.520720,0.114282,-1.764283,0.973256,-0.545548,0.111505,-1.866250,0.000000,-0.482933,0.126494,-1.851826,0.000000,-0.419789,0.081279,-1.870326,-0.520841,0.114204,-1.764342,,,,,,,-0.605016,0.189458,-1.770412,,,,-0.619332,0.188403,-1.816106,-0.645318,0.138884,-1.737289,-0.669667,0.180769,-1.777330,,,,-0.559202,0.091343,-1.721441,-0.405767,0.083491,-1.816245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,12.391667,0.003968,-0.610753,0.005838,0.791789,-0.569693,0.127432,-1.805293,0.000154,-0.427400,0.081474,-1.868571,0.951448,-0.612361,0.189144,-1.767988,0.948794,-0.675505,0.137327,-1.821528,0.000000,-0.626911,0.188252,-1.813294,0.937570,-0.652395,0.138828,-1.734632,0.966006,-0.677075,0.180590,-1.774694,0.944455,-0.613903,0.086920,-1.873192,0.000000,-0.565960,0.091294,-1.718956,0.949092,-0.413192,0.083297,-1.814716,0.927356,-0.527880,0.114255,-1.762122,0.961291,-0.553198,0.111361,-1.863965,0.000000,-0.490534,0.126440,-1.849857,0.000000,-0.427462,0.081355,-1.868559,-0.528006,0.114153,-1.762104,,,,,,,-0.612339,0.189052,-1.767954,,,,-0.626821,0.188200,-1.813532,-0.652259,0.138872,-1.734521,-0.676889,0.180613,-1.774558,,,,-0.566133,0.091257,-1.719086,-0.413265,0.083633,-1.814657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,12.400000,0.004250,-0.608936,0.005493,0.793189,-0.577073,0.127528,-1.802889,0.000481,-0.435082,0.081593,-1.866860,0.966411,-0.619557,0.189217,-1.765338,0.974761,-0.682956,0.137458,-1.818630,0.000000,-0.634315,0.188366,-1.810577,0.935026,-0.659447,0.138881,-1.731839,0.954920,-0.684302,0.180682,-1.771753,0.942272,-0.621604,0.087082,-1.870619,0.000000,-0.572951,0.091317,-1.716601,0.944903,-0.420627,0.083368,-1.813068,0.912657,-0.535066,0.114306,-1.759922,0.959275,-0.560852,0.111502,-1.861650,0.000000,-0.498120,0.126557,-1.847818,0.000000,-0.435028,0.081330,-1.866854,-0.535057,0.114181,-1.759962,,,,,,,-0.619244,0.189497,-1.765174,,,,-0.636424,0.188082,-1.812426,-0.659455,0.138791,-1.731785,-0.684284,0.180578,-1.771661,,,,-0.573044,0.091347,-1.716661,-0.420562,0.083690,-1.812970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,12.408333,0.003421,-0.607309,0.005772,0.794437,-0.584197,0.127510,-1.800447,0.000113,-0.442495,0.081388,-1.864920,0.977534,-0.626491,0.189287,-1.762826,0.975648,-0.690138,0.137474,-1.815771,0.000000,-0.641435,0.188368,-1.808003,0.943739,-0.666273,0.139031,-1.729080,0.980701,-0.691267,0.180778,-1.768962,0.924704,-0.629026,0.086976,-1.867926,0.000000,-0.579742,0.091443,-1.714115,0.952898,-0.427818,0.083245,-1.811191,0.948371,-0.542021,0.114337,-1.757629,0.956540,-0.568225,0.111377,-1.859246,0.000000,-0.505428,0.126419,-1.845696,0.000000,-0.442478,0.081300,-1.864928,-0.542126,0.114259,-1.757743,,,,,,,-0.626546,0.189215,-1.762791,,,,-0.641381,0.188311,-1.808214,-0.666224,0.139014,-1.729023,-0.691105,0.180844,-1.768717,,,,-0.579894,0.091505,-1.714206,-0.427788,0.083429,-1.811102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,12.416667,0.002715,-0.605937,0.004750,0.795494,-0.591312,0.127637,-1.797951,0.000159,-0.449949,0.081169,-1.862918,0.959652,-0.633323,0.189514,-1.760177,0.945819,-0.697281,0.137865,-1.812907,0.000000,-0.648425,0.188638,-1.805303,0.910540,-0.673112,0.139354,-1.726299,0.950066,-0.698141,0.181167,-1.766090,0.916257,-0.636476,0.087221,-1.865277,0.000000,-0.586648,0.091549,-1.711638,0.946740,-0.435082,0.082984,-1.809240,0.928972,-0.549022,0.114355,-1.755281,0.958303,-0.575584,0.111470,-1.856807,0.000000,-0.512704,0.126355,-1.843473,0.000000,-0.449981,0.081020,-1.862865,-0.549148,0.114264,-1.755341,,,,,,,-0.633399,0.189359,-1.760047,,,,-0.648537,0.188699,-1.805637,-0.672984,0.139386,-1.726149,-0.697848,0.181224,-1.765939,,,,-0.586769,0.091525,-1.711812,-0.435037,0.083252,-1.809159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,12.425000,0.002339,-0.604616,0.003118,0.796508,-0.598296,0.127859,-1.795354,0.000345,-0.457293,0.081049,-1.860856,0.942378,-0.639991,0.189813,-1.757357,0.935879,-0.704282,0.138431,-1.809943,0.000000,-0.655246,0.189044,-1.802433,0.874056,-0.679820,0.139727,-1.723414,0.951930,-0.704854,0.181671,-1.763065,0.920542,-0.643807,0.087673,-1.862585,0.000000,-0.593455,0.091639,-1.709107,0.964322,-0.442242,0.082745,-1.807226,0.904293,-0.555904,0.114390,-1.752844,0.940911,-0.582814,0.111724,-1.854284,0.169379,-0.519844,0.126399,-1.841140,0.000000,-0.457420,0.080857,-1.860831,-0.556079,0.114257,-1.752932,-0.580758,0.114298,-1.853853,,,,-0.639750,0.189781,-1.757439,,,,-0.654895,0.189287,-1.802699,-0.679848,0.139608,-1.723266,-0.704943,0.181447,-1.762859,,,,-0.593585,0.091697,-1.709108,-0.442307,0.083119,-1.807173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,12.433333,0.001949,-0.603120,0.003568,0.797640,-0.605526,0.128027,-1.792724,0.000331,-0.464758,0.081174,-1.858698,0.958132,-0.647094,0.190016,-1.754644,0.939504,-0.711568,0.138557,-1.806928,0.000000,-0.662517,0.189190,-1.799661,0.842793,-0.686783,0.139961,-1.720493,0.935151,-0.711975,0.181852,-1.760099,0.905276,-0.651279,0.087751,-1.859735,0.000000,-0.600352,0.091911,-1.706452,0.948775,-0.449506,0.082938,-1.805127,0.941374,-0.562972,0.114619,-1.750356,0.939421,-0.590260,0.111827,-1.851692,0.141826,-0.527246,0.126533,-1.838801,0.000000,-0.464678,0.081047,-1.858623,-0.563100,0.114424,-1.750422,-0.588043,0.114430,-1.851385,,,,-0.647140,0.190108,-1.754425,,,,-0.662875,0.189256,-1.800174,-0.686553,0.139991,-1.720376,-0.711661,0.181856,-1.759886,,,,-0.600458,0.091796,-1.706585,-0.449514,0.083156,-1.805042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
