Format Version,1.23,Take Name,N_65,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.20.17.041 PM,Total Frames in Take,887,Total Exported Frames,887,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
160,1.333333,-0.005388,0.533608,0.004852,-0.845701,0.821436,0.128102,0.642612,0.000196,0.948594,0.081157,0.553222,0.990610,0.787526,0.189818,0.688018,0.936264,0.714633,0.139707,0.646616,0.945119,0.764741,0.189823,0.646234,0.870874,0.753621,0.139555,0.727655,0.917594,0.722569,0.182264,0.693451,0.976284,0.764637,0.089252,0.583699,0.944533,0.840668,0.090595,0.726262,0.925453,0.972659,0.081957,0.603480,0.865140,0.870367,0.113687,0.677015,0.926872,0.826391,0.112707,0.581692,0.792789,0.890828,0.126700,0.583995,0.000000,0.948578,0.081123,0.553218,0.870088,0.113625,0.676955,0.826413,0.111961,0.582053,,,,0.787499,0.190052,0.687919,0.714781,0.139704,0.646778,0.765206,0.190023,0.646333,0.753445,0.139328,0.727493,0.722585,0.182347,0.693409,0.764544,0.089429,0.583794,0.840429,0.090495,0.726113,0.972837,0.082427,0.603284,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1.341667,-0.005813,0.535779,0.004783,-0.844325,0.817984,0.128173,0.643715,0.000201,0.945626,0.081353,0.554951,0.968761,0.783808,0.189843,0.688986,0.937837,0.711156,0.139719,0.647177,0.950154,0.761238,0.189862,0.647084,0.853369,0.749726,0.139536,0.728415,0.950942,0.718828,0.182250,0.694080,0.947412,0.761510,0.089331,0.584486,0.953503,0.836805,0.090623,0.727439,0.914027,0.969431,0.082133,0.605332,0.882651,0.866746,0.113763,0.678361,0.926897,0.823261,0.112820,0.582812,0.812812,0.887678,0.126846,0.585455,0.000000,0.945564,0.081261,0.554892,0.866507,0.113719,0.678197,0.823395,0.112195,0.583203,,,,0.783689,0.190051,0.688921,0.711316,0.139693,0.647293,0.761689,0.190041,0.647413,0.749572,0.139432,0.728351,0.718766,0.182296,0.693884,0.761434,0.089462,0.584593,0.836595,0.090536,0.727181,0.969608,0.082545,0.605193,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1.350000,-0.006014,0.537830,0.004032,-0.843022,0.814482,0.128249,0.644683,0.000203,0.942622,0.081572,0.556564,0.982434,0.779996,0.189889,0.689758,0.941073,0.707621,0.139641,0.647620,0.953772,0.757631,0.189857,0.647747,0.846503,0.745795,0.139552,0.729045,0.944783,0.715003,0.182205,0.694539,0.946827,0.758353,0.089297,0.585198,0.944568,0.832949,0.090765,0.728516,0.899037,0.966181,0.082410,0.607060,0.877532,0.863095,0.113925,0.679573,0.930899,0.820077,0.112874,0.583814,0.797779,0.884460,0.126995,0.586764,0.000000,0.942588,0.081568,0.556502,0.862835,0.113963,0.679486,0.820201,0.112194,0.584234,,,,0.779951,0.190043,0.689585,0.707663,0.139598,0.647795,0.758154,0.190007,0.648032,0.745599,0.139488,0.728965,0.715005,0.182308,0.694353,0.758221,0.089431,0.585314,0.832733,0.090548,0.728253,0.966375,0.082837,0.606917,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1.358333,-0.006345,0.540129,0.003255,-0.841552,0.810925,0.128282,0.645636,0.000203,0.939620,0.081790,0.558232,0.977685,0.776093,0.189879,0.690504,0.963067,0.704031,0.139502,0.647985,0.929187,0.753958,0.189798,0.648372,0.866430,0.741760,0.139496,0.729618,0.942476,0.711087,0.182090,0.694932,0.937820,0.755186,0.089223,0.585856,0.960155,0.828994,0.090852,0.729579,0.916107,0.962901,0.082680,0.608856,0.887663,0.859369,0.114047,0.680795,0.932050,0.816878,0.112900,0.584803,0.788472,0.881221,0.127126,0.588101,0.000000,0.939560,0.081765,0.558172,0.859110,0.114037,0.680713,0.817041,0.112190,0.585233,,,,0.776051,0.190014,0.690461,0.704210,0.139469,0.648203,0.754327,0.190129,0.648571,0.741691,0.139320,0.729487,0.710948,0.182172,0.694743,0.755104,0.089347,0.585913,0.828736,0.090769,0.729381,0.963102,0.083033,0.608664,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1.366667,-0.006548,0.542561,0.003089,-0.839985,0.807411,0.128313,0.646611,0.000207,0.936632,0.081895,0.559946,0.978487,0.772292,0.189887,0.691286,0.941390,0.700501,0.139484,0.648342,0.935944,0.750401,0.189803,0.649027,0.848934,0.737756,0.139482,0.730192,0.909698,0.707265,0.182068,0.695336,0.960171,0.752037,0.089238,0.586502,0.961889,0.825011,0.090877,0.730650,0.921260,0.959619,0.082787,0.610704,0.878489,0.855658,0.114094,0.682047,0.921145,0.813723,0.112944,0.585810,0.806656,0.878040,0.127199,0.589483,0.000000,0.936572,0.081849,0.559903,0.855384,0.114033,0.681902,0.813809,0.112276,0.586191,,,,0.772356,0.189970,0.691077,0.700634,0.139455,0.648560,0.750792,0.190191,0.649275,0.737603,0.139240,0.729972,0.707159,0.182179,0.695294,0.752045,0.089334,0.586621,0.824741,0.090820,0.730499,0.959800,0.083211,0.610550,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1.375000,-0.006530,0.545106,0.003123,-0.838336,0.803903,0.128323,0.647530,0.000225,0.933642,0.081890,0.561650,0.983094,0.768521,0.189900,0.691993,0.911786,0.696985,0.139506,0.648614,0.929026,0.746887,0.189819,0.649601,0.854452,0.733744,0.139499,0.730688,0.920779,0.703470,0.182089,0.695649,0.951214,0.748890,0.089255,0.587087,0.974109,0.820989,0.090883,0.731675,0.922746,0.956321,0.082779,0.612547,0.869674,0.851932,0.114098,0.683259,0.915293,0.810582,0.112954,0.586769,0.784289,0.874877,0.127201,0.590832,0.000000,0.933589,0.081852,0.561669,0.851664,0.113994,0.683080,0.810707,0.112280,0.587293,,,,0.768437,0.190230,0.691901,0.697128,0.139463,0.648855,0.747269,0.190200,0.649819,0.733630,0.139332,0.730444,0.703317,0.182123,0.695532,0.748874,0.089331,0.587157,0.820768,0.090720,0.731533,0.956581,0.083130,0.612264,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1.383333,-0.006680,0.547883,0.003576,-0.836521,0.800417,0.128291,0.648419,0.000235,0.930692,0.081839,0.563366,0.983094,0.764781,0.189858,0.692693,0.911786,0.693502,0.139543,0.648803,0.929026,0.743428,0.189823,0.650159,0.854452,0.729715,0.139450,0.731119,0.920779,0.699702,0.182086,0.695911,0.951214,0.745781,0.089305,0.587583,0.974109,0.816921,0.090778,0.732647,0.922746,0.953034,0.082675,0.614413,0.869674,0.848199,0.114008,0.684455,0.915293,0.807489,0.112964,0.587692,0.784289,0.871764,0.127166,0.592192,0.000000,0.930660,0.081859,0.563393,0.847845,0.113950,0.684344,0.807515,0.112284,0.588169,,,,0.764844,0.189898,0.692458,0.693593,0.139669,0.648999,0.743830,0.190020,0.650477,0.729658,0.139160,0.730825,0.699643,0.182264,0.695775,0.745749,0.089372,0.587715,0.816670,0.090734,0.732528,0.953235,0.083109,0.614164,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1.391667,-0.006465,0.550551,0.003266,-0.834770,0.796805,0.128252,0.649406,0.000230,0.927631,0.081771,0.565218,0.988323,0.760872,0.189841,0.693408,0.938243,0.689887,0.139479,0.649098,0.937354,0.739791,0.189772,0.650738,0.862659,0.725574,0.139452,0.731644,0.895908,0.695776,0.182056,0.696216,0.941877,0.742567,0.089211,0.588249,0.962371,0.812779,0.090801,0.733763,0.929670,0.949646,0.082648,0.616406,0.865298,0.844359,0.114006,0.685755,0.906133,0.804268,0.112884,0.588736,0.792357,0.868510,0.127105,0.593636,0.000000,0.927602,0.081760,0.565147,0.844025,0.113860,0.685573,0.804400,0.112190,0.589199,,,,0.760728,0.190091,0.693353,0.690071,0.139454,0.649320,0.740142,0.190159,0.650932,0.725381,0.139320,0.731451,0.695762,0.182013,0.696141,0.742576,0.089324,0.588323,0.812519,0.090790,0.733661,0.949947,0.082949,0.616141,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1.400000,-0.006089,0.553471,0.003356,-0.832839,0.793214,0.128164,0.650340,0.000218,0.924598,0.081559,0.567094,0.980395,0.757012,0.189798,0.694057,0.926724,0.686308,0.139456,0.649278,0.927815,0.736230,0.189719,0.651241,0.860622,0.721416,0.139450,0.732071,0.924226,0.691893,0.182054,0.696414,0.978075,0.739382,0.089124,0.588825,0.966179,0.808575,0.090747,0.734826,0.930089,0.946255,0.082449,0.618434,0.874728,0.840504,0.113907,0.687028,0.897993,0.801092,0.112759,0.589731,0.788787,0.865307,0.126943,0.595074,0.000000,0.924614,0.081562,0.567099,0.840165,0.113825,0.686844,0.801237,0.112043,0.590200,,,,0.757004,0.189953,0.693938,0.686457,0.139486,0.649504,0.736512,0.190074,0.651427,0.721270,0.139314,0.731925,0.691775,0.182058,0.696321,0.739320,0.089259,0.588911,0.808352,0.090679,0.734690,0.946564,0.082748,0.618155,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1.408333,-0.006381,0.556412,0.004108,-0.830872,0.789659,0.128002,0.651248,0.000249,0.921582,0.081378,0.568872,0.995726,0.753209,0.189613,0.694791,0.950929,0.682774,0.139400,0.649446,0.931884,0.732730,0.189612,0.651829,0.877501,0.717296,0.139251,0.732486,0.938067,0.688068,0.181931,0.696677,0.962268,0.736225,0.089095,0.589303,0.957081,0.804386,0.090459,0.735792,0.932562,0.942877,0.082179,0.620365,0.871829,0.836675,0.113650,0.688251,0.901465,0.797950,0.112669,0.590677,0.782936,0.862140,0.126783,0.596492,0.000000,0.921561,0.081393,0.568873,0.836265,0.113611,0.688160,0.797996,0.112006,0.591120,,,,0.753243,0.189675,0.694598,0.682926,0.139374,0.649672,0.733142,0.189878,0.652007,0.717170,0.139014,0.732205,0.688176,0.181954,0.696642,0.736126,0.089271,0.589418,0.804081,0.090492,0.735649,0.943086,0.082568,0.620143,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1.416667,-0.006432,0.559285,0.004574,-0.828938,0.785904,0.127883,0.652206,0.000237,0.918359,0.081207,0.570716,0.993375,0.749201,0.189497,0.695533,0.948728,0.679043,0.139365,0.649671,0.931571,0.729020,0.189537,0.652430,0.869520,0.712989,0.139140,0.732947,0.903084,0.684042,0.181864,0.696963,0.970982,0.732870,0.089056,0.589869,0.942057,0.800016,0.090278,0.736826,0.915495,0.939297,0.081961,0.622355,0.876409,0.832652,0.113473,0.689525,0.894702,0.794602,0.112581,0.591684,0.800209,0.858761,0.126642,0.597951,0.000000,0.918403,0.081201,0.570697,0.832313,0.113457,0.689317,0.794779,0.111783,0.592150,,,,0.749137,0.189689,0.695434,0.679048,0.139439,0.649833,0.729452,0.189770,0.652657,0.712863,0.138857,0.732746,0.683909,0.181968,0.696907,0.732821,0.089214,0.589994,0.799839,0.090274,0.736722,0.939539,0.082260,0.622090,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1.425000,-0.005544,0.561903,0.004082,-0.827174,0.782230,0.127721,0.653045,0.000259,0.915185,0.080851,0.572487,0.987851,0.745269,0.189431,0.696015,0.943676,0.675389,0.139222,0.649813,0.955561,0.725360,0.189388,0.652785,0.864862,0.708810,0.139157,0.733302,0.907643,0.680100,0.181814,0.697049,0.955257,0.729581,0.088779,0.590454,0.948129,0.795799,0.090284,0.737829,0.948463,0.935797,0.081704,0.624256,0.883021,0.828737,0.113376,0.690688,0.900624,0.791306,0.112295,0.592610,0.764767,0.855427,0.126354,0.599254,0.000000,0.915138,0.080906,0.572475,0.828394,0.113246,0.690485,0.791415,0.111673,0.593063,,,,0.745379,0.189519,0.695727,0.675508,0.139231,0.650034,0.725872,0.189493,0.653081,0.708664,0.138951,0.733118,0.679959,0.181874,0.696951,0.729453,0.088986,0.590587,0.795497,0.090355,0.737725,0.936058,0.082066,0.624043,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1.433333,-0.005003,0.564509,0.003949,-0.825402,0.778439,0.127721,0.653936,0.000244,0.911879,0.080709,0.574266,0.981464,0.741235,0.189491,0.696607,0.919952,0.671626,0.139264,0.650018,0.937237,0.721599,0.189411,0.653253,0.850029,0.704520,0.139272,0.733716,0.921981,0.676058,0.181904,0.697239,0.954494,0.726169,0.088736,0.591054,0.930686,0.791458,0.090367,0.738842,0.918201,0.932164,0.081609,0.626163,0.876377,0.824702,0.113396,0.691885,0.895173,0.787889,0.112227,0.593575,0.806029,0.851973,0.126266,0.600608,0.000000,0.911850,0.080812,0.574173,0.824349,0.113243,0.691713,0.788004,0.111452,0.594022,,,,0.741122,0.189770,0.696556,0.671805,0.139225,0.650289,0.721935,0.189801,0.653381,0.704378,0.139041,0.733517,0.676108,0.181998,0.697111,0.726138,0.088808,0.591231,0.791147,0.090297,0.738682,0.932468,0.081908,0.625963,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1.441667,-0.005071,0.566905,0.003442,-0.823760,0.774582,0.127566,0.654808,0.000248,0.908523,0.080634,0.575938,0.977861,0.737075,0.189323,0.697234,0.928245,0.667783,0.139013,0.650265,0.931749,0.717692,0.189206,0.653767,0.862459,0.700189,0.139089,0.734152,0.910700,0.671903,0.181679,0.697490,0.931972,0.722712,0.088506,0.591642,0.946745,0.787139,0.090262,0.739806,0.931835,0.928506,0.081575,0.627951,0.890140,0.820636,0.113299,0.693033,0.906272,0.784396,0.112052,0.594511,0.768774,0.848426,0.126151,0.601910,0.000000,0.908539,0.080719,0.575915,0.820313,0.113256,0.692846,0.784613,0.111312,0.595022,,,,0.737196,0.189400,0.696985,0.667845,0.138976,0.650528,0.718119,0.189494,0.653960,0.700023,0.138825,0.733979,0.671709,0.181861,0.697431,0.722593,0.088650,0.591744,0.786892,0.090236,0.739693,0.928724,0.081873,0.627712,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1.450000,-0.005270,0.569595,0.003400,-0.821902,0.770705,0.127650,0.655606,0.000230,0.905172,0.080774,0.577600,0.988181,0.732907,0.189385,0.697802,0.920580,0.663936,0.139071,0.650367,0.940915,0.713808,0.189276,0.654209,0.857731,0.695793,0.139131,0.734465,0.890361,0.667735,0.181724,0.697630,0.958858,0.719260,0.088594,0.592091,0.954107,0.782716,0.090325,0.740674,0.944368,0.924814,0.081706,0.629744,0.890804,0.816512,0.113383,0.694127,0.909657,0.780918,0.112156,0.595370,0.776300,0.844894,0.126268,0.603192,0.000000,0.905170,0.080791,0.577556,0.816193,0.113305,0.693976,0.781083,0.111433,0.595871,,,,0.732785,0.189664,0.697710,0.664059,0.139087,0.650568,0.714183,0.189685,0.654335,0.695732,0.138737,0.734283,0.667696,0.181824,0.697505,0.719135,0.088678,0.592197,0.782520,0.090275,0.740581,0.925019,0.082020,0.629520,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1.458333,-0.005553,0.572280,0.003259,-0.820033,0.766785,0.127714,0.656410,0.000242,0.901783,0.080931,0.579272,0.972309,0.728679,0.189417,0.698377,0.960946,0.660046,0.139082,0.650476,0.938604,0.709866,0.189311,0.654660,0.850191,0.691352,0.139133,0.734780,0.883340,0.663514,0.181723,0.697776,0.969324,0.715776,0.088652,0.592548,0.942212,0.778257,0.090370,0.741544,0.929584,0.921083,0.081857,0.631543,0.893947,0.812346,0.113459,0.695226,0.915168,0.777399,0.112244,0.596237,0.753903,0.841316,0.126386,0.604482,0.000000,0.901755,0.081010,0.579199,0.812019,0.113403,0.695153,0.777514,0.111454,0.596813,,,,0.728749,0.189439,0.698239,0.660188,0.139078,0.650676,0.710104,0.189861,0.654654,0.691280,0.138729,0.734558,0.663517,0.181815,0.697695,0.715701,0.088793,0.592714,0.777987,0.090395,0.741469,0.921297,0.082141,0.631312,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1.466667,-0.005699,0.574897,0.003423,-0.818199,0.762875,0.127767,0.657287,0.000224,0.898357,0.080999,0.580993,0.972739,0.724511,0.189458,0.699036,0.920826,0.656178,0.139154,0.650676,0.945807,0.705978,0.189374,0.655200,0.860114,0.686944,0.139164,0.735179,0.868921,0.659350,0.181774,0.698016,0.977908,0.712270,0.088740,0.593084,0.951023,0.773798,0.090385,0.742476,0.936558,0.917322,0.081899,0.633387,0.897735,0.808185,0.113489,0.696387,0.924831,0.773872,0.112321,0.597177,0.793241,0.837736,0.126452,0.605836,0.000000,0.898347,0.081057,0.580902,0.807918,0.113405,0.696279,0.774020,0.111674,0.597670,,,,0.724433,0.189753,0.698951,0.656193,0.139163,0.650892,0.706389,0.189746,0.655272,0.686741,0.138799,0.734862,0.659342,0.181861,0.698029,0.712255,0.088784,0.593274,0.773587,0.090358,0.742339,0.917542,0.082149,0.633149,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1.475000,-0.005668,0.577855,0.003942,-0.816110,0.759033,0.127898,0.658060,0.000227,0.895020,0.081044,0.582722,0.971219,0.720425,0.189602,0.699565,0.951646,0.652397,0.139387,0.650683,0.933884,0.702210,0.189558,0.655595,0.860823,0.682551,0.139322,0.735406,0.893110,0.655266,0.181978,0.698068,0.966497,0.708858,0.088953,0.593470,0.937319,0.769304,0.090458,0.743305,0.946709,0.913607,0.081898,0.635253,0.902098,0.804046,0.113556,0.697479,0.913615,0.770450,0.112474,0.598022,0.760652,0.834264,0.126540,0.607151,0.000000,0.894974,0.081115,0.582645,0.803718,0.113531,0.697373,0.770581,0.111692,0.598559,,,,0.720369,0.189778,0.699508,0.652566,0.139367,0.650886,0.702528,0.190009,0.655668,0.682472,0.139017,0.735118,0.655276,0.182008,0.697938,0.708744,0.089099,0.593638,0.769120,0.090391,0.743222,0.913797,0.082172,0.635048,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1.483333,-0.005555,0.580389,0.003745,-0.814312,0.755135,0.127902,0.658921,0.000286,0.891594,0.081038,0.584449,0.948602,0.716260,0.189618,0.700159,0.946546,0.648545,0.139373,0.650876,0.868850,0.698319,0.189553,0.656077,0.863945,0.678172,0.139348,0.735786,0.880067,0.651113,0.181984,0.698261,0.933768,0.705368,0.088923,0.594036,0.940428,0.764882,0.090500,0.744244,0.907201,0.909854,0.081916,0.637093,0.915926,0.799904,0.113584,0.698624,0.894157,0.766927,0.112456,0.598962,0.794896,0.830680,0.126535,0.608481,0.000000,0.891569,0.081219,0.584354,0.799497,0.113613,0.698509,0.767014,0.111768,0.599400,,,,0.716337,0.189600,0.699960,0.648787,0.139339,0.651341,0.698807,0.189723,0.656246,0.678008,0.139016,0.735480,0.651089,0.182180,0.698084,0.705329,0.089096,0.594196,0.764545,0.090561,0.744099,0.909956,0.082173,0.636901,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1.491667,-0.005927,0.583481,0.004494,-0.812093,0.751153,0.127953,0.659784,0.000240,0.888136,0.081084,0.586283,0.968080,0.712017,0.189640,0.700817,0.942875,0.644637,0.139526,0.650946,0.945320,0.694411,0.189656,0.656599,0.852391,0.673617,0.139350,0.736078,0.904965,0.646880,0.182065,0.698412,0.937337,0.701848,0.089112,0.594465,0.945181,0.760219,0.090417,0.745123,0.928943,0.905995,0.081869,0.639066,0.899193,0.795606,0.113538,0.699805,0.915579,0.763388,0.112585,0.599893,0.791690,0.827079,0.126596,0.609918,0.000000,0.888080,0.081166,0.586202,0.795317,0.113476,0.699642,0.763535,0.111916,0.600368,,,,0.712061,0.189797,0.700656,0.644716,0.139576,0.651144,0.694861,0.190019,0.656722,0.673455,0.139038,0.735934,0.646641,0.182121,0.698362,0.701820,0.089206,0.594661,0.760008,0.090422,0.744932,0.906264,0.082097,0.638870,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1.500000,-0.006130,0.586094,0.004546,-0.810207,0.747258,0.127992,0.660628,0.000263,0.884717,0.081165,0.587993,0.953245,0.707852,0.189659,0.701431,0.957894,0.640800,0.139557,0.651108,0.863252,0.690531,0.189691,0.657102,0.864145,0.669231,0.139351,0.736425,0.906081,0.642733,0.182078,0.698604,0.932417,0.698380,0.089171,0.594978,0.941694,0.755778,0.090423,0.746009,0.885455,0.902235,0.081932,0.640891,0.894832,0.791454,0.113566,0.700930,0.889702,0.759880,0.112649,0.600812,0.786083,0.823504,0.126663,0.611252,0.000000,0.884663,0.081294,0.587868,0.791024,0.113581,0.700832,0.759952,0.111924,0.601260,,,,0.707884,0.189683,0.701268,0.641141,0.139483,0.651529,0.690780,0.190172,0.657056,0.669118,0.139072,0.736200,0.642871,0.182282,0.698493,0.698338,0.089234,0.595198,0.755430,0.090197,0.745814,0.902389,0.082305,0.640773,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1.508333,-0.006823,0.588787,0.004393,-0.808248,0.743123,0.127911,0.661484,0.000231,0.881111,0.081291,0.589724,0.953245,0.703384,0.189500,0.702082,0.957894,0.636720,0.139378,0.651266,0.863252,0.686359,0.189556,0.657638,0.864145,0.664581,0.139120,0.736770,0.906081,0.638293,0.181855,0.698813,0.932417,0.694723,0.089103,0.595473,0.941694,0.751112,0.090270,0.746885,0.885455,0.898275,0.082025,0.642737,0.894832,0.787064,0.113491,0.702066,0.889702,0.756160,0.112637,0.601739,0.786083,0.819698,0.126705,0.612617,0.000000,0.881071,0.081287,0.589601,0.786802,0.113421,0.701945,0.756289,0.111854,0.602191,,,,0.703302,0.189692,0.702119,0.636997,0.139365,0.651679,0.686734,0.189996,0.657537,0.664421,0.138840,0.736608,0.638216,0.181918,0.698703,0.694632,0.089226,0.595581,0.750847,0.090186,0.746629,0.898478,0.082402,0.642621,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1.516667,-0.007846,0.591040,0.003849,-0.806595,0.738930,0.127712,0.662281,0.000252,0.877412,0.081446,0.591248,0.967793,0.698838,0.189178,0.702717,0.946951,0.632562,0.138972,0.651478,0.875619,0.682062,0.189245,0.658179,0.853168,0.659944,0.138684,0.737136,0.909851,0.633781,0.181405,0.699076,0.962946,0.690979,0.088873,0.595960,0.953294,0.746516,0.090000,0.747687,0.905614,0.894278,0.082161,0.644358,0.889075,0.782672,0.113340,0.703094,0.925593,0.752332,0.112525,0.602594,0.771722,0.815779,0.126712,0.613842,0.000000,0.877459,0.081545,0.591143,0.782429,0.113354,0.702954,0.752464,0.111816,0.603144,,,,0.698959,0.189242,0.702526,0.632777,0.138929,0.651939,0.682372,0.189697,0.658113,0.659668,0.138343,0.736933,0.633614,0.181472,0.699039,0.690971,0.089059,0.596125,0.746221,0.090003,0.747486,0.894447,0.082337,0.644150,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1.525000,-0.008940,0.593371,0.003425,-0.804872,0.734768,0.127565,0.663058,0.000257,0.873749,0.081656,0.592773,0.962128,0.694323,0.188902,0.703339,0.941155,0.628443,0.138634,0.651651,0.872251,0.677807,0.188993,0.658703,0.861956,0.655328,0.138289,0.737467,0.879265,0.629304,0.181008,0.699309,0.954017,0.687279,0.088718,0.596411,0.937770,0.741931,0.089758,0.748459,0.910594,0.890305,0.082336,0.645980,0.919810,0.778300,0.113225,0.704106,0.929876,0.748546,0.112480,0.603431,0.773110,0.811899,0.126774,0.615066,0.000000,0.873653,0.081885,0.592691,0.777930,0.113264,0.703978,0.748682,0.111826,0.603880,,,,0.694358,0.188911,0.703160,0.628669,0.138658,0.651993,0.678222,0.189378,0.658728,0.655226,0.137977,0.737248,0.629412,0.181152,0.699183,0.687178,0.088703,0.596622,0.741619,0.089610,0.748308,0.890365,0.082635,0.645838,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1.533333,-0.009959,0.595808,0.002491,-0.803061,0.730428,0.127450,0.663826,0.000243,0.869957,0.081950,0.594365,0.934805,0.689575,0.188657,0.703892,0.954329,0.624145,0.138243,0.651777,0.897308,0.673331,0.188729,0.659157,0.858336,0.650507,0.137922,0.737755,0.901334,0.624604,0.180593,0.699462,0.944964,0.683450,0.088514,0.596869,0.941173,0.737171,0.089615,0.749248,0.905872,0.886186,0.082643,0.647673,0.915692,0.773747,0.113203,0.705131,0.901595,0.744609,0.112435,0.604276,0.798776,0.807852,0.126891,0.616304,0.000000,0.869954,0.081951,0.594243,0.773529,0.113150,0.704915,0.744748,0.111668,0.604760,,,,0.689479,0.188906,0.703904,0.624345,0.138189,0.652242,0.673672,0.189180,0.659012,0.650365,0.137622,0.737579,0.624423,0.180635,0.699342,0.683480,0.088750,0.597028,0.736913,0.089508,0.749092,0.886382,0.082908,0.647514,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1.541667,-0.010228,0.598046,0.001516,-0.801395,0.726173,0.127290,0.664416,0.000251,0.866172,0.081997,0.595770,0.969561,0.684985,0.188450,0.704210,0.933228,0.619940,0.137880,0.651764,0.872816,0.668991,0.188461,0.659384,0.853996,0.645820,0.137667,0.737889,0.906061,0.620053,0.180263,0.699421,0.944642,0.679642,0.088221,0.597225,0.928590,0.732506,0.089528,0.749902,0.919994,0.882101,0.082758,0.649167,0.908521,0.769286,0.113152,0.705974,0.921947,0.740715,0.112260,0.604957,0.770534,0.803863,0.126840,0.617329,0.000000,0.866133,0.082035,0.595633,0.769028,0.113150,0.705795,0.740856,0.111581,0.605464,,,,0.685143,0.188452,0.704022,0.620079,0.137961,0.652193,0.669325,0.188845,0.659265,0.645582,0.137366,0.737640,0.619783,0.180343,0.699472,0.679723,0.088394,0.597419,0.732279,0.089460,0.749743,0.882285,0.083033,0.649030,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1.550000,-0.010377,0.600580,0.000951,-0.799497,0.721987,0.127302,0.665010,0.000269,0.862465,0.082126,0.597271,0.963199,0.680484,0.188436,0.704516,0.938607,0.615826,0.137778,0.651680,0.885536,0.664776,0.188413,0.659590,0.869357,0.641159,0.137626,0.737967,0.885664,0.615593,0.180181,0.699320,0.928378,0.675923,0.088159,0.597541,0.932052,0.727817,0.089581,0.750549,0.928689,0.878054,0.082925,0.650768,0.910442,0.764850,0.113225,0.706846,0.921691,0.736922,0.112263,0.605650,0.785486,0.799975,0.126913,0.618417,0.000000,0.862370,0.082154,0.597119,0.764524,0.113202,0.706656,0.737005,0.111442,0.606158,,,,0.680395,0.188623,0.704504,0.616123,0.137701,0.652074,0.665125,0.188910,0.659464,0.641043,0.137291,0.737677,0.615635,0.180257,0.699243,0.675976,0.088343,0.597790,0.727509,0.089436,0.750421,0.878170,0.083295,0.650630,,,,,,,,,,,,,,,,,,,,,,,,,,,
