Format Version,1.23,Take Name,N_55,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.18.06.689 PM,Total Frames in Take,1014,Total Exported Frames,1014,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
637,5.308333,-0.007902,0.973538,-0.012538,0.228046,-0.370863,0.130131,-0.378069,0.000198,-0.415748,0.085966,-0.228409,0.910876,-0.372157,0.190803,-0.435844,0.945913,-0.289309,0.140382,-0.447362,0.977290,-0.328434,0.191104,-0.417046,0.889430,-0.370013,0.139592,-0.487029,0.990638,-0.324422,0.182386,-0.480078,0.922759,-0.289852,0.091406,-0.366086,0.908069,-0.437680,0.091717,-0.431303,0.990856,-0.465708,0.086368,-0.253096,0.967524,-0.430611,0.115842,-0.374659,0.921575,-0.337164,0.115635,-0.326816,0.805567,-0.389259,0.130377,-0.289105,0.000000,-0.415290,0.086124,-0.227891,-0.430851,0.116042,-0.374802,-0.337477,0.114872,-0.327043,,,,-0.372125,0.190728,-0.435819,-0.289333,0.140502,-0.447424,-0.328572,0.191452,-0.416892,-0.369985,0.139529,-0.487031,-0.324304,0.182127,-0.480066,-0.289507,0.091663,-0.365967,-0.437740,0.091763,-0.431443,-0.465922,0.086381,-0.253354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,5.316667,-0.008686,0.972498,-0.012466,0.232415,-0.367379,0.129944,-0.383494,0.000196,-0.413529,0.085728,-0.234234,0.805301,-0.368257,0.190604,-0.441289,0.914655,-0.285225,0.140321,-0.452055,0.972307,-0.324705,0.190982,-0.422100,0.909256,-0.365569,0.139388,-0.492443,0.972381,-0.320114,0.182260,-0.485091,0.950305,-0.286413,0.091358,-0.370777,0.936443,-0.433651,0.091409,-0.437317,0.961880,-0.463266,0.086042,-0.259367,0.912292,-0.427131,0.115555,-0.380616,0.901363,-0.334116,0.115513,-0.331937,0.795853,-0.386571,0.130174,-0.294697,0.000000,-0.413038,0.086139,-0.233789,-0.427380,0.115794,-0.380806,-0.334448,0.114821,-0.332216,,,,-0.368156,0.190327,-0.441116,-0.285249,0.140400,-0.451981,-0.324929,0.191262,-0.422043,-0.365508,0.139344,-0.492362,-0.320012,0.182117,-0.484999,-0.286279,0.091573,-0.370799,-0.433614,0.091481,-0.437446,-0.463366,0.085896,-0.259670,,,,,,,,,,,,,,,,,,,,,,-0.381637,0.130828,-0.294057,,,,,,,,,,,,,,,,,,,,,,,,
639,5.325000,-0.008322,0.971504,-0.013759,0.236478,-0.363814,0.129814,-0.388967,0.000202,-0.411268,0.085996,-0.239999,0.837605,-0.364134,0.190340,-0.446907,0.916229,-0.281074,0.139935,-0.456859,0.949707,-0.320744,0.190711,-0.427353,0.907360,-0.361078,0.139004,-0.497919,0.972618,-0.315635,0.181839,-0.490284,0.962345,-0.283004,0.091161,-0.375483,0.908587,-0.429678,0.091232,-0.443256,0.956504,-0.460792,0.086311,-0.265550,0.902781,-0.423605,0.115501,-0.386558,0.904662,-0.331002,0.115462,-0.337100,0.765708,-0.383750,0.130270,-0.300336,0.000000,-0.410816,0.086027,-0.239533,-0.423852,0.115656,-0.386804,-0.331309,0.114660,-0.337476,,,,-0.364106,0.190072,-0.446708,-0.280968,0.140104,-0.456829,-0.320945,0.191002,-0.427241,-0.360994,0.138933,-0.497916,-0.315551,0.181722,-0.490239,-0.282811,0.091465,-0.375547,-0.429612,0.091223,-0.443417,-0.461067,0.086585,-0.265578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,5.333333,-0.008286,0.970499,-0.014713,0.240512,-0.360157,0.129540,-0.394464,0.000195,-0.408868,0.086009,-0.245818,0.846027,-0.359970,0.189963,-0.452513,0.927204,-0.276851,0.139508,-0.461683,0.962429,-0.316745,0.190352,-0.432600,0.854314,-0.356510,0.138534,-0.503406,0.963065,-0.311115,0.181365,-0.495470,0.945628,-0.279478,0.090881,-0.380238,0.921966,-0.425582,0.090887,-0.449231,0.951987,-0.458178,0.086297,-0.271782,0.895063,-0.419972,0.115255,-0.392528,0.928510,-0.327784,0.115269,-0.342300,0.782632,-0.380831,0.130164,-0.306003,0.000000,-0.408417,0.086064,-0.245403,-0.420175,0.115299,-0.392725,-0.327926,0.114422,-0.342435,,,,-0.359903,0.189743,-0.452335,-0.276814,0.139645,-0.461732,-0.317069,0.190792,-0.432397,-0.356405,0.138489,-0.503501,-0.311018,0.181172,-0.495494,-0.279337,0.091159,-0.380242,-0.425557,0.090903,-0.449421,-0.458437,0.086609,-0.271890,,,,,,,,,,,,,,,,,,,,,,-0.375919,0.129524,-0.306394,,,,,,,,,,,,,,,,,,,,,,,,
641,5.341667,-0.007904,0.969480,-0.015517,0.244551,-0.356451,0.129396,-0.399875,0.000196,-0.406446,0.086112,-0.251583,0.911187,-0.355719,0.189740,-0.458001,0.909145,-0.272576,0.139191,-0.466408,0.990676,-0.312661,0.190113,-0.437727,0.871334,-0.351885,0.138239,-0.508794,0.952096,-0.306515,0.181036,-0.500536,0.951660,-0.275932,0.090676,-0.384923,0.910364,-0.421455,0.090733,-0.455134,0.936242,-0.455536,0.086414,-0.277957,0.902435,-0.416294,0.115172,-0.398419,0.924386,-0.324529,0.115163,-0.347423,0.790125,-0.377863,0.130159,-0.311590,0.000000,-0.406207,0.086214,-0.251340,-0.416452,0.115338,-0.398617,-0.324567,0.114337,-0.347571,,,,-0.355640,0.189432,-0.457824,-0.272555,0.139212,-0.466386,-0.313023,0.190405,-0.437506,-0.351721,0.138176,-0.508717,-0.306689,0.181079,-0.500611,-0.275658,0.090899,-0.384984,-0.421331,0.090720,-0.455357,-0.455706,0.086763,-0.277997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,5.350000,-0.006838,0.968503,-0.016346,0.248371,-0.352551,0.129143,-0.405300,0.000567,-0.403821,0.086135,-0.257363,0.853174,-0.351217,0.189424,-0.463481,0.924599,-0.268129,0.138672,-0.471176,0.971829,-0.308320,0.189718,-0.442867,0.849172,-0.347101,0.137860,-0.514188,0.920394,-0.301698,0.180559,-0.505616,0.921764,-0.272244,0.090252,-0.389669,0.906099,-0.417205,0.090574,-0.461032,0.942284,-0.452700,0.086523,-0.284127,0.917535,-0.412437,0.115061,-0.404304,0.901969,-0.321080,0.114892,-0.352582,0.788276,-0.374660,0.130051,-0.317189,0.000001,-0.403406,0.086215,-0.256957,-0.412720,0.115181,-0.404548,-0.321271,0.114083,-0.352741,-0.370050,0.129601,-0.317482,-0.351184,0.189193,-0.463290,-0.268143,0.138760,-0.471245,-0.308722,0.190149,-0.442734,-0.346902,0.137854,-0.513939,-0.301539,0.180323,-0.505745,-0.272010,0.090542,-0.389708,-0.417203,0.090607,-0.461261,-0.452903,0.086759,-0.284238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,5.358333,-0.007265,0.967229,-0.016240,0.253282,-0.348699,0.128939,-0.410670,0.000167,-0.401420,0.085873,-0.263261,0.903388,-0.346839,0.189222,-0.468834,0.938714,-0.263624,0.138558,-0.475687,0.983844,-0.304154,0.189562,-0.447787,0.872104,-0.342155,0.137664,-0.519498,0.946208,-0.296887,0.180411,-0.510465,0.952662,-0.268514,0.090132,-0.394227,0.875735,-0.412745,0.090303,-0.467055,0.957914,-0.450026,0.086210,-0.290518,0.955041,-0.408577,0.114794,-0.410281,0.898651,-0.317749,0.114720,-0.357636,0.794271,-0.371701,0.129821,-0.322787,0.000000,-0.401176,0.086097,-0.263061,-0.408841,0.115090,-0.410365,-0.318011,0.114004,-0.357946,,,,-0.346746,0.189035,-0.468707,-0.263600,0.138522,-0.475735,-0.304463,0.189946,-0.447649,-0.342093,0.137467,-0.519437,-0.296760,0.180309,-0.510560,-0.268141,0.090417,-0.394065,-0.412789,0.090463,-0.467079,-0.450072,0.086092,-0.290646,,,,,,,,,,,,,,,,,,,,,,-0.367244,0.130722,-0.320402,,,,,,,,,,,,,,,,,,,,,,,,
644,5.366667,-0.006417,0.966122,-0.017010,0.257446,-0.344816,0.128907,-0.415866,0.000486,-0.398891,0.086094,-0.268875,0.853664,-0.342339,0.189126,-0.474073,0.950224,-0.259163,0.138299,-0.480154,0.979040,-0.299837,0.189407,-0.452658,0.853929,-0.337314,0.137506,-0.524642,0.895091,-0.292046,0.180178,-0.515261,0.944120,-0.264849,0.089967,-0.398690,0.909019,-0.408444,0.090332,-0.472764,0.951177,-0.447259,0.086493,-0.296552,0.900605,-0.404722,0.114874,-0.415980,0.910965,-0.314352,0.114685,-0.362551,0.778245,-0.368576,0.129923,-0.328187,0.000001,-0.398374,0.086030,-0.268608,-0.404907,0.115071,-0.416212,-0.314618,0.113905,-0.362879,-0.363916,0.130766,-0.326567,-0.342354,0.188968,-0.473953,-0.259193,0.138375,-0.480173,-0.300175,0.189840,-0.452456,-0.337143,0.137225,-0.524381,-0.291939,0.179984,-0.515292,-0.264713,0.090304,-0.398674,-0.408383,0.090427,-0.472923,-0.447471,0.086807,-0.296671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,5.375000,-0.007100,0.964831,-0.017013,0.262225,-0.340815,0.128954,-0.421018,0.000203,-0.396276,0.086109,-0.274554,0.867370,-0.337854,0.189157,-0.479220,0.960496,-0.254546,0.138453,-0.484461,0.964694,-0.295566,0.189509,-0.457385,0.873304,-0.332252,0.137528,-0.529718,0.930455,-0.287142,0.180271,-0.519906,0.956804,-0.260964,0.090139,-0.403040,0.889095,-0.403820,0.090265,-0.478528,0.940593,-0.444368,0.086427,-0.302708,0.956996,-0.400696,0.114831,-0.421720,0.886150,-0.310858,0.114795,-0.367401,0.764732,-0.365441,0.129964,-0.333579,0.000000,-0.395903,0.086225,-0.274194,-0.400985,0.115129,-0.421908,-0.311035,0.113896,-0.367616,,,,-0.337870,0.189015,-0.479153,-0.254440,0.138465,-0.484554,-0.295922,0.189840,-0.457240,-0.332155,0.137276,-0.529653,-0.286980,0.180299,-0.519959,-0.260692,0.090421,-0.402831,-0.403888,0.090359,-0.478736,-0.444483,0.086507,-0.302807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,5.383333,-0.007477,0.963577,-0.015902,0.266853,-0.336797,0.128911,-0.426167,0.000165,-0.393590,0.085694,-0.280324,0.867370,-0.333369,0.189233,-0.484219,0.960496,-0.249939,0.138662,-0.488764,0.964694,-0.291293,0.189605,-0.461981,0.873304,-0.327208,0.137712,-0.534763,0.930455,-0.282258,0.180502,-0.524436,0.956804,-0.257063,0.090178,-0.407503,0.889095,-0.399192,0.090242,-0.484353,0.940593,-0.441412,0.085997,-0.308936,0.956996,-0.396647,0.114701,-0.427469,0.886150,-0.307333,0.114690,-0.372294,0.764732,-0.362259,0.129712,-0.338965,0.000000,-0.393379,0.085956,-0.280106,-0.396635,0.114907,-0.427538,-0.307527,0.114052,-0.372447,,,,-0.333346,0.189180,-0.484193,-0.249962,0.138587,-0.488824,-0.291648,0.190005,-0.461799,-0.327033,0.137464,-0.534670,-0.282034,0.180369,-0.524560,-0.257100,0.090467,-0.407403,-0.399305,0.090451,-0.484538,-0.441334,0.085780,-0.308965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,5.391667,-0.006813,0.962079,-0.015610,0.272238,-0.333009,0.129200,-0.431231,0.000206,-0.391471,0.085899,-0.286074,0.899803,-0.328876,0.189575,-0.489184,0.984137,-0.245447,0.138930,-0.492842,0.975176,-0.287050,0.189885,-0.466476,0.858562,-0.322197,0.138096,-0.539705,0.920512,-0.277325,0.180834,-0.528834,0.927928,-0.253524,0.090376,-0.411713,0.923080,-0.394784,0.090645,-0.490149,0.924775,-0.438969,0.086274,-0.315219,0.941839,-0.392853,0.115048,-0.433216,0.945736,-0.304162,0.114902,-0.377045,0.828977,-0.359444,0.129943,-0.344319,0.000000,-0.391133,0.085915,-0.285984,-0.393232,0.115517,-0.433425,-0.304353,0.114112,-0.377374,,,,-0.328892,0.189331,-0.488967,-0.245433,0.138992,-0.492857,-0.287390,0.190231,-0.466348,-0.322078,0.137802,-0.539487,-0.277211,0.180819,-0.528813,-0.253353,0.090639,-0.411698,-0.394606,0.090554,-0.490250,-0.438982,0.086525,-0.315264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,5.400000,-0.007630,0.960790,-0.014196,0.276810,-0.328885,0.129228,-0.436202,0.000193,-0.388608,0.085446,-0.291704,0.912476,-0.324356,0.189746,-0.493975,0.918543,-0.240770,0.139318,-0.496960,0.983692,-0.282748,0.190109,-0.470872,0.874652,-0.317071,0.138401,-0.544548,0.904034,-0.272412,0.181225,-0.533156,0.970636,-0.249491,0.090557,-0.416022,0.921556,-0.390004,0.090656,-0.495789,0.943948,-0.435829,0.085770,-0.321296,0.936122,-0.388673,0.114932,-0.438786,0.840545,-0.300517,0.114876,-0.381778,0.780867,-0.356143,0.129704,-0.349542,0.000000,-0.388217,0.085639,-0.291420,-0.388937,0.115440,-0.438876,-0.300569,0.114259,-0.381933,,,,-0.324310,0.189581,-0.493876,-0.240758,0.139277,-0.496915,-0.283059,0.190420,-0.470639,-0.316846,0.138063,-0.544371,-0.272380,0.181165,-0.533385,-0.249475,0.090843,-0.415967,-0.390048,0.090754,-0.495922,-0.435881,0.085596,-0.321580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,5.408333,-0.006652,0.959501,-0.013386,0.281308,-0.324787,0.129390,-0.441168,0.000167,-0.385918,0.085378,-0.297329,0.869968,-0.319640,0.190024,-0.498766,0.950534,-0.236093,0.139495,-0.501075,0.984456,-0.278250,0.190284,-0.475273,0.875692,-0.311946,0.138777,-0.549378,0.889197,-0.267341,0.181520,-0.537477,0.940204,-0.245636,0.090573,-0.420326,0.927138,-0.385394,0.091023,-0.501407,0.957260,-0.432859,0.085826,-0.327362,0.915762,-0.384566,0.115176,-0.444342,0.855174,-0.296948,0.114885,-0.386511,0.840425,-0.352856,0.129717,-0.354766,0.000000,-0.385699,0.085457,-0.297180,-0.384456,0.115350,-0.444398,-0.296962,0.114185,-0.386699,,,,-0.319683,0.189824,-0.498594,-0.236063,0.139566,-0.501131,-0.278646,0.190516,-0.475064,-0.311722,0.138624,-0.549269,-0.267435,0.181464,-0.537546,-0.245522,0.090805,-0.420290,-0.385411,0.091065,-0.501636,-0.432991,0.086104,-0.327441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,5.416667,-0.006185,0.958253,-0.012949,0.285561,-0.320575,0.129408,-0.446062,0.000231,-0.383002,0.085267,-0.302821,0.930957,-0.314886,0.190104,-0.503544,0.933214,-0.231348,0.139533,-0.505170,0.976213,-0.273706,0.190316,-0.479685,0.873829,-0.306770,0.138910,-0.554144,0.926756,-0.262251,0.181616,-0.541799,0.967726,-0.241632,0.090526,-0.424564,0.934822,-0.380665,0.091140,-0.506880,0.941584,-0.429674,0.085773,-0.333268,0.920348,-0.380331,0.115229,-0.449782,0.946701,-0.293230,0.114828,-0.391177,0.818715,-0.349409,0.129653,-0.359913,0.000000,-0.382459,0.085453,-0.302481,-0.380485,0.115587,-0.449966,-0.293519,0.113921,-0.391532,,,,-0.314870,0.189893,-0.503402,-0.231350,0.139691,-0.505133,-0.274068,0.190530,-0.479499,-0.306581,0.138654,-0.553921,-0.262314,0.181583,-0.541654,-0.241455,0.090735,-0.424641,-0.380544,0.091106,-0.507241,-0.429878,0.086009,-0.333399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,5.425000,-0.005587,0.957007,-0.013092,0.289716,-0.316337,0.129269,-0.451183,0.000449,-0.380055,0.085185,-0.308494,0.833157,-0.310081,0.189964,-0.508608,0.936133,-0.226589,0.139301,-0.509512,0.959465,-0.269110,0.190128,-0.484391,0.885092,-0.301582,0.138765,-0.559139,0.902897,-0.257125,0.181420,-0.546404,0.959514,-0.237626,0.090298,-0.429002,0.928951,-0.375938,0.091073,-0.512524,0.904496,-0.426461,0.085745,-0.339346,0.915513,-0.376074,0.115156,-0.455424,0.892429,-0.289486,0.114654,-0.396064,0.746185,-0.345918,0.129538,-0.365287,0.000000,-0.379746,0.085282,-0.308369,-0.376213,0.115500,-0.455556,-0.289535,0.113876,-0.396237,-0.341556,0.129935,-0.363480,-0.310090,0.189798,-0.508484,-0.226839,0.139354,-0.509634,-0.269533,0.190449,-0.484218,-0.301385,0.138596,-0.559020,-0.256947,0.181387,-0.546361,-0.237469,0.090523,-0.428980,-0.375810,0.090941,-0.512698,-0.426602,0.085980,-0.339370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,5.433333,-0.005440,0.955699,-0.013693,0.293978,-0.312005,0.129019,-0.456242,0.000176,-0.377016,0.085117,-0.314082,0.913195,-0.305206,0.189650,-0.513673,0.948268,-0.221734,0.138944,-0.513778,0.928947,-0.264453,0.189819,-0.489092,0.860367,-0.296283,0.138393,-0.564073,0.928406,-0.251919,0.181040,-0.550986,0.953544,-0.233515,0.090032,-0.433319,0.931174,-0.371075,0.090788,-0.518073,0.936825,-0.423145,0.085668,-0.345347,0.931225,-0.371709,0.114931,-0.461001,0.901624,-0.285654,0.114448,-0.400870,0.800311,-0.342351,0.129393,-0.370615,0.000001,-0.376719,0.085328,-0.313877,-0.371889,0.115293,-0.461099,-0.285940,0.113728,-0.401207,,,,-0.305218,0.189496,-0.513560,-0.221738,0.139011,-0.513816,-0.264586,0.190136,-0.489071,-0.296094,0.138073,-0.563823,-0.251803,0.181099,-0.551012,-0.233437,0.090273,-0.433299,-0.371045,0.090795,-0.518238,-0.423245,0.085586,-0.345300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,5.441667,-0.005083,0.954480,-0.014925,0.297857,-0.307686,0.128903,-0.461293,0.000155,-0.373912,0.085390,-0.319574,0.876021,-0.300341,0.189402,-0.518795,0.950171,-0.216937,0.138590,-0.518112,0.990716,-0.259789,0.189572,-0.493883,0.901735,-0.291073,0.138026,-0.569011,0.927365,-0.246762,0.180644,-0.555654,0.975176,-0.229437,0.089865,-0.437647,0.938315,-0.366300,0.090615,-0.523522,0.939093,-0.419782,0.085932,-0.351215,0.912550,-0.367368,0.114882,-0.466509,0.916379,-0.281807,0.114418,-0.405677,0.813478,-0.338729,0.129500,-0.375917,0.000000,-0.373496,0.085391,-0.319303,-0.367497,0.115150,-0.466662,-0.281898,0.113690,-0.405816,,,,-0.300375,0.189239,-0.518686,-0.216910,0.138615,-0.518108,-0.260002,0.189900,-0.493918,-0.290933,0.137840,-0.568838,-0.246723,0.180724,-0.555610,-0.229415,0.090107,-0.437600,-0.366284,0.090481,-0.523724,-0.419974,0.086200,-0.351333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,5.450000,-0.005541,0.953051,-0.015934,0.302339,-0.303371,0.128725,-0.466349,0.000181,-0.370908,0.085493,-0.325164,0.839100,-0.295511,0.189101,-0.523912,0.962565,-0.212096,0.138326,-0.522333,0.989184,-0.255195,0.189343,-0.498621,0.888832,-0.285750,0.137619,-0.573926,0.925882,-0.241584,0.180285,-0.560247,0.954419,-0.225331,0.089773,-0.441883,0.930749,-0.361381,0.090275,-0.529042,0.944940,-0.416480,0.085947,-0.357236,0.939066,-0.362995,0.114666,-0.472095,0.919469,-0.278010,0.114373,-0.410460,0.799712,-0.335216,0.129495,-0.381270,0.000000,-0.370521,0.085702,-0.324695,-0.363146,0.114932,-0.472197,-0.278189,0.113612,-0.410639,,,,-0.295528,0.188969,-0.523843,-0.212092,0.138317,-0.522375,-0.255420,0.189724,-0.498581,-0.285510,0.137470,-0.573836,-0.241422,0.180268,-0.560330,-0.225337,0.090048,-0.441854,-0.361376,0.090283,-0.529262,-0.416700,0.085872,-0.357309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,5.458333,-0.006365,0.951445,-0.016398,0.307316,-0.299178,0.128734,-0.471276,0.000398,-0.368122,0.085597,-0.330743,0.849007,-0.290805,0.189042,-0.528838,0.927246,-0.207337,0.138393,-0.526318,0.982011,-0.250755,0.189378,-0.503127,0.880452,-0.280447,0.137506,-0.578676,0.914942,-0.236489,0.180256,-0.564595,0.965564,-0.221341,0.089930,-0.445943,0.929189,-0.356474,0.090113,-0.534518,0.955901,-0.413357,0.085939,-0.363290,0.918418,-0.358718,0.114580,-0.477624,0.931309,-0.274380,0.114496,-0.415106,0.781859,-0.331910,0.129574,-0.386535,0.000001,-0.367620,0.085640,-0.330410,-0.358825,0.114807,-0.477735,-0.274704,0.113753,-0.415431,-0.328366,0.129596,-0.384238,-0.290825,0.188790,-0.528694,-0.207285,0.138431,-0.526349,-0.251100,0.189710,-0.503120,-0.280222,0.137314,-0.578508,-0.236362,0.180293,-0.564554,-0.221270,0.090202,-0.445907,-0.356486,0.090115,-0.534694,-0.413568,0.086158,-0.363407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,5.466667,-0.006881,0.949961,-0.016197,0.311873,-0.294924,0.128759,-0.476112,0.000184,-0.365154,0.085522,-0.336248,0.851275,-0.286078,0.189083,-0.533586,0.936600,-0.202574,0.138539,-0.530271,0.985991,-0.246277,0.189468,-0.507494,0.854167,-0.275179,0.137564,-0.583326,0.924541,-0.231412,0.180369,-0.568823,0.977844,-0.217284,0.090053,-0.450038,0.931602,-0.351564,0.090070,-0.539901,0.960690,-0.410076,0.085810,-0.369226,0.905473,-0.354383,0.114529,-0.483030,0.927961,-0.270647,0.114548,-0.419708,0.779776,-0.328466,0.129551,-0.391687,0.000000,-0.364641,0.085590,-0.335955,-0.354451,0.114780,-0.483154,-0.270833,0.113713,-0.419919,,,,-0.286113,0.188839,-0.533527,-0.202549,0.138575,-0.530236,-0.246682,0.189851,-0.507324,-0.274963,0.137392,-0.583205,-0.231328,0.180341,-0.568835,-0.217222,0.090319,-0.450052,-0.351557,0.090057,-0.540057,-0.410295,0.086068,-0.369394,,,,,,,,,,,,,,,,,,,,,,-0.324952,0.129850,-0.388660,,,,,,,,,,,,,,,,,,,,,,,,
657,5.475000,-0.007274,0.948500,-0.016169,0.316279,-0.290576,0.128829,-0.480864,0.000197,-0.362059,0.085552,-0.341649,0.823168,-0.281253,0.189151,-0.538266,0.956830,-0.197737,0.138685,-0.534167,0.975097,-0.241696,0.189577,-0.511805,0.861484,-0.269846,0.137634,-0.587893,0.928871,-0.226255,0.180481,-0.572993,0.966058,-0.213145,0.090199,-0.454065,0.939952,-0.346586,0.090076,-0.545168,0.947920,-0.406674,0.085792,-0.375042,0.903394,-0.349955,0.114543,-0.488331,0.926579,-0.266810,0.114650,-0.424235,0.773637,-0.324900,0.129604,-0.396754,0.000000,-0.361517,0.085734,-0.341234,-0.350036,0.114795,-0.488458,-0.267028,0.113796,-0.424441,,,,-0.281253,0.188998,-0.538185,-0.197783,0.138647,-0.534247,-0.242137,0.189869,-0.511638,-0.269661,0.137436,-0.587805,-0.226148,0.180566,-0.572992,-0.213095,0.090432,-0.454032,-0.346433,0.090087,-0.545309,-0.406936,0.085943,-0.375282,,,,,,,,,,,,,,,,,,,,,,-0.321554,0.129409,-0.393570,,,,,,,,,,,,,,,,,,,,,,,,
658,5.483333,-0.007119,0.947141,-0.015419,0.320369,-0.286180,0.128885,-0.485524,0.000466,-0.358844,0.085371,-0.346996,0.800415,-0.276383,0.189298,-0.542750,0.925966,-0.192887,0.138854,-0.538010,0.988420,-0.237055,0.189697,-0.515949,0.825813,-0.264531,0.137861,-0.592357,0.894897,-0.221085,0.180700,-0.577016,0.944309,-0.208969,0.090240,-0.458118,0.944627,-0.341621,0.090213,-0.550368,0.920366,-0.403170,0.085647,-0.380772,0.895849,-0.345487,0.114592,-0.493523,0.935225,-0.262897,0.114627,-0.428714,0.791763,-0.321227,0.129520,-0.401712,0.000001,-0.358272,0.085647,-0.346513,-0.345518,0.114758,-0.493720,-0.262951,0.113847,-0.429001,-0.317641,0.129594,-0.398925,-0.276531,0.189119,-0.542567,-0.192925,0.138866,-0.538035,-0.237698,0.189882,-0.515753,-0.264294,0.137619,-0.592108,-0.220870,0.180757,-0.576993,-0.208996,0.090453,-0.458170,-0.341541,0.090302,-0.550663,-0.403369,0.085843,-0.381081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,5.491667,-0.007075,0.945630,-0.014389,0.324849,-0.281703,0.128924,-0.490236,0.000404,-0.355640,0.085080,-0.352488,0.940531,-0.271412,0.189458,-0.547247,0.936154,-0.187927,0.139065,-0.541820,0.996818,-0.232340,0.189832,-0.520075,0.836700,-0.259054,0.138129,-0.596842,0.927921,-0.215786,0.180969,-0.581006,0.980875,-0.204726,0.090280,-0.462180,0.939196,-0.336501,0.090341,-0.555677,0.960377,-0.399645,0.085392,-0.386680,0.901760,-0.340922,0.114603,-0.498824,0.962078,-0.258947,0.114569,-0.433238,0.809719,-0.317541,0.129366,-0.406758,0.000001,-0.355404,0.085097,-0.352511,-0.340857,0.114739,-0.498839,-0.258928,0.113851,-0.433489,-0.313944,0.129725,-0.403913,-0.271457,0.189278,-0.547072,-0.187934,0.139064,-0.541831,-0.232798,0.190280,-0.519949,-0.258981,0.137879,-0.596720,-0.215722,0.180940,-0.580975,-0.204636,0.090505,-0.462170,-0.336454,0.090317,-0.555827,-0.399767,0.085763,-0.386721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
