Format Version,1.23,Take Name,BW_70,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-26 05.14.26.239 PM,Total Frames in Take,583,Total Exported Frames,583,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
283,2.358333,,,,,,,,,,,,,,,,,,,,,-0.011057,-0.345292,0.006713,-0.938406,0.404725,0.128583,0.320668,0.000167,0.285335,0.084705,0.219752,0.992725,0.457755,0.189444,0.343126,0.910171,0.436121,0.137699,0.423083,0.979811,0.423229,0.188966,0.375881,0.925814,0.504417,0.138362,0.364581,0.936563,0.479643,0.180376,0.404320,0.961805,0.362113,0.088490,0.389826,0.908769,0.480359,0.091439,0.279754,0.978969,0.327726,0.086007,0.183601,0.938579,0.425298,0.115270,0.264230,0.959148,0.344471,0.113375,0.331199,0.902839,0.330238,0.128859,0.268661,0.000000,0.285354,0.084699,0.219773,0.425452,0.115310,0.264189,0.344643,0.113028,0.331233,,,,0.457524,0.189336,0.342873,0.436191,0.137739,0.423082,0.423102,0.189165,0.376061,0.504246,0.138233,0.364445,0.479731,0.180309,0.404426,0.362150,0.088767,0.390060,0.480314,0.091379,0.279791,0.327761,0.086169,0.183419,,,,,,,,,,,,,,,,,,
284,2.366667,,,,,,,,,,,,,,,,,,,,,-0.009900,-0.344436,0.007344,-0.938729,0.394498,0.128624,0.308708,0.000191,0.275272,0.084529,0.207693,0.976372,0.447512,0.189523,0.331102,0.892435,0.425713,0.137997,0.411155,0.939129,0.412928,0.189145,0.363795,0.937312,0.494115,0.138479,0.352775,0.930952,0.469287,0.180607,0.392358,0.974832,0.351745,0.088730,0.377894,0.910657,0.470190,0.091343,0.268028,0.951237,0.317728,0.085719,0.171614,0.930013,0.415168,0.115155,0.252343,0.948351,0.334219,0.113468,0.319170,0.875725,0.320105,0.128794,0.256567,0.000000,0.275301,0.084589,0.207760,0.415368,0.115199,0.252367,0.334478,0.113052,0.319254,,,,0.447250,0.189302,0.330842,0.425876,0.137975,0.410975,0.412790,0.189331,0.363892,0.493902,0.138362,0.352643,0.469201,0.180625,0.392409,0.351776,0.089030,0.378085,0.470184,0.091259,0.268203,0.317751,0.085973,0.171497,,,,,,,,,,,,,,,,,,
285,2.375000,,,,,,,,,,,,,,,,,,,,,-0.009670,-0.343975,0.008138,-0.938894,0.384366,0.128692,0.296893,0.000195,0.265178,0.084657,0.195808,0.971834,0.437440,0.189542,0.319278,0.920747,0.415495,0.138125,0.399361,0.971236,0.402824,0.189243,0.351939,0.894928,0.483954,0.138457,0.341046,0.935056,0.459144,0.180658,0.380565,0.944150,0.341494,0.088924,0.366078,0.899461,0.460047,0.091270,0.256323,0.958958,0.307670,0.085755,0.159769,0.924414,0.405071,0.115140,0.240562,0.987106,0.324057,0.113627,0.307313,0.884537,0.310023,0.128910,0.244681,0.000000,0.265166,0.084580,0.195726,0.405115,0.115128,0.240536,0.324202,0.113194,0.307379,,,,0.437199,0.189467,0.319086,0.415610,0.138123,0.399374,0.402647,0.189603,0.352065,0.483870,0.138233,0.340946,0.459295,0.180616,0.380723,0.341648,0.089270,0.366213,0.459946,0.091224,0.256444,0.307676,0.085962,0.159549,,,,,,,,,,,,,,,,,,
286,2.383333,,,,,,,,,,,,,,,,,,,,,-0.008759,-0.343010,0.008830,-0.939250,0.374045,0.128828,0.284914,0.000196,0.255032,0.084651,0.183684,0.971834,0.427116,0.189691,0.307272,0.920747,0.404973,0.138465,0.387424,0.971236,0.392433,0.189487,0.339863,0.894928,0.473550,0.138622,0.329247,0.935056,0.448689,0.180927,0.368622,0.944150,0.331005,0.089242,0.354099,0.899461,0.449783,0.091264,0.244580,0.958958,0.297598,0.085640,0.147729,0.924414,0.394855,0.115137,0.228654,0.987106,0.313705,0.113827,0.295244,0.884537,0.299808,0.128981,0.232550,0.000000,0.255081,0.084515,0.183680,0.394998,0.115144,0.228717,0.313819,0.113496,0.295293,,,,0.426837,0.189566,0.306995,0.405067,0.138510,0.387475,0.392337,0.189753,0.339982,0.473372,0.138461,0.329063,0.448757,0.180808,0.368786,0.331175,0.089576,0.354199,0.449720,0.091206,0.244699,0.297574,0.085918,0.147528,,,,,,,,,,,,,,,,,,
287,2.391667,,,,,,,,,,,,,,,,,,,,,-0.008561,-0.342286,0.008597,-0.939518,0.363687,0.129033,0.273008,0.000198,0.244855,0.084765,0.171604,0.964082,0.416689,0.189931,0.295434,0.897003,0.394451,0.138711,0.375563,0.970902,0.381955,0.189715,0.327971,0.923311,0.463118,0.138894,0.317493,0.924453,0.438172,0.181194,0.356819,0.946530,0.320563,0.089438,0.342136,0.902879,0.439508,0.091503,0.232800,0.963394,0.287477,0.085770,0.135715,0.913952,0.384592,0.115341,0.216784,0.961010,0.303339,0.114001,0.283249,0.911562,0.289531,0.129132,0.220530,0.000000,0.244855,0.084738,0.171648,0.384800,0.115418,0.216847,0.303541,0.113692,0.283337,,,,0.416591,0.189708,0.295178,0.394419,0.138682,0.375424,0.381874,0.189946,0.328069,0.462949,0.138755,0.317317,0.438001,0.181235,0.356753,0.320706,0.089585,0.342394,0.439487,0.091413,0.233012,0.287496,0.086092,0.135591,,,,,,,,,,,,,,,,,,
288,2.400000,,,,,,,,,,,,,,,,,,,,,-0.009023,-0.341633,0.008225,-0.939754,0.353365,0.129204,0.261247,0.000185,0.234692,0.085004,0.159628,0.987127,0.406312,0.190097,0.283815,0.911620,0.383982,0.138781,0.363856,0.963563,0.371533,0.189832,0.316303,0.934222,0.452729,0.139053,0.305882,0.930025,0.427713,0.181300,0.345220,0.952985,0.310159,0.089517,0.330270,0.917475,0.429256,0.091747,0.221104,0.942074,0.277364,0.086065,0.123800,0.913566,0.374354,0.115582,0.205037,0.942468,0.293009,0.114138,0.271387,0.905286,0.279283,0.129333,0.208665,0.000000,0.234692,0.084911,0.159602,0.374482,0.115520,0.205103,0.293041,0.113880,0.271335,,,,0.406095,0.189937,0.283556,0.384164,0.138744,0.363907,0.371403,0.190145,0.316377,0.452654,0.138954,0.305841,0.427789,0.181168,0.345430,0.310293,0.089828,0.330400,0.429172,0.091811,0.221155,0.277316,0.086218,0.123595,,,,,,,,,,,,,,,,,,
289,2.408333,,,,,,,,,,,,,,,,,,,,,-0.008560,-0.340984,0.007828,-0.939998,0.342898,0.129494,0.249263,0.000176,0.224412,0.085106,0.147506,0.975805,0.395749,0.190456,0.271866,0.906460,0.373362,0.139165,0.351908,0.951638,0.360926,0.190175,0.304307,0.913339,0.442189,0.139475,0.294029,0.967299,0.417073,0.181719,0.333307,0.935034,0.299637,0.089803,0.318250,0.909192,0.418884,0.092092,0.209248,0.970787,0.267132,0.086190,0.111737,0.934986,0.363979,0.115860,0.193090,0.960729,0.282543,0.114370,0.259328,0.933709,0.268888,0.129512,0.196578,0.000000,0.224477,0.085040,0.147517,0.364052,0.115848,0.193237,0.282734,0.114086,0.259294,,,,0.395553,0.190326,0.271586,0.373492,0.139195,0.351807,0.360783,0.190395,0.304421,0.442060,0.139399,0.293836,0.417003,0.181579,0.333463,0.299774,0.090077,0.318453,0.418817,0.092002,0.209368,0.267141,0.086462,0.111594,,,,,,,,,,,,,,,,,,
290,2.416667,,,,,,,,,,,,,,,,,,,,,-0.008167,-0.340497,0.007604,-0.940180,0.332429,0.129757,0.237291,0.000194,0.214080,0.085228,0.135438,0.976788,0.385215,0.190769,0.259912,0.908605,0.362780,0.139511,0.339962,0.957961,0.350359,0.190483,0.292317,0.928491,0.431668,0.139833,0.282154,0.938893,0.406482,0.182084,0.321380,0.944705,0.289124,0.090078,0.306257,0.908251,0.408482,0.092384,0.197377,0.958988,0.256836,0.086320,0.099712,0.923203,0.353578,0.116104,0.181148,0.958746,0.272075,0.114598,0.247302,0.914022,0.258474,0.129694,0.184529,0.000000,0.214062,0.085284,0.135512,0.353660,0.115959,0.181372,0.272301,0.114290,0.247196,,,,0.385084,0.190595,0.259728,0.362799,0.139607,0.339873,0.350250,0.190704,0.292376,0.431427,0.139688,0.281987,0.406368,0.182055,0.321356,0.289370,0.090206,0.306516,0.408490,0.092385,0.197507,0.256867,0.086618,0.099535,,,,,,,,,,,,,,,,,,
291,2.425000,,,,,,,,,,,,,,,,,,,,,-0.008349,-0.340010,0.007748,-0.940353,0.322049,0.129885,0.225378,0.000195,0.203788,0.085427,0.123393,0.976385,0.374836,0.190870,0.248069,0.928587,0.352298,0.139602,0.328083,0.966974,0.339946,0.190591,0.280437,0.936914,0.421245,0.139910,0.270346,0.918402,0.396036,0.182162,0.309556,0.970054,0.278657,0.090207,0.294290,0.905083,0.398129,0.092490,0.185534,0.967357,0.246581,0.086509,0.087711,0.912840,0.343250,0.116236,0.169254,0.930186,0.261678,0.114747,0.235324,0.900866,0.248149,0.129863,0.172540,0.000000,0.203758,0.085327,0.123398,0.343253,0.116103,0.169458,0.261843,0.114494,0.235159,,,,0.374716,0.190766,0.247898,0.352438,0.139519,0.328070,0.339750,0.190904,0.280531,0.421088,0.139731,0.270191,0.396115,0.182141,0.309715,0.278792,0.090498,0.294526,0.398103,0.092551,0.185587,0.246587,0.086717,0.087465,,,,,,,,,,,,,,,,,,
292,2.433333,,,,,,,,,,,,,,,,,,,,,-0.008782,-0.339406,0.007713,-0.940567,0.311628,0.130006,0.213343,0.000167,0.193488,0.085660,0.111168,0.974010,0.364400,0.190961,0.236152,0.941573,0.341747,0.139632,0.316094,0.958966,0.329468,0.190663,0.268475,0.904604,0.410768,0.139971,0.258447,0.928900,0.385519,0.182196,0.297660,0.955453,0.268138,0.090282,0.282166,0.900443,0.387750,0.092627,0.173566,0.978916,0.236328,0.086763,0.075543,0.919424,0.332899,0.116399,0.157235,0.939097,0.251241,0.114875,0.223198,0.913993,0.237796,0.130046,0.160409,0.000000,0.193523,0.085627,0.111175,0.332925,0.116353,0.157422,0.251465,0.114573,0.223141,,,,0.364263,0.190890,0.235920,0.341878,0.139635,0.316073,0.329281,0.190796,0.268493,0.410576,0.139831,0.258241,0.385438,0.182127,0.297725,0.268273,0.090561,0.282432,0.387757,0.092578,0.173676,0.236365,0.087057,0.075404,,,,,,,,,,,,,,,,,,
293,2.441667,,,,,,,,,,,,,,,,,,,,,-0.009429,-0.338750,0.007975,-0.940795,0.301242,0.130071,0.201305,0.000170,0.183203,0.085941,0.098920,0.993741,0.354039,0.190953,0.224250,0.943189,0.331226,0.139563,0.304108,0.963100,0.319062,0.190655,0.256524,0.933546,0.400328,0.139897,0.246558,0.922057,0.375064,0.182106,0.285778,0.984007,0.257618,0.090317,0.270027,0.890792,0.377384,0.092661,0.161596,0.967850,0.226093,0.087040,0.063356,0.911137,0.322578,0.116502,0.145213,0.936456,0.240827,0.114987,0.211060,0.917927,0.227484,0.130234,0.148269,0.000000,0.183178,0.085948,0.098920,0.322612,0.116348,0.145412,0.240986,0.114709,0.210987,,,,0.353934,0.190864,0.224069,0.331331,0.139575,0.304005,0.318890,0.190850,0.256576,0.400124,0.139767,0.246362,0.375031,0.182055,0.285799,0.257785,0.090501,0.270386,0.377360,0.092689,0.161719,0.226190,0.087314,0.063152,,,,,,,,,,,,,,,,,,
294,2.450000,,,,,,,,,,,,,,,,,,,,,-0.010514,-0.337996,0.008299,-0.941052,0.290913,0.130053,0.189255,0.000208,0.172979,0.086268,0.086602,0.994210,0.343756,0.190821,0.212394,0.916331,0.320745,0.139319,0.292123,0.955003,0.308726,0.190512,0.244612,0.924567,0.389940,0.139662,0.234684,0.925324,0.364670,0.181834,0.273940,0.956911,0.247126,0.090234,0.257835,0.878788,0.367068,0.092611,0.149600,0.967977,0.215927,0.087372,0.051108,0.915623,0.312320,0.116555,0.133173,0.953982,0.230462,0.115032,0.198886,0.850860,0.217240,0.130412,0.136101,0.000000,0.172987,0.086261,0.086622,0.312256,0.116498,0.133335,0.230721,0.114537,0.198677,,,,0.343570,0.190710,0.212139,0.320912,0.139293,0.292060,0.308631,0.190784,0.244700,0.389711,0.139500,0.234581,0.364705,0.181819,0.274108,0.247266,0.090589,0.258134,0.367023,0.092610,0.149720,0.215938,0.087619,0.050879,,,,,,,,,,,,,,,,,,
295,2.458333,,,,,,,,,,,,,,,,,,,,,-0.011203,-0.337130,0.008992,-0.941349,0.280565,0.130114,0.177132,0.000201,0.162740,0.086622,0.074228,0.982259,0.333473,0.190769,0.200417,0.923524,0.310225,0.139244,0.280062,0.969220,0.298384,0.190497,0.232570,0.899987,0.379525,0.139510,0.222750,0.930294,0.354258,0.181696,0.261994,0.956800,0.236581,0.090318,0.245600,0.892554,0.356725,0.092568,0.137586,0.979269,0.205755,0.087679,0.038814,0.910216,0.302050,0.116624,0.121078,0.940948,0.220069,0.115194,0.186641,0.831495,0.206990,0.130647,0.123844,0.000000,0.162742,0.086651,0.074293,0.302026,0.116471,0.121256,0.220351,0.114641,0.186378,,,,0.333425,0.190540,0.200221,0.310330,0.139304,0.280082,0.298203,0.190851,0.232610,0.379353,0.139425,0.222548,0.354241,0.181661,0.262162,0.236668,0.090596,0.245916,0.356666,0.092593,0.137639,0.205781,0.087988,0.038634,,,,,,,,,,,,,,,,,,
296,2.466667,,,,,,,,,,,,,,,,,,,,,-0.011749,-0.336317,0.010027,-0.941622,0.270154,0.130179,0.164970,0.000191,0.152404,0.086994,0.061852,0.992400,0.323164,0.190704,0.188364,0.921201,0.299660,0.139208,0.267953,0.965200,0.288020,0.190503,0.220457,0.921115,0.369059,0.139331,0.210759,0.920204,0.343823,0.181563,0.249973,0.968852,0.225961,0.090465,0.233350,0.877846,0.346294,0.092468,0.125542,0.987046,0.195482,0.087961,0.026511,0.919930,0.291704,0.116656,0.108948,0.972477,0.209608,0.115397,0.174371,0.871208,0.196672,0.130900,0.111557,0.000000,0.152374,0.086997,0.061849,0.291729,0.116611,0.109046,0.209801,0.114935,0.174252,,,,0.323006,0.190546,0.188141,0.299776,0.139263,0.267898,0.287853,0.190740,0.220582,0.368866,0.139133,0.210598,0.343831,0.181564,0.250097,0.226099,0.090790,0.233688,0.346287,0.092451,0.125590,0.195558,0.088220,0.026339,,,,,,,,,,,,,,,,,,
297,2.475000,,,,,,,,,,,,,,,,,,,,,-0.012521,-0.335071,0.010683,-0.942049,0.259783,0.130178,0.152811,0.000200,0.142228,0.087302,0.049342,0.986218,0.312839,0.190585,0.176404,0.932949,0.289034,0.139054,0.255881,0.962905,0.277610,0.190416,0.208405,0.914789,0.358582,0.139109,0.198870,0.940713,0.333319,0.181348,0.238058,0.952512,0.215340,0.090476,0.221036,0.856790,0.335960,0.092370,0.113547,0.960460,0.185401,0.088227,0.014115,0.924859,0.281456,0.116671,0.096834,0.971935,0.199186,0.115494,0.162038,0.832317,0.186443,0.131082,0.099206,0.000000,0.142225,0.087327,0.049391,0.281481,0.116599,0.096916,0.199493,0.114945,0.161806,,,,0.312662,0.190473,0.176237,0.289142,0.138986,0.255806,0.277442,0.190700,0.208488,0.358434,0.139046,0.198695,0.333328,0.181238,0.238213,0.215457,0.090932,0.221362,0.335903,0.092349,0.113693,0.185387,0.088457,0.013922,,,,,,,,,,,,,,,,,,
298,2.483333,,,,,,,,,,,,,,,,,,,,,-0.012998,-0.333928,0.010910,-0.942446,0.249311,0.130167,0.140624,0.000205,0.131974,0.087456,0.036839,0.982664,0.302355,0.190517,0.164388,0.924149,0.278318,0.138948,0.243770,0.962671,0.267049,0.190352,0.196303,0.911099,0.348005,0.138990,0.186928,0.935640,0.322679,0.181220,0.226085,0.953402,0.204672,0.090451,0.208712,0.875595,0.325553,0.092329,0.101518,0.964024,0.175233,0.088373,0.001718,0.922723,0.271109,0.116684,0.084689,0.967292,0.188681,0.115524,0.149694,0.851941,0.176101,0.131166,0.086841,0.000000,0.131929,0.087492,0.036877,0.271102,0.116651,0.084816,0.188924,0.115016,0.149510,,,,0.302237,0.190340,0.164172,0.278429,0.138888,0.243689,0.266853,0.190630,0.196408,0.347854,0.138894,0.186742,0.322727,0.181221,0.226265,0.204790,0.090823,0.209020,0.325504,0.092310,0.101651,0.175279,0.088578,0.001492,,,,,,,,,,,,,,,,,,
299,2.491667,,,,,,,,,,,,,,,,,,,,,-0.013260,-0.333118,0.010751,-0.942731,0.238770,0.130225,0.128375,0.000200,0.121618,0.087560,0.024364,0.983888,0.291767,0.190567,0.152266,0.908047,0.267599,0.138949,0.231577,0.943322,0.256406,0.190380,0.184120,0.922700,0.337384,0.139031,0.174855,0.949895,0.311985,0.181237,0.213993,0.972610,0.194018,0.090464,0.196364,0.884324,0.315084,0.092417,0.089379,0.960089,0.164937,0.088502,-0.010682,0.899814,0.260667,0.116776,0.072471,0.943842,0.178126,0.115570,0.137332,0.841344,0.165654,0.131246,0.074467,0.000000,0.121652,0.087568,0.024418,0.260695,0.116684,0.072674,0.178386,0.115026,0.137133,,,,0.291548,0.190386,0.152033,0.267811,0.139017,0.231617,0.256172,0.190577,0.184167,0.337248,0.138931,0.174747,0.312047,0.181155,0.214031,0.194082,0.090848,0.196614,0.315039,0.092443,0.089530,0.164907,0.088819,-0.010925,,,,,,,,,,,,,,,,,,
300,2.500000,,,,,,,,,,,,,,,,,,,,,-0.013529,-0.331887,0.010286,-0.943166,0.228206,0.130323,0.116083,0.000223,0.111356,0.087660,0.011731,0.983888,0.281099,0.190682,0.140160,0.908047,0.256757,0.138986,0.219367,0.943322,0.245654,0.190446,0.171921,0.922700,0.326691,0.139160,0.162829,0.949895,0.301161,0.181317,0.201932,0.972610,0.183302,0.090479,0.183923,0.884324,0.304648,0.092598,0.077258,0.960089,0.154767,0.088659,-0.023200,0.899814,0.250258,0.116932,0.060226,0.943842,0.167548,0.115620,0.124869,0.841344,0.155231,0.131337,0.061984,0.000000,0.111302,0.087665,0.011782,0.250371,0.116770,0.060467,0.167881,0.115073,0.124598,,,,0.280921,0.190460,0.139968,0.256862,0.138992,0.219315,0.245424,0.190701,0.172030,0.326529,0.139073,0.162635,0.301152,0.181230,0.201963,0.183357,0.090922,0.184287,0.304681,0.092661,0.077337,0.154760,0.088995,-0.023367,,,,,,,,,,,,,,,,,,
301,2.508333,,,,,,,,,,,,,,,,,,,,,-0.013790,-0.331240,0.009591,-0.943397,0.217618,0.130493,0.103812,0.000182,0.100963,0.087797,-0.000743,0.981382,0.270409,0.190889,0.128020,0.914229,0.246015,0.139092,0.207144,0.970744,0.234920,0.190584,0.159730,0.909854,0.316027,0.139397,0.150704,0.933389,0.290396,0.181489,0.189811,0.976802,0.172664,0.090536,0.171552,0.856148,0.294157,0.092890,0.065059,0.973440,0.144421,0.088876,-0.035612,0.906123,0.239763,0.117179,0.047973,0.922016,0.156965,0.115714,0.112500,0.826171,0.144717,0.131476,0.049612,0.000000,0.100894,0.087781,-0.000650,0.239822,0.117097,0.048145,0.157238,0.115201,0.112301,,,,0.270241,0.190872,0.127792,0.246135,0.138948,0.207109,0.234755,0.190751,0.159789,0.315958,0.139326,0.150611,0.290413,0.181406,0.189904,0.172632,0.091030,0.171897,0.294183,0.092922,0.065117,0.144430,0.089109,-0.035878,,,,,,,,,,,,,,,,,,
302,2.516667,,,,,,,,,,,,,,,,,,,,,-0.014168,-0.330846,0.008654,-0.943539,0.206964,0.130721,0.091447,0.000223,0.090464,0.087987,-0.013266,0.970761,0.259643,0.191165,0.115780,0.929172,0.235258,0.139226,0.194814,0.952260,0.224127,0.190764,0.147459,0.939316,0.305319,0.139712,0.138436,0.966130,0.279590,0.181713,0.177577,0.968547,0.162012,0.090606,0.159095,0.849043,0.283593,0.093285,0.052711,0.982264,0.133951,0.089179,-0.048096,0.911732,0.229178,0.117515,0.035610,0.950330,0.146326,0.115839,0.100062,0.846637,0.134109,0.131665,0.037184,0.000000,0.090318,0.087945,-0.013276,0.229283,0.117424,0.035746,0.146664,0.115202,0.099873,,,,0.259482,0.191094,0.115546,0.235466,0.139146,0.194756,0.223907,0.191042,0.147640,0.305222,0.139626,0.138287,0.279552,0.181568,0.177695,0.162012,0.091199,0.159409,0.283613,0.093295,0.052829,0.133942,0.089451,-0.048323,,,,,,,,,,,,,,,,,,
303,2.525000,,,,,,,,,,,,,,,,,,,,,-0.013584,-0.330424,0.007580,-0.943704,0.196349,0.130986,0.079023,0.000188,0.080049,0.087930,-0.025781,0.961837,0.248860,0.191566,0.103380,0.926705,0.224526,0.139600,0.182413,0.942411,0.213315,0.191092,0.135026,0.900503,0.294638,0.140231,0.126099,0.950661,0.268772,0.182187,0.165199,0.952156,0.151431,0.090790,0.146645,0.832269,0.273103,0.093718,0.040373,0.969933,0.123565,0.089212,-0.060571,0.911313,0.218646,0.117811,0.023212,0.951492,0.135738,0.115961,0.087587,0.813765,0.123542,0.131733,0.024692,0.000000,0.080064,0.087725,-0.025748,0.218685,0.117710,0.023381,0.135982,0.115560,0.087503,,,,0.248663,0.191363,0.103113,0.224705,0.139378,0.182379,0.213103,0.191221,0.135133,0.294570,0.140174,0.125964,0.268795,0.182114,0.165320,0.151356,0.091476,0.146895,0.273134,0.093830,0.040385,0.123587,0.089548,-0.060743,,,,,,,,,,,,,,,,,,
304,2.533333,,,,,,,,,,,,,,,,,,,,,-0.013053,-0.330771,0.006068,-0.943601,0.185793,0.131170,0.066435,0.000220,0.069560,0.087741,-0.038289,0.947923,0.238126,0.191918,0.090757,0.902822,0.214014,0.139875,0.169806,0.928259,0.202605,0.191330,0.122427,0.932387,0.284085,0.140731,0.113443,0.959511,0.258111,0.182603,0.152561,0.964273,0.141051,0.090830,0.134088,0.816483,0.262640,0.094149,0.027732,0.971022,0.113047,0.089163,-0.073109,0.905413,0.208094,0.118067,0.010608,0.949810,0.125237,0.115950,0.075042,0.880839,0.112947,0.131683,0.012155,0.000000,0.069465,0.087656,-0.038178,0.208147,0.117964,0.010819,0.125581,0.115246,0.074821,,,,0.238021,0.191951,0.090516,0.214211,0.139665,0.169741,0.202387,0.191502,0.122620,0.284006,0.140653,0.113242,0.258069,0.182464,0.152713,0.140948,0.091643,0.134275,0.262659,0.094195,0.027808,0.113073,0.089427,-0.073308,,,,,,,,,,,,,,,,,,
305,2.541667,,,,,,,,,,,,,,,,,,,,,-0.012381,-0.330996,0.004625,-0.943540,0.175317,0.131252,0.053780,0.000174,0.059176,0.087422,-0.050880,0.957821,0.227467,0.192173,0.078060,0.934022,0.203555,0.140078,0.157136,0.926360,0.191962,0.191482,0.109747,0.915615,0.273598,0.141139,0.100743,0.942511,0.247509,0.182940,0.139859,0.947534,0.130732,0.090791,0.121465,0.789922,0.252264,0.094463,0.015055,0.977413,0.102644,0.088971,-0.085719,0.917058,0.197635,0.118202,-0.002052,0.940105,0.114813,0.115843,0.062418,0.796349,0.102446,0.131517,-0.000468,0.000000,0.059093,0.087437,-0.050815,0.197612,0.118115,-0.001816,0.115097,0.115292,0.062219,,,,0.227426,0.192107,0.077794,0.203685,0.140125,0.157104,0.191833,0.191671,0.109806,0.273443,0.141029,0.100686,0.247431,0.182888,0.139935,0.130836,0.091111,0.121517,0.252270,0.094467,0.015209,0.102631,0.089260,-0.085811,,,,,,,,,,,,,,,,,,
306,2.550000,,,,,,,,,,,,,,,,,,,,,-0.011442,-0.331109,0.003560,-0.943517,0.164810,0.131368,0.041039,0.000196,0.048764,0.087121,-0.063550,0.973378,0.216805,0.192452,0.065243,0.930787,0.193047,0.140378,0.144379,0.964698,0.181309,0.191702,0.096937,0.940957,0.263075,0.141564,0.087970,0.950250,0.236884,0.183338,0.127047,0.969808,0.120347,0.090862,0.108776,0.914787,0.241846,0.094741,0.002336,0.961398,0.092220,0.088747,-0.098400,0.924013,0.187151,0.118317,-0.014784,0.936872,0.104349,0.115809,0.049705,0.837366,0.091928,0.131384,-0.013195,0.000000,0.048654,0.087139,-0.063527,0.187162,0.118134,-0.014490,0.104553,0.115335,0.049495,,,,0.216635,0.192367,0.064982,0.193257,0.140358,0.144376,0.181120,0.192008,0.097022,0.262941,0.141514,0.087916,0.236970,0.183319,0.127153,0.120430,0.091122,0.108782,0.241886,0.094705,0.002494,0.092190,0.089030,-0.098545,,,,,,,,,,,,,,,,,,
307,2.558333,,,,,,,,,,,,,,,,,,,,,-0.010579,-0.331161,0.003178,-0.943510,0.154344,0.131483,0.028187,0.000214,0.038345,0.086942,-0.076329,0.971445,0.206263,0.192668,0.052302,0.919296,0.182580,0.140672,0.131512,0.947250,0.170770,0.191915,0.084001,0.907510,0.252600,0.141871,0.075094,0.961646,0.226359,0.183665,0.114117,0.965353,0.109940,0.091013,0.095985,0.931792,0.231424,0.094902,-0.010472,0.958356,0.081795,0.088577,-0.111185,0.920217,0.176697,0.118385,-0.027620,0.913322,0.093904,0.115858,0.036882,0.860849,0.081456,0.131330,-0.026039,0.000000,0.038323,0.086963,-0.076229,0.176756,0.118249,-0.027283,0.094188,0.115393,0.036702,,,,0.206085,0.192484,0.052084,0.182663,0.140681,0.131403,0.170597,0.192184,0.084050,0.252441,0.141806,0.074972,0.226370,0.183631,0.114126,0.110096,0.091276,0.096122,0.231451,0.094879,-0.010234,0.081705,0.088920,-0.111427,,,,0.073847,0.128477,-0.031865,,,,,,,,,,,,
