Format Version,1.23,Take Name,BW_50,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-26 05.12.41.403 PM,Total Frames in Take,1067,Total Exported Frames,1067,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
520,4.333333,,,,,,,,,,,,,,,,,,,,,-0.002856,-0.416621,0.000049,-0.909076,0.726387,0.128476,0.833921,0.000178,0.593820,0.081315,0.752895,0.935785,0.781008,0.190548,0.847494,0.943426,0.772946,0.139264,0.930220,0.946990,0.751938,0.189777,0.885169,0.903054,0.831424,0.140574,0.861913,0.972739,0.812209,0.182541,0.904664,0.939835,0.695709,0.088337,0.909112,0.931305,0.795570,0.092312,0.782154,0.951979,0.630124,0.083020,0.710649,0.932319,0.738314,0.114949,0.775096,0.895752,0.668781,0.112264,0.853705,0.990000,0.644808,0.126814,0.793981,0.000000,0.593859,0.081086,0.753005,0.738464,0.115126,0.774749,0.668761,0.112296,0.853691,0.780961,0.190360,0.847378,0.773123,0.139207,0.930120,0.751664,0.189977,0.885359,0.831369,0.140484,0.861885,0.812268,0.182467,0.904885,0.695807,0.088566,0.909227,0.795602,0.092213,0.782315,0.629963,0.083121,0.710455,,,,,,,,,,,,,,,,,,
521,4.341667,,,,,,,,,,,,,,,,,,,,,-0.002939,-0.416389,-0.000244,-0.909182,0.720381,0.128438,0.828851,0.000149,0.587877,0.081248,0.747739,0.960068,0.774966,0.190530,0.842477,0.938961,0.766885,0.139210,0.925179,0.962385,0.745876,0.189731,0.880137,0.904795,0.825397,0.140573,0.856901,0.960888,0.806141,0.182515,0.899660,0.988576,0.689682,0.088255,0.904011,0.940618,0.789606,0.092326,0.777105,0.951524,0.624201,0.082986,0.705512,0.953835,0.732343,0.114939,0.770027,0.932955,0.662772,0.112192,0.848599,0.981907,0.638822,0.126754,0.788869,0.000000,0.587854,0.081141,0.747856,0.732479,0.115046,0.769822,0.662800,0.112177,0.848664,0.774942,0.190288,0.842451,0.767002,0.139151,0.925105,0.745593,0.189892,0.880334,0.825300,0.140493,0.856808,0.806155,0.182500,0.899701,0.689736,0.088485,0.904029,0.789752,0.092269,0.777219,0.624131,0.083061,0.705358,,,,,,,,,,,,,,,,,,
522,4.350000,,,,,,,,,,,,,,,,,,,,,-0.002020,-0.415870,0.000570,-0.909422,0.714324,0.128392,0.823746,0.000172,0.581878,0.081106,0.742594,0.928877,0.768938,0.190476,0.837287,0.949018,0.760726,0.139357,0.920101,0.906604,0.739805,0.189787,0.874916,0.902682,0.819317,0.140517,0.851887,0.963277,0.800043,0.182573,0.894524,0.960810,0.683511,0.088407,0.898965,0.844505,0.783582,0.092108,0.772163,0.971239,0.618252,0.082719,0.700404,0.966936,0.726343,0.114746,0.764967,0.908643,0.656680,0.112233,0.843466,0.954958,0.632810,0.126672,0.783675,0.000000,0.581932,0.080876,0.742753,0.726543,0.114904,0.764705,0.656815,0.112128,0.843525,0.768841,0.190308,0.837224,0.760912,0.139089,0.919918,0.739529,0.189853,0.875182,0.819209,0.140448,0.851815,0.800148,0.182484,0.894598,0.683316,0.088996,0.899009,0.783619,0.092169,0.772254,0.618212,0.082773,0.700290,,,,,,,,,,,,,,,,,,
523,4.358333,,,,,,,,,,,,,,,,,,,,,-0.001794,-0.415607,0.000580,-0.909542,0.708332,0.128395,0.818678,0.000162,0.575941,0.081053,0.737469,0.925244,0.762928,0.190494,0.832225,0.979873,0.754677,0.139408,0.915055,0.915338,0.733773,0.189816,0.869837,0.913271,0.813306,0.140550,0.846875,0.965410,0.794001,0.182620,0.889484,0.943129,0.677482,0.088437,0.893896,0.857572,0.777626,0.092102,0.767151,0.967693,0.612339,0.082654,0.695300,0.941672,0.720388,0.114726,0.759912,0.919974,0.650680,0.112235,0.838372,0.967725,0.626841,0.126645,0.778561,0.000000,0.575947,0.080782,0.737596,0.720519,0.114848,0.759646,0.650739,0.112167,0.838465,0.762888,0.190544,0.832176,0.754872,0.139143,0.914977,0.733538,0.189870,0.870086,0.813291,0.140507,0.846744,0.794095,0.182506,0.889656,0.677320,0.088983,0.893886,0.777698,0.092059,0.767250,0.612234,0.082686,0.695094,,,,,,,,,,,,,,,,,,
524,4.366667,,,,,,,,,,,,,,,,,,,,,-0.001546,-0.415597,0.000456,-0.909547,0.702265,0.128442,0.813590,0.000175,0.569896,0.081014,0.732395,0.925549,0.756834,0.190569,0.827117,0.937082,0.748602,0.139509,0.909964,0.928208,0.727678,0.189891,0.864728,0.890959,0.807233,0.140652,0.841785,0.964363,0.787908,0.182729,0.884378,0.994179,0.671430,0.088497,0.888821,0.892652,0.771576,0.092161,0.762077,0.934491,0.606294,0.082616,0.690225,0.936672,0.714328,0.114758,0.754829,0.897880,0.644619,0.112264,0.833288,0.958640,0.620776,0.126643,0.773471,0.000000,0.570010,0.080777,0.732534,0.714443,0.114980,0.754506,0.644746,0.112208,0.833379,0.756741,0.190370,0.826995,0.748768,0.139355,0.909786,0.727412,0.189919,0.865072,0.807167,0.140578,0.841682,0.787897,0.182744,0.884392,0.671354,0.088910,0.888906,0.771635,0.092018,0.762289,0.606228,0.082800,0.690064,,,,,,,,,,,,,,,,,,
525,4.375000,,,,,,,,,,,,,,,,,,,,,-0.001872,-0.415610,0.000040,-0.909541,0.696264,0.128490,0.808560,0.000160,0.563917,0.081074,0.727324,0.927674,0.750803,0.190631,0.822143,0.935236,0.742599,0.139488,0.904943,0.926593,0.721649,0.189903,0.859755,0.903546,0.801227,0.140724,0.836763,0.963154,0.781883,0.182752,0.879397,0.963563,0.665451,0.088459,0.883754,0.865176,0.765591,0.092290,0.757011,0.957169,0.600312,0.082733,0.685155,0.965342,0.708332,0.114867,0.749785,0.918726,0.638627,0.112265,0.828244,0.979146,0.614775,0.126688,0.768442,0.000000,0.563964,0.080816,0.727446,0.708427,0.115025,0.749518,0.638665,0.112248,0.828316,0.750749,0.190392,0.822059,0.742814,0.139310,0.904853,0.721372,0.189977,0.860014,0.801191,0.140619,0.836667,0.781943,0.182650,0.879482,0.665278,0.088966,0.883818,0.765709,0.092399,0.757071,0.600278,0.082784,0.685030,,,,,,,,,,,,,,,,,,
526,4.383333,,,,,,,,,,,,,,,,,,,,,-0.002263,-0.415489,0.000079,-0.909595,0.690234,0.128642,0.803551,0.000145,0.557889,0.081334,0.722248,0.927674,0.744794,0.190753,0.817192,0.935236,0.736548,0.139557,0.899954,0.926593,0.715630,0.190011,0.854795,0.903546,0.795195,0.140816,0.831791,0.963154,0.775856,0.182822,0.874448,0.963563,0.659385,0.088573,0.878710,0.865176,0.759561,0.092450,0.751997,0.957169,0.594297,0.083008,0.680090,0.965342,0.702312,0.115054,0.744771,0.918726,0.632585,0.112427,0.823210,0.979146,0.608755,0.126900,0.763411,0.000000,0.557986,0.081097,0.722385,0.702448,0.115205,0.744478,0.632612,0.112362,0.823236,0.744761,0.190634,0.817114,0.736787,0.139397,0.899899,0.715398,0.190031,0.855093,0.795121,0.140827,0.831682,0.775949,0.182755,0.874529,0.659203,0.089012,0.878791,0.759564,0.092399,0.752098,0.594220,0.083085,0.679901,,,,,,,,,,,,,,,,,,
527,4.391667,,,,,,,,,,,,,,,,,,,,,-0.002199,-0.415626,-0.000286,-0.909533,0.684199,0.128721,0.798464,0.000142,0.551864,0.081333,0.717192,0.927523,0.738719,0.190868,0.812100,0.963585,0.730534,0.139651,0.894856,0.926657,0.709566,0.190099,0.849712,0.905534,0.789159,0.140965,0.826675,0.966932,0.769803,0.182950,0.869346,0.964729,0.653402,0.088616,0.873625,0.879448,0.753536,0.092589,0.746882,0.971560,0.588258,0.083041,0.675023,0.945432,0.696270,0.115153,0.739678,0.910890,0.626568,0.112461,0.818137,0.981196,0.602709,0.126929,0.758348,0.000000,0.551930,0.081089,0.717255,0.696455,0.115278,0.739456,0.626659,0.112403,0.818215,0.738598,0.190801,0.812094,0.730703,0.139440,0.894731,0.709317,0.190098,0.850016,0.789111,0.140889,0.826525,0.769870,0.182891,0.869301,0.653215,0.089117,0.873794,0.753652,0.092562,0.746965,0.588170,0.083157,0.674872,,,,,,,,,,,,,,,,,,
528,4.400000,,,,,,,,,,,,,,,,,,,,,-0.002287,-0.415549,0.000627,-0.909568,0.678153,0.128743,0.793394,0.000178,0.545749,0.081535,0.712128,0.934807,0.732778,0.190803,0.807001,0.965562,0.724491,0.139650,0.889786,0.925450,0.703618,0.190107,0.844609,0.901743,0.783130,0.140821,0.821614,0.956382,0.763839,0.182865,0.864257,0.975199,0.647273,0.088735,0.868573,0.859747,0.747436,0.092459,0.741844,0.963702,0.582153,0.083155,0.669964,0.947488,0.690209,0.115118,0.734617,0.921212,0.620490,0.112594,0.813066,0.966806,0.596666,0.127067,0.753265,0.000000,0.545819,0.081294,0.712247,0.690393,0.115276,0.734371,0.620561,0.112489,0.813087,0.732657,0.190669,0.806879,0.724769,0.139409,0.889682,0.703355,0.190173,0.844850,0.783032,0.140737,0.821468,0.763847,0.182832,0.864430,0.647198,0.089283,0.868702,0.747486,0.092397,0.741982,0.582048,0.083285,0.669763,,,,,,,,,,,,,,,,,,
529,4.408333,,,,,,,,,,,,,,,,,,,,,-0.002364,-0.415779,0.000918,-0.909462,0.672145,0.128705,0.788286,0.000171,0.539672,0.081568,0.707092,0.930538,0.726814,0.190735,0.801860,0.945583,0.718538,0.139595,0.884654,0.904231,0.697673,0.190059,0.839482,0.909299,0.777143,0.140725,0.816452,0.951301,0.757900,0.182784,0.859100,0.955748,0.641280,0.088724,0.863486,0.858166,0.741380,0.092375,0.736706,0.960254,0.576056,0.083162,0.664910,0.934535,0.684164,0.115068,0.729505,0.913657,0.614483,0.112593,0.807990,0.967810,0.590637,0.127074,0.748199,0.000000,0.539731,0.081335,0.707104,0.684298,0.115265,0.729221,0.614612,0.112490,0.808055,0.726720,0.190659,0.801726,0.718700,0.139379,0.884604,0.697410,0.190103,0.839744,0.777057,0.140686,0.816335,0.757965,0.182660,0.859202,0.641217,0.089260,0.863743,0.741445,0.092296,0.736767,0.575949,0.083252,0.664735,,,,,,,,,,,,,,,,,,
530,4.416667,,,,,,,,,,,,,,,,,,,,,-0.002316,-0.416128,0.000756,-0.909303,0.666096,0.128603,0.783093,0.000148,0.533577,0.081425,0.701998,0.939986,0.720754,0.190650,0.796628,0.955109,0.712559,0.139503,0.879426,0.931364,0.691642,0.189963,0.834273,0.906570,0.771112,0.140656,0.811179,0.962420,0.751886,0.182706,0.853844,0.956667,0.635302,0.088607,0.858314,0.850503,0.735304,0.092299,0.731458,0.970224,0.569927,0.083033,0.659788,0.944068,0.678074,0.114972,0.724302,0.907254,0.608454,0.112470,0.802840,0.955790,0.584558,0.126946,0.743068,0.000000,0.533685,0.081095,0.702068,0.678208,0.115200,0.724027,0.608491,0.112442,0.802921,0.720625,0.190602,0.796611,0.712730,0.139218,0.879304,0.691484,0.190057,0.834345,0.771055,0.140521,0.811062,0.751891,0.182598,0.853918,0.635242,0.089082,0.858557,0.735363,0.092286,0.731637,0.569820,0.083182,0.659600,,,,,,,,,,,,,,,,,,
531,4.425000,,,,,,,,,,,,,,,,,,,,,-0.002789,-0.416094,0.001125,-0.909317,0.660052,0.128440,0.777949,0.000174,0.527488,0.081448,0.696819,0.911437,0.714775,0.190422,0.791522,0.965223,0.706520,0.139238,0.874291,0.911431,0.685659,0.189745,0.829164,0.950591,0.765078,0.140366,0.806050,0.953100,0.745895,0.182414,0.848736,0.967141,0.629210,0.088436,0.853146,0.865723,0.729225,0.092091,0.726299,0.952532,0.563843,0.083041,0.654612,0.934288,0.672020,0.114829,0.719151,0.904700,0.602392,0.112358,0.797683,0.976764,0.578515,0.126892,0.737917,0.000000,0.527583,0.081238,0.696921,0.672169,0.114970,0.718844,0.602414,0.112275,0.797719,0.714635,0.190284,0.791390,0.706679,0.139086,0.874273,0.685362,0.189783,0.829462,0.764978,0.140289,0.805938,0.745986,0.182271,0.848776,0.629193,0.088965,0.853406,0.729306,0.092070,0.726335,0.563799,0.083156,0.654411,,,,,,,,,,,,,,,,,,
532,4.433333,,,,,,,,,,,,,,,,,,,,,-0.002855,-0.416036,0.001411,-0.909343,0.654008,0.128226,0.772724,0.000157,0.521428,0.081301,0.691582,0.936932,0.708765,0.190177,0.786296,0.940883,0.700470,0.139008,0.869070,0.944588,0.679645,0.189522,0.823935,0.894387,0.759038,0.140095,0.800836,0.957841,0.739873,0.182158,0.843515,0.956386,0.623134,0.088248,0.847921,0.852588,0.723167,0.091831,0.721086,0.977147,0.557789,0.082868,0.649380,0.940868,0.665976,0.114601,0.713929,0.907524,0.596336,0.112179,0.792453,0.976923,0.572475,0.126720,0.732682,0.000000,0.521498,0.081017,0.691637,0.666122,0.114817,0.713646,0.596386,0.112095,0.792514,0.708625,0.190125,0.786190,0.700653,0.138789,0.868985,0.679483,0.189628,0.824043,0.758941,0.140063,0.800760,0.739942,0.181983,0.843649,0.623097,0.088701,0.848214,0.723175,0.091768,0.721216,0.557698,0.083002,0.649151,,,,,,,,,,,,,,,,,,
533,4.441667,,,,,,,,,,,,,,,,,,,,,-0.002801,-0.415622,0.001962,-0.909531,0.647993,0.128023,0.767466,0.000165,0.515441,0.081180,0.686230,0.923468,0.702797,0.189930,0.781054,0.937727,0.694378,0.138815,0.863849,0.935044,0.673642,0.189323,0.818666,0.941694,0.753008,0.139807,0.795667,0.942950,0.733845,0.181912,0.838305,0.969444,0.617012,0.088117,0.842658,0.862186,0.717163,0.091533,0.715911,0.967461,0.551842,0.082688,0.644060,0.928615,0.660000,0.114354,0.708690,0.908331,0.590288,0.112042,0.787151,0.971265,0.566495,0.126573,0.727351,0.000000,0.515533,0.080898,0.686308,0.660180,0.114536,0.708428,0.590359,0.111957,0.787180,0.702664,0.189730,0.780988,0.694597,0.138679,0.863813,0.673440,0.189384,0.818767,0.752882,0.139659,0.795547,0.733839,0.181849,0.838409,0.616927,0.088579,0.842946,0.717275,0.091553,0.715975,0.551720,0.082876,0.643883,,,,,,,,,,,,,,,,,,
534,4.450000,,,,,,,,,,,,,,,,,,,,,-0.002791,-0.415203,0.002773,-0.909720,0.641948,0.127843,0.762236,0.000155,0.509402,0.081138,0.680912,0.932678,0.696831,0.189679,0.775831,0.961680,0.688261,0.138634,0.858654,0.934660,0.667640,0.189141,0.813417,0.928364,0.746955,0.139492,0.790525,0.969738,0.727815,0.181656,0.833116,0.947781,0.610840,0.088035,0.837427,0.875380,0.711112,0.091216,0.710770,0.967896,0.545844,0.082564,0.638774,0.935538,0.653990,0.114116,0.703481,0.901826,0.584202,0.111961,0.781880,0.958800,0.560485,0.126485,0.722048,0.000000,0.509482,0.080892,0.680985,0.654118,0.114308,0.703164,0.584257,0.111845,0.781983,0.696703,0.189606,0.775788,0.688437,0.138467,0.858557,0.667384,0.189249,0.813488,0.746890,0.139396,0.790491,0.727926,0.181516,0.833225,0.610818,0.088481,0.837649,0.711108,0.091178,0.710893,0.545768,0.082695,0.638565,,,,,,,,,,,,,,,,,,
535,4.458333,,,,,,,,,,,,,,,,,,,,,-0.002787,-0.415016,0.003150,-0.909804,0.635858,0.127787,0.757000,0.000170,0.503314,0.081147,0.675637,0.932391,0.690778,0.189590,0.770597,0.930187,0.682139,0.138578,0.853433,0.946453,0.661571,0.189084,0.808172,0.937815,0.740862,0.139374,0.785328,0.956445,0.721733,0.181564,0.827898,0.944560,0.604693,0.088025,0.832191,0.874982,0.705018,0.091096,0.705574,0.958314,0.539774,0.082534,0.633514,0.933745,0.647914,0.114033,0.698254,0.893726,0.578093,0.111951,0.776625,0.988510,0.554411,0.126472,0.716779,0.000000,0.503392,0.080902,0.675721,0.648098,0.114259,0.697944,0.578092,0.111906,0.776633,0.690598,0.189380,0.770556,0.682304,0.138442,0.853442,0.661339,0.189146,0.808235,0.740758,0.139378,0.785188,0.721859,0.181406,0.827989,0.604702,0.088434,0.832479,0.705052,0.091042,0.705728,0.539695,0.082681,0.633308,,,,,,,,,,,,,,,,,,
536,4.466667,,,,,,,,,,,,,,,,,,,,,-0.002438,-0.415125,0.003330,-0.909755,0.629719,0.127792,0.751680,0.000168,0.497153,0.081092,0.670385,0.945614,0.684644,0.189603,0.765215,0.938216,0.676023,0.138656,0.848093,0.923356,0.655447,0.189128,0.802797,0.927436,0.734729,0.139397,0.779973,0.954913,0.715613,0.181621,0.822514,0.960350,0.598570,0.088089,0.826909,0.881255,0.698864,0.091057,0.700266,0.956263,0.533602,0.082445,0.628252,0.940354,0.641760,0.113991,0.692941,0.896539,0.571958,0.111973,0.771331,0.974320,0.548261,0.126448,0.711479,0.000000,0.497201,0.080884,0.670426,0.641961,0.114189,0.692639,0.572011,0.111930,0.771408,0.684494,0.189415,0.765156,0.676239,0.138441,0.848055,0.655242,0.189298,0.802913,0.734663,0.139350,0.779812,0.715566,0.181515,0.822623,0.598586,0.088489,0.827165,0.698873,0.090980,0.700422,0.533526,0.082559,0.628057,,,,,,,,,,,,,,,,,,
537,4.475000,,,,,,,,,,,,,,,,,,,,,-0.001852,-0.414868,0.003484,-0.909873,0.623604,0.127883,0.746417,0.000174,0.491093,0.081059,0.665103,0.934312,0.678509,0.189721,0.759909,0.941780,0.669852,0.138872,0.842843,0.926876,0.649290,0.189285,0.797475,0.913277,0.728596,0.139543,0.774755,0.955517,0.709447,0.181814,0.817235,0.957644,0.592421,0.088264,0.821676,0.882680,0.692786,0.091101,0.695085,0.969777,0.527566,0.082368,0.622989,0.931622,0.635681,0.114014,0.687701,0.906702,0.565835,0.112076,0.766054,0.976076,0.542170,0.126474,0.706172,0.000000,0.491134,0.080825,0.665216,0.635878,0.114151,0.687416,0.565891,0.112023,0.766111,0.678333,0.189661,0.759769,0.670051,0.138658,0.842837,0.649017,0.189457,0.797602,0.728496,0.139398,0.774730,0.709519,0.181667,0.817279,0.592410,0.088668,0.821914,0.692852,0.091100,0.695187,0.527495,0.082508,0.622765,,,,,,,,,,,,,,,,,,
538,4.483333,,,,,,,,,,,,,,,,,,,,,-0.001937,-0.414535,0.003476,-0.910025,0.617420,0.127998,0.741181,0.000167,0.484966,0.081194,0.659764,0.936414,0.672318,0.189831,0.754724,0.952169,0.663598,0.138969,0.837643,0.935966,0.643073,0.189391,0.792268,0.936117,0.722392,0.139648,0.769598,0.954650,0.703214,0.181913,0.812071,0.969512,0.586179,0.088369,0.816412,0.865862,0.686638,0.091221,0.689895,0.953096,0.521470,0.082509,0.617676,0.923560,0.629539,0.114138,0.682473,0.900438,0.559636,0.112191,0.760774,0.953651,0.536015,0.126600,0.700877,0.000000,0.485048,0.080973,0.659857,0.629732,0.114308,0.682169,0.559762,0.112103,0.760879,0.672167,0.189715,0.754735,0.663713,0.138811,0.837478,0.642833,0.189440,0.792343,0.722296,0.139599,0.769453,0.703220,0.181808,0.812132,0.586158,0.088784,0.816751,0.686690,0.091116,0.690042,0.521404,0.082716,0.617462,,,,,,,,,,,,,,,,,,
539,4.491667,,,,,,,,,,,,,,,,,,,,,-0.002040,-0.414403,0.003507,-0.910084,0.611265,0.128084,0.735989,0.000176,0.478828,0.081312,0.654526,0.949242,0.666168,0.189907,0.749557,0.924251,0.657416,0.139033,0.832466,0.926161,0.636911,0.189465,0.787094,0.946129,0.716230,0.139714,0.764439,0.945655,0.697046,0.181976,0.806913,0.955539,0.579997,0.088447,0.811205,0.883388,0.680492,0.091305,0.684717,0.968238,0.515344,0.082628,0.612450,0.950970,0.623399,0.114231,0.677282,0.896591,0.553473,0.112282,0.755563,0.987581,0.529871,0.126704,0.695661,0.000000,0.478874,0.081137,0.654619,0.623595,0.114422,0.676972,0.553460,0.112244,0.755593,0.665989,0.189688,0.749449,0.657619,0.138818,0.832472,0.636723,0.189563,0.787128,0.716112,0.139622,0.764281,0.697068,0.181961,0.807089,0.579991,0.088814,0.811493,0.680556,0.091288,0.684825,0.515318,0.082742,0.612292,,,,,,,,,,,,,,,,,,
540,4.500000,,,,,,,,,,,,,,,,,,,,,-0.002553,-0.414200,0.004045,-0.910173,0.605097,0.128217,0.730819,0.000155,0.472630,0.081672,0.649274,0.933777,0.660081,0.189957,0.744441,0.959781,0.651221,0.139055,0.827321,0.959250,0.630807,0.189538,0.781964,0.924059,0.710066,0.139687,0.759320,0.966717,0.690922,0.181954,0.801806,0.968432,0.573740,0.088588,0.806001,0.880044,0.674295,0.091366,0.679559,0.959355,0.509167,0.082957,0.607214,0.924256,0.617238,0.114377,0.672110,0.893019,0.547274,0.112487,0.750359,0.964616,0.523719,0.126972,0.690454,0.000000,0.472685,0.081428,0.649362,0.617410,0.114573,0.671772,0.547351,0.112385,0.750419,0.660013,0.189829,0.744371,0.651339,0.138943,0.827321,0.630531,0.189609,0.782071,0.710028,0.139604,0.759223,0.690947,0.181837,0.801845,0.573733,0.088976,0.806284,0.674345,0.091316,0.679705,0.509057,0.083138,0.606998,,,,,,,,,,,,,,,,,,
541,4.508333,,,,,,,,,,,,,,,,,,,,,-0.002703,-0.414112,0.004438,-0.910211,0.598915,0.128302,0.725642,0.000175,0.466425,0.081863,0.644074,0.933777,0.653948,0.189996,0.739272,0.959781,0.645030,0.139106,0.822153,0.959250,0.624667,0.189603,0.776789,0.924059,0.703889,0.139685,0.754163,0.966717,0.684772,0.181971,0.796643,0.968432,0.567511,0.088703,0.800820,0.880044,0.668092,0.091390,0.674398,0.959355,0.502971,0.083115,0.602021,0.924256,0.611056,0.114448,0.666937,0.893019,0.541076,0.112622,0.745172,0.964616,0.517544,0.127123,0.685261,0.000000,0.466549,0.081571,0.644118,0.611165,0.114668,0.666612,0.541117,0.112540,0.745233,0.653819,0.189750,0.739248,0.645190,0.138987,0.822110,0.624411,0.189752,0.776869,0.703856,0.139591,0.754041,0.684874,0.181892,0.796777,0.567547,0.089113,0.801117,0.668046,0.091341,0.674549,0.502863,0.083299,0.601768,,,,,,,,,,,,,,,,,,
542,4.516667,,,,,,,,,,,,,,,,,,,,,-0.002722,-0.413652,0.004923,-0.910417,0.592697,0.128401,0.720414,0.000168,0.460248,0.082051,0.638730,0.919873,0.647772,0.190051,0.734076,0.930304,0.638724,0.139199,0.816967,0.948985,0.618452,0.189698,0.771564,0.923279,0.697652,0.139700,0.749036,0.960782,0.678531,0.182019,0.791481,0.953547,0.561181,0.088858,0.795575,0.873252,0.661892,0.091408,0.669253,0.958602,0.496837,0.083254,0.596713,0.917280,0.604884,0.114514,0.661726,0.898145,0.534823,0.112780,0.739891,0.972505,0.511366,0.127280,0.679952,0.000000,0.460288,0.081845,0.638811,0.605071,0.114719,0.661394,0.534857,0.112664,0.739960,0.647627,0.190010,0.733929,0.638842,0.139096,0.817006,0.618231,0.189795,0.771641,0.697570,0.139546,0.748907,0.678592,0.181883,0.791613,0.561202,0.089215,0.795833,0.661972,0.091364,0.669399,0.496744,0.083393,0.596519,,,,,,,,,,,,,,,,,,
543,4.525000,,,,,,,,,,,,,,,,,,,,,-0.002341,-0.413134,0.005328,-0.910652,0.586434,0.128414,0.715156,0.000145,0.454057,0.082035,0.633371,0.943940,0.641519,0.190055,0.728817,0.947501,0.632356,0.139293,0.811750,0.959653,0.612157,0.189753,0.766272,0.936629,0.691361,0.139698,0.743886,0.945911,0.672210,0.182069,0.786266,0.950340,0.554816,0.088963,0.790323,0.889940,0.655671,0.091339,0.664112,0.956889,0.490695,0.083180,0.591394,0.935846,0.598681,0.114461,0.656497,0.891849,0.528532,0.112837,0.734585,0.965269,0.505148,0.127285,0.674603,0.000000,0.454143,0.081812,0.633435,0.598866,0.114626,0.656207,0.528536,0.112768,0.734612,0.641388,0.190004,0.728678,0.632520,0.139118,0.811730,0.611959,0.189823,0.766397,0.691292,0.139690,0.743761,0.672231,0.181984,0.786321,0.554824,0.089270,0.790643,0.655678,0.091196,0.664300,0.490619,0.083393,0.591188,,,,,,,,,,,,,,,,,,
544,4.533333,,,,,,,,,,,,,,,,,,,,,-0.002180,-0.412227,0.005350,-0.911063,0.580176,0.128304,0.709960,0.000180,0.447967,0.081886,0.627927,0.938209,0.635228,0.189954,0.723711,0.950602,0.625905,0.139218,0.806642,0.939950,0.605792,0.189662,0.761108,0.938914,0.685045,0.139607,0.738895,0.964239,0.665805,0.181990,0.781223,0.974001,0.548413,0.088874,0.785077,0.889147,0.649519,0.091218,0.659066,0.940948,0.484688,0.083020,0.586023,0.923348,0.592542,0.114333,0.651330,0.904803,0.522237,0.112728,0.729279,0.981431,0.498971,0.127154,0.669246,0.000000,0.448035,0.081639,0.627982,0.592695,0.114528,0.651013,0.522278,0.112630,0.729423,0.635053,0.189816,0.723615,0.626035,0.139090,0.806644,0.605585,0.189830,0.761159,0.684936,0.139409,0.738780,0.665852,0.181841,0.781341,0.548438,0.089297,0.785349,0.649615,0.091239,0.659153,0.484620,0.083171,0.585820,,,,,,,,,,,,,,,,,,
545,4.541667,,,,,,,,,,,,,,,,,,,,,-0.002969,-0.411601,0.005487,-0.911343,0.573902,0.128175,0.704762,0.000165,0.441765,0.081985,0.622485,0.934346,0.628991,0.189758,0.718670,0.939210,0.619508,0.138921,0.801521,0.954630,0.599503,0.189443,0.756025,0.932067,0.678742,0.139346,0.733856,0.936599,0.659482,0.181691,0.776213,0.951101,0.542000,0.088675,0.779782,0.874079,0.643282,0.091095,0.653915,0.967196,0.478545,0.083141,0.580634,0.934674,0.586336,0.114271,0.646130,0.899345,0.515923,0.112627,0.723980,0.955215,0.492753,0.127153,0.663935,0.000000,0.441843,0.081816,0.622600,0.586522,0.114370,0.645817,0.515940,0.112562,0.723993,0.628766,0.189617,0.718544,0.619682,0.138775,0.801536,0.599305,0.189536,0.756182,0.678642,0.139303,0.733724,0.659529,0.181614,0.776305,0.542021,0.089036,0.780041,0.643324,0.091012,0.654042,0.478500,0.083313,0.580427,,,,,,,,,,,,,,,,,,
