Format Version,1.23,Take Name,BW_45,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-26 05.12.04.790 PM,Total Frames in Take,1098,Total Exported Frames,1098,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
646,5.383333,,,,,,,,,,,,,,,,,,,,,0.003430,-0.388458,0.005499,-0.921444,0.022490,0.131886,-0.107265,0.000660,-0.105101,0.083995,-0.195529,0.972421,0.076504,0.193932,-0.091348,0.910676,0.063104,0.144029,-0.008469,0.957597,0.045170,0.193897,-0.055524,0.915475,0.125672,0.143979,-0.073064,0.936881,0.104092,0.186716,-0.032247,0.966112,-0.012962,0.093102,-0.033475,0.934146,0.094527,0.094589,-0.154100,0.948069,-0.066263,0.084858,-0.235486,0.906710,0.037934,0.117356,-0.165024,0.921410,-0.036308,0.116246,-0.090806,0.926071,-0.056491,0.129931,-0.152114,0.000000,-0.105249,0.084219,-0.195429,0.037993,0.117070,-0.164693,-0.036091,0.115832,-0.090986,-0.059731,0.130094,-0.153889,0.076374,0.193882,-0.091651,0.063185,0.144142,-0.008492,0.045036,0.194218,-0.055399,0.125617,0.143906,-0.073206,0.103973,0.186783,-0.032195,-0.012753,0.093016,-0.033590,0.094592,0.094496,-0.153796,-0.066277,0.085132,-0.235617,,,,,,,,,,,,,,,,-0.089335,0.086443,-0.171945,,,,-0.042527,0.087617,-0.220475,-0.074932,0.089051,-0.185265,,,,,,,,,,,,,,,,,,
647,5.391667,,,,,,,,,,,,,,,,,,,,,0.004325,-0.388424,0.006121,-0.921450,0.018107,0.131973,-0.111545,0.000558,-0.109499,0.083951,-0.199715,0.928185,0.072148,0.194028,-0.095756,0.916500,0.058720,0.144308,-0.012772,0.964723,0.040812,0.194084,-0.059934,0.907675,0.121292,0.144092,-0.077363,0.957832,0.099729,0.186926,-0.036639,0.963399,-0.017367,0.093362,-0.037674,0.936673,0.090130,0.094543,-0.158295,0.918810,-0.070659,0.084712,-0.239670,0.923947,0.033548,0.117313,-0.169271,0.889733,-0.040699,0.116395,-0.095056,0.874814,-0.060872,0.129958,-0.156394,0.075524,-0.109658,0.084104,-0.199675,0.033575,0.117187,-0.168960,-0.040499,0.115958,-0.095284,-0.063697,0.129930,-0.157654,0.072060,0.193938,-0.095890,0.058795,0.144408,-0.012807,0.040639,0.194263,-0.059856,0.121224,0.144011,-0.077482,0.099723,0.186896,-0.036645,-0.017146,0.093512,-0.037660,0.090194,0.094543,-0.158061,-0.070623,0.084896,-0.239770,,,,,,,,,,,,,,,,-0.093480,0.086543,-0.176458,-0.055025,0.050878,-0.096271,-0.046986,0.087421,-0.224558,-0.079133,0.088780,-0.189921,,,,,,,,,,,,,,,,,,
648,5.400000,,,,,,,,,,,,,,,,,,,,,0.004688,-0.388324,0.005932,-0.921492,0.013705,0.131978,-0.115877,0.000510,-0.113853,0.083830,-0.204049,0.944084,0.067703,0.194076,-0.100109,0.953990,0.054289,0.144391,-0.017103,0.967621,0.036360,0.194131,-0.064294,0.934631,0.116875,0.144181,-0.081680,0.960299,0.095276,0.187022,-0.040983,0.992225,-0.021760,0.093384,-0.041993,0.933330,0.085761,0.094570,-0.162593,0.939226,-0.075005,0.084594,-0.243996,0.946914,0.029167,0.117298,-0.173593,0.915730,-0.045095,0.116372,-0.099392,0.867143,-0.065264,0.129890,-0.160742,0.226789,-0.114002,0.084044,-0.203992,0.029235,0.117118,-0.173237,-0.044873,0.116035,-0.099535,-0.067760,0.129913,-0.161773,0.067504,0.194015,-0.100297,0.054483,0.144523,-0.017115,0.036276,0.194312,-0.064213,0.116872,0.144165,-0.081738,0.095355,0.187072,-0.040923,-0.021516,0.093334,-0.042123,0.085882,0.094461,-0.162246,-0.074978,0.084768,-0.244151,,,,,,,,,,,,,,,,-0.097822,0.086417,-0.180826,-0.059375,0.050887,-0.100624,-0.051224,0.087283,-0.228753,-0.084185,0.089865,-0.192789,,,,,,,,,,,,,,,,,,
649,5.408333,,,,,,,,,,,,,,,,,,,,,0.005213,-0.387852,0.005769,-0.921689,0.009227,0.132062,-0.120155,0.000440,-0.118207,0.083748,-0.208415,0.933330,0.063164,0.194211,-0.104385,0.929925,0.049702,0.144587,-0.021350,0.941400,0.031785,0.194274,-0.068602,0.946044,0.112353,0.144367,-0.085864,0.984944,0.090683,0.187227,-0.045225,0.972380,-0.026286,0.093505,-0.046275,0.929763,0.081358,0.094665,-0.166766,0.904224,-0.079319,0.084506,-0.248324,0.941494,0.024758,0.117344,-0.177842,0.898807,-0.049579,0.116427,-0.103717,0.892900,-0.069694,0.129879,-0.165098,0.324755,-0.118276,0.083935,-0.208333,0.024899,0.117132,-0.177492,-0.049335,0.115988,-0.103937,-0.071810,0.129970,-0.165650,0.063188,0.194157,-0.104596,0.049854,0.144751,-0.021362,0.031701,0.194612,-0.068421,0.112379,0.144250,-0.085933,0.090707,0.187269,-0.045189,-0.026022,0.093421,-0.046420,0.081475,0.094603,-0.166443,-0.079265,0.084704,-0.248403,,,,,,,,,,,,,,,,-0.102103,0.086255,-0.185051,,,,-0.055488,0.087049,-0.232766,,,,,,,,,,,,,,,,,,,,,
650,5.416667,,,,,,,,,,,,,,,,,,,,,0.005703,-0.387363,0.006616,-0.921886,0.004778,0.132135,-0.124276,0.000396,-0.122619,0.083833,-0.212595,0.945975,0.058772,0.194246,-0.108546,0.945201,0.045163,0.144768,-0.025447,0.944003,0.027355,0.194402,-0.072796,0.901967,0.107882,0.144374,-0.089895,0.965389,0.086219,0.187322,-0.049345,0.984895,-0.030858,0.093736,-0.050373,0.921928,0.076914,0.094582,-0.170752,0.912789,-0.083688,0.084483,-0.252464,0.944884,0.020353,0.117309,-0.181924,0.891773,-0.054063,0.116595,-0.107875,0.863034,-0.074098,0.129975,-0.169299,0.452990,-0.122677,0.083905,-0.212512,0.020435,0.117098,-0.181630,-0.053743,0.116086,-0.108107,-0.075860,0.130029,-0.169820,0.058829,0.194160,-0.108755,0.045362,0.144932,-0.025423,0.027203,0.194679,-0.072627,0.107883,0.144287,-0.089976,0.086323,0.187270,-0.049202,-0.030656,0.093893,-0.050274,0.077045,0.094569,-0.170553,-0.083575,0.084739,-0.252657,,,,,,,,,,,,,,,,,,,-0.068061,0.051033,-0.108786,-0.059891,0.087060,-0.237080,,,,,,,,,,,,,,,,,,,,,
651,5.425000,,,,,,,,,,,,,,,,,,,,,0.005243,-0.387483,0.005331,-0.921847,0.000307,0.132136,-0.128391,0.000381,-0.127016,0.083740,-0.216766,0.968894,0.054180,0.194327,-0.112560,0.941664,0.040693,0.144668,-0.029550,0.935280,0.022772,0.194353,-0.076802,0.910408,0.103396,0.144518,-0.094014,0.970308,0.081657,0.187349,-0.053380,0.953864,-0.035232,0.093529,-0.054550,0.931526,0.072506,0.094813,-0.174955,0.940354,-0.088096,0.084543,-0.256644,0.915116,0.015897,0.117448,-0.186070,0.907270,-0.058498,0.116448,-0.112004,0.838860,-0.078576,0.129901,-0.173398,0.540597,-0.127039,0.083890,-0.216729,0.015993,0.117244,-0.185754,-0.058274,0.116059,-0.112247,-0.080121,0.129959,-0.173735,0.054146,0.194239,-0.112777,0.040843,0.144889,-0.029601,0.022773,0.194775,-0.076579,0.103348,0.144437,-0.094086,0.081806,0.187347,-0.053230,-0.034875,0.093402,-0.054607,0.072597,0.094696,-0.174612,-0.088016,0.084719,-0.256845,,,,,,,,,,,,,,,,,,,,,,-0.063991,0.087121,-0.241315,,,,-0.084604,0.120053,-0.194198,-0.037032,0.095183,-0.234492,,,,,,,,,,,,
652,5.433333,,,,,,,,,,,,,,,,,,,,,0.005494,-0.387391,0.004617,-0.921887,-0.004309,0.132178,-0.132506,0.000319,-0.131541,0.083597,-0.220910,0.961070,0.049467,0.194448,-0.116660,0.940861,0.036039,0.144761,-0.033656,0.932085,0.018052,0.194423,-0.080907,0.880510,0.098755,0.144713,-0.098108,0.970329,0.076943,0.187506,-0.057475,0.947220,-0.039803,0.093510,-0.058675,0.904258,0.067956,0.094968,-0.179060,0.906514,-0.092616,0.084462,-0.260780,0.930180,0.011314,0.117518,-0.190184,0.903016,-0.063094,0.116398,-0.116132,0.872371,-0.083180,0.129827,-0.177528,0.604493,-0.131600,0.083891,-0.220855,0.011439,0.117329,-0.189818,-0.062784,0.116025,-0.116245,-0.084378,0.129870,-0.177694,0.049532,0.194321,-0.116877,0.036170,0.145068,-0.033609,0.018049,0.194728,-0.080784,0.098725,0.144619,-0.098231,0.076784,0.187599,-0.057526,-0.039480,0.093215,-0.058864,0.068108,0.094803,-0.178662,-0.092477,0.084671,-0.260938,,,,,,,,,,,,,,,,,,,-0.077334,0.050911,-0.117323,,,,,,,,,,-0.041154,0.094774,-0.238328,,,,,,,,,,,,
653,5.441667,,,,,,,,,,,,,,,,,,,,,0.005230,-0.387460,0.004313,-0.921862,-0.008851,0.132178,-0.136451,0.000245,-0.136079,0.083616,-0.224871,0.939293,0.044906,0.194456,-0.120567,0.913041,0.031508,0.144704,-0.037598,0.934106,0.013496,0.194394,-0.084810,0.950613,0.094214,0.144724,-0.102059,0.961033,0.072393,0.187481,-0.061391,0.966983,-0.044320,0.093444,-0.062642,0.903810,0.063420,0.095028,-0.183042,0.916401,-0.097159,0.084523,-0.264746,0.913011,0.006769,0.117565,-0.194141,0.909574,-0.067627,0.116366,-0.120079,0.845989,-0.087728,0.129831,-0.181463,0.796706,-0.136154,0.083834,-0.224949,0.006841,0.117342,-0.193865,-0.067328,0.115832,-0.120144,-0.088518,0.129985,-0.181351,0.044785,0.194296,-0.120851,0.031504,0.144963,-0.037649,0.013456,0.194574,-0.084739,0.094159,0.144605,-0.102144,0.072422,0.187534,-0.061274,-0.043944,0.093509,-0.062689,0.063572,0.094958,-0.182752,-0.097007,0.084703,-0.265002,,,,,,,,,,,,,,,,,,,-0.081677,0.051126,-0.121330,-0.073138,0.087145,-0.249550,,,,-0.093796,0.120038,-0.202325,-0.046078,0.094914,-0.242328,,,,,,,,,,,,
654,5.450000,,,,,,,,,,,,,,,,,,,,,0.004653,-0.387500,0.003900,-0.921850,-0.013368,0.132099,-0.140490,0.000228,-0.140588,0.083620,-0.228967,0.948608,0.040370,0.194372,-0.124524,0.939477,0.026994,0.144501,-0.041623,0.952119,0.008963,0.194251,-0.088765,0.928469,0.089695,0.144630,-0.106089,0.945194,0.067864,0.187323,-0.065360,0.950878,-0.048820,0.093251,-0.066732,0.909538,0.058911,0.095036,-0.187138,0.912118,-0.101672,0.084594,-0.268844,0.943872,0.002251,0.117571,-0.198201,0.904195,-0.072139,0.116246,-0.124135,0.833424,-0.092248,0.129790,-0.185498,0.710868,-0.140739,0.083709,-0.229074,0.002301,0.117297,-0.197938,-0.071817,0.115688,-0.124307,-0.092642,0.130678,-0.184871,0.040300,0.194241,-0.124715,0.027070,0.144657,-0.041704,0.008831,0.194504,-0.088758,0.089558,0.144494,-0.106193,0.067729,0.187441,-0.065440,-0.048585,0.093078,-0.066946,0.059031,0.094901,-0.186837,-0.101514,0.084630,-0.268999,,,,,,,,,,,,,,,,,,,-0.086256,0.050597,-0.125356,,,,,,,-0.098436,0.119971,-0.206521,-0.050604,0.094992,-0.246785,,,,,,,,,,,,
655,5.458333,,,,,,,,,,,,,,,,,,,,,0.004183,-0.387733,0.002835,-0.921758,-0.017967,0.131954,-0.144522,0.000227,-0.145154,0.083422,-0.233016,0.942675,0.035680,0.194286,-0.128478,0.923918,0.022426,0.144254,-0.045654,0.937239,0.004292,0.194054,-0.092703,0.938987,0.085094,0.144592,-0.110152,0.969913,0.063216,0.187181,-0.069340,0.921160,-0.053318,0.092926,-0.070812,0.890427,0.054348,0.095086,-0.191269,0.873336,-0.106260,0.084526,-0.272911,0.913836,-0.002353,0.117549,-0.202266,0.881497,-0.076703,0.115980,-0.128164,0.846565,-0.096866,0.129596,-0.189494,0.783116,-0.145235,0.083628,-0.233077,-0.002234,0.117233,-0.201933,-0.076459,0.115477,-0.128418,-0.097274,0.130069,-0.188892,0.035565,0.194168,-0.128734,0.022387,0.144467,-0.045780,0.004192,0.194272,-0.092658,0.085037,0.144567,-0.110255,0.063016,0.187290,-0.069558,-0.052990,0.092684,-0.070972,0.054493,0.094854,-0.190843,-0.106110,0.084755,-0.273122,,,,,,,,,,,,,,,,,,,-0.091034,0.050488,-0.129706,,,,,,,-0.102881,0.119921,-0.210459,-0.055214,0.095091,-0.250669,,,,,,,,,,,,
656,5.466667,,,,,,,,,,,,,,,,,,,,,0.003821,-0.387745,0.003077,-0.921754,-0.022472,0.131844,-0.148592,0.000244,-0.149697,0.083447,-0.237107,0.965616,0.031221,0.194129,-0.132519,0.909395,0.017932,0.144067,-0.049719,0.959563,-0.000167,0.193903,-0.096744,0.934057,0.080599,0.144390,-0.114218,0.971558,0.058752,0.186976,-0.073385,0.954971,-0.057851,0.092806,-0.074900,0.924701,0.049814,0.094946,-0.195358,0.906679,-0.110803,0.084542,-0.277002,0.920709,-0.006870,0.117455,-0.206343,0.912917,-0.081220,0.115905,-0.132241,0.850273,-0.101374,0.129564,-0.193564,0.747076,-0.149791,0.083531,-0.237160,-0.006783,0.117237,-0.206086,-0.081027,0.115436,-0.132559,-0.101637,0.130199,-0.192821,0.031136,0.193980,-0.132839,0.018003,0.144154,-0.049835,-0.000379,0.194059,-0.096756,0.080518,0.144358,-0.114292,0.058590,0.187036,-0.073436,-0.057561,0.092747,-0.074958,0.049904,0.094783,-0.195035,-0.110660,0.084665,-0.277258,,,,,,,,,,,,,,,,,,,-0.095532,0.050240,-0.133844,,,,,,,-0.107283,0.119903,-0.214828,,,,,,,,,,,,,,,
657,5.475000,,,,,,,,,,,,,,,,,,,,,0.003829,-0.387454,0.003476,-0.921874,-0.026944,0.131743,-0.152758,0.000178,-0.154148,0.083409,-0.241337,0.919440,0.026783,0.193994,-0.136671,0.902909,0.013406,0.143969,-0.053863,0.893096,-0.004627,0.193803,-0.100916,0.944419,0.076113,0.144225,-0.118323,0.949016,0.054272,0.186840,-0.077518,0.955645,-0.062398,0.092755,-0.079076,0.866310,0.045345,0.094777,-0.199467,0.928912,-0.115228,0.084463,-0.281209,0.923398,-0.011317,0.117324,-0.210494,0.913323,-0.085714,0.115852,-0.136438,0.957268,-0.105819,0.129506,-0.197779,0.960861,-0.154331,0.083675,-0.241339,-0.011280,0.117178,-0.210182,-0.085694,0.115688,-0.136482,-0.105836,0.129477,-0.197626,0.026728,0.193925,-0.137050,0.013364,0.144372,-0.053727,-0.004755,0.193906,-0.100767,0.076069,0.144074,-0.118452,0.054118,0.186844,-0.077605,-0.061971,0.092460,-0.079206,0.045402,0.094686,-0.199203,-0.115147,0.084631,-0.281452,,,,,,,,,,,,,,,,,,,-0.099857,0.050171,-0.137702,,,,,,,-0.111750,0.119808,-0.218983,-0.064416,0.094997,-0.258883,,,,,,,,,,,,
658,5.483333,,,,,,,,,,,,,,,,,,,,,0.003121,-0.387656,0.003084,-0.921794,-0.031432,0.131613,-0.156941,0.000280,-0.158666,0.083400,-0.245543,0.934245,0.022292,0.193848,-0.140778,0.906988,0.008959,0.143687,-0.058045,0.943182,-0.009103,0.193593,-0.105009,0.925865,0.071639,0.144058,-0.122531,0.951852,0.049808,0.186603,-0.081648,0.938202,-0.066847,0.092500,-0.083307,0.903389,0.040843,0.094735,-0.203741,0.925839,-0.119763,0.084525,-0.285430,0.934389,-0.015827,0.117290,-0.214708,0.899541,-0.090192,0.115685,-0.140622,0.837219,-0.110326,0.129435,-0.201932,0.716563,-0.158827,0.083606,-0.245573,-0.015703,0.117065,-0.214399,-0.089976,0.115163,-0.140945,-0.110376,0.130075,-0.200997,0.022289,0.193784,-0.141145,0.008946,0.143913,-0.058039,-0.009312,0.193799,-0.105050,0.071550,0.143917,-0.122627,0.049585,0.186668,-0.081734,-0.066611,0.092266,-0.083504,0.040916,0.094616,-0.203479,-0.119674,0.084576,-0.285671,,,,,,,,,,,,,,,,,,,-0.104505,0.050060,-0.142190,,,,,,,-0.116350,0.119820,-0.223033,,,,,,,,,,,,,,,
659,5.491667,,,,,,,,,,,,,,,,,,,,,0.002926,-0.387722,0.002645,-0.921768,-0.035816,0.131401,-0.161117,0.000348,-0.163031,0.083167,-0.249735,0.897880,0.017869,0.193660,-0.144918,0.895389,0.004581,0.143432,-0.062218,0.910301,-0.013521,0.193360,-0.109145,0.909006,0.067251,0.143890,-0.126713,0.937012,0.045398,0.186392,-0.085797,0.949796,-0.071195,0.092213,-0.087505,0.874023,0.036476,0.094603,-0.207953,0.920624,-0.124135,0.084345,-0.289626,0.907086,-0.020210,0.117129,-0.218896,0.912006,-0.094563,0.115423,-0.144801,0.850708,-0.114715,0.129203,-0.206098,0.633603,-0.163253,0.083473,-0.249888,-0.020178,0.116857,-0.218674,-0.094407,0.115041,-0.145232,-0.114510,0.129303,-0.204650,0.017786,0.193599,-0.145324,0.004594,0.143765,-0.062084,-0.013649,0.193700,-0.109144,0.067101,0.143727,-0.126833,0.045237,0.186487,-0.085870,-0.070839,0.091909,-0.087690,0.036413,0.094454,-0.207680,-0.124034,0.084529,-0.289933,,,,,,,,,,,,,,,,,,,-0.109197,0.050043,-0.146666,,,,,,,-0.120948,0.119745,-0.227123,,,,,,,,,,,,,,,
660,5.500000,,,,,,,,,,,,,,,,,,,,,0.003157,-0.387696,0.002925,-0.921777,-0.040282,0.131253,-0.165494,0.000410,-0.167508,0.083005,-0.254088,0.911484,0.013424,0.193504,-0.149331,0.939756,0.000114,0.143334,-0.066600,0.916684,-0.017968,0.193237,-0.113560,0.903927,0.062788,0.143729,-0.131092,0.955516,0.040947,0.186265,-0.090204,0.938787,-0.075678,0.092125,-0.091858,0.911011,0.032001,0.094401,-0.212302,0.931058,-0.128609,0.084144,-0.293977,0.891668,-0.024677,0.116938,-0.223262,0.914057,-0.099035,0.115306,-0.149170,0.849289,-0.119179,0.129053,-0.210477,0.360191,-0.167743,0.083268,-0.254117,-0.024635,0.116707,-0.223011,-0.098846,0.114866,-0.149537,-0.118959,0.128359,-0.208024,0.013396,0.193360,-0.149523,0.000122,0.143667,-0.066596,-0.018122,0.193572,-0.113451,0.062761,0.143725,-0.131267,0.040761,0.186270,-0.090363,-0.075336,0.092030,-0.091883,0.032008,0.094271,-0.212058,-0.128627,0.084439,-0.294295,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125176,0.119490,-0.231733,,,,,,,,,,,,,,,
661,5.508333,,,,,,,,,,,,,,,,,,,,,0.003637,-0.387807,0.002853,-0.921729,-0.044646,0.131190,-0.169814,0.000397,-0.171870,0.082804,-0.258337,0.911484,0.009032,0.193481,-0.153717,0.939756,-0.004232,0.143373,-0.070941,0.916684,-0.022351,0.193228,-0.117937,0.903927,0.058426,0.143746,-0.135448,0.955516,0.036574,0.186305,-0.094590,0.938787,-0.080004,0.092105,-0.096138,0.911011,0.027644,0.094335,-0.216609,0.931058,-0.132981,0.083930,-0.298237,0.891668,-0.029048,0.116835,-0.227575,0.914057,-0.103387,0.115226,-0.153463,0.849289,-0.123553,0.128912,-0.214777,0.360191,-0.172085,0.083026,-0.258498,-0.029002,0.116570,-0.227334,-0.103225,0.115062,-0.153684,-0.123100,0.128621,-0.212938,0.008958,0.193285,-0.153956,-0.004319,0.143820,-0.071049,-0.022517,0.193524,-0.117816,0.058288,0.143678,-0.135595,0.036380,0.186289,-0.094817,-0.079628,0.091832,-0.096365,0.027658,0.094199,-0.216357,-0.132949,0.084241,-0.298504,,,,,,,,,,,,,,,,,,,-0.117957,0.049503,-0.154956,,,,,,,-0.129590,0.119339,-0.236039,,,,,,,,,,,,,,,
662,5.516667,,,,,,,,,,,,,,,,,,,,,0.004026,-0.387933,0.003036,-0.921674,-0.048939,0.131146,-0.174257,0.000418,-0.176189,0.082688,-0.262704,0.912917,0.004745,0.193449,-0.158228,0.920408,-0.008498,0.143412,-0.075406,0.882871,-0.026628,0.193228,-0.122440,0.910081,0.054142,0.143728,-0.139930,0.946789,0.032303,0.186323,-0.099103,0.925245,-0.084279,0.092125,-0.100538,0.870657,0.023336,0.094248,-0.221041,0.928299,-0.137312,0.083779,-0.302615,0.897308,-0.033358,0.116741,-0.232010,0.909752,-0.107677,0.115198,-0.157877,0.920094,-0.127859,0.128832,-0.219196,0.520956,-0.176428,0.082882,-0.262700,-0.033382,0.116501,-0.231779,-0.107525,0.114857,-0.158248,-0.126798,0.129176,-0.217929,0.004652,0.193359,-0.158727,-0.008595,0.143746,-0.075276,-0.026773,0.193389,-0.122413,0.053983,0.143627,-0.140026,0.032065,0.186375,-0.099172,-0.084002,0.091807,-0.100718,0.023288,0.094152,-0.220788,-0.137368,0.084009,-0.302844,,,,,,,,,,,,,,,,,,,-0.122310,0.049933,-0.159491,,,,,,,-0.133997,0.119180,-0.240394,,,,,,,,,,,,,,,
663,5.525000,,,,,,,,,,,,,,,,,,,,,0.004775,-0.388002,0.004090,-0.921637,-0.053312,0.131189,-0.178665,0.000433,-0.180642,0.082711,-0.266986,0.923132,0.000459,0.193454,-0.162781,0.871181,-0.012839,0.143617,-0.079847,0.907215,-0.030908,0.193354,-0.126988,0.945442,0.049791,0.143706,-0.144382,0.947175,0.028016,0.186420,-0.103645,0.936858,-0.088694,0.092378,-0.104855,0.885237,0.018906,0.094090,-0.225379,0.931220,-0.141769,0.083660,-0.306906,0.917679,-0.037760,0.116636,-0.236389,0.916494,-0.112069,0.115358,-0.162241,0.868375,-0.132242,0.128884,-0.223587,0.577982,-0.180874,0.083039,-0.267056,-0.037814,0.116435,-0.236109,-0.111935,0.114812,-0.162643,-0.131409,0.129148,-0.221835,0.000335,0.193333,-0.163111,-0.012873,0.143986,-0.079862,-0.031048,0.193476,-0.126996,0.049669,0.143557,-0.144479,0.027822,0.186482,-0.103762,-0.088376,0.092269,-0.104975,0.018939,0.094032,-0.225136,-0.141783,0.083828,-0.307173,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.138628,0.119071,-0.244521,,,,,,,,,,,,,,,
664,5.533333,,,,,,,,,,,,,,,,,,,,,0.005609,-0.388245,0.004154,-0.921530,-0.057662,0.131202,-0.183050,0.000463,-0.185013,0.082517,-0.271225,0.898019,-0.003915,0.193520,-0.167294,0.906803,-0.017142,0.143808,-0.084273,0.907303,-0.035263,0.193461,-0.131483,0.953591,0.045454,0.143828,-0.148841,0.945849,0.023678,0.186595,-0.108161,0.941094,-0.092983,0.092490,-0.109159,0.910834,0.014551,0.094067,-0.229743,0.937091,-0.146162,0.083424,-0.311167,0.921102,-0.042133,0.116566,-0.240758,0.912962,-0.116402,0.115366,-0.166569,0.827234,-0.136615,0.128785,-0.227926,0.510564,-0.185236,0.082922,-0.271333,-0.042160,0.116377,-0.240562,-0.116292,0.115109,-0.166825,-0.135424,0.129226,-0.226288,-0.004337,0.193458,-0.167619,-0.017205,0.144134,-0.084142,-0.035358,0.193601,-0.131431,0.045349,0.143707,-0.149016,0.023528,0.186636,-0.108339,-0.092614,0.092161,-0.109405,0.014574,0.093860,-0.229463,-0.146140,0.083468,-0.311306,,,,,,,,,,,,,,,,,,,-0.131171,0.049570,-0.167938,,,,,,,-0.142996,0.119008,-0.248810,,,,,,,,,,,,,,,
665,5.541667,,,,,,,,,,,,,,,,,,,,,0.005738,-0.388272,0.004999,-0.921514,-0.061976,0.131285,-0.187528,0.000211,-0.189403,0.082707,-0.275653,0.881294,-0.008137,0.193539,-0.171830,0.865765,-0.021433,0.143921,-0.088765,0.910866,-0.039484,0.193557,-0.136018,0.955733,0.041159,0.143791,-0.153336,0.940962,0.019448,0.186626,-0.112693,0.940742,-0.097350,0.092690,-0.113601,0.861916,0.010179,0.094003,-0.234192,0.912685,-0.150553,0.083521,-0.315598,0.963009,-0.046472,0.116574,-0.245224,0.931655,-0.120738,0.115549,-0.171030,0.905292,-0.140935,0.128943,-0.232397,0.481963,-0.189750,0.082979,-0.275576,-0.046499,0.116301,-0.244892,-0.120515,0.115109,-0.171281,,,,-0.008202,0.193492,-0.172062,-0.021427,0.144352,-0.088673,-0.039608,0.193836,-0.135857,0.041044,0.143609,-0.153407,0.019318,0.186710,-0.112767,-0.096897,0.092422,-0.113704,0.010271,0.093865,-0.233876,-0.150517,0.083805,-0.315843,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.147343,0.119344,-0.253181,,,,,,,,,,,,,,,
666,5.550000,,,,,,,,,,,,,,,,,,,,,0.005965,-0.388509,0.005106,-0.921411,-0.066297,0.131296,-0.191886,0.000205,-0.193771,0.082676,-0.279920,0.888136,-0.012448,0.193556,-0.176247,0.938769,-0.025702,0.143980,-0.093150,0.889838,-0.043776,0.193593,-0.140419,0.913786,0.036857,0.143816,-0.157754,0.943296,0.015168,0.186672,-0.117121,0.956961,-0.101633,0.092739,-0.117921,0.865772,0.005833,0.093988,-0.238569,0.910862,-0.154942,0.083470,-0.319886,0.905789,-0.050823,0.116556,-0.249583,0.892223,-0.125051,0.115570,-0.175349,0.861437,-0.145279,0.128933,-0.236713,0.000000,-0.193976,0.082700,-0.279796,-0.050837,0.116337,-0.249247,-0.124850,0.115140,-0.175634,,,,-0.012602,0.193470,-0.176467,-0.025743,0.144521,-0.093147,-0.043832,0.193774,-0.140329,0.036737,0.143611,-0.157826,0.015214,0.186718,-0.117007,-0.101290,0.092559,-0.118059,0.005881,0.093875,-0.238304,-0.154989,0.083912,-0.320103,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151633,0.119233,-0.257649,,,,,,,,,,,,,,,
