Format Version,1.23,Take Name,FW_75,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.19.24.382 PM,Total Frames in Take,847,Total Exported Frames,847,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
123,1.025000,-0.008701,0.379838,-0.001331,-0.925011,2.016711,0.219369,-1.935910,0.001670,2.056158,0.214055,-2.009024,0.652405,2.089036,0.214722,-1.976766,0.716465,1.942844,0.224210,-1.894606,0.642216,1.978804,0.224489,-1.863245,0.722041,,,,,,,,,,,,,,,,,,,,,2.057104,0.213952,-2.010038,2.089846,0.214663,-1.977558,1.941865,0.224315,-1.893567,1.978014,0.224547,-1.862465,,,,,,,,,,,,,,,,,,,,,,,,
124,1.033333,-0.008737,0.379872,-0.001480,-0.924997,2.016684,0.219382,-1.935889,0.001619,2.056138,0.214076,-2.009000,0.652405,2.089014,0.214755,-1.976739,0.716465,1.942813,0.224203,-1.894590,0.642216,1.978770,0.224494,-1.863227,0.722041,,,,,,,,,,,,,,,,,,,,,2.057076,0.213973,-2.010002,2.089783,0.214702,-1.977490,1.941873,0.224306,-1.893582,1.978002,0.224548,-1.862481,,,,,,,,,,,,,,,,,,,,,,,,
125,1.041667,-0.008721,0.379817,-0.001377,-0.925020,2.016716,0.219377,-1.935913,0.001653,2.056161,0.214067,-2.009029,0.656058,2.089041,0.214737,-1.976772,0.730923,1.942851,0.224210,-1.894605,0.654463,1.978812,0.224493,-1.863246,0.731963,,,,,,,,,,,,,,,,,,,,,2.057097,0.213972,-2.010023,2.089843,0.214675,-1.977564,1.941897,0.224308,-1.893572,1.978018,0.224555,-1.862477,,,,,,,,,,,,,,,,,,,,,,,,
126,1.050000,-0.008727,0.379847,-0.001274,-0.925007,2.016716,0.219399,-1.935910,0.001659,2.056164,0.214088,-2.009024,0.661224,2.089042,0.214749,-1.976765,0.713347,1.942849,0.224242,-1.894606,0.640944,1.978808,0.224516,-1.863245,0.723930,,,,,,,,,,,,,,,,,,,,,2.057091,0.213989,-2.010008,2.089854,0.214690,-1.977572,1.941872,0.224347,-1.893559,1.978021,0.224573,-1.862473,,,,,,,,,,,,,,,,,,,,,,,,
127,1.058333,-0.008750,0.379856,-0.001338,-0.925003,2.016717,0.219397,-1.935904,0.001619,2.056167,0.214091,-2.009017,0.657199,2.089045,0.214757,-1.976758,0.730223,1.942849,0.224231,-1.894602,0.648980,1.978807,0.224509,-1.863240,0.734001,,,,,,,,,,,,,,,,,,,,,2.057108,0.213994,-2.010011,2.089810,0.214699,-1.977516,1.941894,0.224330,-1.893577,1.978046,0.224567,-1.862499,,,,,,,,,,,,,,,,,,,,,,,,
128,1.066667,-0.008710,0.379827,-0.001395,-0.925015,2.016703,0.219397,-1.935898,0.001648,2.056150,0.214086,-2.009013,0.657199,2.089029,0.214758,-1.976755,0.730223,1.942837,0.224231,-1.894592,0.648980,1.978798,0.224515,-1.863232,0.734001,,,,,,,,,,,,,,,,,,,,,2.057091,0.213991,-2.010012,2.089825,0.214696,-1.977541,1.941878,0.224327,-1.893570,1.978010,0.224577,-1.862460,,,,,,,,,,,,,,,,,,,,,,,,
129,1.075000,-0.008683,0.379846,-0.001483,-0.925008,2.016717,0.219383,-1.935914,0.001647,2.056168,0.214069,-2.009027,0.655954,2.089045,0.214750,-1.976768,0.720019,1.942849,0.224211,-1.894612,0.648813,1.978808,0.224504,-1.863250,0.723788,,,,,,,,,,,,,,,,,,,,,2.057122,0.213960,-2.010043,2.089828,0.214698,-1.977535,1.941889,0.224320,-1.893582,1.978027,0.224556,-1.862490,,,,,,,,,,,,,,,,,,,,,,,,
130,1.083333,-0.008713,0.379849,-0.001394,-0.925006,2.016718,0.219380,-1.935912,0.001638,2.056168,0.214068,-2.009026,0.654452,2.089045,0.214741,-1.976766,0.725057,1.942850,0.224212,-1.894610,0.645877,1.978809,0.224497,-1.863248,0.729821,,,,,,,,,,,,,,,,,,,,,2.057113,0.213956,-2.010028,2.089827,0.214692,-1.977538,1.941879,0.224327,-1.893584,1.978042,0.224545,-1.862488,,,,,,,,,,,,,,,,,,,,,,,,
131,1.091667,-0.008720,0.379844,-0.001495,-0.925008,2.016707,0.219379,-1.935910,0.001636,2.056157,0.214071,-2.009023,0.654024,2.089035,0.214751,-1.976764,0.726757,1.942838,0.224200,-1.894607,0.645587,1.978797,0.224494,-1.863246,0.731310,,,,,,,,,,,,,,,,,,,,,2.057102,0.213959,-2.010029,2.089814,0.214703,-1.977530,1.941870,0.224314,-1.893578,1.978032,0.224542,-1.862493,,,,,,,,,,,,,,,,,,,,,,,,
132,1.100000,-0.008747,0.379891,-0.001255,-0.924989,2.016723,0.219372,-1.935923,0.001635,2.056178,0.214064,-2.009033,0.654024,2.089053,0.214723,-1.976771,0.726757,1.942852,0.224215,-1.894626,0.645587,1.978808,0.224486,-1.863261,0.731310,,,,,,,,,,,,,,,,,,,,,2.057090,0.213957,-2.010004,2.089841,0.214671,-1.977556,1.941857,0.224331,-1.893552,1.978059,0.224534,-1.862526,,,,,,,,,,,,,,,,,,,,,,,,
133,1.108333,-0.008715,0.379848,-0.001377,-0.925007,2.016706,0.219365,-1.935905,0.001647,2.056156,0.214054,-2.009018,0.665859,2.089033,0.214724,-1.976759,0.721532,1.942838,0.224199,-1.894602,0.632879,1.978797,0.224482,-1.863241,0.737325,,,,,,,,,,,,,,,,,,,,,2.057114,0.213947,-2.010011,2.089814,0.214671,-1.977550,1.941864,0.224309,-1.893558,1.978017,0.224535,-1.862478,,,,,,,,,,,,,,,,,,,,,,,,
134,1.116667,-0.008697,0.379793,-0.001503,-0.925029,2.016694,0.219380,-1.935890,0.001648,2.056136,0.214068,-2.009008,0.646314,2.089017,0.214750,-1.976752,0.727707,1.942829,0.224203,-1.894580,0.655351,1.978792,0.224498,-1.863222,0.724088,,,,,,,,,,,,,,,,,,,,,2.057095,0.213957,-2.010042,2.089801,0.214700,-1.977507,1.941891,0.224310,-1.893576,1.978002,0.224550,-1.862454,,,,,,,,,,,,,,,,,,,,,,,,
135,1.125000,-0.008757,0.379834,-0.001345,-0.925012,2.016698,0.219376,-1.935901,0.001616,2.056145,0.214072,-2.009016,0.666650,2.089024,0.214738,-1.976758,0.719120,1.942832,0.224208,-1.894595,0.663168,1.978791,0.224487,-1.863235,0.721355,,,,,,,,,,,,,,,,,,,,,2.057063,0.213987,-2.009979,2.089819,0.214670,-1.977548,1.941906,0.224294,-1.893620,1.978001,0.224555,-1.862452,,,,,,,,,,,,,,,,,,,,,,,,
136,1.133333,-0.008804,0.379862,-0.001254,-0.925001,2.016710,0.219376,-1.935919,0.001629,2.056161,0.214077,-2.009032,0.666650,2.089038,0.214734,-1.976772,0.719120,1.942842,0.224211,-1.894616,0.663168,1.978800,0.224480,-1.863254,0.721355,,,,,,,,,,,,,,,,,,,,,2.057078,0.213977,-2.010006,2.089824,0.214678,-1.977553,1.941881,0.224316,-1.893572,1.978032,0.224534,-1.862512,,,,,,,,,,,,,,,,,,,,,,,,
137,1.141667,-0.008713,0.379817,-0.001390,-0.925019,2.016707,0.219374,-1.935907,0.001639,2.056152,0.214062,-2.009022,0.656745,2.089032,0.214734,-1.976766,0.723502,1.942842,0.224207,-1.894599,0.646552,1.978803,0.224491,-1.863240,0.729111,,,,,,,,,,,,,,,,,,,,,2.057089,0.213957,-2.010021,2.089820,0.214681,-1.977540,1.941877,0.224315,-1.893572,1.978032,0.224544,-1.862481,,,,,,,,,,,,,,,,,,,,,,,,
138,1.150000,-0.008749,0.379857,-0.001270,-0.925003,2.016716,0.219371,-1.935924,0.001654,2.056166,0.214063,-2.009037,0.657451,2.089043,0.214724,-1.976777,0.718634,1.942849,0.224212,-1.894621,0.637972,1.978807,0.224484,-1.863259,0.727957,,,,,,,,,,,,,,,,,,,,,2.057108,0.213955,-2.010026,2.089837,0.214671,-1.977574,1.941868,0.224325,-1.893562,1.978028,0.224535,-1.862501,,,,,,,,,,,,,,,,,,,,,,,,
139,1.158333,-0.008803,0.379894,-0.001301,-0.924987,2.016691,0.219383,-1.935888,0.001606,2.056147,0.214085,-2.008999,0.657451,2.089022,0.214746,-1.976736,0.718634,1.942819,0.224213,-1.894591,0.637972,1.978775,0.224487,-1.863226,0.727957,,,,,,,,,,,,,,,,,,,,,2.057040,0.213985,-2.009939,2.089809,0.214692,-1.977525,1.941869,0.224320,-1.893562,1.978015,0.224538,-1.862490,,,,,,,,,,,,,,,,,,,,,,,,
140,1.166667,-0.008773,0.379887,-0.001270,-0.924991,2.016708,0.219387,-1.935905,0.001641,2.056163,0.214084,-2.009016,0.674912,2.089038,0.214743,-1.976754,0.721081,1.942838,0.224225,-1.894607,0.648710,1.978794,0.224497,-1.863242,0.735230,,,,,,,,,,,,,,,,,,,,,2.057081,0.213981,-2.009993,2.089835,0.214688,-1.977544,1.941861,0.224334,-1.893555,1.978027,0.224549,-1.862491,,,,,,,,,,,,,,,,,,,,,,,,
141,1.175000,-0.008698,0.379856,-0.001463,-0.925004,2.016695,0.219382,-1.935898,0.001636,2.056147,0.214069,-2.009010,0.652740,2.089023,0.214748,-1.976750,0.726342,1.942826,0.224209,-1.894597,0.652891,1.978784,0.224501,-1.863235,0.726783,,,,,,,,,,,,,,,,,,,,,2.057095,0.213965,-2.010020,2.089805,0.214694,-1.977515,1.941877,0.224313,-1.893589,1.978005,0.224556,-1.862471,,,,,,,,,,,,,,,,,,,,,,,,
142,1.183333,-0.008637,0.379829,-0.001469,-0.925016,2.016688,0.219389,-1.935890,0.001660,2.056135,0.214066,-2.009004,0.649101,2.089014,0.214747,-1.976746,0.721652,1.942821,0.224224,-1.894585,0.644742,1.978781,0.224517,-1.863225,0.723691,,,,,,,,,,,,,,,,,,,,,2.057098,0.213960,-2.010019,2.089803,0.214692,-1.977529,1.941855,0.224330,-1.893548,1.977990,0.224573,-1.862455,,,,,,,,,,,,,,,,,,,,,,,,
143,1.191667,-0.008752,0.379850,-0.001124,-0.925006,2.016704,0.219377,-1.935918,0.001668,2.056152,0.214068,-2.009033,0.649101,2.089030,0.214716,-1.976774,0.721652,1.942839,0.224233,-1.894614,0.644742,1.978798,0.224492,-1.863253,0.723691,,,,,,,,,,,,,,,,,,,,,2.057097,0.213965,-2.010024,2.089829,0.214658,-1.977582,1.941833,0.224343,-1.893534,1.978021,0.224548,-1.862490,,,,,,,,,,,,,,,,,,,,,,,,
144,1.200000,-0.008723,0.379855,-0.001395,-0.925004,2.016688,0.219398,-1.935885,0.001634,2.056139,0.214089,-2.008997,0.656673,2.089016,0.214761,-1.976738,0.715470,1.942819,0.224230,-1.894583,0.629976,1.978777,0.224514,-1.863221,0.727578,,,,,,,,,,,,,,,,,,,,,2.057075,0.213985,-2.010000,2.089797,0.214707,-1.977503,1.941852,0.224337,-1.893552,1.978014,0.224567,-1.862471,,,,,,,,,,,,,,,,,,,,,,,,
145,1.208333,-0.008766,0.379870,-0.001098,-0.924998,2.016688,0.219392,-1.935895,0.001676,2.056138,0.214085,-2.009008,0.656942,2.089014,0.214730,-1.976747,0.713445,1.942820,0.224249,-1.894593,0.629682,1.978778,0.224505,-1.863230,0.726457,,,,,,,,,,,,,,,,,,,,,2.057074,0.213978,-2.010006,2.089826,0.214674,-1.977554,1.941813,0.224363,-1.893513,1.978000,0.224558,-1.862463,,,,,,,,,,,,,,,,,,,,,,,,
146,1.216667,-0.008737,0.379838,-0.001341,-0.925011,2.016671,0.219399,-1.935884,0.001648,2.056119,0.214090,-2.008998,0.654099,2.088997,0.214757,-1.976740,0.722156,1.942804,0.224234,-1.894579,0.643100,1.978764,0.224513,-1.863218,0.727642,,,,,,,,,,,,,,,,,,,,,2.057069,0.213979,-2.009998,2.089783,0.214707,-1.977524,1.941834,0.224348,-1.893538,1.977985,0.224562,-1.862458,,,,,,,,,,,,,,,,,,,,,,,,
147,1.225000,-0.008777,0.379840,-0.001228,-0.925010,2.016689,0.219391,-1.935887,0.001645,2.056136,0.214087,-2.009002,0.654099,2.089015,0.214743,-1.976744,0.722156,1.942823,0.224233,-1.894582,0.643100,1.978783,0.224500,-1.863221,0.727642,,,,,,,,,,,,,,,,,,,,,2.057070,0.213987,-2.009998,2.089807,0.214686,-1.977525,1.941849,0.224337,-1.893541,1.978012,0.224556,-1.862463,,,,,,,,,,,,,,,,,,,,,,,,
148,1.233333,-0.008705,0.379831,-0.001304,-0.925014,2.016673,0.219393,-1.935892,0.001662,2.056119,0.214079,-2.009007,0.657764,2.088998,0.214744,-1.976749,0.721539,1.942808,0.224236,-1.894586,0.642557,1.978768,0.224513,-1.863226,0.729321,,,,,,,,,,,,,,,,,,,,,2.057069,0.213976,-2.010009,2.089805,0.214686,-1.977548,1.941844,0.224341,-1.893564,1.977969,0.224570,-1.862437,,,,,,,,,,,,,,,,,,,,,,,,
149,1.241667,-0.008780,0.379905,-0.001290,-0.924983,2.016688,0.219376,-1.935893,0.001630,2.056146,0.214074,-2.009002,0.663858,2.089020,0.214735,-1.976739,0.721542,1.942816,0.224211,-1.894598,0.646804,1.978771,0.224484,-1.863232,0.731205,,,,,,,,,,,,,,,,,,,,,2.057061,0.213972,-2.009982,2.089814,0.214680,-1.977518,1.941853,0.224317,-1.893570,1.978005,0.224537,-1.862479,,,,,,,,,,,,,,,,,,,,,,,,
150,1.250000,-0.008782,0.379877,-0.001247,-0.924994,2.016685,0.219383,-1.935894,0.001632,2.056138,0.214080,-2.009006,0.669232,2.089014,0.214738,-1.976745,0.717193,1.942816,0.224222,-1.894594,0.643995,1.978773,0.224491,-1.863231,0.731197,,,,,,,,,,,,,,,,,,,,,2.057040,0.213989,-2.009969,2.089818,0.214675,-1.977538,1.941849,0.224320,-1.893553,1.978005,0.224551,-1.862480,,,,,,,,,,,,,,,,,,,,,,,,
151,1.258333,-0.008697,0.379850,-0.001546,-0.925006,2.016677,0.219380,-1.935891,0.001665,2.056129,0.214068,-2.009004,0.669232,2.089006,0.214754,-1.976744,0.717193,1.942807,0.224198,-1.894590,0.643995,1.978766,0.224497,-1.863228,0.731197,,,,,,,,,,,,,,,,,,,,,2.057090,0.213961,-2.010027,2.089804,0.214700,-1.977525,1.941853,0.224305,-1.893569,1.977963,0.224552,-1.862447,,,,,,,,,,,,,,,,,,,,,,,,
152,1.266667,-0.008898,0.379880,-0.001183,-0.924992,2.016684,0.219362,-1.935905,0.001603,2.056137,0.214078,-2.009018,0.670219,2.089013,0.214725,-1.976756,0.724494,1.942815,0.224193,-1.894604,0.651563,1.978771,0.224452,-1.863240,0.733446,,,,,,,,,,,,,,,,,,,,,2.057051,0.213985,-2.009965,2.089785,0.214666,-1.977540,1.941874,0.224290,-1.893581,1.978004,0.224510,-1.862502,,,,,,,,,,,,,,,,,,,,,,,,
153,1.275000,-0.008712,0.379849,-0.001477,-0.925006,2.016697,0.219349,-1.935920,0.001641,2.056148,0.214039,-2.009032,0.655966,2.089025,0.214719,-1.976773,0.722433,1.942828,0.224173,-1.894618,0.655121,1.978787,0.224466,-1.863256,0.722766,,,,,,,,,,,,,,,,,,,,,2.057088,0.213943,-2.010033,2.089817,0.214658,-1.977549,1.941891,0.224269,-1.893610,1.977991,0.224527,-1.862486,,,,,,,,,,,,,,,,,,,,,,,,
154,1.283333,-0.008807,0.379868,-0.001283,-0.924998,2.016709,0.219351,-1.935924,0.001644,2.056161,0.214053,-2.009037,0.655966,2.089037,0.214713,-1.976776,0.722433,1.942840,0.224183,-1.894623,0.655121,1.978798,0.224454,-1.863260,0.722766,,,,,,,,,,,,,,,,,,,,,2.057068,0.213959,-2.010004,2.089851,0.214650,-1.977581,1.941865,0.224283,-1.893581,1.978023,0.224513,-1.862496,,,,,,,,,,,,,,,,,,,,,,,,
155,1.291667,-0.008671,0.379794,-0.001450,-0.925029,2.016716,0.219358,-1.935931,0.001685,2.056158,0.214041,-2.009048,0.667769,2.089039,0.214719,-1.976792,0.713459,1.942852,0.224190,-1.894620,0.642318,1.978815,0.224481,-1.863263,0.727723,,,,,,,,,,,,,,,,,,,,,2.057150,0.213931,-2.010081,2.089836,0.214664,-1.977592,1.941876,0.224299,-1.893581,1.978005,0.224537,-1.862470,,,,,,,,,,,,,,,,,,,,,,,,
156,1.300000,-0.008702,0.379822,-0.001448,-0.925017,2.016720,0.219361,-1.935915,0.001656,2.056166,0.214049,-2.009030,0.648500,2.089046,0.214726,-1.976772,0.722669,1.942854,0.224189,-1.894608,0.647438,1.978814,0.224479,-1.863249,0.723372,,,,,,,,,,,,,,,,,,,,,2.057131,0.213942,-2.010047,2.089833,0.214671,-1.977551,1.941890,0.224296,-1.893584,1.978026,0.224534,-1.862475,,,,,,,,,,,,,,,,,,,,,,,,
157,1.308333,-0.008774,0.379789,-0.001293,-0.925031,2.016725,0.219373,-1.935915,0.001671,2.056165,0.214070,-2.009035,0.648955,2.089047,0.214731,-1.976780,0.718076,1.942863,0.224208,-1.894602,0.638036,1.978826,0.224482,-1.863245,0.722808,,,,,,,,,,,,,,,,,,,,,2.057132,0.213950,-2.010046,2.089841,0.214685,-1.977579,1.941877,0.224330,-1.893549,1.978036,0.224527,-1.862469,,,,,,,,,,,,,,,,,,,,,,,,
158,1.316667,-0.008761,0.379843,-0.001352,-0.925008,2.016741,0.219374,-1.935930,0.001627,2.056190,0.214070,-2.009044,0.648955,2.089068,0.214737,-1.976785,0.718076,1.942874,0.224205,-1.894626,0.638036,1.978833,0.224484,-1.863265,0.722808,,,,,,,,,,,,,,,,,,,,,2.057109,0.213975,-2.010023,2.089859,0.214677,-1.977564,1.941930,0.224302,-1.893610,1.978055,0.224543,-1.862508,,,,,,,,,,,,,,,,,,,,,,,,
159,1.325000,-0.008775,0.379869,-0.001323,-0.924998,2.016713,0.219395,-1.935905,0.001637,2.056166,0.214093,-2.009017,0.663469,2.089042,0.214757,-1.976756,0.722107,1.942844,0.224227,-1.894604,0.652571,1.978802,0.224503,-1.863241,0.728145,,,,,,,,,,,,,,,,,,,,,2.057083,0.214002,-2.009987,2.089851,0.214692,-1.977558,1.941898,0.224320,-1.893598,1.978009,0.224566,-1.862461,,,,,,,,,,,,,,,,,,,,,,,,
160,1.333333,-0.008837,0.379860,-0.001254,-0.925001,2.016715,0.219393,-1.935901,0.001610,2.056165,0.214100,-2.009015,0.668877,2.089042,0.214756,-1.976755,0.722643,1.942847,0.224224,-1.894598,0.651662,1.978805,0.224493,-1.863236,0.731955,,,,,,,,,,,,,,,,,,,,,2.057076,0.213997,-2.009971,2.089826,0.214704,-1.977538,1.941897,0.224333,-1.893584,1.978040,0.224543,-1.862486,,,,,,,,,,,,,,,,,,,,,,,,
161,1.341667,-0.008810,0.379850,-0.001190,-0.925005,2.016730,0.219362,-1.935926,0.001657,2.056178,0.214064,-2.009041,0.663848,2.089056,0.214715,-1.976781,0.712047,1.942863,0.224204,-1.894622,0.640494,1.978822,0.224467,-1.863260,0.724479,,,,,,,,,,,,,,,,,,,,,2.057098,0.213954,-2.010015,2.089871,0.214664,-1.977594,1.941887,0.224320,-1.893573,1.978036,0.224515,-1.862489,,,,,,,,,,,,,,,,,,,,,,,,
162,1.350000,-0.008736,0.379878,-0.001387,-0.924994,2.016742,0.219340,-1.935945,0.001654,2.056196,0.214032,-2.009056,0.663848,2.089072,0.214703,-1.976794,0.712047,1.942871,0.224170,-1.894647,0.640494,1.978828,0.224454,-1.863283,0.724479,,,,,,,,,,,,,,,,,,,,,2.057145,0.213930,-2.010063,2.089865,0.214646,-1.977577,1.941909,0.224274,-1.893615,1.978039,0.224511,-1.862515,,,,,,,,,,,,,,,,,,,,,,,,
163,1.358333,-0.008756,0.379847,-0.001313,-0.925007,2.016720,0.219353,-1.935928,0.001621,2.056169,0.214047,-2.009042,0.653219,2.089047,0.214711,-1.976783,0.720971,1.942853,0.224188,-1.894624,0.646424,1.978812,0.224464,-1.863263,0.724495,,,,,,,,,,,,,,,,,,,,,2.057088,0.213954,-2.010006,2.089833,0.214650,-1.977570,1.941901,0.224286,-1.893601,1.978040,0.224523,-1.862510,,,,,,,,,,,,,,,,,,,,,,,,
164,1.366667,-0.008715,0.379829,-0.001411,-0.925015,2.016715,0.219356,-1.935916,0.001650,2.056162,0.214046,-2.009031,0.658474,2.089041,0.214719,-1.976773,0.717824,1.942848,0.224187,-1.894610,0.645301,1.978809,0.224473,-1.863250,0.724746,,,,,,,,,,,,,,,,,,,,,2.057100,0.213944,-2.010019,2.089839,0.214662,-1.977569,1.941883,0.224292,-1.893576,1.978022,0.224529,-1.862482,,,,,,,,,,,,,,,,,,,,,,,,
165,1.375000,-0.008856,0.379876,-0.001266,-0.924994,2.016726,0.219345,-1.935929,0.001632,2.056180,0.214055,-2.009042,0.655450,2.089056,0.214712,-1.976781,0.731810,1.942857,0.224172,-1.894629,0.634112,1.978814,0.224441,-1.863266,0.741970,,,,,,,,,,,,,,,,,,,,,2.057111,0.213934,-2.010051,2.089824,0.214671,-1.977528,1.941861,0.224299,-1.893564,1.978079,0.224481,-1.862542,,,,,,,,,,,,,,,,,,,,,,,,
166,1.383333,-0.008799,0.379863,-0.001260,-0.925000,2.016728,0.219336,-1.935935,0.001635,2.056179,0.214037,-2.009048,0.655450,2.089056,0.214695,-1.976788,0.731810,1.942860,0.224172,-1.894633,0.634112,1.978818,0.224442,-1.863270,0.741970,,,,,,,,,,,,,,,,,,,,,2.057112,0.213931,-2.010049,2.089840,0.214642,-1.977553,1.941895,0.224280,-1.893602,1.978052,0.224494,-1.862518,,,,,,,,,,,,,,,,,,,,,,,,
167,1.391667,-0.008779,0.379869,-0.001180,-0.924998,2.016751,0.219342,-1.935957,0.001658,2.056202,0.214038,-2.009070,0.662612,2.089078,0.214689,-1.976809,0.714678,1.942883,0.224188,-1.894656,0.635302,1.978840,0.224451,-1.863292,0.728147,,,,,,,,,,,,,,,,,,,,,2.057124,0.213932,-2.010050,2.089886,0.214635,-1.977614,1.941894,0.224301,-1.893589,1.978064,0.224503,-1.862533,,,,,,,,,,,,,,,,,,,,,,,,
168,1.400000,-0.008675,0.379833,-0.001372,-0.925013,2.016759,0.219343,-1.935956,0.001663,2.056206,0.214025,-2.009070,0.651685,2.089085,0.214697,-1.976812,0.719343,1.942893,0.224183,-1.894651,0.641345,1.978853,0.224467,-1.863290,0.723393,,,,,,,,,,,,,,,,,,,,,2.057166,0.213914,-2.010073,2.089876,0.214645,-1.977607,1.941923,0.224297,-1.893600,1.978058,0.224518,-1.862523,,,,,,,,,,,,,,,,,,,,,,,,
169,1.408333,-0.008821,0.379833,-0.001198,-0.925012,2.016738,0.219365,-1.935949,0.001629,2.056183,0.214069,-2.009065,0.651685,2.089062,0.214720,-1.976807,0.719343,1.942873,0.224205,-1.894642,0.641345,1.978833,0.224468,-1.863281,0.723393,,,,,,,,,,,,,,,,,,,,,2.057108,0.213972,-2.010033,2.089861,0.214661,-1.977607,1.941911,0.224305,-1.893638,1.978057,0.224526,-1.862503,,,,,,,,,,,,,,,,,,,,,,,,
170,1.416667,-0.008741,0.379859,-0.001384,-0.925002,2.016757,0.219357,-1.935947,0.001660,2.056208,0.214050,-2.009059,0.664565,2.089085,0.214721,-1.976799,0.717012,1.942888,0.224187,-1.894645,0.651542,1.978846,0.224470,-1.863283,0.724985,,,,,,,,,,,,,,,,,,,,,2.057186,0.213936,-2.010073,2.089862,0.214671,-1.977585,1.941904,0.224304,-1.893589,1.978063,0.224519,-1.862521,,,,,,,,,,,,,,,,,,,,,,,,
171,1.425000,-0.008687,0.379824,-0.001294,-0.925017,2.016764,0.219361,-1.935965,0.001676,2.056209,0.214044,-2.009080,0.653085,2.089088,0.214709,-1.976823,0.713549,1.942899,0.224208,-1.894658,0.638252,1.978860,0.224484,-1.863298,0.721433,,,,,,,,,,,,,,,,,,,,,2.057158,0.213937,-2.010087,2.089901,0.214653,-1.977629,1.941911,0.224319,-1.893606,1.978067,0.224538,-1.862517,,,,,,,,,,,,,,,,,,,,,,,,
172,1.433333,-0.008660,0.379792,-0.001372,-0.925030,2.016727,0.219389,-1.935921,0.001667,2.056168,0.214068,-2.009039,0.650113,2.089049,0.214741,-1.976784,0.718226,1.942865,0.224231,-1.894610,0.641858,1.978827,0.224515,-1.863253,0.721877,,,,,,,,,,,,,,,,,,,,,2.057131,0.213959,-2.010048,2.089845,0.214687,-1.977580,1.941889,0.224342,-1.893566,1.978033,0.224568,-1.862476,,,,,,,,,,,,,,,,,,,,,,,,
173,1.441667,-0.008787,0.379863,-0.001217,-0.925000,2.016749,0.219380,-1.935959,0.001630,2.056199,0.214078,-2.009073,0.650113,2.089076,0.214733,-1.976812,0.718226,1.942881,0.224222,-1.894657,0.641858,1.978839,0.224488,-1.863294,0.721877,,,,,,,,,,,,,,,,,,,,,2.057102,0.213990,-2.010018,2.089883,0.214667,-1.977627,1.941916,0.224317,-1.893625,1.978063,0.224551,-1.862532,,,,,,,,,,,,,,,,,,,,,,,,
174,1.450000,-0.008693,0.379855,-0.001285,-0.925004,2.016746,0.219355,-1.935948,0.001689,2.056196,0.214039,-2.009061,0.672495,2.089073,0.214702,-1.976801,0.712775,1.942879,0.224202,-1.894646,0.645913,1.978837,0.224477,-1.863284,0.727568,,,,,,,,,,,,,,,,,,,,,2.057168,0.213922,-2.010088,2.089874,0.214653,-1.977600,1.941867,0.224324,-1.893563,1.978053,0.224526,-1.862512,,,,,,,,,,,,,,,,,,,,,,,,
175,1.458333,-0.008702,0.379849,-0.001459,-0.925007,2.016758,0.219346,-1.935968,0.001645,2.056209,0.214034,-2.009081,0.655911,2.089087,0.214712,-1.976821,0.721105,1.942890,0.224174,-1.894666,0.647628,1.978849,0.224464,-1.863304,0.725530,,,,,,,,,,,,,,,,,,,,,2.057152,0.213939,-2.010079,2.089879,0.214651,-1.977604,1.941927,0.224271,-1.893641,1.978067,0.224525,-1.862536,,,,,,,,,,,,,,,,,,,,,,,,
176,1.466667,-0.008839,0.379891,-0.001236,-0.924988,2.016741,0.219355,-1.935944,0.001627,2.056196,0.214062,-2.009055,0.671507,2.089071,0.214716,-1.976793,0.716301,1.942870,0.224188,-1.894646,0.646966,1.978826,0.224454,-1.863281,0.729626,,,,,,,,,,,,,,,,,,,,,2.057098,0.213972,-2.010007,2.089872,0.214653,-1.977594,1.941916,0.224284,-1.893609,1.978050,0.224515,-1.862531,,,,,,,,,,,,,,,,,,,,,,,,
