Format Version,1.23,Take Name,FW_85,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.20.39.723 PM,Total Frames in Take,817,Total Exported Frames,817,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
267,2.225000,0.003452,0.418759,0.014474,-0.907975,1.423696,0.208033,-1.390031,0.001507,1.468934,0.200342,-1.459490,0.623213,1.498972,0.200116,-1.424566,0.826400,1.346856,0.216208,-1.355182,0.668710,1.380022,0.215465,-1.320888,0.815751,,,,,,,,,,,,,,,,,,,,,1.469984,0.200091,-1.460576,1.499634,0.200094,-1.425020,1.345962,0.216409,-1.354333,1.379332,0.215499,-1.320348,,,,,,,,,,,,
268,2.233333,0.002027,0.418375,0.013686,-0.908169,1.411271,0.207711,-1.379387,0.001550,1.456471,0.200274,-1.448897,0.616989,1.486539,0.200060,-1.413999,0.799379,1.334438,0.215617,-1.344459,0.687733,1.367635,0.214895,-1.310194,0.780548,,,,,,,,,,,,,,,,,,,,,1.457552,0.199920,-1.450108,1.487164,0.200082,-1.414383,1.333435,0.215909,-1.343477,1.367053,0.214884,-1.309754,,,,,,,,,,,,
269,2.241667,0.000708,0.418766,0.012853,-0.908003,1.398877,0.207513,-1.368673,0.001330,1.444157,0.200311,-1.438155,0.638924,1.474195,0.200116,-1.403231,0.857785,1.321993,0.215158,-1.333799,0.675484,1.355161,0.214465,-1.299506,0.854484,,,,,,,,,,,,,,,,,,,,,1.445114,0.200087,-1.439214,1.474690,0.200119,-1.403511,1.321078,0.215357,-1.332900,1.354690,0.214470,-1.299164,,,,,,,,,,,,
270,2.250000,0.001176,0.418463,0.010840,-0.908168,1.386599,0.207310,-1.357866,0.001444,1.431854,0.200080,-1.427362,0.585791,1.461917,0.200072,-1.392458,0.829039,1.309715,0.214792,-1.322958,0.708189,1.342910,0.214294,-1.288686,0.810601,,,,,,,,,,,,,,,,,,,,,1.432981,0.199778,-1.428539,1.462490,0.200087,-1.392831,1.308884,0.214997,-1.322164,1.342310,0.214302,-1.288223,,,,,,,,,,,,
271,2.258333,0.000279,0.418430,0.012028,-0.908169,1.374252,0.207073,-1.347200,0.001391,1.419495,0.199962,-1.416717,0.585791,1.449558,0.199820,-1.381814,0.829039,1.297380,0.214572,-1.312269,0.708189,1.330575,0.213937,-1.278001,0.810601,,,,,,,,,,,,,,,,,,,,,1.420530,0.199731,-1.417620,1.450107,0.199817,-1.382292,1.296400,0.214799,-1.311311,1.329986,0.213944,-1.277566,,,,,,,,,,,,
272,2.266667,0.000786,0.418241,0.010481,-0.908275,1.361927,0.207036,-1.336430,0.001623,1.407156,0.199879,-1.405951,0.653652,1.437235,0.199886,-1.371062,0.735131,1.285052,0.214428,-1.301481,0.644085,1.318264,0.213949,-1.267226,0.741702,,,,,,,,,,,,,,,,,,,,,1.408149,0.199671,-1.406894,1.438066,0.199853,-1.371719,1.284007,0.214639,-1.300538,1.317472,0.213983,-1.266564,,,,,,,,,,,,
273,2.275000,0.000147,0.418544,0.012298,-0.908114,1.349336,0.206909,-1.325340,0.001510,1.394593,0.199813,-1.394849,0.620226,1.424648,0.199643,-1.359938,0.803158,1.272457,0.214421,-1.290425,0.673212,1.305644,0.213758,-1.256148,0.788323,,,,,,,,,,,,,,,,,,,,,1.395658,0.199612,-1.395913,1.425284,0.199608,-1.360402,1.271567,0.214590,-1.289484,1.304947,0.213801,-1.255669,,,,,,,,,,,,
274,2.283333,0.000603,0.418503,0.010436,-0.908155,1.336684,0.206852,-1.314305,0.001508,1.381955,0.199726,-1.383802,0.620226,1.412014,0.199730,-1.348895,0.803158,1.259788,0.214217,-1.279399,0.673212,1.292980,0.213735,-1.245124,0.788323,,,,,,,,,,,,,,,,,,,,,1.383063,0.199439,-1.384925,1.412638,0.199736,-1.349334,1.258883,0.214441,-1.278501,1.292327,0.213744,-1.244643,,,,,,,,,,,,
275,2.291667,-0.000330,0.419267,0.010103,-0.907807,1.324110,0.206479,-1.303484,0.001342,1.369508,0.199513,-1.372913,0.599006,1.399508,0.199510,-1.337956,0.809210,1.247144,0.213689,-1.268698,0.676521,1.280279,0.213205,-1.234368,0.797373,,,,,,,,,,,,,,,,,,,,,1.370407,0.199186,-1.373993,1.399899,0.199579,-1.338140,1.246116,0.214057,-1.267500,1.279910,0.213132,-1.234188,,,,,,,,,,,,
276,2.300000,-0.001223,0.419437,0.009116,-0.907738,1.311378,0.206239,-1.292433,0.001508,1.356820,0.199443,-1.361851,0.738348,1.386807,0.199488,-1.326882,0.812743,1.234381,0.213226,-1.257671,0.485535,1.267503,0.212799,-1.223329,0.824316,,,,,,,,,,,,,,,,,,,,,1.357527,0.199191,-1.362580,1.387354,0.199512,-1.327392,1.233190,0.213779,-1.256087,1.266915,0.212727,-1.222951,,,,,,,,,,,,
277,2.308333,-0.001985,0.419967,0.007009,-0.907510,1.298030,0.205835,-1.280855,0.001032,1.343584,0.199214,-1.350217,0.674155,1.373529,0.199407,-1.315212,0.924484,1.220962,0.212492,-1.246186,0.757194,1.254045,0.212226,-1.211805,0.900447,,,,,,,,,,,,,,,,,,,,,1.344418,0.198995,-1.351194,1.373815,0.199464,-1.315289,1.220314,0.212657,-1.245482,1.253700,0.212188,-1.211609,,,,,,,,,,,,
278,2.316667,-0.004405,0.419759,0.005728,-0.907607,1.284692,0.205290,-1.269063,0.001062,1.330245,0.199099,-1.338465,0.674155,1.360204,0.199306,-1.303473,0.924484,1.207611,0.211496,-1.234341,0.757194,1.240710,0.211261,-1.199974,0.900447,,,,,,,,,,,,,,,,,,,,,1.331128,0.198802,-1.339473,1.360511,0.199410,-1.303584,1.206917,0.211705,-1.233729,1.240380,0.211186,-1.199668,,,,,,,,,,,,
279,2.325000,-0.006897,0.419887,0.005028,-0.907536,1.271281,0.204681,-1.257263,0.001120,1.316876,0.198916,-1.326674,0.656868,1.346823,0.199085,-1.291671,0.914236,1.194167,0.210491,-1.222542,0.762917,1.227256,0.210231,-1.188166,0.885984,,,,,,,,,,,,,,,,,,,,,1.317809,0.198691,-1.327624,1.347184,0.199142,-1.291900,1.193529,0.210650,-1.221873,1.226777,0.210198,-1.187833,,,,,,,,,,,,
280,2.333333,-0.008179,0.419773,0.003693,-0.907585,1.257637,0.204104,-1.245319,0.001260,1.303237,0.198582,-1.314747,0.657646,1.333191,0.198815,-1.279750,0.851267,1.180511,0.209602,-1.210575,0.766953,1.213608,0.209417,-1.176206,0.813966,,,,,,,,,,,,,,,,,,,,,1.304133,0.198444,-1.315773,1.333709,0.198806,-1.280043,1.179866,0.209697,-1.209909,1.213014,0.209442,-1.175759,,,,,,,,,,,,
281,2.341667,-0.008888,0.419134,0.002190,-0.907878,1.244146,0.203620,-1.233653,0.001438,1.289669,0.198252,-1.303143,0.597357,1.319669,0.198584,-1.268187,0.822317,1.167050,0.208860,-1.198802,0.733123,1.200195,0.208785,-1.164479,0.793913,,,,,,,,,,,,,,,,,,,,,1.290728,0.197991,-1.304327,1.320279,0.198622,-1.268551,1.166254,0.209029,-1.198111,1.199578,0.208771,-1.163932,,,,,,,,,,,,
282,2.350000,-0.008977,0.419364,0.001728,-0.907772,1.230944,0.203093,-1.222097,0.001288,1.276507,0.197751,-1.291562,0.597357,1.306490,0.198117,-1.256591,0.822317,1.153826,0.208271,-1.187287,0.733123,1.186953,0.208233,-1.152946,0.793913,,,,,,,,,,,,,,,,,,,,,1.277476,0.197541,-1.292538,1.307020,0.198153,-1.256970,1.153140,0.208420,-1.186602,1.186324,0.208218,-1.152463,,,,,,,,,,,,
283,2.358333,-0.008840,0.419320,0.003850,-0.907787,1.217816,0.202785,-1.210482,0.001310,1.263349,0.197368,-1.279962,0.652357,1.293337,0.197562,-1.244995,0.836783,1.140723,0.208215,-1.175654,0.754735,1.173854,0.207994,-1.141318,0.801478,,,,,,,,,,,,,,,,,,,,,1.264241,0.197267,-1.280854,1.293936,0.197526,-1.245428,1.139975,0.208299,-1.174928,1.173198,0.208038,-1.140810,,,,,,,,,,,,
284,2.366667,-0.007141,0.418752,0.004730,-0.908060,1.204746,0.202387,-1.199053,0.001609,1.250173,0.196670,-1.268578,0.673764,1.280206,0.196856,-1.233650,0.714727,1.127715,0.208131,-1.164139,0.684607,1.160890,0.207890,-1.129845,0.708018,,,,,,,,,,,,,,,,,,,,,1.251190,0.196523,-1.269383,1.281040,0.196824,-1.234429,1.126785,0.208272,-1.163298,1.159984,0.207925,-1.129108,,,,,,,,,,,,
285,2.375000,-0.006153,0.419502,0.006952,-0.907707,1.191765,0.202211,-1.187535,0.001640,1.237276,0.196277,-1.256987,0.742516,1.267254,0.196314,-1.222010,0.628900,1.114707,0.208329,-1.152744,0.674689,1.147825,0.207924,-1.118397,0.722032,,,,,,,,,,,,,,,,,,,,,1.238093,0.196237,-1.257613,1.268296,0.196156,-1.223055,1.113779,0.208387,-1.151834,1.146958,0.208044,-1.117711,,,,,,,,,,,,
286,2.383333,-0.002599,0.418868,0.006336,-0.908021,1.178581,0.201960,-1.176211,0.001841,1.223979,0.195458,-1.245686,0.742516,1.254008,0.195683,-1.210754,0.628900,1.101585,0.208463,-1.141353,0.674689,1.134752,0.208236,-1.107052,0.722032,,,,,,,,,,,,,,,,,,,,,1.224909,0.195363,-1.246612,1.255161,0.195556,-1.211630,1.100554,0.208565,-1.140401,1.133734,0.208351,-1.106218,,,,,,,,,,,,
287,2.391667,0.000094,0.419012,0.007038,-0.907954,1.165366,0.201779,-1.164776,0.001822,1.210760,0.194818,-1.234209,0.666484,1.240780,0.195087,-1.199270,0.646928,1.088385,0.208704,-1.129968,0.631661,1.121541,0.208507,-1.095657,0.681316,,,,,,,,,,,,,,,,,,,,,1.211720,0.194666,-1.235124,1.241881,0.195006,-1.200151,1.087298,0.208869,-1.128987,1.120569,0.208581,-1.094836,,,,,,,,,,,,
288,2.400000,0.002491,0.419561,0.008202,-0.907687,1.152087,0.201626,-1.153186,0.001822,1.197534,0.194243,-1.222541,0.679658,1.227513,0.194507,-1.187567,0.640408,1.075094,0.208986,-1.118493,0.685447,1.108209,0.208769,-1.084142,0.640349,,,,,,,,,,,,,,,,,,,,,1.198444,0.194111,-1.223433,1.228660,0.194396,-1.188427,1.074116,0.209114,-1.117711,1.107150,0.208881,-1.083174,,,,,,,,,,,,
289,2.408333,0.004283,0.419732,0.007689,-0.907606,1.138420,0.201399,-1.141129,0.001654,1.183886,0.193734,-1.210441,0.679658,1.213853,0.194110,-1.175457,0.640408,1.061418,0.208931,-1.106491,0.685447,1.094521,0.208821,-1.072127,0.640349,,,,,,,,,,,,,,,,,,,,,1.185136,0.193451,-1.211528,1.214619,0.194093,-1.176064,1.060548,0.209123,-1.105756,1.093580,0.208862,-1.071355,,,,,,,,,,,,
290,2.416667,0.004049,0.420253,0.007855,-0.907364,1.124614,0.201157,-1.128843,0.001486,1.170159,0.193525,-1.198106,0.579720,1.200086,0.193879,-1.163088,0.755687,1.047573,0.208678,-1.094289,0.711294,1.080637,0.208546,-1.059888,0.695519,,,,,,,,,,,,,,,,,,,,,1.171166,0.193286,-1.199001,1.200815,0.193873,-1.163679,1.046698,0.208882,-1.093539,1.079835,0.208563,-1.059207,,,,,,,,,,,,
291,2.425000,0.003204,0.420869,0.008366,-0.907077,1.110740,0.200633,-1.116436,0.001495,1.156379,0.193127,-1.185652,0.654887,1.186258,0.193406,-1.150592,0.770630,1.033654,0.208104,-1.081974,0.704136,1.066670,0.207897,-1.047528,0.745045,,,,,,,,,,,,,,,,,,,,,1.157381,0.192928,-1.186580,1.186984,0.193372,-1.151152,1.032757,0.208273,-1.081221,1.065900,0.207942,-1.046860,,,,,,,,,,,,
292,2.433333,0.001055,0.420991,0.007280,-0.907035,1.096273,0.200045,-1.103826,0.001469,1.141960,0.192918,-1.173050,0.663308,1.171828,0.193205,-1.137981,0.771256,1.019150,0.207121,-1.069364,0.711125,1.052156,0.206937,-1.034909,0.745492,,,,,,,,,,,,,,,,,,,,,1.142926,0.192686,-1.173960,1.172557,0.193208,-1.138534,1.018285,0.207320,-1.068624,1.051381,0.206944,-1.034249,,,,,,,,,,,,
293,2.441667,-0.001055,0.420932,0.006062,-0.907071,1.081672,0.199399,-1.091202,0.001556,1.127378,0.192648,-1.160451,0.663308,1.157249,0.192956,-1.125384,0.771256,1.004525,0.206071,-1.056713,0.711125,1.037536,0.205922,-1.022261,0.745492,,,,,,,,,,,,,,,,,,,,,1.128427,0.192427,-1.161364,1.158018,0.192949,-1.126017,1.003610,0.206264,-1.055893,1.036686,0.205937,-1.021580,,,,,,,,,,,,
294,2.450000,-0.003281,0.421338,0.005455,-0.906881,1.067040,0.198758,-1.078435,0.001378,1.112830,0.192387,-1.147664,0.647967,1.142667,0.192659,-1.112569,0.751116,0.989842,0.205079,-1.043994,0.689310,1.022821,0.204906,-1.009513,0.727792,,,,,,,,,,,,,,,,,,,,,1.113808,0.192242,-1.148536,1.143302,0.192625,-1.113081,0.989067,0.205195,-1.043294,1.022057,0.204953,-1.008898,,,,,,,,,,,,
295,2.458333,-0.004569,0.420875,0.003777,-0.907099,1.052480,0.198280,-1.065788,0.001522,1.098227,0.192162,-1.135069,0.644128,1.128098,0.192525,-1.100003,0.760164,0.975290,0.204250,-1.031265,0.693510,1.008305,0.204181,-0.996816,0.734297,,,,,,,,,,,,,,,,,,,,,1.099303,0.191933,-1.135973,1.128827,0.192540,-1.100626,0.974373,0.204445,-1.030475,1.007487,0.204176,-0.996137,,,,,,,,,,,,
296,2.466667,-0.005755,0.420802,0.004042,-0.907125,1.037871,0.197967,-1.053108,0.001443,1.083610,0.192037,-1.122411,0.630817,1.113486,0.192333,-1.087348,0.796700,0.960683,0.203815,-1.018559,0.722920,0.993703,0.203682,-0.984116,0.752980,,,,,,,,,,,,,,,,,,,,,1.084702,0.191804,-1.123377,1.114120,0.192352,-1.087857,0.959863,0.203990,-1.017835,0.992937,0.203678,-0.983493,,,,,,,,,,,,
297,2.475000,-0.005383,0.420503,0.003430,-0.907269,1.023410,0.197785,-1.040620,0.001329,1.069109,0.191810,-1.109945,0.630817,1.099008,0.192171,-1.074903,0.796700,0.946241,0.203612,-1.006027,0.722920,0.979284,0.203547,-0.971605,0.752980,,,,,,,,,,,,,,,,,,,,,1.070066,0.191618,-1.110738,1.099602,0.192185,-1.075431,0.945460,0.203780,-1.005278,0.978571,0.203541,-0.971069,,,,,,,,,,,,
298,2.483333,-0.004571,0.420119,0.003114,-0.907452,1.008896,0.197636,-1.028241,0.001327,1.054534,0.191535,-1.097594,0.685588,1.084463,0.191955,-1.062578,0.801142,0.931756,0.203531,-0.993592,0.726309,0.964828,0.203522,-0.959198,0.777127,,,,,,,,,,,,,,,,,,,,,1.055537,0.191345,-1.098488,1.085037,0.191960,-1.063051,0.930985,0.203680,-0.992894,0.964149,0.203531,-0.958643,,,,,,,,,,,,
299,2.491667,-0.003328,0.420201,0.002638,-0.907421,0.994410,0.197530,-1.015920,0.001360,1.040060,0.191237,-1.085249,0.664274,1.069983,0.191744,-1.050229,0.807702,0.917266,0.203531,-0.981300,0.728565,0.950332,0.203607,-0.946901,0.776481,,,,,,,,,,,,,,,,,,,,,1.041027,0.190975,-1.086143,1.070585,0.191793,-1.050705,0.916519,0.203744,-0.980542,0.949607,0.203572,-0.946379,,,,,,,,,,,,
300,2.500000,-0.001936,0.420242,0.002304,-0.907407,0.979943,0.197411,-1.003454,0.001366,1.025594,0.190898,-1.072761,0.679262,1.055515,0.191486,-1.037740,0.800705,0.902799,0.203553,-0.968857,0.740610,0.935862,0.203708,-0.934456,0.763949,,,,,,,,,,,,,,,,,,,,,1.026485,0.190639,-1.073648,1.056160,0.191539,-1.038205,0.902086,0.203766,-0.968134,0.935101,0.203667,-0.933899,,,,,,,,,,,,
301,2.508333,-0.001348,0.420516,0.001809,-0.907282,0.965386,0.197188,-0.990686,0.001365,1.011082,0.190590,-1.059956,0.679262,1.040981,0.191243,-1.024918,0.800705,0.888220,0.203351,-0.956145,0.740610,0.921262,0.203569,-0.921724,0.763949,,,,,,,,,,,,,,,,,,,,,1.012054,0.190310,-1.060852,1.041590,0.191298,-1.025396,0.887448,0.203580,-0.955390,0.920549,0.203528,-0.921192,,,,,,,,,,,,
302,2.516667,-0.001266,0.420557,0.001893,-0.907263,0.950726,0.196883,-0.977715,0.001342,0.996427,0.190270,-1.046981,0.682239,1.026323,0.190918,-1.011940,0.797700,0.873558,0.203065,-0.943182,0.719674,0.906597,0.203279,-0.908758,0.777267,,,,,,,,,,,,,,,,,,,,,0.997361,0.190049,-1.047814,1.026951,0.190940,-1.012450,0.872725,0.203259,-0.942456,0.905914,0.203266,-0.908186,,,,,,,,,,,,
303,2.525000,-0.002083,0.420813,0.002145,-0.907143,0.935850,0.196443,-0.964666,0.001268,0.981592,0.189958,-1.033917,0.686886,1.011468,0.190554,-0.998858,0.814707,0.858661,0.202549,-0.930166,0.750211,0.891681,0.202712,-0.895723,0.783430,,,,,,,,,,,,,,,,,,,,,0.982510,0.189760,-1.034746,1.012043,0.190570,-0.999326,0.857915,0.202709,-0.929520,0.891024,0.202710,-0.895158,,,,,,,,,,,,
304,2.533333,-0.002258,0.420463,0.001961,-0.907305,0.920809,0.195944,-0.951589,0.001362,0.966500,0.189492,-1.020877,0.686886,0.996403,0.190097,-0.985841,0.814707,0.843643,0.202007,-0.917029,0.750211,0.876689,0.202181,-0.882611,0.783430,,,,,,,,,,,,,,,,,,,,,0.967589,0.189240,-1.021817,0.996966,0.190126,-0.986316,0.842837,0.202191,-0.916364,0.876024,0.202172,-0.882020,,,,,,,,,,,,
305,2.541667,-0.003219,0.420599,0.002626,-0.907237,0.905881,0.195422,-0.938491,0.001414,0.951591,0.189111,-1.007779,0.634904,0.981483,0.189623,-0.972733,0.815631,0.828707,0.201436,-0.903940,0.734837,0.861743,0.201517,-0.869512,0.777512,,,,,,,,,,,,,,,,,,,,,0.952572,0.188836,-1.008661,0.982130,0.189678,-0.973253,0.827921,0.201670,-0.903150,0.860968,0.201472,-0.868957,,,,,,,,,,,,
306,2.550000,-0.003120,0.420417,0.001792,-0.907324,0.890826,0.194967,-0.925342,0.001384,0.936517,0.188660,-0.994643,0.682765,0.966423,0.189246,-0.959609,0.793457,0.813657,0.200901,-0.890766,0.734083,0.846707,0.201060,-0.856351,0.761578,,,,,,,,,,,,,,,,,,,,,0.937412,0.188466,-0.995522,0.967090,0.189257,-0.960096,0.812907,0.201065,-0.890030,0.845944,0.201059,-0.855779,,,,,,,,,,,,
307,2.558333,-0.002774,0.420306,0.001945,-0.907376,0.875900,0.194557,-0.912025,0.001496,0.921570,0.188190,-0.981334,0.645332,0.951485,0.188776,-0.946308,0.780700,0.798743,0.200553,-0.877432,0.726712,0.831801,0.200710,-0.843026,0.731313,,,,,,,,,,,,,,,,,,,,,0.922615,0.188011,-0.982276,0.952171,0.188759,-0.946853,0.797881,0.200691,-0.876775,0.831022,0.200742,-0.842286,,,,,,,,,,,,
308,2.566667,-0.002525,0.420371,0.003196,-0.907343,0.861018,0.194181,-0.898902,0.001343,0.906682,0.187742,-0.968208,0.645332,0.936593,0.188233,-0.933177,0.780700,0.783872,0.200347,-0.864316,0.726712,0.816925,0.200401,-0.829905,0.731313,,,,,,,,,,,,,,,,,,,,,0.907669,0.187506,-0.969028,0.937196,0.188267,-0.933709,0.783089,0.200539,-0.863657,0.816196,0.200380,-0.829274,,,,,,,,,,,,
309,2.575000,-0.001426,0.420287,0.003160,-0.907385,0.845981,0.193964,-0.885782,0.001403,0.891627,0.187346,-0.955084,0.673752,0.921545,0.187882,-0.920060,0.799013,0.768847,0.200267,-0.851194,0.739532,0.801907,0.200362,-0.816790,0.758852,,,,,,,,,,,,,,,,,,,,,0.892665,0.187144,-0.955934,0.922175,0.187882,-0.920622,0.768048,0.200427,-0.850521,0.801127,0.200377,-0.816121,,,,,,,,,,,,
310,2.583333,0.000018,0.420144,0.003861,-0.907449,0.831019,0.193800,-0.872719,0.001405,0.876625,0.186928,-0.942022,0.651949,0.906556,0.187460,-0.907009,0.795872,0.753912,0.200364,-0.838119,0.726041,0.786984,0.200447,-0.803726,0.755663,,,,,,,,,,,,,,,,,,,,,0.877665,0.186710,-0.942922,0.907183,0.187461,-0.907533,0.753106,0.200537,-0.837398,0.786225,0.200461,-0.803110,,,,,,,,,,,,
311,2.591667,0.000540,0.420682,0.004697,-0.907196,0.815972,0.193629,-0.859508,0.001275,0.861646,0.186650,-0.928755,0.695010,0.891537,0.187133,-0.893707,0.807235,0.738837,0.200353,-0.825001,0.752687,0.771868,0.200380,-0.790568,0.773031,,,,,,,,,,,,,,,,,,,,,0.862546,0.186447,-0.929553,0.892130,0.187144,-0.894199,0.738105,0.200520,-0.824357,0.771173,0.200383,-0.789984,,,,,,,,,,,,
312,2.600000,0.001569,0.420502,0.004242,-0.907281,0.800662,0.193438,-0.846178,0.001472,0.846308,0.186302,-0.915428,0.695010,0.876213,0.186863,-0.880393,0.807235,0.723542,0.200243,-0.811655,0.752687,0.756587,0.200346,-0.777236,0.773031,,,,,,,,,,,,,,,,,,,,,0.847418,0.186040,-0.916333,0.876873,0.186881,-0.880971,0.722757,0.200435,-0.810993,0.755720,0.200346,-0.776506,,,,,,,,,,,,
313,2.608333,0.001689,0.420947,0.004319,-0.907073,0.785293,0.193210,-0.832659,0.001302,0.831006,0.186051,-0.901863,0.636022,0.860876,0.186610,-0.866798,0.780677,0.708140,0.200038,-0.798212,0.738915,0.741152,0.200139,-0.763761,0.716798,,,,,,,,,,,,,,,,,,,,,0.831944,0.185904,-0.902680,0.861471,0.186572,-0.867300,0.707391,0.200155,-0.797578,0.740442,0.200191,-0.763142,,,,,,,,,,,,
314,2.616667,0.000776,0.421071,0.004927,-0.907014,0.769693,0.192869,-0.819161,0.001401,0.815423,0.185846,-0.888367,0.655400,0.845283,0.186319,-0.853294,0.793903,0.692533,0.199649,-0.784722,0.732112,0.725534,0.199664,-0.750261,0.749896,,,,,,,,,,,,,,,,,,,,,0.816434,0.185556,-0.889258,0.845921,0.186366,-0.853814,0.691757,0.199878,-0.784019,0.724753,0.199631,-0.749637,,,,,,,,,,,,
315,2.625000,0.000646,0.421302,0.003296,-0.906914,0.754083,0.192583,-0.805447,0.001420,0.799868,0.185621,-0.874623,0.657528,0.829710,0.186226,-0.839535,0.793441,0.676885,0.199165,-0.771055,0.737419,0.709869,0.199321,-0.736577,0.750015,,,,,,,,,,,,,,,,,,,,,0.800825,0.185395,-0.875576,0.830385,0.186235,-0.840011,0.676100,0.199341,-0.770379,0.709108,0.199329,-0.735928,,,,,,,,,,,,
316,2.633333,-0.000349,0.421033,0.003787,-0.907037,0.738437,0.192154,-0.791766,0.001324,0.784182,0.185343,-0.860983,0.657528,0.814043,0.185868,-0.825911,0.793441,0.661259,0.198663,-0.757313,0.737419,0.694263,0.198740,-0.722855,0.750015,,,,,,,,,,,,,,,,,,,,,0.785115,0.185134,-0.861888,0.814638,0.185878,-0.826351,0.660547,0.198824,-0.756630,0.693559,0.198747,-0.722308,,,,,,,,,,,,
317,2.641667,-0.001124,0.420616,0.003829,-0.907230,0.722702,0.191771,-0.777963,0.001338,0.768388,0.185087,-0.847232,0.699985,0.798281,0.185578,-0.812186,0.792342,0.645552,0.198186,-0.743431,0.736318,0.678588,0.198233,-0.709002,0.769196,,,,,,,,,,,,,,,,,,,,,0.769237,0.184873,-0.848052,0.798947,0.185602,-0.812683,0.644795,0.198375,-0.742721,0.677861,0.198218,-0.708433,,,,,,,,,,,,
318,2.650000,-0.002130,0.420098,0.003336,-0.907470,0.706861,0.191438,-0.764008,0.001286,0.752479,0.184932,-0.833338,0.681326,0.782412,0.185426,-0.798326,0.813828,0.629739,0.197670,-0.729380,0.739729,0.662813,0.197726,-0.694989,0.787088,,,,,,,,,,,,,,,,,,,,,0.753429,0.184751,-0.834169,0.782980,0.185425,-0.798807,0.628951,0.197818,-0.728716,0.662175,0.197739,-0.694424,,,,,,,,,,,,
319,2.658333,-0.003492,0.419826,0.003918,-0.907589,0.690925,0.191098,-0.750183,0.001304,0.736503,0.184801,-0.819558,0.681326,0.766456,0.185194,-0.784563,0.813828,0.613823,0.197220,-0.715491,0.739729,0.646918,0.197177,-0.681119,0.787088,,,,,,,,,,,,,,,,,,,,,0.737422,0.184626,-0.820331,0.767063,0.185196,-0.785099,0.613091,0.197366,-0.714839,0.646172,0.197187,-0.680500,,,,,,,,,,,,
320,2.666667,-0.002656,0.419531,0.002349,-0.907734,0.675042,0.190808,-0.736344,0.001341,0.720588,0.184412,-0.805732,0.696744,0.750563,0.184969,-0.770757,0.797479,0.597949,0.196863,-0.701619,0.752233,0.631066,0.196988,-0.667269,0.757724,,,,,,,,,,,,,,,,,,,,,0.721457,0.184191,-0.806513,0.751229,0.185008,-0.771300,0.597201,0.197061,-0.700900,0.630307,0.196958,-0.666687,0.675069,0.164550,-0.734974,,,,,,,,,
321,2.675000,-0.003136,0.419691,0.003670,-0.907654,0.659406,0.190616,-0.722399,0.001289,0.704965,0.184266,-0.791784,0.703389,0.734928,0.184694,-0.756797,0.798628,0.582314,0.196756,-0.687689,0.740039,0.615419,0.196747,-0.653328,0.774181,,,,,,,,,,,,,,,,,,,,,0.705850,0.184110,-0.792558,0.735544,0.184683,-0.757316,0.581538,0.196894,-0.687010,0.614728,0.196767,-0.652745,0.659052,0.164278,-0.720533,,,,,,,,,
322,2.683333,-0.003678,0.420097,0.004928,-0.907458,0.643639,0.190439,-0.708192,0.001343,0.689248,0.184148,-0.777548,0.684010,0.719181,0.184449,-0.742534,0.798239,0.566526,0.196650,-0.673539,0.758982,0.599600,0.196510,-0.639148,0.744089,,,,,,,,,,,,,,,,,,,,,0.690172,0.183963,-0.778390,0.719810,0.184453,-0.743039,0.565822,0.196795,-0.672897,0.598807,0.196521,-0.638500,0.642961,0.164273,-0.706288,,,,,,,,,
323,2.691667,-0.003595,0.419943,0.004940,-0.907530,0.627983,0.190186,-0.694103,0.001323,0.673568,0.183880,-0.763473,0.684010,0.703512,0.184184,-0.728470,0.798239,0.550883,0.196408,-0.659424,0.758982,0.583968,0.196270,-0.625044,0.744089,,,,,,,,,,,,,,,,,,,,,0.674527,0.183703,-0.764293,0.704100,0.184180,-0.728981,0.550111,0.196560,-0.658677,0.583263,0.196284,-0.624513,,,,,,,,,,,,
324,2.700000,-0.003438,0.419779,0.006282,-0.907598,0.612207,0.190029,-0.680005,0.001304,0.657751,0.183666,-0.749398,0.681374,0.687709,0.183863,-0.714405,0.805085,0.535136,0.196420,-0.645293,0.728801,0.568234,0.196169,-0.610925,0.779315,,,,,,,,,,,,,,,,,,,,,0.658692,0.183450,-0.750198,0.688298,0.183888,-0.714922,0.534422,0.196595,-0.644624,0.567489,0.196157,-0.610335,,,,,,,,,,,,
