Format Version,1.23,Take Name,BW_60,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.41.16.277 PM,Total Frames in Take,902,Total Exported Frames,902,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
377,3.141667,-0.005602,0.931373,0.004286,0.363998,1.199820,0.200073,-0.943338,0.000923,1.163040,0.192509,-0.869040,0.845716,1.129064,0.193026,-0.900143,0.838545,1.272095,0.207357,-0.987029,0.897712,1.235080,0.207399,-1.017138,0.785682,1.162505,0.192441,-0.868586,1.128753,0.192973,-0.899576,1.272357,0.207405,-0.987402,1.235695,0.207477,-1.017819,2.268547,0.043513,0.426695,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,3.150000,-0.005785,0.931075,0.003217,0.364767,1.191821,0.199886,-0.934393,0.000860,1.154914,0.192495,-0.860142,0.823820,1.120990,0.192961,-0.891302,0.837847,1.264172,0.207046,-0.977980,0.885330,1.227207,0.207041,-1.008150,0.769723,1.154416,0.192407,-0.859711,1.120664,0.192935,-0.890779,1.264485,0.207122,-0.978404,1.227718,0.207078,-1.008680,2.268550,0.043503,0.426683,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,3.158333,-0.005221,0.930953,0.002839,0.365091,1.183843,0.199845,-0.925333,0.000783,1.146875,0.192524,-0.851105,0.853805,1.112973,0.193026,-0.882289,0.864769,1.256233,0.206897,-0.968871,0.874426,1.219289,0.206931,-0.999067,0.838083,1.146428,0.192466,-0.850732,1.112692,0.192986,-0.881829,1.256437,0.206948,-0.969328,1.219814,0.206979,-0.999444,2.268556,0.043516,0.426662,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,3.166667,-0.002751,0.930593,0.004468,0.366018,1.175744,0.199784,-0.916110,0.000821,1.138606,0.192231,-0.841991,0.867208,1.104767,0.192999,-0.873238,0.848285,1.248244,0.206800,-0.959473,0.858082,1.211360,0.207107,-0.989740,0.830472,1.138175,0.192224,-0.841680,1.104446,0.192906,-0.872731,1.248378,0.206811,-0.960024,1.211977,0.207196,-0.990006,2.268550,0.043501,0.426685,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,3.175000,-0.006101,0.930414,0.003301,0.366445,1.167522,0.199659,-0.906785,0.000768,1.130352,0.192249,-0.832666,0.850002,1.096540,0.192691,-0.863949,0.868563,1.240025,0.206865,-0.950110,0.927050,1.203169,0.206834,-0.980414,0.785089,1.129920,0.192136,-0.832266,1.096299,0.192706,-0.863482,1.240117,0.206947,-0.950375,1.203766,0.206849,-0.981032,2.268541,0.043513,0.426679,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,3.183333,-0.008946,0.929985,0.003422,0.367474,1.159380,0.199648,-0.897300,0.000720,1.122084,0.192173,-0.823251,0.875935,1.088341,0.192376,-0.854611,0.870796,1.231941,0.207164,-0.940476,0.934080,1.195154,0.206879,-0.970862,0.791709,1.121768,0.192002,-0.822909,1.088064,0.192461,-0.854183,1.232159,0.207305,-0.940517,1.195534,0.206823,-0.971601,2.268557,0.043515,0.426660,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,3.191667,-0.005998,0.930215,0.005456,0.366925,1.151046,0.199484,-0.887910,0.000684,1.113812,0.191718,-0.813860,0.875935,1.080031,0.192241,-0.845175,0.870796,1.223583,0.206967,-0.931132,0.934080,1.186758,0.207009,-0.961473,0.791709,1.113456,0.191574,-0.813493,1.079783,0.192293,-0.844747,1.223641,0.207078,-0.931324,1.187309,0.206990,-0.962082,2.268552,0.043495,0.426664,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,3.200000,-0.006279,0.930024,0.006448,0.367390,1.142725,0.199471,-0.878546,0.000663,1.105427,0.191537,-0.804546,0.867116,1.071676,0.192070,-0.835894,0.875641,1.215295,0.207116,-0.921683,0.942807,1.178500,0.207162,-0.952060,0.794456,1.105083,0.191464,-0.804187,1.071402,0.192049,-0.835490,1.215437,0.207168,-0.921922,1.178977,0.207205,-0.952585,2.268555,0.043507,0.426659,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,3.208333,-0.007105,0.929651,0.007252,0.368302,1.134531,0.199582,-0.869092,0.000512,1.097105,0.191502,-0.795174,0.874307,1.063415,0.191992,-0.826587,0.877669,1.207171,0.207420,-0.912079,0.929330,1.170435,0.207415,-0.942529,0.822373,1.096838,0.191428,-0.794923,1.063236,0.191995,-0.826265,1.207181,0.207471,-0.912264,1.170870,0.207435,-0.942918,2.268550,0.043527,0.426676,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,3.216667,-0.006913,0.930022,0.004866,0.367407,1.126212,0.199248,-0.860308,0.000597,1.088910,0.191565,-0.786284,0.906640,1.055161,0.191991,-0.817635,0.907896,1.198785,0.206746,-0.903467,0.952015,1.161992,0.206688,-0.933846,0.854055,1.088547,0.191396,-0.786018,1.055025,0.192082,-0.817213,1.198793,0.206879,-0.903588,1.162482,0.206632,-0.934413,2.268553,0.043512,0.426661,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,3.225000,-0.002977,0.930140,0.005116,0.367158,1.118092,0.199037,-0.851380,0.000799,1.080779,0.191372,-0.777360,0.854652,1.047016,0.192144,-0.808689,0.864131,1.190692,0.206162,-0.894557,0.836817,1.153881,0.206469,-0.924914,0.832479,1.080349,0.191482,-0.776983,1.046722,0.191934,-0.808283,1.190792,0.206060,-0.895194,1.154503,0.206671,-0.925061,2.268556,0.043503,0.426678,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,3.233333,-0.004058,0.930169,0.002553,0.367100,1.109773,0.198752,-0.842501,0.000787,1.072468,0.191494,-0.768435,0.862679,1.038702,0.192087,-0.799765,0.866582,1.182367,0.205646,-0.885725,0.855791,1.145554,0.205779,-0.916079,0.838065,1.072047,0.191499,-0.768083,1.038408,0.191988,-0.799331,1.182482,0.205641,-0.886290,1.146154,0.205877,-0.916301,2.268542,0.043493,0.426662,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,3.241667,-0.003948,0.930168,0.001048,0.367112,1.101414,0.198364,-0.833642,0.000875,1.064097,0.191357,-0.759558,0.836613,1.030333,0.191909,-0.790890,0.848388,1.174019,0.205046,-0.876881,0.864927,1.137206,0.205145,-0.907237,0.813668,1.063601,0.191306,-0.759136,1.030014,0.191855,-0.790377,1.174239,0.205088,-0.877373,1.137802,0.205208,-0.907681,2.268559,0.043494,0.426679,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,3.250000,-0.009558,0.929473,-0.000339,0.368765,1.092831,0.198096,-0.824306,0.000667,1.055313,0.191231,-0.750311,0.881303,1.021659,0.191256,-0.781767,0.872348,1.165527,0.205174,-0.867329,0.944219,1.128826,0.204723,-0.897817,0.790979,1.054991,0.191021,-0.750033,1.021444,0.191394,-0.781325,1.165660,0.205352,-0.867340,1.129235,0.204614,-0.898538,2.268559,0.043507,0.426686,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,3.258333,-0.008623,0.929147,0.000788,0.369609,1.084274,0.197888,-0.815065,0.000638,1.046617,0.190851,-0.741157,0.881303,1.013020,0.190993,-0.772673,0.872348,1.157053,0.205021,-0.857939,0.944219,1.120406,0.204688,-0.888493,0.790979,1.046281,0.190733,-0.740852,1.012800,0.191033,-0.772255,1.157068,0.205110,-0.858131,1.120946,0.204677,-0.889024,2.268557,0.043521,0.426678,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,3.266667,-0.008725,0.929368,0.000219,0.369051,1.075530,0.197392,-0.805966,0.000762,1.037959,0.190447,-0.732005,0.882841,1.004325,0.190562,-0.763481,0.881575,1.148259,0.204458,-0.848934,0.946880,1.111576,0.204099,-0.879444,0.810680,1.037513,0.190318,-0.731602,1.004082,0.190597,-0.763014,1.148404,0.204558,-0.849196,1.112126,0.204093,-0.880057,2.268555,0.043498,0.426658,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,3.275000,-0.009383,0.929130,-0.000144,0.369635,1.066837,0.197261,-0.796677,0.000692,1.029179,0.190365,-0.722755,0.846435,0.995584,0.190412,-0.754274,0.868159,1.139614,0.204348,-0.839561,0.921164,1.102970,0.203919,-0.870117,0.794052,1.028798,0.190294,-0.722411,0.995351,0.190399,-0.753838,1.139683,0.204394,-0.839803,1.103516,0.203958,-0.870656,2.268553,0.043498,0.426678,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,3.283333,-0.007807,0.928726,0.000905,0.370682,1.058311,0.197243,-0.787302,0.000636,1.020474,0.190197,-0.713487,0.886767,0.986950,0.190414,-0.745080,0.897350,1.131198,0.204308,-0.830002,0.896002,1.094622,0.204054,-0.860641,0.847185,1.020098,0.190112,-0.713249,0.986803,0.190430,-0.744696,1.131148,0.204378,-0.830409,1.095194,0.204054,-0.860855,2.268556,0.043505,0.426673,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,3.291667,-0.008374,0.928949,-0.001549,0.370110,1.049944,0.197050,-0.778335,0.000889,1.012189,0.190401,-0.704441,0.819350,0.978628,0.190487,-0.735995,0.851450,1.122786,0.203845,-0.821156,0.839214,1.086172,0.203466,-0.851750,0.833968,1.011633,0.190368,-0.703981,0.978314,0.190412,-0.735496,1.123166,0.203873,-0.821674,1.086662,0.203546,-0.852191,2.268557,0.043510,0.426670,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,3.300000,-0.007484,0.928986,-0.002571,0.370030,1.041599,0.197031,-0.769095,0.000810,1.003840,0.190565,-0.695186,0.836156,0.970274,0.190692,-0.726735,0.865245,1.114450,0.203598,-0.811935,0.849466,1.077832,0.203269,-0.842523,0.847421,1.003381,0.190463,-0.694730,0.969935,0.190700,-0.726316,1.114763,0.203692,-0.812441,1.078317,0.203269,-0.842892,2.268546,0.043497,0.426652,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,3.308333,-0.006143,0.929043,-0.001680,0.369916,1.033065,0.197003,-0.759667,0.000815,0.995313,0.190411,-0.685765,0.838817,0.961739,0.190683,-0.717305,0.862855,1.105917,0.203550,-0.802509,0.860954,1.069289,0.203369,-0.833087,0.841295,0.994813,0.190322,-0.685368,0.961459,0.190678,-0.716833,1.106203,0.203631,-0.802979,1.069783,0.203383,-0.833486,2.268548,0.043494,0.426685,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,3.316667,-0.005174,0.928966,-0.000931,0.370128,1.024472,0.196957,-0.750086,0.000886,0.986680,0.190255,-0.676216,0.838817,0.953120,0.190636,-0.707769,0.862855,1.097352,0.203503,-0.792882,0.860954,1.060738,0.203432,-0.823477,0.841295,0.986179,0.190296,-0.675815,0.952786,0.190494,-0.707271,1.097582,0.203464,-0.793483,1.061343,0.203573,-0.823776,2.268557,0.043500,0.426685,1.053302,0.098005,-0.642087,,,,,,,,,,,,,,,,,,,,,,,,
399,3.325000,-0.006401,0.928791,-0.000793,0.370548,1.015714,0.196805,-0.740633,0.000847,0.977871,0.190061,-0.666793,0.839154,0.944339,0.190342,-0.698377,0.845783,1.088617,0.203497,-0.783367,0.838721,1.052031,0.203320,-0.813996,0.827681,0.977371,0.189966,-0.666367,0.944023,0.190337,-0.697905,1.088906,0.203585,-0.783882,1.052558,0.203332,-0.814379,2.268545,0.043507,0.426689,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,3.333333,-0.008729,0.928608,0.000229,0.370960,1.006834,0.196791,-0.730937,0.000771,0.968960,0.189842,-0.657131,0.834221,0.935455,0.189957,-0.688745,0.857954,1.079739,0.203862,-0.773605,0.850784,1.043182,0.203504,-0.804266,0.837144,0.968554,0.189792,-0.656828,0.935134,0.189913,-0.688230,1.079913,0.203902,-0.773975,1.043734,0.203558,-0.804713,2.268547,0.043501,0.426653,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,3.341667,-0.008001,0.928495,0.001563,0.371255,0.997957,0.196595,-0.721361,0.000764,0.960035,0.189436,-0.647599,0.872847,0.926550,0.189659,-0.679233,0.848065,1.070890,0.203768,-0.763963,0.897319,1.034351,0.203515,-0.794647,0.821843,0.959552,0.189300,-0.647198,0.926338,0.189700,-0.678792,1.071064,0.203880,-0.764318,1.034873,0.203498,-0.795133,2.268559,0.043499,0.426659,1.025824,0.096604,-0.614556,,,,,,,,,,,,,,,,,,,,,,,,
402,3.350000,-0.009725,0.928617,0.001606,0.370909,0.989097,0.196528,-0.711828,0.000741,0.951252,0.189336,-0.638030,0.848119,0.917743,0.189412,-0.669640,0.880597,1.061976,0.203885,-0.754492,0.898195,1.025416,0.203478,-0.785149,0.826312,0.950824,0.189237,-0.637611,0.917486,0.189415,-0.669237,1.062138,0.203962,-0.754858,1.025939,0.203496,-0.785605,2.268559,0.043526,0.426670,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,3.358333,-0.008210,0.928692,0.002434,0.370753,0.980273,0.196414,-0.702471,0.000780,0.942439,0.189109,-0.628679,0.855082,0.908919,0.189344,-0.660276,0.862005,1.053153,0.203725,-0.745143,0.896771,1.016580,0.203479,-0.775787,0.815814,0.942005,0.189017,-0.628307,0.908634,0.189337,-0.659803,1.053304,0.203799,-0.745519,1.017149,0.203505,-0.776255,2.268552,0.043507,0.426659,1.008428,0.097385,-0.594673,,,,,,,,,,,,,,,,,,,,,,,,
404,3.366667,-0.008565,0.928860,0.000981,0.370331,0.971534,0.196073,-0.693143,0.000894,0.933763,0.189003,-0.619296,0.821060,0.900215,0.189157,-0.650864,0.856251,1.044379,0.203226,-0.735901,0.835711,1.007780,0.202905,-0.766512,0.834544,0.933221,0.188955,-0.618831,0.899899,0.189093,-0.650388,1.044688,0.203268,-0.736479,1.008328,0.202975,-0.766876,2.268546,0.043508,0.426652,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,3.375000,-0.007202,0.929065,0.002026,0.369841,0.962860,0.195987,-0.683622,0.000881,0.925156,0.188766,-0.609755,0.844624,0.891574,0.189073,-0.641286,0.844940,1.035671,0.203138,-0.726437,0.830717,0.999038,0.202971,-0.757009,0.837199,0.924665,0.188771,-0.609373,0.891225,0.188958,-0.640785,1.035920,0.203137,-0.727067,0.999628,0.203081,-0.757261,2.268548,0.043505,0.426675,0.991331,0.096634,-0.576003,,,,,,,,,,,,,,,,,,,,,,,,
406,3.383333,-0.007769,0.929369,0.000888,0.369070,0.954073,0.195581,-0.674181,0.000875,0.916492,0.188541,-0.600234,0.844624,0.882858,0.188760,-0.631711,0.844940,1.026812,0.202638,-0.717133,0.830717,0.990129,0.202386,-0.747645,0.837199,0.915976,0.188456,-0.599807,0.882524,0.188736,-0.631216,1.027140,0.202719,-0.717682,0.990651,0.202414,-0.748019,2.268550,0.043496,0.426677,0.983066,0.096229,-0.565656,,,,,,,,,,,,,,,,,,,,,,,,
407,3.391667,-0.007883,0.929497,0.001702,0.368743,0.945251,0.195378,-0.664536,0.000912,0.907728,0.188202,-0.590573,0.831275,0.874072,0.188438,-0.622025,0.850697,1.017954,0.202555,-0.707531,0.839072,0.981249,0.202316,-0.738016,0.839435,0.907219,0.188174,-0.590154,0.873692,0.188350,-0.621491,1.018280,0.202583,-0.708105,0.981811,0.202404,-0.738395,2.268556,0.043516,0.426677,0.974177,0.096419,-0.556393,,,,,,,,,,,,,,,,,,,,,,,,
408,3.400000,-0.009295,0.929479,0.001942,0.368753,0.936274,0.195012,-0.654738,0.000745,0.898769,0.187775,-0.580771,0.835158,0.865113,0.187899,-0.612225,0.834695,1.008958,0.202367,-0.697734,0.834708,0.972255,0.202008,-0.728221,0.829230,0.898334,0.187618,-0.580419,0.864863,0.187962,-0.611769,1.009127,0.202505,-0.698097,0.972771,0.201964,-0.728666,2.268552,0.043520,0.426658,0.965236,0.095582,-0.547034,,,,,,,,,,,,,,,,,,,,,,,,
409,3.408333,-0.009773,0.929643,0.003092,0.368318,0.927308,0.194758,-0.645051,0.000831,0.889886,0.187325,-0.571062,0.842491,0.856200,0.187446,-0.602483,0.850555,0.999938,0.202316,-0.688103,0.870194,0.963208,0.201947,-0.718556,0.821248,0.889437,0.187254,-0.570626,0.855844,0.187403,-0.602005,1.000217,0.202375,-0.688537,0.963734,0.202001,-0.719037,2.268556,0.043497,0.426656,0.955848,0.094537,-0.538701,,,,,,,,,,,,,,,,,,,,,,,,
410,3.416667,-0.010793,0.929614,0.003381,0.368363,0.918229,0.194429,-0.635253,0.000717,0.880815,0.186932,-0.561266,0.859892,0.847132,0.186976,-0.592691,0.876205,0.990848,0.202131,-0.678299,0.890186,0.954121,0.201678,-0.708755,0.842756,0.880411,0.186796,-0.560902,0.846865,0.187017,-0.592276,0.991034,0.202251,-0.678678,0.954606,0.201653,-0.709154,2.268564,0.043495,0.426670,0.947678,0.094514,-0.527810,,,,,,,,,,,,,,,,,,,,,,,,
411,3.425000,-0.008572,0.929722,0.004966,0.368130,0.909306,0.194375,-0.625668,0.000782,0.871911,0.186650,-0.551695,0.856189,0.838211,0.186937,-0.583100,0.871106,0.981923,0.202058,-0.668720,0.863821,0.945178,0.201853,-0.699157,0.838305,0.871486,0.186597,-0.551311,0.837918,0.186886,-0.582679,0.982061,0.202103,-0.669245,0.945758,0.201912,-0.699437,2.268559,0.043520,0.426675,0.938666,0.095457,-0.518576,,,,,,,,,,,,,,,,,,,,,,,,
412,3.433333,-0.011433,0.929806,0.003234,0.367859,0.900356,0.194078,-0.616168,0.000826,0.863029,0.186596,-0.542136,0.832597,0.829313,0.186580,-0.573525,0.867709,0.972920,0.201825,-0.659298,0.860998,0.936161,0.201309,-0.689715,0.836585,0.862521,0.186505,-0.541710,0.829049,0.186561,-0.573067,0.973173,0.201903,-0.659787,0.936681,0.201342,-0.690110,2.268551,0.043499,0.426662,0.929716,0.094488,-0.509466,0.872077,0.161482,-0.548355,,,,,,,,,,,,,,,,,,,,,
413,3.441667,-0.010808,0.930001,0.003675,0.367381,0.891455,0.193953,-0.606426,0.000776,0.854200,0.186409,-0.532364,0.832597,0.820451,0.186460,-0.563717,0.867709,0.963981,0.201694,-0.649622,0.860998,0.927190,0.201248,-0.680000,0.836585,0.853764,0.186286,-0.532002,0.820151,0.186479,-0.563246,0.964213,0.201806,-0.650041,0.927693,0.201240,-0.680413,2.268552,0.043531,0.426668,0.920984,0.093133,-0.499873,0.864365,0.161393,-0.539930,,,,,,,,,,,,,,,,,,,,,
414,3.450000,-0.010987,0.930016,0.004603,0.367327,0.882369,0.193502,-0.596588,0.000777,0.845131,0.185802,-0.522533,0.855138,0.811377,0.185869,-0.553882,0.860374,0.954881,0.201386,-0.639780,0.876881,0.918086,0.200950,-0.670155,0.837233,0.844694,0.185694,-0.522138,0.811079,0.185870,-0.553432,0.955107,0.201480,-0.640201,0.918595,0.200963,-0.670579,2.268554,0.043504,0.426671,0.912178,0.094295,-0.488781,0.855885,0.160801,-0.530599,,,,,,,,,,,,,,,,,,,,,
415,3.458333,-0.011359,0.930047,0.006456,0.367209,0.873309,0.193302,-0.586483,0.000795,0.836107,0.185291,-0.512443,0.850381,0.802345,0.185388,-0.543782,0.865025,0.945792,0.201472,-0.629671,0.878325,0.908990,0.201057,-0.660037,0.834284,0.835648,0.185140,-0.512082,0.802069,0.185428,-0.543286,0.945991,0.201604,-0.630067,0.909527,0.201036,-0.660497,2.268563,0.043515,0.426683,0.903277,0.093260,-0.479307,,,,,,,,,,,,,,,,,,,,,,,,
416,3.466667,-0.011660,0.929959,0.007937,0.367392,0.864129,0.192899,-0.576375,0.000728,0.826913,0.184639,-0.502370,0.849240,0.793163,0.184760,-0.533721,0.857613,0.936615,0.201298,-0.619515,0.884255,0.899825,0.200899,-0.649895,0.823095,0.826473,0.184569,-0.501992,0.792935,0.184723,-0.533310,0.936798,0.201350,-0.619907,0.900309,0.200954,-0.650292,2.268556,0.043504,0.426677,0.893409,0.090590,-0.470623,,,,,,,,,,,,,,,,,,,,,,,,
417,3.475000,-0.013358,0.929867,0.009560,0.367528,0.854953,0.192582,-0.566304,0.000770,0.817751,0.184028,-0.492325,0.839162,0.784010,0.184058,-0.523686,0.882502,0.927415,0.201372,-0.609405,0.886474,0.890636,0.200868,-0.639798,0.831911,0.817264,0.183925,-0.491917,0.783808,0.184046,-0.523262,0.927575,0.201451,-0.609823,0.891164,0.200905,-0.640213,2.268551,0.043516,0.426685,0.884851,0.091998,-0.460644,,,,,,,,,,,,,,,,,,,,,,,,
418,3.483333,-0.011873,0.929915,0.010888,0.367422,0.845853,0.192297,-0.556350,0.000765,0.808658,0.183547,-0.482391,0.859476,0.774907,0.183749,-0.513742,0.863043,0.918318,0.201112,-0.599442,0.877189,0.881529,0.200781,-0.629825,0.841129,0.808226,0.183416,-0.482055,0.774624,0.183765,-0.513273,0.918517,0.201232,-0.599874,0.882045,0.200777,-0.630197,2.268547,0.043504,0.426677,0.876311,0.091424,-0.449997,,,,,,,,,,,,,,,,,,,,,,,,
419,3.491667,-0.012802,0.929909,0.010007,0.367431,0.836918,0.192020,-0.546542,0.000756,0.799727,0.183401,-0.472565,0.856980,0.765979,0.183493,-0.503919,0.868048,0.909376,0.200812,-0.589650,0.884267,0.872590,0.200372,-0.620034,0.838975,0.799293,0.183307,-0.472204,0.765706,0.183471,-0.503467,0.909584,0.200892,-0.590055,0.873088,0.200408,-0.620441,2.268557,0.043504,0.426676,0.867406,0.091448,-0.439981,,,,,,,,,,,,,,,,,,,,,,,,
420,3.500000,-0.010932,0.929792,0.009966,0.367789,0.828206,0.191941,-0.536825,0.000771,0.790932,0.183357,-0.462885,0.865242,0.757206,0.183609,-0.494263,0.866721,0.900725,0.200536,-0.579869,0.858052,0.863959,0.200264,-0.610281,0.842202,0.790533,0.183359,-0.462522,0.756892,0.183493,-0.493849,0.900861,0.200532,-0.580420,0.864536,0.200382,-0.610507,2.268556,0.043523,0.426687,0.858323,0.090493,-0.431563,,,,,,,,,,,,,,,,,,,,,,,,
421,3.508333,-0.012403,0.929947,0.007294,0.367411,0.819445,0.191567,-0.527090,0.000729,0.782231,0.183402,-0.453072,0.865242,0.748483,0.183438,-0.484427,0.866721,0.891926,0.199957,-0.570238,0.858052,0.855139,0.199472,-0.600621,0.842202,0.781797,0.183301,-0.452705,0.748258,0.183436,-0.484018,0.892071,0.200040,-0.570660,0.855653,0.199492,-0.600974,2.268549,0.043523,0.426678,0.848874,0.090203,-0.421173,,,,,,,,,,,,,,,,,,,,,,,,
422,3.516667,-0.009639,0.929971,0.007283,0.367434,0.810923,0.191405,-0.517311,0.000734,0.773669,0.183282,-0.443309,0.855528,0.739921,0.183555,-0.474663,0.883506,0.883447,0.199508,-0.560444,0.886461,0.846657,0.199274,-0.590827,0.843952,0.773306,0.183281,-0.442938,0.739603,0.183454,-0.474284,0.883564,0.199505,-0.560968,0.847220,0.199379,-0.591054,2.268548,0.043525,0.426671,0.840593,0.091882,-0.409894,,,,,,,,,,,,,,,,,,,,,,,,
423,3.525000,-0.010837,0.929980,0.005472,0.367410,0.802116,0.191134,-0.507477,0.000785,0.764869,0.183293,-0.433442,0.870135,0.731121,0.183402,-0.464796,0.873853,0.874632,0.199119,-0.550644,0.865809,0.837843,0.198723,-0.581026,0.846002,0.764432,0.183183,-0.433000,0.730831,0.183402,-0.464374,0.874809,0.199208,-0.551065,0.838393,0.198743,-0.581468,2.268552,0.043526,0.426657,0.831994,0.090986,-0.400028,,,,,,,,,,,,,,,,,,,,,,,,
424,3.533333,-0.009884,0.929846,0.004769,0.367786,0.793363,0.190801,-0.497515,0.000783,0.756038,0.183090,-0.423505,0.848702,0.722315,0.183257,-0.454887,0.864820,0.865931,0.198594,-0.540629,0.868192,0.829165,0.198264,-0.571040,0.837579,0.755621,0.182964,-0.423085,0.721983,0.183276,-0.454461,0.866156,0.198708,-0.541092,0.829690,0.198257,-0.571423,2.268558,0.043510,0.426672,0.822976,0.090263,-0.390226,,,,,,,,,,,,,,,,,,,,,,,,
425,3.541667,-0.008564,0.929717,0.005365,0.368136,0.784587,0.190630,-0.487366,0.000785,0.747194,0.182840,-0.413399,0.848755,0.713494,0.183141,-0.444805,0.866444,0.857202,0.198367,-0.530411,0.877806,0.820458,0.198174,-0.560849,0.833129,0.746746,0.182772,-0.412998,0.713203,0.183101,-0.444358,0.857419,0.198422,-0.530846,0.820979,0.198226,-0.561263,2.268546,0.043494,0.426677,0.814266,0.089087,-0.384158,,,,,,,,,,,,,,,,,,,,,,,,
426,3.550000,-0.008017,0.929679,0.004750,0.368253,0.775769,0.190386,-0.477217,0.000751,0.738345,0.182705,-0.403254,0.856572,0.704654,0.183032,-0.434667,0.873125,0.848406,0.197983,-0.520249,0.877552,0.811669,0.197822,-0.550696,0.841867,0.737939,0.182629,-0.402856,0.704352,0.183006,-0.434260,0.848594,0.198048,-0.520697,0.812190,0.197859,-0.551054,2.268553,0.043510,0.426682,0.804933,0.089469,-0.370968,,,,,,,,,,,,,,,,,,,,,,,,
427,3.558333,-0.006567,0.929571,0.004155,0.368562,0.767032,0.190147,-0.467209,0.000705,0.729536,0.182586,-0.393270,0.852094,0.695866,0.183018,-0.424706,0.894463,0.839721,0.197515,-0.510195,0.876341,0.803003,0.197468,-0.540666,0.862620,0.729102,0.182518,-0.392874,0.695643,0.182993,-0.424349,0.839923,0.197573,-0.510642,0.803458,0.197503,-0.540971,2.268562,0.043513,0.426675,0.795400,0.089140,-0.361862,,,,,,,,,,,,,,,,,,,,,,,,
428,3.566667,-0.006612,0.929586,0.002189,0.368541,0.758386,0.189906,-0.457309,0.000788,0.720883,0.182669,-0.383342,0.852094,0.687213,0.183031,-0.414778,0.894463,0.831084,0.197016,-0.500323,0.876341,0.794365,0.196907,-0.530793,0.862620,0.720424,0.182527,-0.382939,0.686950,0.183076,-0.414343,0.831248,0.197142,-0.500785,0.794924,0.196878,-0.531169,2.268550,0.043502,0.426662,0.787018,0.090087,-0.349013,,,,,,,,,,,,,,,,,,,,,,,,
429,3.575000,-0.005457,0.929723,0.001030,0.368217,0.749560,0.189651,-0.447438,0.000807,0.712087,0.182623,-0.373435,0.843229,0.678396,0.183045,-0.404849,0.872420,0.822249,0.196487,-0.490511,0.873578,0.785509,0.196448,-0.520955,0.831482,0.711605,0.182493,-0.373019,0.678137,0.183075,-0.404349,0.822453,0.196591,-0.490799,0.786055,0.196442,-0.521594,2.268552,0.043511,0.426665,0.777910,0.090010,-0.339374,,,,,,,,,,,,,,,,,,,,,,,,
430,3.583333,-0.003979,0.929816,0.001233,0.368002,0.740608,0.189329,-0.437340,0.000730,0.703151,0.182290,-0.363331,0.837614,0.669447,0.182846,-0.394727,0.859107,0.813294,0.196039,-0.480439,0.908046,0.776540,0.196141,-0.510865,0.789977,0.702758,0.182201,-0.362971,0.669153,0.182847,-0.394292,0.813474,0.196117,-0.480810,0.777048,0.196151,-0.511289,2.268554,0.043520,0.426698,0.768761,0.089308,-0.329647,,,,,,,,,,,,,,,,,,,,,,,,
