Format Version,1.23,Take Name,FW_50,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.15.55.171 PM,Total Frames in Take,1071,Total Exported Frames,1071,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
618,5.150000,-0.014513,0.378151,-0.000009,-0.925630,-0.148034,0.182240,0.265513,0.001301,-0.108843,0.177864,0.192200,0.687779,-0.075849,0.178219,0.224345,0.808762,-0.221759,0.186447,0.307139,0.766537,-0.185686,0.186431,0.338371,0.756867,,,,,,,,,,,,,,,,,,,,,-0.107988,0.177832,0.191290,-0.075314,0.178153,0.223802,-0.222432,0.186469,0.307786,-0.186330,0.186507,0.339096,,,,-0.170065,0.090898,0.159956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,5.158333,-0.013760,0.377826,0.000022,-0.925774,-0.154233,0.182205,0.272020,0.001312,-0.115096,0.177704,0.198685,0.687779,-0.082079,0.178083,0.230805,0.808762,-0.227926,0.186514,0.313692,0.766537,-0.191830,0.186519,0.344898,0.756867,,,,,,,,,,,,,,,,,,,,,-0.114229,0.177663,0.197861,-0.081565,0.178022,0.230212,-0.228635,0.186546,0.314328,-0.192448,0.186589,0.345636,,,,-0.177227,0.093795,0.165981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,5.166667,-0.013045,0.377467,-0.000715,-0.925931,-0.160498,0.182070,0.278438,0.001352,-0.121414,0.177463,0.205081,0.700671,-0.088372,0.177930,0.237176,0.803177,-0.234162,0.186397,0.320158,0.761706,-0.198043,0.186490,0.351336,0.758880,,,,,,,,,,,,,,,,,,,,,-0.120565,0.177373,0.204155,-0.087787,0.177902,0.236608,-0.234832,0.186470,0.320909,-0.198758,0.186528,0.352020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,5.175000,-0.011810,0.377307,0.000118,-0.926013,-0.166697,0.181806,0.284918,0.001302,-0.127653,0.176981,0.211554,0.718292,-0.094598,0.177420,0.243636,0.793911,-0.240335,0.186384,0.326659,0.747151,-0.204204,0.186440,0.357823,0.770567,,,,,,,,,,,,,,,,,,,,,-0.126884,0.176902,0.210734,-0.094015,0.177384,0.243054,-0.241081,0.186455,0.327338,-0.204794,0.186481,0.358525,,,,-0.190009,0.093000,0.178821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,5.183333,-0.010987,0.376648,0.000382,-0.926291,-0.172803,0.181594,0.291459,0.001326,-0.133868,0.176629,0.218045,0.687993,-0.100767,0.177074,0.250079,0.806708,-0.246375,0.186308,0.333299,0.757737,-0.210199,0.186366,0.364411,0.761785,,,,,,,,,,,,,,,,,,,,,-0.133035,0.176542,0.217120,-0.100213,0.177037,0.249541,-0.247082,0.186376,0.333958,-0.210815,0.186414,0.365137,,,,-0.195912,0.093281,0.185841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,5.191667,-0.010935,0.376835,0.001089,-0.926215,-0.178886,0.181315,0.298237,0.001310,-0.139930,0.176329,0.224837,0.687993,-0.106840,0.176715,0.256884,0.806708,-0.252468,0.186110,0.340051,0.757737,-0.216304,0.186105,0.371178,0.761785,,,,,,,,,,,,,,,,,,,,,-0.139156,0.176223,0.223878,-0.106257,0.176693,0.256388,-0.253120,0.186194,0.340765,-0.216945,0.186137,0.371826,,,,-0.203487,0.092273,0.191256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,5.200000,-0.011222,0.377084,0.002213,-0.926108,-0.185144,0.181058,0.305013,0.001379,-0.146159,0.176100,0.231626,0.690794,-0.113086,0.176380,0.263690,0.808570,-0.258739,0.185933,0.346796,0.757280,-0.222591,0.185818,0.377941,0.771907,,,,,,,,,,,,,,,,,,,,,-0.145310,0.176014,0.230613,-0.112493,0.176337,0.263169,-0.259402,0.185999,0.347546,-0.223295,0.185872,0.378619,,,,-0.209873,0.091646,0.197211,,,,,,,,,,,,,-0.177010,0.154863,0.316611,,,,,,,,,,,,,,,,,,,,,
625,5.208333,-0.011327,0.376580,0.000565,-0.926315,-0.191566,0.180825,0.311630,0.001267,-0.152644,0.175913,0.238207,0.697336,-0.119537,0.176331,0.270236,0.807441,-0.265132,0.185513,0.353485,0.764335,-0.228952,0.185544,0.384592,0.763397,,,,,,,,,,,,,,,,,,,,,-0.151814,0.175899,0.237326,-0.119004,0.176241,0.269688,-0.265784,0.185521,0.354166,-0.229601,0.185644,0.385273,,,,-0.215176,0.092268,0.205627,,,,,,,,,,,,,-0.183820,0.154213,0.322994,,,,,,,,,,,,,,,,,,,,,
626,5.216667,-0.011182,0.375846,-0.000669,-0.926615,-0.198179,0.180638,0.318150,0.001296,-0.159360,0.175723,0.244672,0.683780,-0.126205,0.176251,0.276649,0.811796,-0.271690,0.185215,0.360114,0.777386,-0.235461,0.185363,0.391164,0.751157,,,,,,,,,,,,,,,,,,,,,-0.158433,0.175616,0.243818,-0.125732,0.176233,0.276063,-0.272284,0.185294,0.360772,-0.236168,0.185395,0.391864,,,,-0.223027,0.091155,0.211169,,,,,,,,,,,,,-0.190096,0.154430,0.329975,,,,,,,,,,,,,,,,,,,,,
627,5.225000,-0.011197,0.375339,-0.002006,-0.926818,-0.204763,0.180509,0.324753,0.001316,-0.166010,0.175619,0.251240,0.683780,-0.132822,0.176262,0.283181,0.811796,-0.278241,0.184944,0.366791,0.777386,-0.241980,0.185213,0.397803,0.751157,,,,,,,,,,,,,,,,,,,,,-0.165169,0.175520,0.250262,-0.132268,0.176236,0.282667,-0.278914,0.185019,0.367507,-0.242614,0.185249,0.398467,,,,-0.227181,0.088299,0.220201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,5.233333,-0.010774,0.374775,-0.003169,-0.927048,-0.211190,0.180504,0.331317,0.001296,-0.172515,0.175563,0.257765,0.676741,-0.139291,0.176321,0.289665,0.810979,-0.284625,0.184873,0.373434,0.753545,-0.248328,0.185261,0.404402,0.770180,,,,,,,,,,,,,,,,,,,,,-0.171726,0.175486,0.256793,-0.138731,0.176282,0.289177,-0.285261,0.184930,0.374129,-0.248961,0.185310,0.405058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,5.241667,-0.010726,0.374489,-0.002003,-0.927167,-0.217672,0.180474,0.337736,0.001276,-0.179056,0.175505,0.264156,0.677901,-0.145809,0.176165,0.296035,0.820369,-0.291071,0.184971,0.379905,0.782370,-0.254753,0.185255,0.410850,0.757218,,,,,,,,,,,,,,,,,,,,,-0.178207,0.175410,0.263191,-0.145297,0.176139,0.295532,-0.291669,0.185036,0.380534,-0.255410,0.185297,0.411563,,,,-0.242474,0.090708,0.230778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,5.250000,-0.009576,0.374302,-0.003389,-0.927251,-0.224059,0.180423,0.344070,0.001339,-0.185462,0.175286,0.270491,0.689847,-0.152205,0.176104,0.302356,0.795677,-0.297450,0.184928,0.386252,0.751245,-0.261121,0.185372,0.417182,0.751998,,,,,,,,,,,,,,,,,,,,,-0.184581,0.175228,0.269620,-0.151661,0.176045,0.301748,-0.298156,0.184974,0.386951,-0.261786,0.185442,0.417915,,,,-0.249091,0.090527,0.237614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,5.258333,-0.007478,0.373472,-0.005060,-0.927598,-0.230283,0.180305,0.350392,0.001237,-0.191807,0.174849,0.276773,0.689847,-0.158495,0.175883,0.308574,0.795677,-0.303607,0.184915,0.392679,0.751245,-0.267225,0.185574,0.423542,0.751998,,,,,,,,,,,,,,,,,,,,,-0.190937,0.174781,0.275926,-0.158035,0.175833,0.308022,-0.304243,0.184967,0.393335,-0.267822,0.185633,0.424195,,,,-0.255725,0.090023,0.243717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,5.266667,-0.007097,0.373284,-0.002959,-0.927685,-0.236405,0.180219,0.356906,0.001320,-0.197983,0.174666,0.283265,0.696002,-0.164654,0.175532,0.315053,0.803674,-0.309690,0.185099,0.399229,0.755031,-0.273292,0.185580,0.430077,0.764183,,,,,,,,,,,,,,,,,,,,,-0.197104,0.174537,0.282435,-0.164153,0.175521,0.314449,-0.310408,0.185204,0.399888,-0.273893,0.185602,0.430803,,,,-0.261685,0.089993,0.250639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,5.275000,-0.006738,0.373760,-0.002714,-0.927497,-0.242438,0.180014,0.363602,0.001264,-0.203945,0.174398,0.290003,0.701503,-0.170648,0.175256,0.321825,0.808097,-0.315762,0.184968,0.405848,0.770085,-0.279395,0.185437,0.436733,0.761354,,,,,,,,,,,,,,,,,,,,,-0.203099,0.174388,0.289161,-0.170146,0.175153,0.321253,-0.316374,0.184973,0.406535,-0.280067,0.185551,0.437401,,,,-0.268113,0.089934,0.257025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,5.283333,-0.006590,0.374001,-0.001513,-0.927404,-0.248449,0.179898,0.370419,0.001287,-0.209932,0.174237,0.296836,0.701503,-0.176649,0.174997,0.328674,0.808097,-0.321783,0.184996,0.412631,0.770085,-0.285430,0.185361,0.443535,0.761354,,,,,,,,,,,,,,,,,,,,,-0.209047,0.174149,0.295983,-0.176172,0.174953,0.328100,-0.322432,0.185061,0.413245,-0.286054,0.185420,0.444273,,,,-0.273933,0.090404,0.264708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,5.291667,-0.007063,0.373844,-0.001502,-0.927463,-0.254694,0.179720,0.377288,0.001223,-0.216201,0.174137,0.303687,0.691863,-0.182907,0.174880,0.335515,0.813125,-0.328016,0.184757,0.419529,0.775964,-0.291653,0.185106,0.450421,0.757855,,,,,,,,,,,,,,,,,,,,,-0.215387,0.174071,0.302832,-0.182415,0.174824,0.334979,-0.328638,0.184806,0.420162,-0.292261,0.185175,0.451101,,,,-0.280606,0.089493,0.270759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,5.300000,-0.008059,0.373747,-0.000812,-0.927495,-0.260940,0.179564,0.384247,0.001248,-0.222466,0.174135,0.310625,0.699936,-0.189165,0.174785,0.342447,0.816132,-0.334250,0.184540,0.426516,0.781532,-0.297880,0.184797,0.457401,0.763221,,,,,,,,,,,,,,,,,,,,,-0.221607,0.174041,0.309792,-0.188696,0.174752,0.341881,-0.334866,0.184610,0.427133,-0.298508,0.184844,0.458109,,,,-0.286517,0.089531,0.277624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,5.308333,-0.009064,0.373870,-0.000778,-0.927437,-0.267184,0.179448,0.391229,0.001276,-0.228686,0.174185,0.317607,0.705127,-0.195394,0.174797,0.349439,0.808065,-0.340508,0.184294,0.433488,0.774712,-0.304147,0.184518,0.464382,0.759527,,,,,,,,,,,,,,,,,,,,,-0.227826,0.174141,0.316801,-0.194913,0.174726,0.348845,-0.341159,0.184326,0.434110,-0.304772,0.184600,0.465109,,,,-0.292865,0.089663,0.284638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,5.316667,-0.010018,0.373587,-0.000837,-0.927541,-0.273443,0.179346,0.398262,0.001298,-0.234985,0.174241,0.324608,0.705127,-0.201675,0.174827,0.356421,0.808065,-0.346746,0.184058,0.440573,0.774712,-0.310367,0.184259,0.471446,0.759527,,,,,,,,,,,,,,,,,,,,,-0.234090,0.174199,0.323773,-0.201186,0.174756,0.355817,-0.347373,0.184088,0.441218,-0.311054,0.184344,0.472187,,,,-0.297834,0.090074,0.292678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,5.325000,-0.010633,0.372917,-0.001173,-0.927803,-0.279764,0.179265,0.405182,0.001319,-0.241406,0.174267,0.331468,0.693699,-0.208050,0.174861,0.363235,0.804761,-0.353011,0.183860,0.447602,0.775086,-0.316587,0.184073,0.478424,0.746428,,,,,,,,,,,,,,,,,,,,,-0.240514,0.174201,0.330613,-0.207536,0.174809,0.362628,-0.353661,0.183912,0.448324,-0.317280,0.184135,0.479113,,,,-0.305239,0.089814,0.298140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,5.333333,-0.011161,0.372338,-0.001545,-0.928029,-0.286100,0.179210,0.411945,0.001280,-0.247828,0.174305,0.338180,0.708403,-0.214434,0.174914,0.369906,0.800769,-0.359300,0.183695,0.454459,0.774384,-0.322839,0.183926,0.485235,0.750593,,,,,,,,,,,,,,,,,,,,,-0.246966,0.174281,0.337395,-0.213945,0.174833,0.369282,-0.359926,0.183711,0.455109,-0.323516,0.184019,0.485962,,,,-0.309656,0.087311,0.307341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,5.341667,-0.010553,0.371827,-0.002089,-0.928240,-0.292470,0.179213,0.418585,0.001328,-0.254276,0.174216,0.344786,0.680283,-0.220847,0.174892,0.376474,0.805218,-0.365626,0.183721,0.461172,0.765072,-0.329131,0.184021,0.491908,0.751151,,,,,,,,,,,,,,,,,,,,,-0.253334,0.174195,0.343921,-0.220368,0.174808,0.375865,-0.366287,0.183735,0.461840,-0.329797,0.184117,0.492641,,,,-0.317964,0.089803,0.312078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,5.350000,-0.010435,0.371603,-0.001996,-0.928331,-0.298725,0.179185,0.425109,0.001298,-0.260567,0.174168,0.351292,0.680283,-0.227123,0.174840,0.382964,0.805218,-0.371859,0.183719,0.467731,0.765072,-0.335349,0.184014,0.498449,0.751151,,,,,,,,,,,,,,,,,,,,,-0.259776,0.174153,0.350425,-0.226549,0.174748,0.382375,-0.372518,0.183728,0.468430,-0.336024,0.184117,0.499170,,,,-0.324449,0.089475,0.318447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,5.358333,-0.009488,0.371142,-0.002189,-0.928525,-0.304998,0.179174,0.431617,0.001287,-0.266916,0.174003,0.357772,0.706546,-0.233440,0.174725,0.389409,0.793136,-0.378088,0.183814,0.474302,0.759690,-0.341548,0.184155,0.504983,0.751705,,,,,,,,,,,,,,,,,,,,,-0.266048,0.173914,0.356924,-0.232943,0.174690,0.388814,-0.378705,0.183881,0.474944,-0.342230,0.184203,0.505729,,,,-0.328664,0.086747,0.328047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,5.366667,-0.008621,0.370864,-0.002519,-0.928644,-0.311228,0.179061,0.438130,0.001256,-0.273189,0.173752,0.364273,0.707414,-0.239695,0.174531,0.395888,0.806740,-0.384292,0.183782,0.480850,0.764148,-0.347734,0.184180,0.511509,0.769148,,,,,,,,,,,,,,,,,,,,,-0.272362,0.173706,0.363446,-0.239193,0.174464,0.395304,-0.384943,0.183819,0.481533,-0.348357,0.184256,0.512187,,,,-0.337130,0.089059,0.331714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,5.375000,-0.007952,0.370958,-0.002279,-0.928613,-0.317478,0.179019,0.444710,0.001291,-0.279430,0.173595,0.370865,0.683801,-0.245941,0.174377,0.402487,0.811298,-0.390547,0.183855,0.487410,0.781356,-0.353994,0.184250,0.518076,0.743135,,,,,,,,,,,,,,,,,,,,,-0.278551,0.173532,0.369958,-0.245443,0.174317,0.401923,-0.391128,0.183898,0.488062,-0.354707,0.184327,0.518811,,,,-0.341486,0.086527,0.340679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,5.383333,-0.008711,0.370849,-0.002227,-0.928649,-0.323733,0.178902,0.451553,0.001251,-0.285700,0.173603,0.377692,0.683801,-0.252204,0.174355,0.409307,0.811298,-0.396794,0.183641,0.494278,0.781356,-0.360234,0.184010,0.524936,0.743135,,,,,,,,,,,,,,,,,,,,,-0.284827,0.173606,0.376872,-0.251747,0.174250,0.408724,-0.397407,0.183637,0.494962,-0.360868,0.184122,0.525584,,,,-0.349660,0.088772,0.345240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,5.391667,-0.009667,0.371566,-0.001980,-0.928354,-0.330067,0.178671,0.458593,0.001252,-0.291919,0.173526,0.384780,0.704638,-0.258472,0.174223,0.416448,0.820597,-0.403195,0.183309,0.501214,0.790595,-0.366682,0.183625,0.531929,0.762371,,,,,,,,,,,,,,,,,,,,,-0.291058,0.173512,0.383971,-0.258042,0.174134,0.415880,-0.403823,0.183314,0.501768,-0.367256,0.183727,0.532679,,,,-0.355910,0.089029,0.352174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,5.400000,-0.011216,0.371353,-0.002311,-0.928421,-0.336439,0.178448,0.465573,0.001291,-0.298315,0.173565,0.391730,0.693551,-0.264855,0.174238,0.423385,0.812425,-0.409556,0.182845,0.508238,0.795648,-0.373030,0.183145,0.538938,0.731978,,,,,,,,,,,,,,,,,,,,,-0.297451,0.173499,0.390863,-0.264375,0.174192,0.422810,-0.410145,0.182888,0.508803,-0.373716,0.183210,0.539759,,,,-0.360207,0.086563,0.361181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,5.408333,-0.011670,0.371498,-0.004360,-0.928350,-0.343088,0.178185,0.472494,0.001287,-0.304917,0.173410,0.398668,0.693551,-0.271472,0.174243,0.430335,0.812425,-0.416238,0.182308,0.515130,0.795648,-0.379725,0.182780,0.545842,0.731978,,,,,,,,,,,,,,,,,,,,,-0.304080,0.173421,0.397830,-0.270948,0.174139,0.429736,-0.416861,0.182295,0.515800,-0.380423,0.182898,0.546573,,,,-0.366587,0.086316,0.367706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,5.416667,-0.013151,0.371177,-0.005092,-0.928455,-0.349620,0.177987,0.479460,0.001320,-0.311487,0.173468,0.405599,0.703784,-0.278022,0.174314,0.437245,0.799401,-0.422751,0.181835,0.522154,0.771297,-0.386219,0.182330,0.552843,0.745604,,,,,,,,,,,,,,,,,,,,,-0.310598,0.173459,0.404752,-0.277547,0.174233,0.436649,-0.423405,0.181838,0.522735,-0.386854,0.182427,0.553653,,,,-0.372605,0.085953,0.375322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,5.425000,-0.013979,0.370881,-0.005477,-0.928559,-0.356083,0.177791,0.486412,0.001288,-0.317990,0.173415,0.412522,0.695168,-0.284507,0.174266,0.444148,0.806894,-0.429192,0.181488,0.529156,0.783078,-0.392641,0.181994,0.559823,0.739828,,,,,,,,,,,,,,,,,,,,,-0.317127,0.173354,0.411662,-0.284006,0.174228,0.443561,-0.429772,0.181532,0.529800,-0.393364,0.182044,0.560571,,,,-0.381069,0.088705,0.379691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,5.433333,-0.014364,0.370747,-0.005229,-0.928608,-0.362351,0.177716,0.493178,0.001261,-0.324281,0.173400,0.419272,0.688941,-0.290788,0.174217,0.450889,0.813526,-0.435447,0.181387,0.535947,0.776075,-0.398887,0.181859,0.566603,0.756956,,,,,,,,,,,,,,,,,,,,,-0.323433,0.173396,0.418361,-0.290284,0.174137,0.450345,-0.436052,0.181387,0.536608,-0.399550,0.181950,0.567309,,,,-0.387268,0.088248,0.386301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,5.441667,-0.013073,0.370067,-0.006547,-0.928890,-0.368623,0.177607,0.499667,0.001305,-0.330651,0.173097,0.425722,0.688941,-0.297115,0.174072,0.457288,0.813526,-0.441664,0.181314,0.542527,0.776075,-0.405061,0.181944,0.573130,0.756956,,,,,,,,,,,,,,,,,,,,,-0.329801,0.173073,0.424915,-0.296597,0.174002,0.456651,-0.442292,0.181331,0.543181,-0.405763,0.182026,0.573895,,,,-0.393792,0.088113,0.393454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,5.450000,-0.011130,0.369826,-0.006329,-0.929013,-0.374690,0.177498,0.506186,0.001327,-0.336765,0.172663,0.432238,0.707026,-0.303211,0.173685,0.463783,0.793968,-0.447701,0.181487,0.549071,0.773436,-0.411082,0.182156,0.579653,0.739640,,,,,,,,,,,,,,,,,,,,,-0.335882,0.172639,0.431414,-0.302719,0.173609,0.463158,-0.448344,0.181502,0.549685,-0.411761,0.182247,0.580459,,,,-0.397855,0.085077,0.402098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,5.458333,-0.010233,0.369917,-0.005624,-0.928992,-0.380678,0.177343,0.512706,0.001282,-0.342749,0.172349,0.438770,0.700008,-0.309199,0.173341,0.470320,0.804461,-0.453689,0.181526,0.555573,0.767246,-0.417074,0.182158,0.586160,0.758500,,,,,,,,,,,,,,,,,,,,,-0.341880,0.172333,0.437942,-0.308710,0.173257,0.469715,-0.454317,0.181537,0.556260,-0.417739,0.182251,0.586854,,,,-0.404120,0.084914,0.408534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,5.466667,-0.008925,0.369807,-0.004913,-0.929053,-0.386598,0.177279,0.519388,0.001322,-0.348700,0.172057,0.445452,0.697725,-0.315139,0.173033,0.476992,0.794073,-0.459589,0.181710,0.562265,0.769104,-0.422965,0.182317,0.592842,0.738369,,,,,,,,,,,,,,,,,,,,,-0.347822,0.172055,0.444621,-0.314624,0.172929,0.476358,-0.460217,0.181709,0.562942,-0.423682,0.182435,0.593595,,,,-0.412374,0.087057,0.413109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,5.475000,-0.008149,0.369962,-0.004452,-0.929000,-0.392547,0.177150,0.526118,0.001326,-0.354632,0.171793,0.452201,0.697725,-0.321081,0.172755,0.483750,0.794073,-0.465546,0.181733,0.568966,0.769104,-0.428930,0.182321,0.599555,0.738369,,,,,,,,,,,,,,,,,,,,,-0.353767,0.171749,0.451359,-0.320553,0.172682,0.483124,-0.466245,0.181770,0.569679,-0.429577,0.182402,0.600272,,,,-0.416847,0.084854,0.421680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,5.483333,-0.007667,0.369759,-0.004267,-0.929086,-0.398639,0.177054,0.532902,0.001265,-0.360761,0.171613,0.458972,0.697984,-0.327194,0.172576,0.490507,0.794408,-0.471615,0.181720,0.575779,0.750283,-0.434986,0.182305,0.606351,0.757647,,,,,,,,,,,,,,,,,,,,,-0.359944,0.171624,0.458129,-0.326678,0.172460,0.489923,-0.472238,0.181706,0.576436,-0.435651,0.182435,0.607077,,,,-0.422820,0.084615,0.429253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,5.491667,-0.007946,0.369292,-0.002400,-0.929276,-0.404815,0.176905,0.539840,0.001349,-0.367031,0.171481,0.465860,0.671283,-0.333429,0.172275,0.497361,0.806102,-0.477731,0.181727,0.582801,0.767237,-0.441069,0.182136,0.613336,0.744803,,,,,,,,,,,,,,,,,,,,,-0.366072,0.171456,0.464961,-0.332953,0.172185,0.496756,-0.478392,0.181743,0.583457,-0.441736,0.182241,0.614101,,,,-0.429172,0.084529,0.435895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,5.500000,-0.008677,0.369413,-0.002478,-0.929222,-0.410943,0.176876,0.546746,0.001242,-0.373136,0.171575,0.472769,0.708033,-0.339542,0.172350,0.504280,0.815398,-0.483874,0.181593,0.589695,0.800996,-0.447219,0.181987,0.620239,0.741674,,,,,,,,,,,,,,,,,,,,,-0.372322,0.171518,0.471934,-0.339070,0.172293,0.503716,-0.484437,0.181631,0.590255,-0.447883,0.182063,0.621028,,,,-0.437274,0.086988,0.440916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,5.508333,-0.008338,0.369173,-0.003073,-0.929318,-0.417075,0.176909,0.553655,0.001323,-0.379301,0.171561,0.479665,0.708033,-0.345693,0.172399,0.511158,0.815398,-0.489989,0.181610,0.596635,0.800996,-0.453319,0.182067,0.627161,0.741674,,,,,,,,,,,,,,,,,,,,,-0.378435,0.171521,0.478802,-0.345178,0.172323,0.510551,-0.490646,0.181638,0.597285,-0.453990,0.182159,0.627938,,,,-0.443203,0.086703,0.447512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,5.516667,-0.008489,0.368682,-0.002648,-0.929513,-0.423249,0.176946,0.560557,0.001304,-0.385557,0.171616,0.486524,0.702636,-0.351915,0.172413,0.517982,0.803793,-0.496114,0.181670,0.603618,0.752777,-0.459412,0.182085,0.634105,0.771631,,,,,,,,,,,,,,,,,,,,,-0.384692,0.171605,0.485707,-0.351431,0.172317,0.517371,-0.496831,0.181678,0.604298,-0.459988,0.182188,0.634806,,,,-0.447572,0.084426,0.457343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,5.525000,-0.008640,0.368062,-0.002005,-0.929759,-0.429384,0.176936,0.567326,0.001280,-0.391798,0.171621,0.493238,0.704402,-0.358112,0.172358,0.524651,0.803831,-0.502186,0.181706,0.610488,0.784674,-0.465442,0.182058,0.640926,0.741419,,,,,,,,,,,,,,,,,,,,,-0.390932,0.171594,0.492433,-0.357640,0.172272,0.524030,-0.502776,0.181722,0.611115,-0.466135,0.182160,0.641687,,,,-0.455533,0.086892,0.460572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,5.533333,-0.009050,0.368144,-0.001731,-0.929723,-0.435618,0.176905,0.574085,0.001352,-0.398020,0.171653,0.499999,0.704402,-0.364339,0.172353,0.531418,0.803831,-0.508425,0.181648,0.617240,0.784674,-0.471687,0.181964,0.647684,0.741419,,,,,,,,,,,,,,,,,,,,,-0.397150,0.171643,0.499164,-0.363806,0.172250,0.530764,-0.509115,0.181655,0.617928,-0.472356,0.182078,0.648454,,,,-0.461852,0.086933,0.467742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,5.541667,-0.008208,0.368039,-0.002567,-0.929771,-0.441794,0.176872,0.580788,0.001323,-0.404206,0.171494,0.506705,0.698603,-0.370520,0.172294,0.538116,0.787379,-0.514597,0.181642,0.623948,0.756375,-0.477852,0.182058,0.654384,0.743308,,,,,,,,,,,,,,,,,,,,,-0.403336,0.171422,0.505846,-0.370009,0.172241,0.537502,-0.515172,0.181693,0.624591,-0.478619,0.182130,0.655182,,,,-0.468091,0.086295,0.474463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
