Format Version,1.23,Take Name,FW_95,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.22.19.398 PM,Total Frames in Take,684,Total Exported Frames,684,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
254,2.116667,-0.002045,0.387995,0.009992,-0.921605,1.341580,0.204610,-1.240917,0.001033,1.382144,0.197985,-1.313310,0.716994,1.414461,0.197919,-1.280482,0.887017,1.267156,0.211536,-1.200932,0.752515,1.302558,0.210998,-1.168946,0.872098,,,,,,,,,,,,,,,,,,,,,1.382877,0.197769,-1.314145,1.414816,0.197979,-1.280755,1.266514,0.211726,-1.200202,1.302162,0.210950,-1.168625,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2.125000,-0.001428,0.388366,0.011145,-0.921437,1.328448,0.204413,-1.227526,0.001016,1.369052,0.197665,-1.299885,0.748169,1.401343,0.197522,-1.267031,0.876675,1.254010,0.211544,-1.187602,0.754190,1.289385,0.210921,-1.155588,0.870791,,,,,,,,,,,,,,,,,,,,,1.369715,0.197512,-1.300628,1.401729,0.197538,-1.267338,1.253404,0.211690,-1.186842,1.288954,0.210910,-1.155303,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2.133333,-0.000283,0.388177,0.010592,-0.921524,1.315035,0.204209,-1.214138,0.000987,1.355609,0.197283,-1.286497,0.748169,1.387914,0.197227,-1.253657,0.876675,1.240614,0.211431,-1.174199,0.754190,1.276003,0.210894,-1.142199,0.870791,,,,,,,,,,,,,,,,,,,,,1.356299,0.197063,-1.287375,1.388236,0.197294,-1.253844,1.240073,0.211604,-1.173536,1.275613,0.210849,-1.141900,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2.141667,0.001569,0.387579,0.009717,-0.921784,1.301512,0.203959,-1.200876,0.001154,1.341990,0.196744,-1.273260,0.678724,1.374338,0.196829,-1.240464,0.883247,1.227143,0.211331,-1.160866,0.680560,1.262575,0.210930,-1.128912,0.885745,,,,,,,,,,,,,,,,,,,,,1.342789,0.196413,-1.274210,1.374714,0.196932,-1.240722,1.226307,0.211653,-1.159956,1.262232,0.210833,-1.128626,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2.150000,0.003370,0.387578,0.007978,-0.921796,1.287632,0.203712,-1.187133,0.001269,1.328119,0.196234,-1.259485,0.686813,1.360469,0.196530,-1.226691,0.831178,1.213252,0.211137,-1.147154,0.762330,1.248686,0.210950,-1.115200,0.799001,,,,,,,,,,,,,,,,,,,,,1.328875,0.195998,-1.260455,1.361013,0.196558,-1.227090,1.212695,0.211318,-1.146405,1.248047,0.210944,-1.114712,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2.158333,0.002989,0.387119,0.008763,-0.921983,1.273776,0.203088,-1.173547,0.001537,1.314184,0.195658,-1.245949,0.686813,1.346567,0.195873,-1.213186,0.831178,1.199444,0.210545,-1.133486,0.762330,1.234909,0.210275,-1.101567,0.799001,,,,,,,,,,,,,,,,,,,,,1.315115,0.195547,-1.246761,1.347278,0.195773,-1.213984,1.198653,0.210650,-1.132613,1.234073,0.210379,-1.100834,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2.166667,0.002573,0.386666,0.007802,-0.922183,1.259728,0.202418,-1.159500,0.001604,1.300080,0.195075,-1.231942,0.690054,1.332495,0.195358,-1.199212,0.731567,1.185421,0.209718,-1.119365,0.704361,1.220918,0.209522,-1.087482,0.720643,,,,,,,,,,,,,,,,,,,,,1.301113,0.194915,-1.233019,1.333215,0.195287,-1.199871,1.184599,0.209848,-1.118480,1.220076,0.209607,-1.086731,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2.175000,0.001462,0.387225,0.007025,-0.921957,1.245618,0.201763,-1.145122,0.001638,1.286075,0.194617,-1.217525,0.610031,1.318448,0.194927,-1.184755,0.756947,1.171244,0.208835,-1.105068,0.699968,1.206703,0.208674,-1.073141,0.711322,,,,,,,,,,,,,,,,,,,,,1.287132,0.194445,-1.218659,1.319178,0.194865,-1.185394,1.170447,0.208967,-1.104180,1.205828,0.208752,-1.072392,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2.183333,0.000559,0.387207,0.006924,-0.921967,1.231336,0.201114,-1.130762,0.001668,1.271797,0.194118,-1.203178,0.598005,1.304172,0.194404,-1.170408,0.749639,1.156958,0.208056,-1.090694,0.690518,1.192418,0.207876,-1.058769,0.705885,,,,,,,,,,,,,,,,,,,,,1.272911,0.193899,-1.204317,1.304911,0.194369,-1.171083,1.156125,0.208223,-1.089794,1.191531,0.207927,-1.057998,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2.191667,-0.000236,0.388017,0.007979,-0.921618,1.217453,0.200476,-1.116434,0.001812,1.258033,0.193591,-1.188793,0.598005,1.290350,0.193760,-1.155965,0.749639,1.143013,0.207427,-1.076482,0.690518,1.178415,0.207127,-1.044494,0.705885,,,,,,,,,,,,,,,,,,,,,1.258908,0.193460,-1.189727,1.291417,0.193662,-1.156942,1.142106,0.207560,-1.075534,1.177397,0.207222,-1.043544,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2.200000,0.000541,0.388646,0.008066,-0.921352,1.203382,0.199986,-1.102070,0.002027,1.244055,0.192970,-1.174364,0.678456,1.276327,0.193160,-1.141493,0.637504,1.128893,0.207049,-1.062229,0.670315,1.164252,0.206766,-1.030193,0.650977,,,,,,,,,,,,,,,,,,,,,1.245013,0.192827,-1.175427,1.277533,0.193039,-1.142612,1.127778,0.207209,-1.061074,1.163250,0.206870,-1.029199,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2.208333,0.001013,0.388400,0.008490,-0.921451,1.189106,0.199742,-1.087572,0.001716,1.229732,0.192641,-1.159885,0.606036,1.262022,0.192810,-1.127031,0.727572,1.114647,0.206911,-1.047695,0.664338,1.150023,0.206605,-1.015678,0.697448,,,,,,,,,,,,,,,,,,,,,1.230842,0.192376,-1.160972,1.262809,0.192800,-1.127785,1.113744,0.207133,-1.046726,1.149112,0.206627,-1.014882,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2.216667,0.002030,0.389006,0.008288,-0.921196,1.174960,0.199595,-1.073115,0.001527,1.215677,0.192330,-1.145360,0.661144,1.247924,0.192553,-1.112465,0.753527,1.100452,0.206878,-1.033349,0.698886,1.135787,0.206621,-1.001285,0.730146,,,,,,,,,,,,,,,,,,,,,1.216614,0.192129,-1.146318,1.248645,0.192525,-1.113137,1.099627,0.207055,-1.032490,1.134992,0.206659,-1.000556,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2.225000,0.003512,0.388543,0.009066,-0.921379,1.160588,0.199380,-1.058753,0.001468,1.201212,0.191856,-1.131024,0.661144,1.233494,0.192066,-1.098162,0.753527,1.086140,0.206939,-1.018927,0.698886,1.121506,0.206660,-0.986899,0.730146,,,,,,,,,,,,,,,,,,,,,1.202197,0.191577,-1.132000,1.234129,0.192083,-1.098776,1.085347,0.207172,-1.018086,1.120758,0.206656,-0.986227,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2.233333,0.004662,0.388789,0.009714,-0.921264,1.146156,0.199232,-1.044343,0.001421,1.186802,0.191507,-1.116580,0.646490,1.219067,0.191702,-1.083702,0.779242,1.071703,0.207012,-1.004569,0.705204,1.107052,0.206710,-0.972521,0.748480,,,,,,,,,,,,,,,,,,,,,1.187742,0.191271,-1.117503,1.219677,0.191695,-1.084301,1.070938,0.207217,-1.003707,1.106323,0.206727,-0.971904,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2.241667,0.005067,0.389207,0.009142,-0.921091,1.131649,0.198992,-1.029580,0.001462,1.172366,0.191209,-1.101772,0.683514,1.204601,0.191468,-1.068865,0.757194,1.057155,0.206763,-0.989882,0.701625,1.092476,0.206526,-0.957802,0.744662,,,,,,,,,,,,,,,,,,,,,1.173251,0.191007,-1.102654,1.205300,0.191439,-1.069538,1.056338,0.206953,-0.989032,1.091725,0.206561,-0.957111,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2.250000,0.004326,0.389744,0.009242,-0.920867,1.116694,0.198613,-1.014444,0.001354,1.157499,0.190950,-1.086599,0.609499,1.189695,0.191174,-1.053654,0.831027,1.042150,0.206299,-0.974822,0.750490,1.077433,0.206030,-0.942702,0.785798,,,,,,,,,,,,,,,,,,,,,1.158572,0.190708,-1.087708,1.190193,0.191164,-1.054111,1.041467,0.206453,-0.974112,1.076807,0.206066,-0.942118,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2.258333,0.002491,0.390410,0.008756,-0.920596,1.101669,0.198285,-0.999152,0.001315,1.142597,0.190932,-1.071269,0.609499,1.174744,0.191133,-1.038276,0.831027,1.027050,0.205679,-0.959617,0.750490,1.062286,0.205396,-0.927446,0.785798,,,,,,,,,,,,,,,,,,,,,1.143440,0.190711,-1.072117,1.175324,0.191140,-1.038826,1.026283,0.205885,-0.958794,1.061655,0.205394,-0.926889,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2.266667,0.000884,0.389983,0.007357,-0.920792,1.086172,0.197732,-0.983891,0.001305,1.127061,0.190671,-1.056059,0.669946,1.159238,0.190933,-1.023095,0.819220,1.011561,0.204765,-0.944274,0.747252,1.046828,0.204557,-0.912135,0.783996,,,,,,,,,,,,,,,,,,,,,1.127953,0.190442,-1.057005,1.159773,0.190950,-1.023580,1.010904,0.204943,-0.943526,1.046172,0.204559,-0.911573,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2.275000,-0.000134,0.390057,0.005494,-0.920775,1.070709,0.197151,-0.968725,0.001350,1.111639,0.190293,-1.040890,0.694386,1.143809,0.190677,-1.007920,0.787930,0.996063,0.203853,-0.929117,0.725848,1.031325,0.203780,-0.896973,0.765576,,,,,,,,,,,,,,,,,,,,,1.112504,0.190093,-1.041730,1.144413,0.190682,-1.008516,0.995339,0.204033,-0.928313,1.030612,0.203783,-0.896365,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2.283333,-0.001088,0.390346,0.004737,-0.920655,1.055371,0.196613,-0.953414,0.001419,1.096362,0.189927,-1.025561,0.694386,1.128510,0.190341,-0.992570,0.787930,0.980685,0.203109,-0.913846,0.725848,1.015927,0.203074,-0.881680,0.765576,,,,,,,,,,,,,,,,,,,,,1.097258,0.189695,-1.026518,1.129138,0.190358,-0.993124,0.979928,0.203308,-0.913005,1.015214,0.203067,-0.881070,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2.291667,-0.001223,0.390613,0.004433,-0.920543,1.040069,0.196194,-0.938245,0.001390,1.081106,0.189536,-1.010367,0.667100,1.113234,0.189972,-0.977358,0.790529,0.965356,0.202641,-0.898720,0.712667,1.000579,0.202629,-0.866533,0.765400,,,,,,,,,,,,,,,,,,,,,1.082004,0.189364,-1.011259,1.113852,0.189954,-0.977948,0.964621,0.202791,-0.897906,0.999842,0.202655,-0.865905,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2.300000,-0.000110,0.391137,0.004543,-0.920321,1.024852,0.195938,-0.923114,0.001397,1.065963,0.189094,-0.995177,0.680057,1.098055,0.189560,-0.962133,0.790591,0.950101,0.202543,-0.883686,0.716702,0.985288,0.202557,-0.851460,0.767289,,,,,,,,,,,,,,,,,,,,,1.066825,0.188866,-0.996095,1.098683,0.189579,-0.962687,0.949372,0.202744,-0.882843,0.984567,0.202547,-0.850871,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2.308333,0.001606,0.390866,0.004836,-0.920433,1.009588,0.195758,-0.907909,0.001366,1.050643,0.188625,-0.979976,0.638265,1.082756,0.189127,-0.946952,0.811140,0.934874,0.202618,-0.868456,0.748843,0.970081,0.202660,-0.836250,0.758438,,,,,,,,,,,,,,,,,,,,,1.051659,0.188385,-0.980978,1.083300,0.189136,-0.947475,0.934175,0.202788,-0.867755,0.969380,0.202673,-0.835585,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2.316667,0.003518,0.391429,0.004888,-0.920189,0.994378,0.195620,-0.892937,0.001399,1.035508,0.188171,-0.964929,0.638265,1.067582,0.188737,-0.931869,0.811140,0.919628,0.202736,-0.853599,0.748843,0.954795,0.202835,-0.821351,0.758438,,,,,,,,,,,,,,,,,,,,,1.036437,0.187968,-0.965850,1.068205,0.188721,-0.932457,0.918852,0.202905,-0.852843,0.954079,0.202864,-0.820661,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2.325000,0.004715,0.391787,0.005599,-0.920027,0.979036,0.195402,-0.877594,0.001378,1.020205,0.187742,-0.949541,0.669055,1.052254,0.188291,-0.916457,0.785703,0.904271,0.202751,-0.838326,0.725999,0.939414,0.202824,-0.806051,0.751311,,,,,,,,,,,,,,,,,,,,,1.021159,0.187546,-0.950432,1.052842,0.188267,-0.917049,0.903517,0.202912,-0.837593,0.938697,0.202862,-0.805364,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2.333333,0.005386,0.392293,0.005491,-0.919808,0.963368,0.195031,-0.862119,0.001432,1.004613,0.187262,-0.934011,0.676468,1.036626,0.187845,-0.900892,0.777378,0.888562,0.202457,-0.822942,0.725366,0.923670,0.202561,-0.790629,0.743971,,,,,,,,,,,,,,,,,,,,,1.005499,0.187030,-0.934925,1.037289,0.187846,-0.901486,0.887836,0.202655,-0.822143,0.922889,0.202572,-0.789966,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2.341667,0.005366,0.392191,0.004466,-0.919857,0.947443,0.194700,-0.846504,0.001372,0.988686,0.186955,-0.918400,0.674325,1.020706,0.187623,-0.885289,0.793540,0.872633,0.202014,-0.807315,0.736682,0.907747,0.202209,-0.775011,0.753446,,,,,,,,,,,,,,,,,,,,,0.989631,0.186756,-0.919274,1.021285,0.187603,-0.885877,0.871912,0.202177,-0.806565,0.907011,0.202243,-0.774355,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2.350000,0.005436,0.391895,0.001368,-0.919993,0.931160,0.194197,-0.830834,0.001481,0.972397,0.186500,-0.902739,0.674325,1.004435,0.187434,-0.869652,0.793540,0.856336,0.201188,-0.791613,0.736682,0.891471,0.201664,-0.759333,0.753446,,,,,,,,,,,,,,,,,,,,,0.973337,0.186224,-0.903741,1.005106,0.187462,-0.870227,0.855631,0.201399,-0.790872,0.890639,0.201655,-0.758590,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2.358333,0.004327,0.392345,0.001499,-0.919807,0.915018,0.193768,-0.814985,0.001469,0.956330,0.186251,-0.886866,0.649582,0.988335,0.187134,-0.853746,0.778871,0.840152,0.200628,-0.775822,0.739016,0.875255,0.201057,-0.743507,0.721135,,,,,,,,,,,,,,,,,,,,,0.957298,0.186012,-0.887848,0.988986,0.187137,-0.854331,0.839422,0.200815,-0.775044,0.874446,0.201070,-0.742804,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2.366667,0.004419,0.392400,0.000865,-0.919784,0.899053,0.193334,-0.799037,0.001418,0.940382,0.185814,-0.870908,0.669086,0.972382,0.186755,-0.837785,0.786773,0.824175,0.200138,-0.759887,0.737339,0.859273,0.200627,-0.727569,0.740764,,,,,,,,,,,,,,,,,,,,,0.941300,0.185637,-0.871845,0.973015,0.186724,-0.838356,0.823466,0.200281,-0.759125,0.858490,0.200673,-0.726890,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,2.375000,0.003932,0.392821,0.002392,-0.919603,0.883050,0.192990,-0.782916,0.001357,0.924427,0.185521,-0.854765,0.663653,0.956399,0.186315,-0.821610,0.803542,0.808152,0.199894,-0.743822,0.741876,0.843221,0.200231,-0.711470,0.759511,,,,,,,,,,,,,,,,,,,,,0.925380,0.185365,-0.855701,0.956969,0.186271,-0.822148,0.807430,0.200015,-0.743094,0.842516,0.200291,-0.710818,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2.383333,0.003430,0.392764,0.004245,-0.919623,0.867160,0.192740,-0.766886,0.001352,0.908508,0.185317,-0.838756,0.663653,0.940485,0.185935,-0.805603,0.803542,0.792287,0.199776,-0.727767,0.741876,0.827361,0.199930,-0.695417,0.759511,,,,,,,,,,,,,,,,,,,,,0.909356,0.185027,-0.839701,0.941073,0.185989,-0.806089,0.791621,0.200016,-0.726961,0.826667,0.199893,-0.694877,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2.391667,0.004376,0.392601,0.004862,-0.919686,0.851134,0.192545,-0.750918,0.001356,0.892443,0.184955,-0.822793,0.669102,0.924432,0.185555,-0.789652,0.805252,0.776289,0.199772,-0.711782,0.725576,0.811374,0.199900,-0.679445,0.777697,,,,,,,,,,,,,,,,,,,,,0.893355,0.184742,-0.823729,0.925010,0.185546,-0.790175,0.775547,0.199948,-0.710992,0.810706,0.199921,-0.678859,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2.400000,0.004803,0.392368,0.005772,-0.919778,0.835019,0.192321,-0.734771,0.001304,0.876276,0.184642,-0.806666,0.679128,0.908284,0.185180,-0.773541,0.811846,0.760208,0.199700,-0.695598,0.773379,0.795309,0.199760,-0.663278,0.748206,,,,,,,,,,,,,,,,,,,,,0.877191,0.184420,-0.807538,0.908814,0.185188,-0.774075,0.759624,0.199864,-0.694924,0.794536,0.199775,-0.662633,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2.408333,0.004355,0.392916,0.006693,-0.919540,0.818847,0.192023,-0.718417,0.001346,0.860181,0.184400,-0.790274,0.679128,0.892149,0.184844,-0.757109,0.811846,0.743998,0.199443,-0.679323,0.773379,0.779061,0.199406,-0.646961,0.748206,,,,,,,,,,,,,,,,,,,,,0.861096,0.184201,-0.791152,0.892733,0.184828,-0.757678,0.743308,0.199601,-0.678623,0.778314,0.199439,-0.646274,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2.416667,0.002553,0.393638,0.007864,-0.919228,0.802367,0.191718,-0.701818,0.001355,0.843811,0.184368,-0.773640,0.679113,0.875726,0.184648,-0.740422,0.796269,0.727461,0.199028,-0.662813,0.750998,0.762471,0.198829,-0.630395,0.746175,,,,,,,,,,,,,,,,,,,,,0.844679,0.184155,-0.774466,0.876335,0.184651,-0.741018,0.726748,0.199220,-0.662002,0.761737,0.198834,-0.629802,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2.425000,0.001238,0.393531,0.005966,-0.919291,0.785561,0.191404,-0.685115,0.001284,0.827020,0.184308,-0.756954,0.707108,0.858941,0.184702,-0.723744,0.802938,0.710631,0.198338,-0.646086,0.757128,0.745650,0.198268,-0.613677,0.763830,,,,,,,,,,,,,,,,,,,,,0.827842,0.184091,-0.757761,0.859512,0.184725,-0.724288,0.710022,0.198522,-0.645353,0.744905,0.198256,-0.613096,0.785431,0.165055,-0.683901,,,,,,,,,,,,,,,,,,,,,,,,
292,2.433333,-0.000772,0.393943,0.005720,-0.919117,0.768634,0.190887,-0.668385,0.001365,0.810174,0.184127,-0.740210,0.686609,0.842064,0.184469,-0.706969,0.788186,0.693655,0.197533,-0.629402,0.730296,0.728644,0.197420,-0.596961,0.758088,,,,,,,,,,,,,,,,,,,,,0.811055,0.183896,-0.741071,0.842680,0.184495,-0.707551,0.692938,0.197733,-0.628621,0.727906,0.197404,-0.596336,0.768248,0.164736,-0.666880,0.746502,0.097598,-0.777706,,,,,,,,,,,,,,,,,,,,,
293,2.441667,-0.003157,0.394375,0.006139,-0.918924,0.751769,0.190433,-0.651439,0.001349,0.793386,0.184057,-0.723255,0.686609,0.825243,0.184278,-0.689981,0.788186,0.676745,0.196813,-0.612498,0.730296,0.711703,0.196586,-0.580023,0.758088,,,,,,,,,,,,,,,,,,,,,0.794280,0.183884,-0.724108,0.825829,0.184270,-0.690549,0.676075,0.196958,-0.611715,0.710939,0.196605,-0.579423,,,,0.728864,0.096853,-0.760837,,,,,,,,,,,,,,,,,,,,,
294,2.450000,-0.004446,0.394299,0.005638,-0.918954,0.734945,0.189988,-0.634534,0.001396,0.776563,0.183834,-0.706368,0.687965,0.808425,0.184052,-0.673099,0.796067,0.659914,0.196145,-0.595569,0.739797,0.694877,0.195922,-0.563101,0.757011,,,,,,,,,,,,,,,,,,,,,0.777487,0.183657,-0.707194,0.809037,0.184052,-0.673730,0.659235,0.196293,-0.594829,0.694062,0.195934,-0.562416,,,,0.712640,0.096296,-0.743793,,,,,,,,,,,,,,,,,,,,,
295,2.458333,-0.004618,0.394710,0.005588,-0.918777,0.718216,0.189588,-0.617701,0.001430,0.759900,0.183462,-0.689499,0.671824,0.791732,0.183678,-0.656201,0.778795,0.643149,0.195717,-0.578802,0.729899,0.678082,0.195493,-0.546302,0.737195,,,,,,,,,,,,,,,,,,,,,0.760856,0.183250,-0.690373,0.792358,0.183697,-0.656827,0.642434,0.195895,-0.578011,0.677269,0.195485,-0.545636,,,,0.696308,0.095518,-0.727996,,,,,,,,,,,,,,,,,,,,,
296,2.466667,-0.004427,0.394727,0.006131,-0.918767,0.701447,0.189259,-0.601065,0.001324,0.743126,0.183091,-0.672862,0.699473,0.774957,0.183268,-0.639564,0.794800,0.626386,0.195472,-0.562168,0.737033,0.661318,0.195205,-0.529667,0.769076,,,,,,,,,,,,,,,,,,,,,0.743957,0.182895,-0.673709,0.775567,0.183286,-0.640112,0.625676,0.195644,-0.561411,0.660619,0.195195,-0.529063,,,,0.678922,0.096240,-0.709844,,,,,,,,,,,,,,,,,,,,,
297,2.475000,-0.002817,0.394389,0.005786,-0.918921,0.684736,0.188956,-0.584632,0.001387,0.726357,0.182530,-0.656441,0.699473,0.758214,0.182794,-0.623167,0.794800,0.609709,0.195342,-0.545698,0.737033,0.644665,0.195157,-0.513223,0.769076,,,,,,,,,,,,,,,,,,,,,0.727235,0.182357,-0.657294,0.758838,0.182782,-0.623763,0.608938,0.195506,-0.544813,0.643952,0.195174,-0.512661,,,,0.662013,0.097119,-0.693485,,,,,,,,,,,,,,,,,,,,,
298,2.483333,-0.001204,0.395416,0.007594,-0.918470,0.668172,0.188737,-0.567935,0.001435,0.709922,0.182009,-0.639641,0.690913,0.741706,0.182177,-0.606297,0.784266,0.593089,0.195529,-0.529178,0.703566,0.627973,0.195234,-0.496625,0.772907,,,,,,,,,,,,,,,,,,,,,0.710860,0.181774,-0.640530,0.742338,0.182195,-0.606907,0.592356,0.195735,-0.528309,0.627179,0.195226,-0.496023,,,,0.645003,0.096205,-0.676828,,,,,,,,,,,,,,,,,,,,,
299,2.491667,0.000752,0.395602,0.009185,-0.918376,0.651612,0.188544,-0.551408,0.001337,0.693358,0.181461,-0.623082,0.689841,0.725130,0.181566,-0.589726,0.795222,0.576545,0.195762,-0.512696,0.711379,0.611415,0.195388,-0.480129,0.782949,,,,,,,,,,,,,,,,,,,,,0.694255,0.181238,-0.623909,0.725710,0.181576,-0.590304,0.575752,0.195969,-0.511883,0.610764,0.195384,-0.479555,,,,0.629812,0.097476,-0.659730,,,,,,,,,,,,,,,,,,,,,
300,2.500000,0.003296,0.396251,0.009749,-0.918085,0.634961,0.188476,-0.534748,0.001407,0.676784,0.180962,-0.606333,0.673585,0.708510,0.181111,-0.572934,0.780421,0.559864,0.196087,-0.496170,0.732352,0.594688,0.195744,-0.463554,0.740867,,,,,,,,,,,,,,,,,,,,,0.677713,0.180764,-0.607228,0.709151,0.181087,-0.573534,0.559112,0.196252,-0.495427,0.593923,0.195783,-0.462855,,,,0.611885,0.096272,-0.642439,,,,,,,,,,,,,,,,,,,,,
301,2.508333,0.005464,0.396528,0.010818,-0.917942,0.618296,0.188386,-0.518179,0.001336,0.660132,0.180494,-0.589715,0.673585,0.691839,0.180631,-0.556298,0.780421,0.543205,0.196395,-0.479670,0.732352,0.578009,0.196026,-0.447031,0.740867,,,,,,,,,,,,,,,,,,,,,0.660996,0.180232,-0.590590,0.692426,0.180652,-0.556823,0.542467,0.196628,-0.478848,0.577342,0.196016,-0.446493,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2.516667,0.006947,0.396278,0.012568,-0.918018,0.601467,0.188243,-0.501329,0.001420,0.643229,0.180072,-0.572878,0.672291,0.674954,0.180114,-0.539478,0.781346,0.526432,0.196633,-0.462791,0.702391,0.561251,0.196154,-0.430171,0.762492,,,,,,,,,,,,,,,,,,,,,0.644175,0.179734,-0.573720,0.675564,0.180172,-0.540102,0.525670,0.196937,-0.461930,0.560505,0.196107,-0.429585,,,,0.578493,0.094581,-0.607632,,,,,,,,,,,,,,,,,,,,,
303,2.525000,0.008700,0.396362,0.012445,-0.917969,0.584429,0.188020,-0.484522,0.001340,0.626192,0.179562,-0.556037,0.693037,0.657912,0.179679,-0.522632,0.792546,0.509398,0.196624,-0.446024,0.721993,0.544212,0.196214,-0.413397,0.774475,,,,,,,,,,,,,,,,,,,,,0.627071,0.179339,-0.556864,0.658510,0.179662,-0.523208,0.508587,0.196827,-0.445290,0.543576,0.196240,-0.412758,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2.533333,0.009104,0.395784,0.012147,-0.918218,0.567106,0.187817,-0.467595,0.001297,0.608780,0.179300,-0.539154,0.693037,0.640543,0.179455,-0.505790,0.792546,0.492123,0.196441,-0.429009,0.721993,0.526978,0.196070,-0.396426,0.774475,,,,,,,,,,,,,,,,,,,,,0.609619,0.179092,-0.539979,0.641134,0.179432,-0.506336,0.491356,0.196630,-0.428261,0.526343,0.196102,-0.395832,,,,0.544231,0.096009,-0.574256,,,,,,,,,,,,,,,,,,,,,
305,2.541667,0.008213,0.395503,0.012208,-0.918347,0.549436,0.187610,-0.450326,0.001444,0.591073,0.179240,-0.521925,0.701312,0.622855,0.179357,-0.488580,0.798854,0.474471,0.196125,-0.411681,0.728105,0.509346,0.195719,-0.379120,0.782477,,,,,,,,,,,,,,,,,,,,,0.591980,0.178978,-0.522812,0.623496,0.179357,-0.489183,0.473720,0.196368,-0.410752,0.508573,0.195727,-0.378560,,,,0.526635,0.095690,-0.557088,,,,,,,,,,,,,,,,,,,,,
306,2.550000,0.007019,0.395417,0.010733,-0.918412,0.531632,0.187327,-0.432977,0.001331,0.573284,0.179182,-0.504592,0.694307,0.605073,0.179381,-0.471254,0.790338,0.456644,0.195528,-0.394308,0.729051,0.491527,0.195216,-0.361754,0.767722,,,,,,,,,,,,,,,,,,,,,0.574156,0.178935,-0.505414,0.605674,0.179391,-0.471838,0.455899,0.195747,-0.393551,0.490835,0.195216,-0.361134,,,,,,,,,,,,,,,,,,,,,,,,,,,
