Format Version,1.23,Take Name,FW_70,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.18.44.479 PM,Total Frames in Take,759,Total Exported Frames,759,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133333,-0.009564,0.419305,-0.000816,-0.907795,2.006060,0.219294,-1.927174,0.001417,2.051645,0.214110,-1.996637,0.670907,2.081628,0.214667,-1.961669,0.793791,1.928919,0.224114,-1.892363,0.674407,1.962049,0.224283,-1.858025,0.794315,,,,,,,,,,,,,,,,,,,,,2.052568,0.214033,-1.997539,2.082270,0.214617,-1.962148,1.927925,0.224195,-1.891435,1.961437,0.224332,-1.857543,,,,,,,,,,,,,,,,,,,,,
17,0.141667,-0.009447,0.419244,-0.001006,-0.907824,2.006070,0.219277,-1.927206,0.001441,2.051647,0.214079,-1.996674,0.676576,2.081634,0.214657,-1.961710,0.784634,1.928932,0.224092,-1.892387,0.666391,1.962066,0.224281,-1.858054,0.790391,,,,,,,,,,,,,,,,,,,,,2.052580,0.214016,-1.997568,2.082317,0.214593,-1.962231,1.927950,0.224157,-1.891487,1.961416,0.224343,-1.857529,,,,,,,,,,,,,,,,,,,,,
18,0.150000,-0.009494,0.419290,-0.001042,-0.907802,2.006063,0.219303,-1.927174,0.001404,2.051647,0.214113,-1.996637,0.677790,2.081631,0.214692,-1.961670,0.792811,1.928921,0.224107,-1.892362,0.680157,1.962052,0.224298,-1.858026,0.793262,,,,,,,,,,,,,,,,,,,,,2.052578,0.214051,-1.997526,2.082289,0.214630,-1.962170,1.927969,0.224169,-1.891510,1.961416,0.224360,-1.857500,,,,,,,,,,,,,,,,,,,,,
19,0.158333,-0.009554,0.419298,-0.000810,-0.907798,2.006064,0.219324,-1.927177,0.001410,2.051648,0.214138,-1.996641,0.677790,2.081631,0.214696,-1.961674,0.792811,1.928924,0.224146,-1.892365,0.680157,1.962054,0.224314,-1.858028,0.793262,,,,,,,,,,,,,,,,,,,,,2.052550,0.214067,-1.997515,2.082304,0.214640,-1.962180,1.927947,0.224221,-1.891479,1.961429,0.224368,-1.857518,,,,,,,,,,,,,,,,,,,,,
20,0.166667,-0.009397,0.419286,-0.001166,-0.907805,2.006059,0.219318,-1.927172,0.001430,2.051644,0.214115,-1.996634,0.685652,2.081628,0.214708,-1.961667,0.789130,1.928917,0.224121,-1.892361,0.669683,1.962048,0.224326,-1.858025,0.797896,,,,,,,,,,,,,,,,,,,,,2.052614,0.214027,-1.997589,2.082278,0.214663,-1.962141,1.927975,0.224203,-1.891511,1.961405,0.224375,-1.857497,,,,,,,,,,,,,,,,,,,,,
21,0.175000,-0.009580,0.419311,-0.000568,-0.907792,2.006085,0.219290,-1.927198,0.001424,2.051668,0.214103,-1.996662,0.677186,2.081651,0.214639,-1.961694,0.789836,1.928945,0.224136,-1.892387,0.667407,1.962075,0.224282,-1.858049,0.795770,,,,,,,,,,,,,,,,,,,,,2.052596,0.214040,-1.997558,2.082320,0.214577,-1.962199,1.927956,0.224201,-1.891500,1.961447,0.224343,-1.857529,,,,,,,,,,,,,,,,,,,,,
22,0.183333,-0.009458,0.419258,-0.000929,-0.907818,2.006079,0.219302,-1.927191,0.001441,2.051658,0.214104,-1.996657,0.671854,2.081644,0.214675,-1.961692,0.785878,1.928941,0.224124,-1.892373,0.668781,1.962074,0.224306,-1.858039,0.789462,,,,,,,,,,,,,,,,,,,,,2.052602,0.214029,-1.997566,2.082326,0.214619,-1.962208,1.927951,0.224200,-1.891496,1.961431,0.224362,-1.857499,,,,,,,,,,,,,,,,,,,,,
23,0.191667,-0.009460,0.419263,-0.001021,-0.907815,2.006086,0.219303,-1.927202,0.001444,2.051666,0.214107,-1.996668,0.671854,2.081652,0.214686,-1.961703,0.785878,1.928947,0.224114,-1.892387,0.668781,1.962079,0.224304,-1.858052,0.789462,,,,,,,,,,,,,,,,,,,,,2.052612,0.214019,-1.997591,2.082325,0.214638,-1.962204,1.927948,0.224202,-1.891493,1.961447,0.224351,-1.857527,,,,,,,,,,,,,,,,,,,,,
24,0.200000,-0.009426,0.419225,-0.001000,-0.907833,2.006079,0.219279,-1.927205,0.001446,2.051653,0.214078,-1.996674,0.668838,2.081642,0.214656,-1.961712,0.789902,1.928943,0.224097,-1.892383,0.664244,1.962079,0.224287,-1.858051,0.794149,,,,,,,,,,,,,,,,,,,,,2.052602,0.213997,-1.997602,2.082319,0.214604,-1.962214,1.927960,0.224177,-1.891499,1.961435,0.224339,-1.857519,,,,,,,,,,,,,,,,,,,,,
25,0.208333,-0.009534,0.419267,-0.000845,-0.907812,2.006096,0.219281,-1.927218,0.001431,2.051675,0.214093,-1.996685,0.675610,2.081661,0.214654,-1.961719,0.791968,1.928957,0.224102,-1.892401,0.658271,1.962090,0.224274,-1.858066,0.800053,,,,,,,,,,,,,,,,,,,,,2.052605,0.214011,-1.997586,2.082324,0.214604,-1.962219,1.927947,0.224187,-1.891485,1.961472,0.224322,-1.857560,,,,,,,,,,,,,,,,,,,,,
