Format Version,1.23,Take Name,BW_50,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.39.48.294 PM,Total Frames in Take,1026,Total Exported Frames,1026,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
580,4.833333,0.010335,-0.903913,-0.001581,-0.427589,-0.460036,0.176336,0.500630,0.000673,-0.506685,0.169036,0.569191,0.847916,-0.536039,0.169091,0.533689,0.909571,-0.382461,0.183826,0.467286,0.848356,-0.414960,0.183392,0.432353,0.854641,-0.507003,0.168834,0.569381,-0.536431,0.169213,0.534066,-0.382316,0.184026,0.466820,-0.414394,0.183273,0.432253,2.268577,0.043498,0.426708,-0.441623,0.078514,0.614166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,4.841667,0.010520,-0.903877,0.000431,-0.427662,-0.467833,0.176171,0.507099,0.000708,-0.514505,0.169195,0.575678,0.894584,-0.543852,0.169156,0.540170,0.860577,-0.390241,0.183427,0.473743,0.868105,-0.422733,0.182905,0.438805,0.853416,-0.514814,0.169014,0.575881,-0.544325,0.169253,0.540573,-0.390017,0.183610,0.473286,-0.422176,0.182806,0.438657,2.268587,0.043520,0.426713,-0.452751,0.076591,0.618593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,4.850000,0.008186,-0.904029,0.000880,-0.427392,-0.475690,0.176082,0.513651,0.000766,-0.522353,0.169240,0.582250,0.879499,-0.551721,0.169379,0.546760,0.842332,-0.398086,0.183020,0.480257,0.863631,-0.430601,0.182689,0.445338,0.841865,-0.522724,0.169098,0.582522,-0.552195,0.169430,0.547173,-0.397830,0.183161,0.479796,-0.430012,0.182639,0.445113,2.268572,0.043503,0.426695,-0.460861,0.076563,0.625270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,4.858333,0.008784,-0.903852,0.001233,-0.427753,-0.483762,0.175905,0.520389,0.000871,-0.530475,0.169105,0.588958,0.821495,-0.559814,0.169180,0.553444,0.863555,-0.406136,0.182866,0.487049,0.828670,-0.438623,0.182470,0.452105,0.839714,-0.531045,0.168925,0.589347,-0.560176,0.169259,0.553845,-0.405804,0.183036,0.486474,-0.438023,0.182401,0.451889,2.268565,0.043506,0.426698,-0.468900,0.076518,0.631431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.423234,0.167503,0.491722,,,,,,,,,,,,,,,,,,,,,
584,4.866667,0.010526,-0.903778,0.001055,-0.427870,-0.491854,0.175653,0.527027,0.000920,-0.538563,0.168779,0.595591,0.845081,-0.567893,0.168716,0.560069,0.825458,-0.414243,0.182831,0.493700,0.882444,-0.446718,0.182287,0.458747,0.763709,-0.539046,0.168623,0.595947,-0.568378,0.168765,0.560569,-0.414035,0.182970,0.493301,-0.445908,0.182252,0.458261,2.268591,0.043503,0.426700,-0.476882,0.076346,0.637908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.431643,0.167516,0.498543,,,,,,,,,,,,,,,,,,,,,
585,4.875000,0.012155,-0.903393,-0.000204,-0.428641,-0.500323,0.175371,0.534056,0.000726,-0.547119,0.168247,0.602535,0.887315,-0.576388,0.168097,0.566963,0.842981,-0.422685,0.182892,0.500866,0.845373,-0.455099,0.182248,0.465858,0.856062,-0.547443,0.168033,0.602763,-0.576871,0.168223,0.567345,-0.422432,0.183110,0.500346,-0.454545,0.182119,0.465768,2.268577,0.043504,0.426699,-0.481718,0.078178,0.648737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.440261,0.167872,0.506136,,,,,,,,,,,,,,,,,,,,,
586,4.883333,0.012704,-0.903077,-0.002048,-0.429286,-0.508640,0.175195,0.540832,0.000931,-0.555513,0.167753,0.609225,0.887315,-0.584733,0.167630,0.573613,0.842981,-0.430976,0.183011,0.507773,0.845373,-0.463340,0.182385,0.472718,0.856062,-0.555913,0.167583,0.609630,-0.585312,0.167685,0.574058,-0.430767,0.183165,0.507403,-0.462505,0.182343,0.472198,2.268578,0.043518,0.426718,-0.490426,0.077300,0.655795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.449037,0.167940,0.514205,-0.603974,0.074528,0.575424,,,,,,,,,,,,,,,,,,
587,4.891667,0.014334,-0.902445,-0.001902,-0.430564,-0.516917,0.174950,0.547927,0.000595,-0.563964,0.167486,0.616197,0.851496,-0.593081,0.167223,0.580502,0.816699,-0.439180,0.182932,0.515077,0.886922,-0.471442,0.182157,0.479931,0.753873,-0.564250,0.167319,0.616346,-0.593450,0.167313,0.580858,-0.438971,0.183100,0.514711,-0.470995,0.182066,0.479793,2.268570,0.043510,0.426718,-0.498900,0.076816,0.662529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.458392,0.167829,0.522215,-0.611882,0.074605,0.581788,,,,,,,,,,,,,,,,,,
588,4.900000,0.014881,-0.901895,-0.001712,-0.431696,-0.524863,0.174807,0.554660,0.000872,-0.572076,0.167357,0.622817,0.909089,-0.601103,0.167041,0.587048,0.869754,-0.447051,0.182829,0.522000,0.886408,-0.479222,0.182000,0.486773,0.880898,-0.572469,0.167185,0.623093,-0.601637,0.167103,0.587551,-0.446900,0.182987,0.521584,-0.478415,0.181950,0.486396,2.268584,0.043503,0.426693,-0.510080,0.074899,0.665777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.466291,0.166972,0.530011,-0.619776,0.074434,0.588350,,,,,,,,,,,,,,,,,,
589,4.908333,0.013572,-0.901848,-0.000744,-0.431839,-0.532719,0.174739,0.561289,0.000695,-0.579977,0.167482,0.629436,0.888554,-0.608993,0.167237,0.593657,0.865687,-0.454871,0.182492,0.528650,0.835854,-0.487034,0.181744,0.493412,0.856587,-0.580308,0.167283,0.629660,-0.609405,0.167352,0.593983,-0.454688,0.182692,0.528051,-0.486474,0.181627,0.493461,2.268585,0.043499,0.426713,-0.514873,0.077506,0.675188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.474681,0.167041,0.537504,-0.627751,0.074591,0.594897,,,,,,,,,,,,,,,,,,
590,4.916667,0.011909,-0.901588,0.000099,-0.432432,-0.540342,0.174682,0.567836,0.000939,-0.587717,0.167606,0.635921,0.850750,-0.616686,0.167467,0.600105,0.804734,-0.462423,0.182143,0.535299,0.875176,-0.494542,0.181513,0.500019,0.759860,-0.588188,0.167392,0.636219,-0.617229,0.167571,0.600656,-0.462164,0.182346,0.534923,-0.493732,0.181413,0.499512,2.268569,0.043519,0.426712,-0.526265,0.075367,0.679522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.481651,0.166287,0.543857,-0.635901,0.074846,0.601679,,,,,,,,,,,,,,,,,,
591,4.925000,0.010750,-0.901327,0.001682,-0.433003,-0.548042,0.174647,0.574638,0.000770,-0.595529,0.167859,0.642675,0.890386,-0.624453,0.167754,0.606822,0.833815,-0.470056,0.181779,0.542189,0.844707,-0.502131,0.181194,0.506869,0.848068,-0.595843,0.167687,0.642928,-0.624991,0.167838,0.607202,-0.469796,0.181957,0.541653,-0.501538,0.181106,0.506771,2.268574,0.043498,0.426703,-0.530562,0.077499,0.690284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.489413,0.167505,0.549540,-0.643984,0.075201,0.608418,,,,,,,,,,,,,,,,,,
592,4.933333,0.010100,-0.901093,0.002984,-0.433498,-0.555683,0.174622,0.581352,0.000729,-0.603261,0.168064,0.649347,0.816700,-0.632145,0.167961,0.613461,0.925312,-0.477644,0.181518,0.548977,0.832353,-0.509681,0.180944,0.513623,0.875813,-0.603816,0.167928,0.649807,-0.632360,0.168015,0.613662,-0.477366,0.181639,0.548379,-0.509190,0.180905,0.513560,2.268581,0.043484,0.426699,-0.542355,0.075239,0.693081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.496311,0.166488,0.554914,-0.651912,0.075435,0.615404,,,,,,,,,,,,,,,,,,
593,4.941667,0.008725,-0.900920,0.002989,-0.433887,-0.563633,0.174463,0.588055,0.000942,-0.611286,0.167943,0.656001,0.816700,-0.640139,0.167954,0.620090,0.925312,-0.485550,0.181205,0.555755,0.832353,-0.517558,0.180752,0.520373,0.875813,-0.611774,0.167770,0.656308,-0.640640,0.168027,0.620602,-0.485368,0.181365,0.555247,-0.516712,0.180688,0.520047,2.268574,0.043517,0.426720,-0.547085,0.077429,0.703643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.503352,0.167024,0.560852,-0.660014,0.075433,0.622047,,,,,,,,,,,,,,,,,,
594,4.950000,0.008886,-0.900777,0.001894,-0.434186,-0.571860,0.174319,0.595063,0.000757,-0.619549,0.167614,0.662966,0.849611,-0.648378,0.167655,0.627037,0.820049,-0.493764,0.181216,0.562826,0.859273,-0.525749,0.180789,0.527422,0.773011,-0.619906,0.167424,0.663224,-0.648864,0.167759,0.627409,-0.493502,0.181409,0.562273,-0.525169,0.180682,0.527345,2.268574,0.043513,0.426716,-0.559019,0.074575,0.706271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.667870,0.075207,0.628518,,,,,,,,,,,,,,,,,,
595,4.958333,0.010087,-0.900461,0.000813,-0.434820,-0.580186,0.174043,0.602150,0.000695,-0.627949,0.167128,0.669981,0.880174,-0.656728,0.167113,0.634012,0.844936,-0.502068,0.181213,0.570029,0.839559,-0.534002,0.180719,0.534580,0.851295,-0.628269,0.166955,0.670229,-0.657192,0.167204,0.634329,-0.501761,0.181394,0.569512,-0.533523,0.180619,0.534531,2.268574,0.043514,0.426696,-0.566850,0.074302,0.713662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.518875,0.166415,0.574409,-0.675746,0.074646,0.635141,,,,,,,,,,,,,,,,,,
596,4.966667,0.012187,-0.899867,-0.000012,-0.435995,-0.588615,0.173879,0.609231,0.000782,-0.636522,0.166769,0.676939,0.889850,-0.665207,0.166613,0.640895,0.857594,-0.510445,0.181391,0.577311,0.843202,-0.542284,0.180742,0.541779,0.877246,-0.636956,0.166505,0.677192,-0.665620,0.166783,0.641233,-0.510072,0.181683,0.576551,-0.541796,0.180557,0.541917,2.268589,0.043479,0.426693,-0.576767,0.072244,0.720135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.527840,0.166526,0.582455,-0.683830,0.074110,0.641647,,,,,,,,,,,,,,,,,,
597,4.975000,0.008206,-0.899599,-0.002058,-0.436634,-0.596991,0.173631,0.616238,0.000500,-0.645028,0.166294,0.683830,0.974847,-0.673665,0.166551,0.647748,0.899986,-0.518740,0.180952,0.584476,0.000000,-0.550533,0.180728,0.548898,0.875274,-0.645090,0.166286,0.683908,-0.673971,0.166515,0.648002,,,,-0.550164,0.180773,0.548565,2.268576,0.043509,0.426701,-0.583559,0.073736,0.726835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.537681,0.167339,0.590786,-0.692013,0.073750,0.648361,,,,,,,,,,,,,,,,,,
598,4.983333,0.013481,-0.899733,-0.001037,-0.436231,-0.605165,0.173676,0.622853,0.000633,-0.653084,0.166363,0.690531,0.898986,-0.681750,0.166140,0.654472,0.856077,-0.527003,0.181464,0.590980,0.823599,-0.558822,0.180737,0.555430,0.873329,-0.653358,0.166099,0.690667,-0.682189,0.166330,0.654793,-0.526735,0.181743,0.590390,-0.558377,0.180533,0.555564,2.268576,0.043500,0.426707,-0.591683,0.073953,0.734207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.546858,0.166869,0.599097,-0.700426,0.073548,0.655272,,,,,,,,,,,,,,,,,,
599,4.991667,0.011396,-0.900478,-0.001927,-0.434748,-0.613253,0.173693,0.629223,0.000823,-0.660968,0.166294,0.697036,0.867181,-0.689754,0.166279,0.661072,0.845125,-0.535176,0.181355,0.597113,0.801266,-0.567115,0.180843,0.561669,0.854061,-0.661401,0.166114,0.697285,-0.690226,0.166357,0.661466,-0.534844,0.181546,0.596417,-0.566541,0.180753,0.561723,2.268575,0.043504,0.426719,-0.599774,0.073701,0.741050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.555506,0.166748,0.606806,-0.708352,0.073428,0.661994,,,,,,,,,,,,,,,,,,
600,5.000000,0.012090,-0.900547,0.000894,-0.434591,-0.621347,0.173606,0.635601,0.000764,-0.669052,0.166650,0.703468,0.836016,-0.697849,0.166465,0.667513,0.896379,-0.543270,0.180991,0.603427,0.769384,-0.575219,0.180317,0.567995,0.857728,-0.669545,0.166385,0.703809,-0.698128,0.166641,0.667763,-0.542985,0.181274,0.602597,-0.574716,0.180136,0.568191,2.268576,0.043496,0.426694,-0.607919,0.073778,0.747106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.563331,0.167281,0.612963,-0.716639,0.073383,0.668639,,,,,,,,,,,,,,,,,,
601,5.008333,0.011029,-0.900739,0.001776,-0.434217,-0.629256,0.173639,0.641590,0.000730,-0.676923,0.166857,0.709500,0.836016,-0.705750,0.166726,0.673569,0.896379,-0.551185,0.180793,0.609348,0.769384,-0.583165,0.180181,0.573942,0.857728,-0.677274,0.166653,0.709768,-0.706219,0.166843,0.673946,-0.550928,0.180994,0.608909,-0.582601,0.180067,0.573736,2.268569,0.043483,0.426709,-0.615798,0.074397,0.753516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.571010,0.165547,0.618052,,,,,,,,,,,,,,,,,,,,,
602,5.016667,0.011801,-0.901136,0.004535,-0.433353,-0.637381,0.173493,0.647626,0.000686,-0.684930,0.167144,0.715662,0.878281,-0.713822,0.166839,0.679785,0.846653,-0.559362,0.180385,0.615200,0.863369,-0.591408,0.179605,0.579857,0.847264,-0.685283,0.166932,0.715865,-0.714256,0.166975,0.680153,-0.559021,0.180602,0.614729,-0.590962,0.179464,0.579757,2.268572,0.043515,0.426708,-0.623703,0.075119,0.760803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.577857,0.166144,0.622922,-0.732828,0.074248,0.681892,,,,,,,,,,,,,,,,,,
603,5.025000,0.008024,-0.901360,0.004575,-0.432972,-0.645583,0.173252,0.653862,0.000953,-0.693118,0.167011,0.721918,0.884992,-0.722042,0.167018,0.686065,0.853819,-0.567547,0.179712,0.621392,0.844704,-0.599627,0.179265,0.586074,0.880450,-0.693327,0.166985,0.722200,-0.722455,0.166976,0.686419,,,,-0.598960,0.179338,0.585395,2.268576,0.043508,0.426682,-0.631968,0.075008,0.766899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.584910,0.165944,0.627070,,,,,,,,,,,,,,,,,,,,,
604,5.033333,0.008586,-0.901357,0.005856,-0.432951,-0.653990,0.173060,0.660407,0.000605,-0.701524,0.167015,0.728481,0.960216,-0.730449,0.166924,0.692629,0.892457,-0.575954,0.179423,0.627918,0.000000,-0.608034,0.178880,0.592602,0.856168,-0.701593,0.167004,0.728624,-0.730796,0.166892,0.692880,,,,-0.607618,0.178923,0.592207,,,,-0.640230,0.075190,0.772544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.591118,0.169043,0.636876,,,,,,,,,,,,,,,,,,,,,
605,5.041667,0.012918,-0.901956,0.005955,-0.431594,-0.662347,0.173106,0.666535,0.000861,-0.709628,0.166965,0.734776,0.863354,-0.738659,0.166510,0.699012,0.826452,-0.584459,0.179940,0.633784,0.846139,-0.616641,0.179011,0.598568,0.824932,-0.709998,0.166780,0.735133,-0.739226,0.166601,0.699402,-0.584178,0.180120,0.633267,-0.615985,0.178924,0.598338,2.268581,0.043512,0.426711,-0.644834,0.076750,0.783292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.733440,0.081704,0.673433,,,,,,,,,,,,,,,,,,
606,5.050000,0.013330,-0.902342,0.004283,-0.430793,-0.670859,0.173071,0.673106,0.000933,-0.718002,0.166647,0.741416,0.845754,-0.747097,0.166223,0.705704,0.815325,-0.593046,0.180160,0.640231,0.874243,-0.625290,0.179254,0.605071,0.764675,-0.718464,0.166489,0.741793,-0.747648,0.166275,0.706193,-0.592790,0.180304,0.639822,-0.624485,0.179214,0.604586,2.268586,0.043499,0.426715,-0.656432,0.074830,0.786016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.610816,0.165752,0.645017,-0.723804,0.073742,0.759706,,,,,,,,,,,,,,,,,,
607,5.058333,0.014874,-0.902301,0.003958,-0.430831,-0.679469,0.172906,0.679900,0.000773,-0.726597,0.166388,0.748211,0.846066,-0.755688,0.165849,0.712497,0.870772,-0.601676,0.180210,0.647026,0.836550,-0.633914,0.179178,0.611865,0.864886,-0.727037,0.166203,0.748601,-0.756100,0.165942,0.712795,-0.601333,0.180388,0.646499,-0.633405,0.179091,0.611705,2.268574,0.043516,0.426726,-0.664600,0.074478,0.792858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.620068,0.165521,0.653059,-0.731780,0.073511,0.766163,-0.797389,0.018283,0.657903,,,,,,,,,,,,,,,
608,5.066667,0.015952,-0.902573,0.003759,-0.430226,-0.687763,0.172823,0.686527,0.000655,-0.734786,0.166246,0.754905,0.846066,-0.763924,0.165624,0.719231,0.870772,-0.610030,0.180271,0.653545,0.836550,-0.642312,0.179151,0.618427,0.864886,-0.735089,0.166021,0.755113,-0.764384,0.165770,0.719559,-0.609681,0.180504,0.653040,-0.641898,0.178996,0.618396,2.268573,0.043514,0.426708,-0.672561,0.074579,0.798946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.629333,0.165383,0.661258,-0.739634,0.073226,0.772955,-0.760305,0.081349,0.692502,-0.783007,0.073125,0.721546,,,,,,,,,,,,
609,5.075000,0.011757,-0.902341,0.003174,-0.430852,-0.695995,0.172605,0.693408,0.000713,-0.743157,0.166040,0.761692,0.892454,-0.772249,0.165791,0.725977,0.854013,-0.618167,0.179658,0.660564,0.835941,-0.650409,0.178931,0.625399,0.889049,-0.743399,0.166013,0.761907,-0.772479,0.165761,0.726274,,,,-0.649936,0.178987,0.624887,2.268573,0.043511,0.426702,-0.682003,0.072707,0.806089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.637989,0.165333,0.669007,-0.747719,0.073188,0.779597,-0.765718,0.081690,0.695131,-0.791071,0.073097,0.728442,-0.795128,-0.019580,0.668361,-0.767850,0.075185,0.755080,,,,,,
610,5.083333,0.016410,-0.903065,0.005915,-0.429150,-0.703794,0.172642,0.699617,0.000808,-0.750666,0.166410,0.768131,0.918632,-0.779886,0.165665,0.732526,0.905848,-0.626129,0.179866,0.666424,0.000000,-0.658493,0.178628,0.631386,0.825232,-0.750998,0.166148,0.768382,-0.780404,0.165836,0.732866,-0.625787,0.180166,0.665578,-0.657962,0.178439,0.631583,2.268584,0.043484,0.426692,-0.689282,0.073275,0.812672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.646283,0.165372,0.676407,-0.755519,0.073369,0.786171,-0.790140,0.109644,0.730609,-0.799188,0.073213,0.735321,,,,,,,,,,,,
611,5.091667,0.015206,-0.903244,0.006512,-0.428809,-0.711685,0.172645,0.706069,0.000634,-0.758524,0.166542,0.774618,0.877086,-0.787772,0.165875,0.739035,0.839358,-0.634026,0.179657,0.672819,0.759742,-0.666419,0.178505,0.637805,0.850743,-0.758857,0.166352,0.774846,-0.788142,0.165997,0.739335,-0.633761,0.179848,0.672316,-0.665982,0.178384,0.637780,2.268574,0.043508,0.426713,-0.696762,0.074666,0.818700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.653422,0.164132,0.682053,-0.763495,0.073703,0.792947,,,,-0.807107,0.073325,0.742088,-0.782777,0.081494,0.709533,-0.773043,0.076365,0.778158,,,,,,
612,5.100000,0.014849,-0.902937,0.008161,-0.429439,-0.719495,0.172599,0.712516,0.000721,-0.766446,0.166775,0.781012,0.840991,-0.795644,0.166072,0.745388,0.889675,-0.641773,0.179364,0.679360,0.847982,-0.674118,0.178185,0.644302,0.866712,-0.766876,0.166549,0.781423,-0.795982,0.166223,0.745629,-0.641498,0.179576,0.678861,-0.673626,0.178049,0.644150,2.268580,0.043513,0.426706,-0.704978,0.074813,0.825025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.660214,0.164765,0.687432,-0.771583,0.074011,0.799625,,,,-0.815194,0.073580,0.748883,,,,-0.781166,0.076377,0.784854,-0.791929,0.074434,0.773680,,,
613,5.108333,0.011391,-0.903195,0.008114,-0.429002,-0.727135,0.172622,0.718743,0.000940,-0.774056,0.166880,0.787266,0.835118,-0.803292,0.166468,0.751669,0.823741,-0.649404,0.179005,0.685533,0.885649,-0.681789,0.178134,0.650503,0.754143,-0.774525,0.166812,0.787725,-0.803840,0.166437,0.752111,-0.649093,0.179058,0.685202,-0.681024,0.178184,0.649886,2.268583,0.043508,0.426717,-0.713656,0.074251,0.831525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.667641,0.164239,0.692162,-0.779785,0.074167,0.806407,-0.814221,0.108061,0.751076,-0.823178,0.073748,0.755653,,,,,,,,,,,,
614,5.116667,0.013020,-0.902455,0.010033,-0.430470,-0.735163,0.172391,0.725587,0.000893,-0.782303,0.166919,0.793982,0.828417,-0.811420,0.166295,0.758291,0.849331,-0.657331,0.178718,0.692604,0.820704,-0.689599,0.177634,0.657471,0.841384,-0.782800,0.166768,0.794431,-0.811906,0.166355,0.758642,-0.656942,0.178862,0.692018,-0.689004,0.177580,0.657257,2.268584,0.043502,0.426725,-0.722998,0.072788,0.838825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.674421,0.164625,0.697486,-0.787789,0.074165,0.813114,-0.806094,0.082124,0.728882,,,,,,,,,,-0.807842,0.075143,0.788095,,,
615,5.125000,0.014181,-0.902255,0.010424,-0.430843,-0.743152,0.172215,0.732581,0.000705,-0.790339,0.166775,0.800946,0.883382,-0.819425,0.166039,0.765232,0.853375,-0.665304,0.178624,0.699652,0.792397,-0.697540,0.177423,0.664494,0.861400,-0.790665,0.166510,0.801149,-0.819879,0.166237,0.765546,-0.664998,0.178900,0.698931,-0.697063,0.177217,0.664688,2.268577,0.043522,0.426704,-0.730337,0.073099,0.845637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.796057,0.073890,0.819716,-0.815078,0.082356,0.734195,,,,,,,,,,,,,,,
616,5.133333,0.012977,-0.902512,0.008356,-0.430388,-0.751315,0.172189,0.739481,0.000688,-0.798430,0.166443,0.807870,0.883382,-0.827555,0.165888,0.772184,0.853375,-0.673499,0.178723,0.706499,0.792397,-0.705774,0.177702,0.671371,0.861400,-0.798750,0.166189,0.808107,-0.828007,0.166073,0.772502,-0.673204,0.178979,0.705934,-0.705297,0.177515,0.671380,2.268578,0.043501,0.426723,-0.739123,0.072262,0.852374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.690813,0.164382,0.710932,,,,,,,,,,,,,,,,,,,,,
617,5.141667,0.013728,-0.902042,0.008000,-0.431355,-0.759430,0.172113,0.746402,0.000685,-0.806681,0.166286,0.814691,0.881930,-0.835729,0.165683,0.778942,0.854388,-0.681555,0.178779,0.713585,0.828377,-0.713753,0.177704,0.678388,0.871977,-0.807046,0.166015,0.814938,-0.836156,0.165883,0.779236,-0.681162,0.179057,0.712964,-0.713355,0.177497,0.678468,2.268584,0.043500,0.426705,-0.743636,0.074744,0.862119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.699470,0.164621,0.719112,,,,,,,,,,,,,,,,,,,,,
618,5.150000,0.012779,-0.901992,0.005843,-0.431524,-0.767555,0.172271,0.753136,0.000740,-0.814826,0.166115,0.821382,0.870571,-0.843863,0.165676,0.785623,0.861212,-0.689672,0.179103,0.720375,0.803493,-0.721859,0.178190,0.685164,0.886019,-0.815224,0.165948,0.821737,-0.844294,0.165761,0.785940,-0.689342,0.179265,0.719936,-0.721360,0.178111,0.684930,2.268578,0.043501,0.426720,-0.755446,0.071759,0.866029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.708536,0.164674,0.728136,,,,,,,,,,,,,,,,,,,,,
619,5.158333,0.014512,-0.901714,0.006141,-0.432046,-0.775644,0.172222,0.759988,0.000689,-0.822978,0.166068,0.828191,0.876774,-0.851971,0.165473,0.792399,0.866371,-0.697743,0.179213,0.727304,0.855568,-0.729886,0.178135,0.692057,0.869686,-0.823299,0.165849,0.828494,-0.852401,0.165618,0.792681,-0.697479,0.179428,0.726837,-0.729398,0.177995,0.691939,2.268582,0.043505,0.426716,-0.761653,0.073929,0.872653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.717328,0.164691,0.736570,,,,,,,,,,,,,,,,,,,,,
620,5.166667,0.014203,-0.901335,0.006119,-0.432847,-0.783657,0.172273,0.766720,0.000602,-0.831115,0.166121,0.834837,0.909091,-0.860045,0.165553,0.798994,0.866100,-0.705694,0.179234,0.734177,0.853857,-0.737775,0.178185,0.698873,0.911406,-0.831412,0.165992,0.835003,-0.860464,0.165612,0.799321,-0.705317,0.179375,0.733753,-0.737435,0.178113,0.698804,2.268584,0.043507,0.426707,-0.771574,0.071909,0.879190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.725558,0.164729,0.743936,,,,,,,,,,,,,,,,,,,,,
621,5.175000,0.014494,-0.901172,0.006651,-0.433168,-0.791633,0.172292,0.773382,0.000611,-0.839140,0.166219,0.841472,0.913660,-0.868044,0.165605,0.805607,0.863924,-0.713647,0.179220,0.740887,0.841971,-0.745702,0.178125,0.705561,0.907888,-0.839434,0.166083,0.841593,-0.868462,0.165674,0.805949,-0.713292,0.179370,0.740386,-0.745345,0.178042,0.705599,2.268574,0.043520,0.426721,-0.777708,0.074584,0.886480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.733249,0.164821,0.750134,,,,,,,,,,,,,,,,,,,,,
622,5.183333,0.014428,-0.901021,0.006961,-0.433480,-0.799551,0.172293,0.780035,0.000705,-0.847108,0.166271,0.848094,0.886906,-0.875987,0.165651,0.812210,0.850017,-0.721539,0.179175,0.747591,0.842403,-0.753570,0.178075,0.712243,0.873822,-0.847429,0.166072,0.848343,-0.876469,0.165773,0.812546,-0.721218,0.179377,0.747088,-0.753088,0.177949,0.712162,2.268583,0.043520,0.426695,-0.786999,0.073276,0.891393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.740232,0.163733,0.755474,,,,,,,,,,,,,,,,,,,,,
