Format Version,1.23,Take Name,BW_70,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.42.48.492 PM,Total Frames in Take,773,Total Exported Frames,773,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
386,3.216667,-0.005954,0.895137,0.001315,0.445750,0.022878,0.185461,-0.073039,0.000835,-0.026554,0.178298,-0.006442,0.845059,-0.054451,0.178715,-0.043098,0.848926,0.101792,0.192440,-0.103200,0.815169,0.070726,0.192391,-0.139416,0.862725,-0.027178,0.178242,-0.005988,-0.054774,0.178666,-0.042809,0.102236,0.192491,-0.103767,0.071229,0.192446,-0.139593,2.268530,0.043529,0.426681,0.033058,0.085671,0.038856,,,,,,,,,,,,
387,3.225000,-0.004444,0.895454,0.001444,0.445129,0.008420,0.185391,-0.062146,0.001003,-0.040938,0.178251,0.004509,0.803046,-0.068884,0.178799,-0.032107,0.854060,0.087310,0.192213,-0.092406,0.735139,0.056193,0.192302,-0.128579,0.863140,-0.041583,0.178195,0.004958,-0.069330,0.178738,-0.031735,0.087925,0.192289,-0.093266,0.056736,0.192351,-0.128633,2.268528,0.043527,0.426681,0.018766,0.086114,0.051029,,,,,,,,,,,,
388,3.233333,-0.005762,0.895465,0.000003,0.445095,-0.006021,0.185258,-0.051128,0.000856,-0.055368,0.178315,0.015556,0.844962,-0.083317,0.178695,-0.021060,0.840337,0.072859,0.192051,-0.081418,0.812330,0.041741,0.191970,-0.117589,0.860320,-0.055860,0.178185,0.015911,-0.083836,0.178721,-0.020689,0.073337,0.192189,-0.081980,0.042274,0.191937,-0.117752,2.268549,0.043515,0.426679,0.004132,0.085787,0.061662,,,,,,,,,,,,
389,3.241667,-0.007695,0.895659,-0.002684,0.444667,-0.020302,0.185028,-0.040474,0.001197,-0.069581,0.178469,0.026298,0.725030,-0.097564,0.178580,-0.010294,0.823931,0.058544,0.191707,-0.070880,0.828956,0.027393,0.191357,-0.107022,0.713430,-0.070447,0.178277,0.026948,-0.098085,0.178616,-0.009822,0.059078,0.191851,-0.071283,0.028264,0.191343,-0.107767,2.268540,0.043506,0.426678,-0.010346,0.086094,0.072944,,,,,,,,,,,,
390,3.250000,-0.008527,0.895150,-0.003595,0.445670,-0.034875,0.184818,-0.029257,0.001041,-0.084300,0.178382,0.037420,0.811423,-0.112200,0.178386,0.000765,0.820356,0.044034,0.191479,-0.059500,0.885515,0.012965,0.191022,-0.095711,0.682606,-0.084887,0.178185,0.037852,-0.112713,0.178487,0.001258,0.044366,0.191664,-0.059756,0.013919,0.190912,-0.096541,2.268534,0.043530,0.426670,-0.024774,0.086011,0.084333,,,,,,,,,,,,
391,3.258333,-0.010134,0.894899,-0.005099,0.446124,-0.049235,0.184616,-0.018351,0.001093,-0.098721,0.178379,0.048300,0.811423,-0.126582,0.178190,0.011615,0.820356,0.029696,0.191276,-0.048539,0.885515,-0.001334,0.190622,-0.084780,0.682606,-0.099543,0.178143,0.048935,-0.127011,0.178283,0.012033,0.030107,0.191453,-0.048908,-0.000472,0.190551,-0.085487,2.268546,0.043521,0.426668,-0.039494,0.086052,0.095896,,,,,,,,,,,,
392,3.266667,-0.006940,0.894857,-0.003075,0.446289,-0.063986,0.184659,-0.006883,0.000857,-0.113518,0.178183,0.059710,0.733586,-0.141367,0.178340,0.023017,0.848559,0.014981,0.191205,-0.037003,0.854839,-0.016039,0.190907,-0.073257,0.720837,-0.114032,0.178054,0.060057,-0.141835,0.178374,0.023373,0.015403,0.191339,-0.037638,-0.015480,0.190868,-0.073326,2.268534,0.043520,0.426688,-0.054028,0.086313,0.107093,,,,,,,,,,,,
393,3.275000,-0.008742,0.895235,-0.005174,0.445479,-0.078361,0.184577,0.003998,0.001248,-0.127766,0.178394,0.070713,0.841599,-0.155681,0.178316,0.034069,0.852678,0.000543,0.191067,-0.026297,0.806464,-0.030540,0.190532,-0.062493,0.858700,-0.128614,0.178235,0.071261,-0.156263,0.178331,0.034632,0.001132,0.191196,-0.026715,-0.029644,0.190532,-0.063249,2.268544,0.043520,0.426664,-0.068120,0.086223,0.118817,,,,,,,,,,,,
394,3.283333,-0.007565,0.895418,-0.003889,0.445144,-0.093100,0.184614,0.015309,0.001137,-0.142460,0.178255,0.082041,0.801285,-0.170403,0.178327,0.045418,0.820100,-0.014213,0.191128,-0.015025,0.879199,-0.045325,0.190745,-0.051199,0.656116,-0.143080,0.178087,0.082509,-0.170919,0.178396,0.045915,-0.013814,0.191284,-0.015249,-0.044357,0.190669,-0.052173,2.268532,0.043508,0.426671,-0.083100,0.086068,0.128907,,,,,,,,,,,,
395,3.291667,-0.008853,0.895661,-0.004436,0.444627,-0.107730,0.184569,0.026628,0.001072,-0.157002,0.178263,0.093431,0.776241,-0.184987,0.178206,0.056840,0.833743,-0.028890,0.191161,-0.003810,0.870042,-0.060042,0.190645,-0.039947,0.694853,-0.157688,0.178039,0.093960,-0.185457,0.178319,0.057296,-0.028511,0.191356,-0.004108,-0.059133,0.190533,-0.040754,2.268531,0.043540,0.426698,-0.146228,0.152288,0.090073,,,,,,,,,,,,
396,3.300000,-0.008676,0.896279,-0.003131,0.443394,-0.122634,0.184376,0.038077,0.001025,-0.171715,0.177864,0.105000,0.836740,-0.199802,0.177875,0.068487,0.818054,-0.043884,0.191109,0.007436,0.914107,-0.075136,0.190656,-0.028616,0.647933,-0.172242,0.177679,0.105339,-0.200298,0.177977,0.069009,-0.043695,0.191285,0.007210,-0.074020,0.190530,-0.029465,2.268537,0.043501,0.426678,,,,,,,-0.112080,0.085466,0.151030,,,,,,
397,3.308333,-0.007138,0.896242,-0.001994,0.443503,-0.137289,0.184281,0.049553,0.000594,-0.186396,0.177628,0.116443,0.848761,-0.214474,0.177812,0.079924,0.947882,-0.058520,0.190981,0.018952,0.878224,-0.089765,0.190705,-0.017108,0.871855,-0.186853,0.177527,0.116826,-0.214609,0.177847,0.080079,-0.058436,0.191059,0.018479,-0.089257,0.190692,-0.017173,2.268538,0.043503,0.426665,,,,,,,-0.126089,0.085255,0.163028,,,,,,
398,3.316667,-0.008461,0.896810,-0.002217,0.442330,-0.151885,0.184137,0.060803,0.000711,-0.200803,0.177484,0.127832,0.848761,-0.228976,0.177549,0.091386,0.947882,-0.073211,0.190958,0.029987,0.878224,-0.104549,0.190558,-0.005991,0.871855,-0.201345,0.177358,0.128242,-0.229116,0.177598,0.091623,-0.073184,0.191052,0.029466,-0.103894,0.190540,-0.006116,2.268540,0.043527,0.426674,,,,,,,,,,,,,,,
399,3.325000,-0.006881,0.897482,-0.002610,0.440990,-0.166363,0.183953,0.071998,0.000719,-0.215102,0.177410,0.139168,0.827107,-0.243384,0.177591,0.102806,0.930277,-0.087760,0.190543,0.040951,0.867423,-0.119207,0.190267,0.005067,0.833267,-0.215595,0.177236,0.139573,-0.243662,0.177686,0.103042,-0.087521,0.190703,0.040419,-0.118674,0.190186,0.004958,2.268550,0.043509,0.426663,,,,,,,-0.154857,0.084642,0.184899,,,,,,
400,3.333333,-0.006590,0.898237,-0.001967,0.439458,-0.181121,0.183628,0.083406,0.000673,-0.229629,0.176991,0.150733,0.834531,-0.258036,0.177221,0.114469,0.905754,-0.102625,0.190264,0.052100,0.848795,-0.134194,0.190037,0.016322,0.862496,-0.230064,0.176873,0.151159,-0.258240,0.177268,0.114645,-0.102626,0.190355,0.051592,-0.133554,0.190017,0.016228,2.268547,0.043521,0.426664,,,,,,,-0.169647,0.084327,0.194809,,,,,,
401,3.341667,-0.007822,0.899163,-0.001805,0.437541,-0.195828,0.183260,0.094778,0.000795,-0.244034,0.176564,0.162316,0.845056,-0.272595,0.176698,0.126174,0.931509,-0.117482,0.190053,0.063132,0.871090,-0.149203,0.189723,0.027490,0.838246,-0.244554,0.176401,0.162802,-0.272832,0.176781,0.126484,-0.117492,0.190172,0.062938,-0.148313,0.189678,0.026791,2.268544,0.043519,0.426664,,,,,,,-0.183359,0.083817,0.207152,,,,,,
402,3.350000,-0.008322,0.900096,-0.000853,0.435611,-0.210732,0.183010,0.106505,0.000626,-0.258634,0.176148,0.174242,0.841133,-0.287351,0.176278,0.138223,0.943097,-0.132534,0.189977,0.074530,0.906015,-0.164408,0.189637,0.039025,0.847575,-0.259055,0.176036,0.174705,-0.287523,0.176318,0.138366,-0.132502,0.190055,0.074164,-0.163847,0.189630,0.038786,2.268542,0.043520,0.426676,,,,,,,-0.197783,0.083135,0.218643,,,,,,
403,3.358333,-0.008921,0.900287,0.000413,0.435206,-0.225644,0.182644,0.118310,0.000695,-0.273469,0.175559,0.186078,0.877483,-0.302219,0.175690,0.150086,0.877200,-0.147491,0.189837,0.086276,0.897726,-0.179396,0.189490,0.050799,0.830725,-0.273840,0.175465,0.186385,-0.302579,0.175699,0.150420,-0.147389,0.189915,0.085887,-0.178768,0.189497,0.050547,2.268547,0.043521,0.426677,,,,,,,-0.212230,0.082336,0.228928,,,,,,
404,3.366667,-0.010331,0.901189,0.000995,0.433303,-0.240549,0.182249,0.130079,0.000848,-0.288066,0.175034,0.198051,0.832912,-0.316968,0.175070,0.162180,0.859776,-0.162554,0.189672,0.097714,0.873186,-0.194608,0.189220,0.062373,0.773146,-0.288542,0.174786,0.198449,-0.317348,0.175221,0.162563,-0.162490,0.189891,0.097261,-0.193777,0.189092,0.062029,2.268541,0.043512,0.426674,,,,,,,-0.226615,0.082192,0.241106,,,,,,
405,3.375000,-0.010349,0.901776,0.002919,0.432071,-0.255294,0.182001,0.141703,0.000764,-0.302610,0.174472,0.209780,0.812355,-0.331612,0.174582,0.173990,0.913460,-0.177402,0.189666,0.109148,0.936881,-0.209553,0.189281,0.073894,0.743393,-0.303142,0.174317,0.210287,-0.331798,0.174644,0.174275,-0.177425,0.189766,0.108917,-0.208734,0.189274,0.073274,2.268546,0.043517,0.426688,,,,,,,-0.241364,0.081192,0.252077,,,,,,
406,3.383333,-0.009393,0.902667,0.004810,0.430211,-0.270204,0.181709,0.153541,0.000840,-0.317237,0.173900,0.221783,0.812355,-0.346387,0.174162,0.186115,0.913460,-0.192448,0.189504,0.120694,0.936881,-0.224745,0.189270,0.085573,0.743393,-0.317860,0.173778,0.222289,-0.346600,0.174174,0.186373,-0.192277,0.189601,0.120021,-0.224083,0.189282,0.085485,2.268538,0.043523,0.426657,,,,,,,-0.254771,0.081664,0.265984,,,,,,
407,3.391667,-0.011550,0.903133,0.005245,0.429174,-0.285031,0.181487,0.165520,0.000882,-0.331876,0.173552,0.233877,0.797059,-0.361107,0.173650,0.198274,0.916218,-0.207383,0.189578,0.132489,0.824566,-0.239758,0.189167,0.097441,0.832979,-0.332422,0.173376,0.234292,-0.361510,0.173707,0.198619,-0.207028,0.189756,0.131768,-0.239162,0.189111,0.097395,2.268532,0.043529,0.426683,,,,,,,-0.269469,0.080800,0.276189,,,,,,
408,3.400000,-0.012032,0.903458,0.005507,0.428473,-0.299850,0.181245,0.177292,0.000791,-0.346580,0.173256,0.245721,0.822883,-0.375866,0.173324,0.210164,0.866856,-0.222262,0.189423,0.144141,0.794193,-0.254690,0.188978,0.109144,0.849764,-0.347066,0.173096,0.246046,-0.376177,0.173383,0.210499,-0.222103,0.189575,0.143473,-0.254053,0.188927,0.109152,2.268534,0.043513,0.426679,,,,,,,-0.283813,0.080792,0.288281,,,,,,
409,3.408333,-0.013223,0.903300,0.004771,0.428778,-0.314357,0.181001,0.189190,0.000633,-0.361124,0.173101,0.257604,0.840194,-0.390385,0.173041,0.222025,0.934616,-0.236757,0.189218,0.156076,0.885001,-0.269160,0.188642,0.121056,0.855876,-0.361573,0.172943,0.258031,-0.390554,0.173114,0.222211,-0.236687,0.189343,0.155638,-0.268613,0.188603,0.120881,2.268547,0.043529,0.426659,,,,,,,-0.298301,0.080566,0.300581,,,,,,
410,3.416667,-0.013733,0.903916,0.003916,0.427471,-0.328794,0.180762,0.200546,0.000785,-0.375364,0.172992,0.269109,0.800101,-0.404726,0.172854,0.233615,0.905945,-0.251291,0.188927,0.167193,0.891164,-0.283794,0.188274,0.132267,0.790890,-0.375912,0.172765,0.269646,-0.404953,0.172975,0.233889,-0.251222,0.189102,0.166801,-0.283077,0.188203,0.131842,2.268539,0.043514,0.426669,,,,,,,-0.311450,0.081277,0.314644,,,,,,
411,3.425000,-0.012236,0.903779,0.002866,0.427816,-0.343203,0.180517,0.212647,0.000753,-0.389852,0.172957,0.281179,0.858114,-0.419188,0.172904,0.245663,0.876051,-0.265646,0.188383,0.179348,0.884387,-0.298124,0.187826,0.144398,0.823774,-0.390302,0.172812,0.281494,-0.419499,0.172952,0.246046,-0.265538,0.188505,0.178915,-0.297472,0.187800,0.144133,2.268545,0.043520,0.426682,,,,,,,-0.326817,0.080752,0.324097,,,,,,
412,3.433333,-0.012770,0.903891,0.000778,0.427572,-0.357374,0.180074,0.224381,0.000772,-0.403996,0.172843,0.292968,0.863746,-0.433350,0.172663,0.257466,0.855723,-0.279827,0.187734,0.191012,0.899477,-0.312323,0.187056,0.156080,0.800004,-0.404411,0.172666,0.293274,-0.433727,0.172744,0.257895,-0.279741,0.187885,0.190649,-0.311618,0.187002,0.155706,2.268553,0.043530,0.426675,,,,,,,-0.341475,0.080705,0.336574,,,,,,
413,3.441667,-0.012406,0.903806,-0.000047,0.427762,-0.371566,0.179559,0.236278,0.000903,-0.418228,0.172472,0.304852,0.863746,-0.447566,0.172291,0.269338,0.855723,-0.293994,0.187075,0.202933,0.899477,-0.326475,0.186400,0.167988,0.800004,-0.418714,0.172317,0.305213,-0.448005,0.172339,0.269808,-0.293853,0.187208,0.202497,-0.325646,0.186373,0.167572,2.268539,0.043519,0.426665,,,,,,,-0.356092,0.080098,0.348030,,,,,,
414,3.450000,-0.012162,0.903388,-0.001326,0.428649,-0.385754,0.179120,0.248544,0.000847,-0.432564,0.172247,0.317039,0.843773,-0.461831,0.172036,0.281467,0.838621,-0.308104,0.186448,0.215338,0.880582,-0.340517,0.185750,0.180330,0.767797,-0.433061,0.172041,0.317440,-0.462231,0.172140,0.281891,-0.307896,0.186628,0.214947,-0.339820,0.185671,0.179893,2.268553,0.043507,0.426661,,,,,,,-0.370245,0.079798,0.361197,,,,,,
415,3.458333,-0.010294,0.903494,-0.000742,0.428477,-0.400081,0.178803,0.260895,0.000854,-0.446882,0.171882,0.329392,0.832246,-0.476165,0.171850,0.293831,0.851988,-0.322425,0.185995,0.227677,0.880202,-0.354854,0.185483,0.192681,0.793392,-0.447413,0.171727,0.329818,-0.476538,0.171904,0.294180,-0.322165,0.186137,0.227069,-0.354211,0.185443,0.192515,2.268542,0.043521,0.426682,,,,,,,-0.385041,0.079061,0.373132,,,,,,
416,3.466667,-0.009518,0.903172,-0.000462,0.429172,-0.414355,0.178486,0.273322,0.000843,-0.461269,0.171538,0.341739,0.825652,-0.490497,0.171582,0.306134,0.871707,-0.336639,0.185628,0.240232,0.830857,-0.369016,0.185195,0.205185,0.833635,-0.461779,0.171327,0.342101,-0.490869,0.171697,0.306505,-0.336406,0.185830,0.239597,-0.368368,0.185090,0.205087,2.268533,0.043541,0.426682,,,,,,,-0.397356,0.080079,0.387967,,,,,,
417,3.475000,-0.007771,0.903036,0.001162,0.429494,-0.428641,0.178255,0.285801,0.000792,-0.475613,0.171086,0.354155,0.891624,-0.504817,0.171340,0.318531,0.822230,-0.350891,0.185407,0.252794,0.922293,-0.383244,0.185186,0.217724,0.770687,-0.475960,0.170932,0.354364,-0.505297,0.171401,0.319051,-0.350798,0.185546,0.252531,-0.382471,0.185137,0.217232,2.268541,0.043533,0.426679,,,,,,,-0.412527,0.079451,0.400378,,,,,,
418,3.483333,-0.008404,0.903211,0.001713,0.429111,-0.443266,0.177978,0.298480,0.000814,-0.490168,0.170703,0.366871,0.856281,-0.519403,0.170925,0.331272,0.867797,-0.365555,0.185270,0.265410,0.828360,-0.397938,0.185013,0.230368,0.836169,-0.490653,0.170552,0.367141,-0.519743,0.170982,0.331672,-0.365383,0.185418,0.264763,-0.397285,0.184959,0.230346,2.268540,0.043523,0.426672,,,,,,,-0.428141,0.081068,0.412475,,,,,,
419,3.491667,-0.009047,0.902390,0.002304,0.430819,-0.457754,0.177744,0.310836,0.000713,-0.504902,0.170353,0.379045,0.882774,-0.534002,0.170546,0.343335,0.857865,-0.379931,0.185185,0.278064,0.910704,-0.412180,0.184893,0.242900,0.813640,-0.505254,0.170212,0.379320,-0.534402,0.170597,0.343736,-0.379833,0.185308,0.277744,-0.411526,0.184860,0.242545,2.268538,0.043519,0.426670,,,,,,,-0.441094,0.078827,0.425733,,,,,,
420,3.500000,-0.007345,0.902293,0.003675,0.431044,-0.472255,0.177502,0.323399,0.000835,-0.519449,0.169931,0.391557,0.865220,-0.548532,0.170319,0.355835,0.828140,-0.394403,0.184924,0.290692,0.915111,-0.426637,0.184832,0.255512,0.755712,-0.519861,0.169745,0.391851,-0.549001,0.170403,0.356330,-0.394247,0.185090,0.290440,-0.425854,0.184762,0.254931,2.268538,0.043524,0.426664,,,,,,,-0.455636,0.078482,0.437558,,,,,,
421,3.508333,-0.006882,0.901773,0.003834,0.432137,-0.486712,0.177230,0.335736,0.000828,-0.534075,0.169645,0.403775,0.865220,-0.563071,0.170079,0.367983,0.828140,-0.408776,0.184622,0.303223,0.915111,-0.440924,0.184576,0.267965,0.755712,-0.534439,0.169465,0.404058,-0.563608,0.170153,0.368436,-0.408601,0.184795,0.302751,-0.440199,0.184508,0.267701,2.268540,0.043534,0.426688,,,,,,,-0.470461,0.077897,0.450745,,,,,,
422,3.516667,-0.007926,0.901298,0.003921,0.433110,-0.501412,0.176871,0.347940,0.000920,-0.548908,0.169241,0.415881,0.876324,-0.577828,0.169593,0.380026,0.823547,-0.423421,0.184391,0.315591,0.866897,-0.455493,0.184257,0.280263,0.806274,-0.549337,0.169050,0.416160,-0.578377,0.169671,0.380528,-0.423239,0.184579,0.315018,-0.454681,0.184180,0.280052,2.268540,0.043508,0.426683,,,,,,,-0.485457,0.077778,0.462339,,,,,,
423,3.525000,-0.008363,0.900644,0.004200,0.434458,-0.516145,0.176566,0.360431,0.000608,-0.563836,0.168877,0.428228,0.863429,-0.592649,0.169205,0.392287,0.812984,-0.438064,0.184171,0.328317,0.842468,-0.470030,0.184010,0.292893,0.789618,-0.564243,0.168758,0.428467,-0.592867,0.169248,0.392570,-0.437904,0.184283,0.327876,-0.469566,0.183974,0.292813,2.268538,0.043496,0.426675,,,,,,,-0.499955,0.077571,0.475142,,,,,,
424,3.533333,-0.009583,0.900381,0.003912,0.434978,-0.531064,0.176085,0.372693,0.000655,-0.578821,0.168410,0.440446,0.899945,-0.607591,0.168625,0.404470,0.865985,-0.452961,0.183793,0.340658,0.869110,-0.484884,0.183513,0.305197,0.866155,-0.579141,0.168243,0.440618,-0.607978,0.168710,0.404832,-0.452777,0.183962,0.340198,-0.484361,0.183425,0.305124,2.268535,0.043536,0.426688,,,,,,,-0.514992,0.076989,0.487405,,,,,,
425,3.541667,-0.010370,0.899914,0.003862,0.435927,-0.545911,0.175629,0.384952,0.000671,-0.593801,0.167939,0.452609,0.904207,-0.622495,0.168087,0.416572,0.850628,-0.467751,0.183420,0.353077,0.893879,-0.499598,0.183070,0.317549,0.844118,-0.594089,0.167789,0.452812,-0.622948,0.168149,0.416957,-0.467589,0.183566,0.352713,-0.499019,0.183012,0.317325,2.268540,0.043512,0.426664,,,,,,,-0.530208,0.076699,0.499236,,,,,,
426,3.550000,-0.009220,0.899577,0.004362,0.436643,-0.560677,0.175324,0.397005,0.000912,-0.608685,0.167583,0.464573,0.869165,-0.637323,0.167847,0.428492,0.811064,-0.482455,0.183048,0.365268,0.905476,-0.514247,0.182819,0.329689,0.734156,-0.609092,0.167436,0.464867,-0.637879,0.167881,0.429002,-0.482305,0.183180,0.364947,-0.513334,0.182796,0.329146,2.268542,0.043517,0.426656,,,,,,,-0.544809,0.076139,0.512167,,,,,,
427,3.558333,-0.008928,0.899142,0.003661,0.437551,-0.575471,0.174980,0.409296,0.000676,-0.623624,0.167360,0.476774,0.899426,-0.652188,0.167621,0.440634,0.859671,-0.497175,0.182584,0.377709,0.850742,-0.528896,0.182355,0.342066,0.878640,-0.623953,0.167221,0.476959,-0.652622,0.167674,0.440986,-0.496892,0.182735,0.377206,-0.528416,0.182290,0.342032,2.268538,0.043513,0.426683,,,,,,,-0.559887,0.075922,0.524060,,,,,,
428,3.566667,-0.008904,0.899027,0.003089,0.437791,-0.590214,0.174806,0.421400,0.000941,-0.638408,0.167279,0.488859,0.899426,-0.666952,0.167520,0.452704,0.859671,-0.511897,0.182335,0.389848,0.850742,-0.543599,0.182088,0.354189,0.878640,-0.638928,0.167089,0.489267,-0.667430,0.167597,0.453165,-0.511679,0.182503,0.389508,-0.542726,0.182027,0.353597,2.268536,0.043524,0.426689,,,,,,,-0.574892,0.075962,0.535992,,,,,,
429,3.575000,-0.008761,0.898840,0.002528,0.438183,-0.604981,0.174417,0.433708,0.000726,-0.653240,0.166986,0.501132,0.828112,-0.681753,0.167216,0.464951,0.832972,-0.526631,0.181861,0.402219,0.890681,-0.558302,0.181606,0.366531,0.736056,-0.653563,0.166783,0.501394,-0.682226,0.167331,0.465282,-0.526407,0.182066,0.401706,-0.557730,0.181490,0.366451,2.268525,0.043520,0.426681,,,,,,,-0.590084,0.075043,0.548510,,,,,,
430,3.583333,-0.008224,0.898569,0.002111,0.438751,-0.619949,0.174148,0.445955,0.000726,-0.668303,0.166799,0.513319,0.884229,-0.696769,0.167057,0.477103,0.852841,-0.541549,0.181479,0.414562,0.850989,-0.573175,0.181256,0.378835,0.852817,-0.668767,0.166613,0.513662,-0.697095,0.167153,0.477399,-0.541289,0.181655,0.414059,-0.572645,0.181170,0.378699,2.268540,0.043527,0.426672,,,,,,,-0.604653,0.075330,0.560884,,,,,,
431,3.591667,-0.008826,0.898352,0.001046,0.439186,-0.634692,0.173785,0.457840,0.000788,-0.683111,0.166593,0.525174,0.848525,-0.711542,0.166758,0.488929,0.887177,-0.556262,0.181052,0.426508,0.851631,-0.587852,0.180738,0.390750,0.861502,-0.683479,0.166377,0.525418,-0.712034,0.166879,0.489367,-0.556089,0.181258,0.426061,-0.587165,0.180625,0.390515,2.268538,0.043519,0.426682,,,,,,,-0.622708,0.073557,0.569495,,,,,,
432,3.600000,-0.007701,0.898615,0.000373,0.438671,-0.649701,0.173532,0.469870,0.000702,-0.698062,0.166482,0.537261,0.897486,-0.726533,0.166714,0.501049,0.844521,-0.571288,0.180586,0.438446,0.847577,-0.602920,0.180347,0.402725,0.874711,-0.698388,0.166318,0.537448,-0.727019,0.166794,0.501428,-0.570962,0.180762,0.437962,-0.602435,0.180255,0.402642,2.268538,0.043528,0.426677,,,,,,,-0.634499,0.075039,0.584847,,,,,,
433,3.608333,-0.009218,0.898434,-0.001715,0.439009,-0.664672,0.173128,0.481649,0.000690,-0.713081,0.166377,0.549036,0.903854,-0.741524,0.166399,0.512800,0.843662,-0.586241,0.180093,0.450252,0.845228,-0.617844,0.179643,0.414507,0.864717,-0.713362,0.166189,0.549219,-0.742026,0.166509,0.513156,-0.585985,0.180290,0.449724,-0.617316,0.179523,0.414496,2.268543,0.043523,0.426670,,,,,,,-0.652838,0.073067,0.593436,,,,,,
434,3.616667,-0.007147,0.898347,-0.001763,0.439225,-0.679683,0.172903,0.493572,0.000717,-0.728148,0.166217,0.560925,0.896591,-0.756574,0.166409,0.524676,0.849223,-0.601211,0.179627,0.462224,0.849273,-0.632798,0.179359,0.426464,0.858850,-0.728475,0.166072,0.561134,-0.757049,0.166475,0.525041,-0.600967,0.179779,0.461694,-0.632240,0.179286,0.426419,2.268537,0.043543,0.426679,,,,,,,-0.664935,0.075237,0.608072,,,,,,
435,3.625000,-0.007024,0.898588,-0.001685,0.438733,-0.694723,0.172576,0.505479,0.000834,-0.743116,0.165881,0.572883,0.859859,-0.771581,0.166086,0.536665,0.824796,-0.616285,0.179295,0.474046,0.892447,-0.647912,0.179041,0.438320,0.785224,-0.743529,0.165726,0.573229,-0.772117,0.166142,0.537113,-0.616013,0.179436,0.473744,-0.647218,0.178997,0.437815,2.268534,0.043533,0.426687,,,,,,,-0.683062,0.073029,0.617595,,,,,,
436,3.633333,-0.008514,0.898288,-0.002147,0.439320,-0.710020,0.172370,0.517509,0.000786,-0.758486,0.165709,0.584864,0.859859,-0.786904,0.165772,0.548608,0.824796,-0.631555,0.179201,0.486166,0.892447,-0.663134,0.178799,0.450399,0.785224,-0.758843,0.165488,0.585176,-0.787399,0.165906,0.549023,-0.631434,0.179403,0.485841,-0.662380,0.178680,0.449983,2.268538,0.043529,0.426674,,,,,,,-0.695459,0.074386,0.633520,,,,,,
437,3.641667,-0.009070,0.897784,-0.003087,0.440331,-0.725265,0.172150,0.529567,0.000764,-0.773883,0.165625,0.596826,0.869214,-0.802218,0.165604,0.560506,0.834886,-0.646730,0.178928,0.498388,0.899760,-0.678228,0.178442,0.462550,0.782915,-0.774224,0.165444,0.597100,-0.802746,0.165699,0.560865,-0.646413,0.179112,0.497895,-0.677675,0.178344,0.462410,2.268534,0.043523,0.426677,,,,,,,-0.711112,0.074375,0.644667,,,,,,
438,3.650000,-0.007698,0.897688,-0.002595,0.440558,-0.740255,0.172066,0.541655,0.000854,-0.788919,0.165499,0.608876,0.881712,-0.817236,0.165612,0.572542,0.838624,-0.661691,0.178751,0.510528,0.846557,-0.693172,0.178404,0.474674,0.855381,-0.789355,0.165304,0.609202,-0.817742,0.165711,0.572990,-0.661478,0.178932,0.510108,-0.692438,0.178318,0.474318,2.268551,0.043524,0.426663,,,,,,,-0.725937,0.074115,0.657414,,,,-0.795387,0.072274,0.626633
439,3.658333,-0.005978,0.897631,-0.002295,0.440701,-0.755507,0.172017,0.553818,0.000664,-0.804211,0.165449,0.621010,0.907971,-0.832516,0.165717,0.584667,0.857384,-0.676915,0.178544,0.522729,0.865264,-0.708385,0.178359,0.486864,0.883155,-0.804489,0.165374,0.621238,-0.832997,0.165718,0.584973,-0.676612,0.178629,0.522291,-0.707928,0.178348,0.486767,2.268532,0.043510,0.426668,,,,,,,-0.741197,0.074151,0.669369,,,,-0.810791,0.072752,0.638514
440,3.666667,-0.007015,0.897731,-0.002496,0.440480,-0.770674,0.172027,0.565820,0.000913,-0.819334,0.165463,0.633044,0.849208,-0.847657,0.165637,0.596715,0.808712,-0.692109,0.178647,0.534684,0.869476,-0.723596,0.178363,0.498836,0.777959,-0.819793,0.165291,0.633396,-0.848242,0.165705,0.597204,-0.691775,0.178810,0.534317,-0.722859,0.178302,0.498344,2.268544,0.043537,0.426678,,,,,,,-0.760047,0.071960,0.677641,,,,-0.825688,0.072643,0.650557
