Format Version,1.23,Take Name,BW_45,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.38.53.645 PM,Total Frames in Take,1446,Total Exported Frames,1446,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
356,2.966667,-0.002569,0.922821,0.000710,0.385219,1.843608,0.215362,-1.747533,0.001410,1.803406,0.208424,-1.674968,0.715451,1.770894,0.209086,-1.707596,0.802430,1.917866,0.221862,-1.787899,0.827659,1.882268,0.222078,-1.819670,0.595669,1.802652,0.208352,-1.674384,1.770230,0.208989,-1.706733,1.918508,0.221926,-1.788436,1.883073,0.222188,-1.820620,2.268601,0.043506,0.426706,,,,,,,,,,,,,,,,,,,,,,,,
357,2.975000,-0.005061,0.922647,-0.000217,0.385612,1.841800,0.215429,-1.745518,0.001307,1.801562,0.208598,-1.672963,0.728002,1.769076,0.209015,-1.705620,0.818663,1.916067,0.222071,-1.785843,0.845792,1.880497,0.222034,-1.817645,0.634614,1.800755,0.208540,-1.672235,1.768637,0.208923,-1.705050,1.916525,0.222091,-1.786256,1.881447,0.222201,-1.818743,2.268598,0.043496,0.426704,,,,,,,,,,,,,,,,,,,,,,,,
358,2.983333,-0.005044,0.922710,0.000014,0.385462,1.840130,0.215344,-1.743614,0.001467,1.799917,0.208475,-1.671049,0.700141,1.767420,0.208901,-1.703696,0.801236,1.914383,0.222014,-1.783961,0.819721,1.878802,0.221986,-1.815752,0.592836,1.799025,0.208379,-1.670252,1.766908,0.208831,-1.703091,1.914940,0.222070,-1.784414,1.879855,0.222127,-1.816986,2.268595,0.043507,0.426712,,,,,,,,,,,,,,,,,,,,,,,,
359,2.991667,-0.001443,0.922732,0.001567,0.385437,1.838389,0.215365,-1.741753,0.001495,1.798143,0.208306,-1.669224,0.787517,1.765647,0.209094,-1.701865,0.688444,1.912674,0.221858,-1.782068,0.812338,1.877091,0.222203,-1.813856,0.605089,1.797459,0.208183,-1.668735,1.764903,0.209081,-1.700865,1.913233,0.221978,-1.782555,1.878140,0.222219,-1.815037,2.268589,0.043520,0.426715,,,,,,,,,,,,,,,,,,,,,,,,
360,3.000000,-0.001633,0.923010,0.001148,0.384771,1.837036,0.215505,-1.740022,0.001832,1.796895,0.208511,-1.667428,0.243775,1.764351,0.209268,-1.700023,0.743212,1.911263,0.221962,-1.780450,0.882261,1.875634,0.222277,-1.812186,0.738906,1.794710,0.208795,-1.665356,1.763568,0.209154,-1.699369,1.911669,0.221970,-1.780687,1.876352,0.222355,-1.812941,2.268585,0.043502,0.426705,,,,,,,,,,,,,,,,,,,,,,,,
361,3.008333,-0.002387,0.922702,0.000522,0.385506,1.835171,0.215588,-1.738042,0.001359,1.794921,0.208683,-1.665500,0.243775,1.762429,0.209354,-1.698148,0.743212,1.909457,0.222043,-1.778362,0.882261,1.873879,0.222270,-1.810156,0.738906,1.794199,0.208602,-1.664822,1.761890,0.209287,-1.697547,1.909928,0.222095,-1.778791,1.874993,0.222407,-1.811367,2.268602,0.043489,0.426690,,,,,,,,,,,,,,,,,,,,,,,,
362,3.016667,-0.001070,0.922872,-0.000008,0.385104,1.833475,0.215694,-1.736307,0.001415,1.793268,0.208901,-1.663731,0.751483,1.760750,0.209666,-1.696350,0.797451,1.907743,0.221940,-1.776692,0.840196,1.872139,0.222269,-1.808455,0.587181,1.792641,0.208780,-1.663209,1.760033,0.209660,-1.695488,1.908288,0.222057,-1.777138,1.873132,0.222279,-1.809618,2.268601,0.043516,0.426730,,,,,,,,,,,,,,,,,,,,,,,,
363,3.025000,-0.000705,0.923382,-0.000285,0.383881,1.831772,0.215835,-1.734519,0.001867,1.791752,0.209095,-1.661835,0.793771,1.759148,0.209881,-1.694369,0.719673,1.905939,0.222006,-1.775103,0.821591,1.870250,0.222360,-1.806771,0.617562,1.789692,0.209405,-1.660004,1.758337,0.209726,-1.693694,1.906486,0.221993,-1.775482,1.871114,0.222471,-1.807621,2.268589,0.043520,0.426711,,,,,,,,,,,,,,,,,,,,,,,,
364,3.033333,-0.001297,0.923301,-0.000414,0.384074,1.830338,0.215709,-1.733146,0.001265,1.790293,0.208980,-1.660474,0.000000,1.757702,0.209710,-1.693022,0.654214,1.904515,0.221925,-1.773703,0.942182,1.868839,0.222221,-1.805386,0.793448,1.787731,0.209381,-1.658101,1.756688,0.209602,-1.692088,1.904706,0.221943,-1.773832,1.869421,0.222287,-1.805969,2.268598,0.043487,0.426695,,,,,,,,,,,,,,,,,,,,,,,,
365,3.041667,-0.002000,0.923025,-0.001031,0.384733,1.827878,0.215724,-1.730793,0.001355,1.787736,0.209084,-1.658167,0.792804,1.755191,0.209733,-1.690762,0.757420,1.902108,0.221934,-1.771253,0.841721,1.866478,0.222147,-1.802988,0.604021,1.787093,0.209012,-1.657649,1.754594,0.209665,-1.690000,1.902586,0.221992,-1.771665,1.867523,0.222257,-1.804174,2.268596,0.043489,0.426698,,,,,,,,,,,,,,,,,,,,,,,,
366,3.050000,-0.001074,0.923543,-0.001002,0.383493,1.826275,0.215712,-1.729113,0.001884,1.786316,0.209084,-1.656385,0.251667,1.753685,0.209813,-1.688892,0.718510,1.900406,0.221827,-1.769769,0.859051,1.864691,0.222125,-1.801407,0.730019,1.784070,0.209273,-1.654415,1.752821,0.209696,-1.688180,1.900873,0.221842,-1.770084,1.865469,0.222204,-1.802152,2.268597,0.043506,0.426712,,,,,,,,,,,,,,,,,,,,,,,,
367,3.058333,-0.000611,0.923583,-0.001317,0.383395,1.824592,0.215571,-1.727586,0.001398,1.784642,0.209002,-1.654848,0.000000,1.752005,0.209760,-1.687348,0.612842,1.898722,0.221595,-1.768258,0.957045,1.863001,0.221925,-1.799890,0.760453,1.782277,0.209181,-1.652498,1.750897,0.209641,-1.686273,1.898867,0.221607,-1.768349,1.863659,0.221999,-1.800582,2.268597,0.043502,0.426689,,,,,,,,,,,,,,,,,,,,,,,,
368,3.066667,-0.000682,0.923483,-0.001102,0.383638,1.822042,0.215471,-1.725293,0.001384,1.782055,0.208866,-1.652578,0.000000,1.749435,0.209625,-1.685096,0.612842,1.896191,0.221531,-1.765925,0.957045,1.860486,0.221861,-1.797575,0.760453,1.781370,0.208762,-1.652019,1.748750,0.209587,-1.684241,1.896770,0.221626,-1.766424,1.861361,0.221911,-1.798588,2.268591,0.043487,0.426702,,,,,,,,,,,,,,,,,,,,,,,,
369,3.075000,-0.002416,0.923539,-0.001773,0.383493,1.820144,0.215287,-1.723462,0.001380,1.780197,0.208762,-1.650718,0.777334,1.747565,0.209350,-1.683227,0.726068,1.894264,0.221443,-1.764133,0.807400,1.858548,0.221596,-1.795772,0.665079,1.779414,0.208679,-1.650069,1.746984,0.209281,-1.682488,1.894831,0.221506,-1.764631,1.859450,0.221696,-1.796797,2.268594,0.043494,0.426718,,,,,,,,,,,,,,,,,,,,,,,,
370,3.083333,-0.000434,0.923725,-0.001632,0.383052,1.818119,0.215220,-1.721493,0.001563,1.778219,0.208707,-1.648722,0.744680,1.745558,0.209469,-1.681199,0.764352,1.892222,0.221184,-1.762223,0.810553,1.856478,0.221520,-1.793828,0.657821,1.777377,0.208596,-1.648013,1.744801,0.209414,-1.680313,1.892880,0.221280,-1.762844,1.857535,0.221594,-1.794926,2.268594,0.043482,0.426721,,,,,,,,,,,,,,,,,,,,,,,,
371,3.091667,-0.001100,0.923959,-0.001058,0.382488,1.816290,0.215208,-1.719535,0.001757,1.776490,0.208589,-1.646719,0.723402,1.743788,0.209314,-1.679155,0.708317,1.890333,0.221318,-1.760353,0.772684,1.854549,0.221612,-1.791914,0.618505,1.774527,0.208633,-1.645036,1.743105,0.209201,-1.678556,1.890941,0.221333,-1.760780,1.855276,0.221708,-1.792662,2.268597,0.043511,0.426714,,,,,,,,,,,,,,,,,,,,,,,,
372,3.100000,-0.002563,0.923761,-0.001303,0.382959,1.814041,0.215256,-1.717286,0.001916,1.774184,0.208650,-1.644500,0.376876,1.741513,0.209242,-1.676971,0.756400,1.888111,0.221488,-1.758037,0.819793,1.852358,0.221642,-1.789635,0.600754,1.772345,0.208586,-1.642818,1.740779,0.209135,-1.676339,1.888709,0.221514,-1.758438,1.853445,0.221792,-1.790796,2.268592,0.043503,0.426717,,,,,,,,,,,,,,,,,,,,,,,,
373,3.108333,-0.002991,0.923718,-0.000063,0.383062,1.811885,0.215202,-1.715059,0.001788,1.772023,0.208384,-1.642295,0.386160,1.739358,0.208983,-1.674771,0.770270,1.885951,0.221643,-1.755782,0.820844,1.850206,0.221798,-1.787387,0.672157,1.770268,0.208385,-1.640577,1.738663,0.208864,-1.674183,1.886517,0.221658,-1.756221,1.851121,0.221930,-1.788316,2.268601,0.043488,0.426693,,,,,,,,,,,,,,,,,,,,,,,,
374,3.116667,-0.000173,0.923525,0.002268,0.383532,1.809810,0.215053,-1.712901,0.001319,1.769852,0.207902,-1.640222,0.794105,1.737222,0.208822,-1.672726,0.723103,1.883940,0.221504,-1.753508,0.816742,1.848227,0.221985,-1.785147,0.684848,1.769186,0.207759,-1.639759,1.736587,0.208835,-1.671819,1.884464,0.221642,-1.754001,1.849075,0.221975,-1.786079,2.268591,0.043496,0.426706,,,,,,,,,,,,,,,,,,,,,,,,
375,3.125000,-0.000326,0.923609,0.002661,0.383327,1.807783,0.214969,-1.710515,0.001492,1.767861,0.207750,-1.637823,0.794105,1.735217,0.208671,-1.670312,0.723103,1.881891,0.221488,-1.751151,0.816742,1.846164,0.221967,-1.782774,0.684848,1.767233,0.207595,-1.637244,1.734436,0.208717,-1.669521,1.882422,0.221651,-1.751646,1.847471,0.221875,-1.784078,2.268594,0.043514,0.426707,,,,,,,,,,,,,,,,,,,,,,,,
376,3.133333,-0.000400,0.923548,0.003120,0.383471,1.805844,0.214859,-1.708386,0.001277,1.765903,0.207562,-1.635712,0.783150,1.733268,0.208493,-1.668211,0.721988,1.879962,0.221446,-1.748994,0.814049,1.844244,0.221933,-1.780627,0.537700,1.765356,0.207366,-1.635224,1.732518,0.208585,-1.667363,1.880487,0.221638,-1.749446,1.845063,0.221840,-1.781566,2.268592,0.043491,0.426695,,,,,,,,,,,,,,,,,,,,,,,,
377,3.141667,-0.001061,0.923661,0.003121,0.383196,1.803718,0.214688,-1.706120,0.001430,1.763829,0.207380,-1.633419,0.810283,1.731174,0.208254,-1.665899,0.716185,1.877804,0.221345,-1.746775,0.820073,1.842067,0.221773,-1.778387,0.687714,1.763074,0.207230,-1.632818,1.730598,0.208258,-1.665140,1.878341,0.221477,-1.747221,1.843098,0.221778,-1.779595,2.268607,0.043489,0.426705,,,,,,,,,,,,,,,,,,,,,,,,
378,3.150000,-0.000344,0.923597,0.003608,0.383347,1.801680,0.214564,-1.704018,0.001353,1.761760,0.207188,-1.631340,0.755832,1.729117,0.208140,-1.663829,0.761855,1.875785,0.221209,-1.744639,0.822356,1.840058,0.221716,-1.776263,0.602979,1.761126,0.207033,-1.630782,1.728457,0.208162,-1.663051,1.876310,0.221356,-1.745080,1.841002,0.221695,-1.777369,2.268605,0.043497,0.426716,,,,,,,,,,,,,,,,,,,,,,,,
379,3.158333,-0.001216,0.923610,0.003125,0.383319,1.799690,0.214452,-1.701971,0.001228,1.759783,0.207141,-1.629280,0.781285,1.727137,0.208002,-1.661768,0.788829,1.873784,0.221127,-1.742607,0.838343,1.838056,0.221540,-1.774229,0.684582,1.759115,0.206993,-1.628735,1.726637,0.208012,-1.661087,1.874267,0.221258,-1.743016,1.838863,0.221542,-1.775198,2.268597,0.043500,0.426713,,,,,,,,,,,,,,,,,,,,,,,,
380,3.166667,-0.002248,0.923515,0.002379,0.383548,1.797598,0.214366,-1.699926,0.001449,1.757664,0.207158,-1.627239,0.727481,1.725033,0.207906,-1.659746,0.809985,1.871704,0.221051,-1.740539,0.835016,1.835991,0.221348,-1.772180,0.544290,1.756860,0.206985,-1.626524,1.724550,0.207935,-1.659160,1.872198,0.221197,-1.740952,1.837185,0.221307,-1.773557,2.268607,0.043503,0.426704,,,,,,,,,,,,,,,,,,,,,,,,
381,3.175000,-0.002521,0.923365,0.002490,0.383908,1.795460,0.214437,-1.697889,0.001330,1.755473,0.207206,-1.625234,0.748169,1.722867,0.207935,-1.657766,0.783295,1.869593,0.221166,-1.738444,0.825872,1.833905,0.221442,-1.770113,0.634198,1.754753,0.207055,-1.624546,1.722285,0.207932,-1.657124,1.870092,0.221290,-1.738914,1.834898,0.221464,-1.771188,2.268598,0.043509,0.426716,,,,,,,,,,,,,,,,,,,,,,,,
382,3.183333,-0.001395,0.923175,0.002658,0.384369,1.793438,0.214567,-1.695868,0.001377,1.753366,0.207329,-1.623260,0.779889,1.720794,0.208159,-1.655824,0.733415,1.867625,0.221199,-1.736341,0.819137,1.831969,0.221582,-1.768045,0.633553,1.752692,0.207153,-1.622722,1.720131,0.208209,-1.654991,1.868148,0.221366,-1.736812,1.832953,0.221524,-1.769130,2.268581,0.043507,0.426696,,,,,,,,,,,,,,,,,,,,,,,,
383,3.191667,0.000362,0.923258,0.002702,0.384172,1.791433,0.214658,-1.693816,0.001603,1.751369,0.207444,-1.621201,0.779889,1.718785,0.208426,-1.653749,0.733415,1.865623,0.221109,-1.734313,0.819137,1.829954,0.221652,-1.766000,0.633553,1.750710,0.207262,-1.620688,1.717960,0.208537,-1.652758,1.866225,0.221307,-1.734798,1.831166,0.221461,-1.767398,2.268596,0.043505,0.426715,,,,,,,,,,,,,,,,,,,,,,,,
384,3.200000,-0.002387,0.923050,0.001229,0.384670,1.789591,0.214711,-1.691894,0.001362,1.749476,0.207690,-1.619289,0.786137,1.716925,0.208386,-1.651876,0.676267,1.863800,0.221259,-1.732341,0.800422,1.828164,0.221508,-1.764070,0.535125,1.748607,0.207570,-1.618556,1.716464,0.208347,-1.651269,1.864272,0.221339,-1.732799,1.829210,0.221596,-1.765177,2.268595,0.043500,0.426711,,,,,,,,,,,,,,,,,,,,,,,,
385,3.208333,-0.001867,0.922934,0.001046,0.384952,1.787557,0.214872,-1.689730,0.001394,1.747390,0.207891,-1.617149,0.714099,1.714859,0.208624,-1.649757,0.809141,1.861797,0.221341,-1.730131,0.834358,1.826181,0.221632,-1.761881,0.618561,1.746534,0.207792,-1.616476,1.714324,0.208560,-1.649043,1.862349,0.221412,-1.730629,1.827130,0.221734,-1.762918,2.268592,0.043492,0.426709,,,,,,,,,,,,,,,,,,,,,,,,
386,3.216667,-0.001516,0.922929,0.001282,0.384964,1.785509,0.214922,-1.687515,0.001472,1.745337,0.207908,-1.614941,0.726666,1.712807,0.208680,-1.647549,0.776372,1.859753,0.221385,-1.727910,0.813316,1.824138,0.221714,-1.759661,0.647580,1.744596,0.207778,-1.614346,1.712097,0.208660,-1.646690,1.860316,0.221502,-1.728432,1.825231,0.221745,-1.760803,2.268597,0.043493,0.426716,,,,,,,,,,,,,,,,,,,,,,,,
387,3.225000,-0.002478,0.922933,0.000314,0.384954,1.783443,0.214953,-1.685256,0.001639,1.743279,0.208081,-1.612663,0.468091,1.710748,0.208737,-1.645272,0.816221,1.857680,0.221390,-1.725668,0.835105,1.822064,0.221602,-1.757419,0.641677,1.741692,0.207851,-1.611264,1.710234,0.208697,-1.644749,1.858158,0.221464,-1.726117,1.823107,0.221699,-1.758398,2.268609,0.043498,0.426704,,,,,,,,,,,,,,,,,,,,,,,,
388,3.233333,0.001326,0.922852,0.002542,0.385143,1.781495,0.214694,-1.683196,0.001309,1.741266,0.207525,-1.610669,0.814892,1.708752,0.208583,-1.643285,0.702149,1.855783,0.221022,-1.723534,0.830781,1.820181,0.221647,-1.755296,0.667453,1.740669,0.207380,-1.610255,1.708043,0.208614,-1.642328,1.856256,0.221166,-1.723996,1.821098,0.221615,-1.756260,2.268592,0.043510,0.426712,,,,,,,,,,,,,,,,,,,,,,,,
389,3.241667,-0.000089,0.922830,0.001455,0.385206,1.779441,0.214612,-1.680949,0.001409,1.739214,0.207596,-1.608405,0.707623,1.706704,0.208496,-1.641029,0.770671,1.853723,0.220947,-1.721296,0.795426,1.818125,0.221410,-1.753065,0.668789,1.738312,0.207533,-1.607664,1.706128,0.208390,-1.640322,1.854300,0.220989,-1.721875,1.819065,0.221554,-1.753988,2.268593,0.043490,0.426723,,,,,,,,,,,,,,,,,,,,,,,,
390,3.250000,-0.001080,0.922588,0.002460,0.385778,1.777140,0.214424,-1.678660,0.001153,1.736841,0.207225,-1.606174,0.784677,1.704369,0.208075,-1.638837,0.800284,1.851455,0.220996,-1.718908,0.839734,1.815896,0.221402,-1.750720,0.722472,1.736139,0.207193,-1.605677,1.703939,0.207967,-1.638173,1.851875,0.221014,-1.719392,1.816691,0.221542,-1.751482,2.268589,0.043496,0.426704,,,,,,,,,,,,,,,,,,,,,,,,
391,3.258333,-0.000424,0.922742,0.002078,0.385412,1.774979,0.214249,-1.676432,0.001443,1.734726,0.207125,-1.603912,0.784677,1.702229,0.208017,-1.636550,0.800284,1.849271,0.220702,-1.716740,0.839734,1.813687,0.221154,-1.748524,0.722472,1.733821,0.207005,-1.603216,1.701663,0.207966,-1.635815,1.849812,0.220791,-1.717296,1.814731,0.221238,-1.749523,2.268601,0.043510,0.426713,,,,,,,,,,,,,,,,,,,,,,,,
392,3.266667,-0.000638,0.922864,0.002445,0.385117,1.772800,0.214258,-1.674012,0.001742,1.732599,0.207068,-1.601471,0.712872,1.700081,0.207956,-1.634087,0.767665,1.847063,0.220781,-1.714364,0.804761,1.811458,0.221226,-1.746126,0.638197,1.730732,0.207164,-1.599813,1.699455,0.207825,-1.633536,1.847504,0.220773,-1.714793,1.812474,0.221368,-1.746973,2.268589,0.043508,0.426694,,,,,,,,,,,,,,,,,,,,,,,,
393,3.275000,0.001098,0.922448,0.003675,0.386101,1.770529,0.214207,-1.671763,0.001290,1.730157,0.206847,-1.599334,0.375201,1.697711,0.207926,-1.632015,0.788974,1.844892,0.220708,-1.711934,0.846072,1.809356,0.221348,-1.743769,0.667366,1.729611,0.206715,-1.599015,1.697019,0.207950,-1.631012,1.845290,0.220839,-1.712304,1.810324,0.221320,-1.744813,2.268589,0.043498,0.426695,,,,,,,,,,,,,,,,,,,,,,,,
394,3.283333,-0.002004,0.922760,0.002298,0.385364,1.768374,0.214179,-1.669546,0.001763,1.728151,0.206989,-1.597017,0.339758,1.695649,0.207754,-1.629652,0.781169,1.842642,0.220827,-1.709867,0.860727,1.807054,0.221144,-1.741648,0.670421,1.726216,0.207185,-1.595230,1.694989,0.207616,-1.629093,1.843044,0.220811,-1.710253,1.808060,0.221279,-1.742489,2.268588,0.043480,0.426696,,,,,,,,,,,,,,,,,,,,,,,,
395,3.291667,-0.000226,0.922504,0.002592,0.385978,1.765986,0.214288,-1.667139,0.001658,1.725645,0.207082,-1.594677,0.468457,1.693188,0.208010,-1.627353,0.798045,1.840328,0.220787,-1.707349,0.805802,1.804783,0.221274,-1.739176,0.677189,1.724029,0.207067,-1.593295,1.692615,0.207886,-1.626798,1.840882,0.220797,-1.707893,1.805760,0.221427,-1.740006,2.268589,0.043512,0.426716,,,,,,,,,,,,,,,,,,,,,,,,
396,3.300000,-0.004631,0.920235,0.005410,0.391301,1.762957,0.214887,-1.663037,0.001285,1.721856,0.207132,-1.591061,0.962832,1.689772,0.207788,-1.624110,0.808121,1.837689,0.222224,-1.702370,0.101439,1.802512,0.222406,-1.734607,0.831411,1.721710,0.207127,-1.591029,1.690398,0.207861,-1.624547,1.838656,0.220828,-1.705537,1.802011,0.222350,-1.734159,2.268605,0.043501,0.426715,,,,,,,,,,,,,,,,,,,,,,,,
397,3.308333,-0.000641,0.922051,0.002124,0.387061,1.761673,0.214305,-1.662773,0.001742,1.721165,0.207169,-1.590397,0.353296,1.688784,0.208045,-1.623151,0.771884,1.836106,0.220786,-1.702816,0.821460,1.800636,0.221221,-1.734727,0.731990,1.719300,0.207369,-1.588616,1.688080,0.207898,-1.622590,1.836617,0.220777,-1.703315,1.801475,0.221333,-1.735385,2.268609,0.043492,0.426700,,,,,,,,,,,,,,,,,,,,,,,,
398,3.316667,-0.000743,0.921415,0.002918,0.388569,1.759233,0.214317,-1.660282,0.001179,1.718494,0.207048,-1.588050,0.353296,1.686220,0.207944,-1.620908,0.771884,1.833792,0.220913,-1.700072,0.821460,1.798426,0.221364,-1.732099,0.731990,1.717797,0.207034,-1.587518,1.685741,0.207810,-1.620247,1.834244,0.220912,-1.700548,1.799245,0.221538,-1.732913,2.268597,0.043499,0.426728,,,,,,,,,,,,,,,,,,,,,,,,
399,3.325000,-0.000082,0.921532,0.002662,0.388294,1.756946,0.214350,-1.657694,0.001738,1.716240,0.207136,-1.585437,0.780916,1.683948,0.208079,-1.618276,0.793233,1.831490,0.220842,-1.697528,0.835910,1.796106,0.221345,-1.729534,0.708011,1.714501,0.207206,-1.584038,1.683303,0.207925,-1.617669,1.832117,0.220836,-1.698140,1.797065,0.221502,-1.730286,2.268594,0.043509,0.426720,,,,,,,,,,,,,,,,,,,,,,,,
400,3.333333,-0.001054,0.920829,0.002825,0.389956,1.754802,0.214232,-1.655377,0.001063,1.713849,0.206972,-1.583265,0.441711,1.681674,0.207839,-1.616220,0.775257,1.829477,0.220849,-1.694945,0.781087,1.794207,0.221270,-1.727078,0.692711,1.713106,0.206970,-1.582614,1.681333,0.207710,-1.615725,1.829865,0.220829,-1.695407,1.794899,0.221433,-1.727766,2.268583,0.043508,0.426712,,,,,,,,,,,,,,,,,,,,,,,,
401,3.341667,-0.000036,0.920932,0.002493,0.389715,1.752536,0.214219,-1.652906,0.001421,1.711606,0.207033,-1.580774,0.753008,1.679415,0.207975,-1.613712,0.846362,1.827204,0.220684,-1.692513,0.849120,1.791919,0.221185,-1.724627,0.752739,1.710711,0.206960,-1.580096,1.678837,0.207877,-1.612985,1.827737,0.220736,-1.693101,1.792939,0.221320,-1.725515,2.268610,0.043487,0.426722,,,,,,,,,,,,,,,,,,,,,,,,
402,3.350000,-0.001825,0.920478,0.003123,0.390778,1.750080,0.214170,-1.650233,0.001047,1.709009,0.206846,-1.578193,0.771987,1.676892,0.207658,-1.611207,0.842432,1.824814,0.220907,-1.689667,0.861207,1.789602,0.221269,-1.721864,0.740798,1.708328,0.206800,-1.577589,1.676533,0.207570,-1.610696,1.825206,0.220925,-1.690060,1.790287,0.221395,-1.722632,2.268597,0.043514,0.426717,,,,,,,,,,,,,,,,,,,,,,,,
403,3.358333,-0.000642,0.920620,0.002831,0.390448,1.747848,0.214065,-1.647878,0.001394,1.706813,0.206812,-1.575812,0.739646,1.674674,0.207714,-1.608801,0.762171,1.822570,0.220639,-1.687364,0.810173,1.787336,0.221097,-1.719535,0.658889,1.705974,0.206695,-1.575206,1.674113,0.207667,-1.608034,1.823142,0.220732,-1.687855,1.788255,0.221169,-1.720540,2.268592,0.043505,0.426706,,,,,,,,,,,,,,,,,,,,,,,,
404,3.366667,-0.001215,0.920665,0.002421,0.390345,1.745458,0.214115,-1.644988,0.001681,1.704444,0.206919,-1.572904,0.476423,1.672297,0.207757,-1.605888,0.800436,1.820167,0.220696,-1.684499,0.817573,1.784925,0.221090,-1.716662,0.623021,1.702891,0.206867,-1.571500,1.671713,0.207643,-1.605356,1.820717,0.220712,-1.684978,1.786020,0.221265,-1.717684,2.268602,0.043490,0.426710,,,,,,,,,,,,,,,,,,,,,,,,
405,3.375000,-0.000127,0.920470,0.004859,0.390784,1.743345,0.214010,-1.642671,0.001561,1.702262,0.206433,-1.570665,0.402382,1.670146,0.207451,-1.603674,0.820553,1.818092,0.220794,-1.682075,0.836589,1.782880,0.221363,-1.714269,0.746941,1.700453,0.206699,-1.569125,1.669640,0.207281,-1.603195,1.818603,0.220745,-1.682479,1.783598,0.221503,-1.714969,2.268593,0.043510,0.426709,,,,,,,,,,,,,,,,,,,,,,,,
406,3.383333,-0.003152,0.919936,0.002804,0.392047,1.740721,0.214120,-1.639835,0.001573,1.699468,0.206822,-1.567898,0.402382,1.667440,0.207511,-1.601001,0.820553,1.815550,0.220958,-1.679073,0.836589,1.780426,0.221190,-1.711368,0.746941,1.697943,0.206703,-1.566471,1.666962,0.207429,-1.600528,1.816096,0.220992,-1.679458,1.781239,0.221317,-1.712318,2.268605,0.043511,0.426717,,,,,,,,,,,,,,,,,,,,,,,,
407,3.391667,-0.002779,0.919800,0.003289,0.392364,1.738455,0.214028,-1.637629,0.001519,1.697150,0.206658,-1.565729,0.477039,1.665146,0.207395,-1.598853,0.830507,1.813313,0.220890,-1.676808,0.832719,1.778211,0.221171,-1.709126,0.685747,1.695436,0.206605,-1.564254,1.664752,0.207303,-1.598415,1.813739,0.220897,-1.677131,1.778996,0.221298,-1.709971,2.268597,0.043507,0.426712,,,,,,,,,,,,,,,,,,,,,,,,
408,3.400000,-0.001590,0.919752,0.003153,0.392484,1.735901,0.214040,-1.635020,0.001660,1.694561,0.206715,-1.563135,0.434557,1.662566,0.207549,-1.596267,0.850882,1.810784,0.220757,-1.674175,0.866317,1.775691,0.221141,-1.706502,0.709946,1.693098,0.206611,-1.561852,1.661955,0.207449,-1.595696,1.811425,0.220801,-1.674728,1.776722,0.221292,-1.707467,2.268604,0.043521,0.426705,,,,,,,,,,,,,,,,,,,,,,,,
409,3.408333,-0.005849,0.918999,0.002226,0.394209,1.733465,0.213949,-1.632523,0.001465,1.691904,0.206691,-1.560759,0.514760,1.660031,0.207131,-1.594015,0.874336,1.808447,0.221000,-1.671429,0.877686,1.773476,0.220972,-1.703890,0.646827,1.690475,0.206468,-1.559465,1.659733,0.207111,-1.593611,1.808838,0.221065,-1.671716,1.774376,0.221071,-1.704975,2.268601,0.043505,0.426708,,,,,,,,,,,,,,,,,,,,,,,,
410,3.416667,-0.003545,0.919105,0.001586,0.393993,1.731160,0.213790,-1.630268,0.001801,1.689600,0.206684,-1.558489,0.488787,1.657714,0.207296,-1.591729,0.760791,1.806156,0.220511,-1.669206,0.764009,1.771170,0.220669,-1.701650,0.637347,1.688026,0.206345,-1.557228,1.657025,0.207287,-1.591064,1.806907,0.220661,-1.669758,1.772190,0.220721,-1.702679,2.268595,0.043493,0.426714,,,,,,,,,,,,,,,,,,,,,,,,
411,3.425000,-0.005717,0.918304,0.001257,0.395832,1.728619,0.213829,-1.627586,0.001509,1.686798,0.206732,-1.555958,0.488706,1.655043,0.207149,-1.589327,0.863358,1.803746,0.220741,-1.666237,0.871710,1.768890,0.220694,-1.698822,0.650702,1.685311,0.206471,-1.554578,1.654685,0.207135,-1.588915,1.804159,0.220816,-1.666533,1.769793,0.220782,-1.699884,2.268590,0.043493,0.426722,,,,,,,,,,,,,,,,,,,,,,,,
412,3.433333,-0.003973,0.918193,0.001927,0.396108,1.726263,0.213610,-1.625187,0.001720,1.684381,0.206438,-1.553602,0.468726,1.652647,0.207027,-1.586989,0.787160,1.801431,0.220422,-1.663777,0.784594,1.766594,0.220554,-1.696381,0.675440,1.682791,0.206276,-1.552201,1.652014,0.206947,-1.586425,1.802141,0.220487,-1.664261,1.767468,0.220672,-1.697334,2.268598,0.043513,0.426705,,,,,,,,,,,,,,,,,,,,,,,,
