Format Version,1.23,Take Name,FW_65,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.17.53.023 PM,Total Frames in Take,862,Total Exported Frames,862,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
396,3.300000,-0.013883,0.381884,0.001318,-0.924105,0.758993,0.191598,-0.621297,0.001294,0.798758,0.187093,-0.694294,0.680745,0.831494,0.187352,-0.661885,0.813067,0.684950,0.196034,-0.580265,0.757371,0.720771,0.195913,-0.548745,0.769982,,,,,,,,,,,,,,,,,,,,,0.799674,0.186903,-0.695164,0.831991,0.187399,-0.662442,0.684324,0.196184,-0.579538,0.720084,0.195878,-0.548133,,,,0.734459,0.101195,-0.731258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,3.308333,-0.012733,0.382094,0.001471,-0.924035,0.749250,0.191430,-0.610719,0.001367,0.789041,0.186732,-0.683689,0.694520,0.821764,0.187017,-0.651267,0.786941,0.675194,0.196035,-0.569728,0.750653,0.711001,0.195934,-0.538192,0.742003,,,,,,,,,,,,,,,,,,,,,0.789869,0.186583,-0.684576,0.822381,0.187032,-0.651854,0.674553,0.196160,-0.568974,0.710226,0.195928,-0.537511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,3.316667,-0.012038,0.382250,0.002335,-0.923978,0.739445,0.191172,-0.600220,0.001353,0.779249,0.186344,-0.673175,0.694520,0.811962,0.186581,-0.640743,0.786941,0.665386,0.195961,-0.559255,0.750653,0.701184,0.195804,-0.527708,0.742003,,,,,,,,,,,,,,,,,,,,,0.780116,0.186217,-0.674027,0.812524,0.186574,-0.641336,0.664732,0.196074,-0.558396,0.700442,0.195817,-0.527140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,3.325000,-0.012126,0.381907,0.003879,-0.924113,0.729500,0.190921,-0.589620,0.001348,0.769233,0.186081,-0.662612,0.694272,0.801972,0.186182,-0.630205,0.795670,0.655486,0.195860,-0.548591,0.728470,0.691307,0.195561,-0.517072,0.766292,,,,,,,,,,,,,,,,,,,,,0.770099,0.185919,-0.663471,0.802545,0.186200,-0.630801,0.654842,0.195998,-0.547797,0.690552,0.195552,-0.516444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,3.333333,-0.010649,0.381364,0.002959,-0.924359,0.719412,0.190743,-0.579131,0.001370,0.759063,0.185675,-0.652152,0.666605,0.791839,0.185908,-0.619785,0.799507,0.645444,0.195780,-0.538031,0.734161,0.681303,0.195610,-0.506554,0.758296,,,,,,,,,,,,,,,,,,,,,0.759994,0.185477,-0.653086,0.792398,0.185938,-0.620359,0.644756,0.195941,-0.537237,0.680579,0.195591,-0.505913,,,,0.695208,0.100371,-0.688195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,3.341667,-0.009900,0.381643,0.003133,-0.924251,0.709413,0.190599,-0.568734,0.001360,0.749102,0.185403,-0.641726,0.695465,0.781860,0.185647,-0.609339,0.791432,0.635426,0.195753,-0.527685,0.706838,0.671265,0.195591,-0.496186,0.781164,,,,,,,,,,,,,,,,,,,,,0.749925,0.185198,-0.642600,0.782457,0.185688,-0.609921,0.634697,0.195949,-0.526787,0.670589,0.195553,-0.495631,,,,0.684848,0.100717,-0.678008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,3.350000,-0.008809,0.382019,0.005184,-0.924098,0.699620,0.190467,-0.558242,0.001383,0.739340,0.185055,-0.631201,0.695465,0.772074,0.185161,-0.598789,0.791432,0.625626,0.195983,-0.517252,0.706838,0.661440,0.195668,-0.485725,0.781164,,,,,,,,,,,,,,,,,,,,,0.740224,0.184904,-0.632046,0.772655,0.185156,-0.599419,0.624939,0.196118,-0.516394,0.660695,0.195680,-0.485123,,,,0.675965,0.100361,-0.666390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,3.358333,-0.007845,0.382447,0.005600,-0.923927,0.689830,0.190297,-0.547602,0.001350,0.729607,0.184718,-0.620517,0.691839,0.762312,0.184822,-0.588076,0.785622,0.615807,0.195985,-0.506687,0.723304,0.651592,0.195663,-0.475128,0.760380,,,,,,,,,,,,,,,,,,,,,0.730485,0.184614,-0.621370,0.762892,0.184779,-0.588688,0.615015,0.196081,-0.505896,0.650958,0.195712,-0.474481,,,,0.665820,0.100814,-0.656510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,3.366667,-0.007214,0.382830,0.006918,-0.923765,0.680003,0.190219,-0.536856,0.001510,0.719823,0.184512,-0.609739,0.670454,0.752502,0.184526,-0.577271,0.753005,0.605965,0.196130,-0.496002,0.694457,0.641723,0.195708,-0.464414,0.735736,,,,,,,,,,,,,,,,,,,,,0.720738,0.184334,-0.610671,0.753202,0.184520,-0.577968,0.605159,0.196294,-0.495097,0.640937,0.195720,-0.463707,,,,0.655532,0.100026,-0.645155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,3.375000,-0.006436,0.382589,0.007677,-0.923864,0.670184,0.190099,-0.526258,0.001309,0.709952,0.184251,-0.599157,0.710302,0.742649,0.184227,-0.566707,0.789479,0.596179,0.196193,-0.485368,0.724482,0.631954,0.195727,-0.453799,0.779490,,,,,,,,,,,,,,,,,,,,,0.710757,0.184115,-0.599980,0.743244,0.184205,-0.567303,0.595439,0.196321,-0.484562,0.631310,0.195753,-0.453198,,,,0.645475,0.099718,-0.633470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,3.383333,-0.006547,0.382480,0.008529,-0.923901,0.660060,0.189945,-0.515516,0.001388,0.699802,0.184100,-0.588429,0.710302,0.732506,0.184000,-0.555987,0.789479,0.586074,0.196114,-0.474603,0.724482,0.621856,0.195567,-0.443043,0.779490,,,,,,,,,,,,,,,,,,,,,0.700694,0.183902,-0.589315,0.733107,0.184014,-0.556607,0.585351,0.196287,-0.473777,0.621130,0.195562,-0.442399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,3.391667,-0.006200,0.382145,0.008695,-0.924041,0.649925,0.189681,-0.504871,0.001444,0.689611,0.183776,-0.577811,0.680948,0.722339,0.183674,-0.545393,0.772730,0.575973,0.195912,-0.463908,0.694853,0.611778,0.195362,-0.432374,0.760960,,,,,,,,,,,,,,,,,,,,,0.690514,0.183617,-0.578698,0.722964,0.183654,-0.546052,0.575197,0.196063,-0.462978,0.611047,0.195386,-0.431758,,,,0.625344,0.099188,-0.612305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,3.400000,-0.005585,0.381620,0.007902,-0.924268,0.639770,0.189455,-0.494329,0.001328,0.679378,0.183463,-0.567304,0.707280,0.712143,0.183450,-0.534923,0.786542,0.565858,0.195683,-0.453292,0.711078,0.601700,0.195223,-0.421798,0.784124,,,,,,,,,,,,,,,,,,,,,0.680213,0.183220,-0.568088,0.712713,0.183506,-0.535557,0.565108,0.195918,-0.452445,0.601058,0.195171,-0.421222,,,,0.614721,0.099282,-0.601777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,3.408333,-0.005013,0.381149,0.008196,-0.924464,0.629654,0.189266,-0.483585,0.001420,0.669181,0.183175,-0.556596,0.707280,0.701979,0.183157,-0.524249,0.786542,0.555791,0.195600,-0.442476,0.711078,0.591664,0.195131,-0.411019,0.784124,,,,,,,,,,,,,,,,,,,,,0.670008,0.182962,-0.557451,0.702606,0.183176,-0.524893,0.554932,0.195834,-0.441436,0.591023,0.195110,-0.410478,,,,0.604551,0.097904,-0.590812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,3.416667,-0.004402,0.380897,0.008531,-0.924568,0.619349,0.189008,-0.472941,0.001503,0.658829,0.182812,-0.545969,0.697721,0.691645,0.182786,-0.513640,0.775127,0.545516,0.195458,-0.431797,0.657760,0.581406,0.194978,-0.400360,0.790081,,,,,,,,,,,,,,,,,,,,,0.659757,0.182582,-0.546910,0.692287,0.182804,-0.514302,0.544784,0.195669,-0.430805,0.580594,0.194966,-0.399748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,3.425000,-0.003819,0.380920,0.007589,-0.924569,0.609106,0.188860,-0.462361,0.001334,0.648596,0.182583,-0.535376,0.710034,0.681411,0.182658,-0.503046,0.792024,0.535263,0.195287,-0.421231,0.704615,0.571152,0.194910,-0.389791,0.793172,,,,,,,,,,,,,,,,,,,,,0.649370,0.182423,-0.536225,0.682016,0.182646,-0.503617,0.534510,0.195447,-0.420334,0.570524,0.194924,-0.389254,,,,0.583602,0.096294,-0.570008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,3.433333,-0.004293,0.380888,0.007916,-0.924578,0.598735,0.188725,-0.451608,0.001438,0.638220,0.182520,-0.524632,0.676664,0.671037,0.182551,-0.492304,0.766714,0.524897,0.195124,-0.410466,0.696037,0.560788,0.194703,-0.379029,0.756363,,,,,,,,,,,,,,,,,,,,,0.639126,0.182276,-0.525522,0.671679,0.182587,-0.492980,0.524063,0.195351,-0.409610,0.560100,0.194673,-0.378340,,,,0.573342,0.097425,-0.558519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,3.441667,-0.003901,0.380871,0.006832,-0.924595,0.588400,0.188786,-0.440790,0.001414,0.627892,0.182536,-0.513806,0.676664,0.660710,0.182673,-0.481480,0.766714,0.514552,0.195123,-0.399655,0.696037,0.550445,0.194812,-0.368219,0.756363,,,,,,,,,,,,,,,,,,,,,0.628778,0.182373,-0.514669,0.661318,0.182655,-0.482131,0.513792,0.195279,-0.398746,0.549734,0.194835,-0.367614,,,,0.563365,0.097085,-0.548726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,3.450000,-0.004756,0.381193,0.007059,-0.924456,0.578044,0.188873,-0.429991,0.001324,0.617590,0.182759,-0.502990,0.688169,0.650385,0.182847,-0.470640,0.777301,0.504166,0.195121,-0.388898,0.701264,0.540037,0.194763,-0.357437,0.766422,,,,,,,,,,,,,,,,,,,,,0.618370,0.182573,-0.503766,0.650998,0.182861,-0.471277,0.503334,0.195321,-0.388000,0.539446,0.194748,-0.356878,,,,0.553226,0.097524,-0.537749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,3.458333,-0.004678,0.381397,0.006183,-0.924379,0.567561,0.189036,-0.419119,0.001478,0.607149,0.182925,-0.492095,0.680362,0.639929,0.183090,-0.459731,0.753236,0.493655,0.195203,-0.378063,0.697781,0.529513,0.194926,-0.346586,0.743587,,,,,,,,,,,,,,,,,,,,,0.608073,0.182743,-0.492960,0.640593,0.183083,-0.460461,0.492822,0.195373,-0.377203,0.528782,0.194938,-0.345866,,,,0.542004,0.097524,-0.527511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,3.466667,-0.004337,0.381609,0.005097,-0.924300,0.557122,0.189175,-0.408531,0.001228,0.596754,0.183027,-0.481480,0.749354,0.629519,0.183297,-0.449101,0.808429,0.483186,0.195273,-0.367518,0.691222,0.519030,0.195105,-0.336024,0.828569,,,,,,,,,,,,,,,,,,,,,0.597473,0.182923,-0.482171,0.630041,0.183262,-0.449661,0.482421,0.195398,-0.366557,0.518476,0.195132,-0.335621,,,,0.532908,0.098062,-0.515243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,3.475000,-0.005088,0.381491,0.004543,-0.924347,0.546543,0.189201,-0.397666,0.001409,0.586166,0.183187,-0.470631,0.749354,0.618939,0.183478,-0.438259,0.808429,0.472607,0.195141,-0.356630,0.691222,0.508458,0.195000,-0.325145,0.828569,,,,,,,,,,,,,,,,,,,,,0.586945,0.183027,-0.471488,0.619577,0.183470,-0.438868,0.471910,0.195306,-0.355627,0.507724,0.195008,-0.324633,,,,0.521219,0.098307,-0.506605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,3.483333,-0.006088,0.381766,0.004478,-0.924228,0.536030,0.189126,-0.386688,0.001288,0.575703,0.183277,-0.459639,0.707793,0.608456,0.183539,-0.427247,0.779528,0.462064,0.194927,-0.345686,0.691883,0.497897,0.194761,-0.314179,0.776116,,,,,,,,,,,,,,,,,,,,,0.576457,0.183119,-0.460409,0.608974,0.183546,-0.427792,0.461384,0.195107,-0.344618,0.497261,0.194749,-0.313812,,,,0.514436,0.101290,-0.495243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,3.491667,-0.007303,0.381489,0.004128,-0.924335,0.525332,0.188935,-0.375646,0.001369,0.564972,0.183293,-0.448632,0.698428,0.597744,0.183542,-0.416258,0.807539,0.451381,0.194538,-0.334590,0.678620,0.487232,0.194366,-0.303105,0.798514,,,,,,,,,,,,,,,,,,,,,0.565825,0.183155,-0.449474,0.598255,0.183527,-0.416833,0.450723,0.194681,-0.333495,0.486535,0.194381,-0.302702,,,,0.500411,0.098065,-0.484680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,3.500000,-0.007476,0.381409,0.001571,-0.924375,0.514626,0.188536,-0.364692,0.001315,0.554283,0.182968,-0.437674,0.704425,0.587057,0.183429,-0.405306,0.810425,0.440654,0.193846,-0.323635,0.670896,0.476510,0.193900,-0.292154,0.819278,,,,,,,,,,,,,,,,,,,,,0.555128,0.182915,-0.438500,0.587572,0.183360,-0.405858,0.439798,0.193907,-0.322637,0.475958,0.193965,-0.291692,,,,0.489244,0.098275,-0.473564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,3.508333,-0.008549,0.380721,0.001717,-0.924649,0.503962,0.188222,-0.353737,0.001311,0.543515,0.182829,-0.426789,0.704425,0.576336,0.183241,-0.394469,0.810425,0.430048,0.193405,-0.312560,0.670896,0.465951,0.193413,-0.281132,0.819278,,,,,,,,,,,,,,,,,,,,,0.544316,0.182727,-0.427608,0.576850,0.183211,-0.395015,0.429356,0.193515,-0.311509,0.465311,0.193440,-0.280734,,,,0.480669,0.096215,-0.463578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,3.516667,-0.008492,0.380348,0.000449,-0.924804,0.493303,0.187927,-0.342934,0.001275,0.532810,0.182547,-0.416012,0.719960,0.565656,0.183069,-0.383717,0.830317,0.419410,0.192983,-0.301704,0.668231,0.455337,0.193108,-0.270305,0.832071,,,,,,,,,,,,,,,,,,,,,0.533568,0.182399,-0.416823,0.566130,0.183080,-0.384203,0.418724,0.193154,-0.300581,0.454742,0.193091,-0.269993,,,,0.467795,0.097828,-0.451639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,3.525000,-0.008485,0.380289,0.000689,-0.924829,0.482818,0.187771,-0.331919,0.001379,0.522313,0.182386,-0.405002,0.688003,0.555163,0.182888,-0.372712,0.800352,0.408932,0.192854,-0.290678,0.689198,0.444863,0.192957,-0.259283,0.788695,,,,,,,,,,,,,,,,,,,,,0.523184,0.182242,-0.405884,0.555711,0.182880,-0.373293,0.408222,0.192996,-0.289667,0.444171,0.192966,-0.258798,,,,0.459268,0.095556,-0.442041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,3.533333,-0.008913,0.380266,0.001579,-0.924833,0.472377,0.187607,-0.321000,0.001466,0.511861,0.182277,-0.394094,0.688003,0.544714,0.182689,-0.361805,0.800352,0.398501,0.192727,-0.279748,0.689198,0.434433,0.192737,-0.248355,0.788695,,,,,,,,,,,,,,,,,,,,,0.512858,0.182105,-0.395025,0.545291,0.182689,-0.362452,0.397721,0.192880,-0.278822,0.433707,0.192742,-0.247739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,3.541667,-0.008343,0.380837,0.001243,-0.924604,0.461961,0.187558,-0.310247,0.001355,0.501536,0.182139,-0.383285,0.656185,0.534349,0.182599,-0.350956,0.783212,0.388033,0.192719,-0.269092,0.694941,0.423927,0.192775,-0.237655,0.761992,,,,,,,,,,,,,,,,,,,,,0.502407,0.182012,-0.384124,0.534895,0.182582,-0.351555,0.387367,0.192836,-0.268196,0.423206,0.192797,-0.237116,,,,0.436131,0.097956,-0.419068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,3.550000,-0.007389,0.380882,0.000953,-0.924594,0.451528,0.187684,-0.299373,0.001373,0.491109,0.182113,-0.372396,0.687560,0.523919,0.182630,-0.340065,0.798970,0.377597,0.192940,-0.258235,0.721409,0.413488,0.193053,-0.226795,0.766689,,,,,,,,,,,,,,,,,,,,,0.491977,0.182044,-0.373293,0.524483,0.182566,-0.340635,0.376959,0.193001,-0.257323,0.412729,0.193123,-0.226257,,,,0.426760,0.096124,-0.408217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,3.558333,-0.008313,0.381202,0.002421,-0.924451,0.441117,0.187605,-0.288615,0.001366,0.480736,0.182160,-0.361627,0.698727,0.513525,0.182520,-0.329273,0.803931,0.367169,0.192894,-0.247513,0.691741,0.403039,0.192845,-0.216048,0.793793,,,,,,,,,,,,,,,,,,,,,0.481536,0.181985,-0.362511,0.514090,0.182536,-0.329817,0.366506,0.193069,-0.246488,0.402344,0.192831,-0.215604,,,,0.417119,0.095523,-0.396807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,3.566667,-0.006661,0.381193,0.000907,-0.924471,0.430645,0.187596,-0.277828,0.001208,0.470271,0.181906,-0.350817,0.698727,0.503060,0.182452,-0.318465,0.803931,0.356689,0.192944,-0.236747,0.691741,0.392559,0.193083,-0.205283,0.793793,,,,,,,,,,,,,,,,,,,,,0.470988,0.181784,-0.351460,0.503534,0.182449,-0.319032,0.356109,0.193082,-0.235784,0.391918,0.193080,-0.204948,,,,0.406212,0.096486,-0.385563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,3.575000,-0.007156,0.380607,0.002217,-0.924706,0.420050,0.187588,-0.266995,0.001428,0.459572,0.181956,-0.340046,0.757243,0.492403,0.182374,-0.307735,0.815085,0.346158,0.193008,-0.225810,0.716758,0.382068,0.193013,-0.194392,0.819259,,,,,,,,,,,,,,,,,,,,,0.460522,0.181770,-0.340937,0.492970,0.182385,-0.308367,0.345472,0.193169,-0.224920,0.381295,0.193009,-0.193789,,,,0.396678,0.095709,-0.373340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,3.583333,-0.005119,0.380614,0.000439,-0.924720,0.409501,0.187526,-0.256312,0.001366,0.449034,0.181589,-0.329332,0.700105,0.481864,0.182229,-0.297023,0.796806,0.335598,0.193029,-0.215155,0.693323,0.371508,0.193258,-0.183737,0.789294,,,,,,,,,,,,,,,,,,,,,0.449861,0.181526,-0.330199,0.482433,0.182157,-0.297599,0.334889,0.193094,-0.214157,0.370822,0.193330,-0.183253,,,,0.385448,0.095279,-0.363494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,3.591667,-0.004831,0.380663,0.000191,-0.924701,0.399000,0.187214,-0.245526,0.001189,0.438543,0.181233,-0.318537,0.754982,0.471368,0.181905,-0.286226,0.829974,0.325092,0.192728,-0.204381,0.688288,0.360998,0.192988,-0.172959,0.846642,,,,,,,,,,,,,,,,,,,,,0.439274,0.181113,-0.319179,0.471794,0.181898,-0.286756,0.324407,0.192878,-0.203350,0.360454,0.192984,-0.172676,,,,0.373990,0.095769,-0.352961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,3.600000,-0.005921,0.380927,0.001586,-0.924585,0.388351,0.186980,-0.234293,0.001382,0.427924,0.181156,-0.307301,0.754982,0.460733,0.181670,-0.274969,0.829974,0.314429,0.192498,-0.193173,0.688288,0.350318,0.192598,-0.161731,0.846642,,,,,,,,,,,,,,,,,,,,,0.428852,0.180958,-0.308046,0.461259,0.181700,-0.275661,0.313759,0.192679,-0.192334,0.349580,0.192573,-0.161141,,,,0.365198,0.093164,-0.341478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,3.608333,-0.005281,0.380761,0.000212,-0.924658,0.377716,0.186849,-0.223164,0.001369,0.417276,0.180942,-0.296172,0.698415,0.450095,0.181596,-0.263853,0.782418,0.303798,0.192306,-0.182031,0.727717,0.339697,0.192550,-0.150601,0.763848,,,,,,,,,,,,,,,,,,,,,0.418154,0.180826,-0.296993,0.450675,0.181561,-0.264499,0.303091,0.192412,-0.181214,0.338979,0.192591,-0.149967,,,,0.353658,0.094697,-0.329673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,3.616667,-0.006198,0.380671,0.000273,-0.924690,0.367017,0.186629,-0.212014,0.001300,0.406566,0.180874,-0.285040,0.709280,0.439391,0.181490,-0.252726,0.797614,0.293103,0.191972,-0.170857,0.763881,0.329008,0.192182,-0.139434,0.753629,,,,,,,,,,,,,,,,,,,,,0.407417,0.180787,-0.285828,0.439924,0.181441,-0.253333,0.292490,0.192043,-0.170142,0.328274,0.192242,-0.138780,,,,0.343978,0.095281,-0.317344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,3.625000,-0.007311,0.380475,0.000859,-0.924762,0.356257,0.186452,-0.200974,0.001523,0.395774,0.180870,-0.274031,0.709280,0.428612,0.181398,-0.241729,0.797614,0.282361,0.191708,-0.159772,0.763881,0.318280,0.191832,-0.128364,0.753629,,,,,,,,,,,,,,,,,,,,,0.396791,0.180712,-0.275093,0.429251,0.181379,-0.242340,0.281685,0.191820,-0.159002,0.317393,0.191868,-0.127572,,,,0.332981,0.094325,-0.308034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,3.633333,-0.006964,0.380394,0.000076,-0.924798,0.345638,0.186264,-0.189955,0.001344,0.385149,0.180638,-0.263012,0.630175,0.417992,0.181245,-0.230716,0.778820,0.271743,0.191484,-0.148748,0.742338,0.307667,0.191689,-0.117346,0.702773,,,,,,,,,,,,,,,,,,,,,0.386010,0.180545,-0.263842,0.418554,0.181200,-0.231326,0.271094,0.191566,-0.147935,0.306927,0.191741,-0.116739,,,,0.322588,0.094573,-0.295401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,3.641667,-0.006674,0.380997,-0.000093,-0.924552,0.335166,0.186164,-0.178854,0.001401,0.374773,0.180493,-0.251855,0.675833,0.407574,0.181125,-0.219517,0.783780,0.261217,0.191405,-0.137747,0.742120,0.297100,0.191634,-0.106298,0.746346,,,,,,,,,,,,,,,,,,,,,0.375783,0.180373,-0.252660,0.408095,0.181092,-0.220207,0.260493,0.191503,-0.137019,0.296382,0.191675,-0.105583,,,,0.311763,0.094259,-0.285038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,3.650000,-0.006130,0.380849,0.000002,-0.924617,0.324701,0.186121,-0.167913,0.001409,0.364281,0.180359,-0.240922,0.685524,0.397093,0.181001,-0.208595,0.783472,0.250768,0.191444,-0.126787,0.754774,0.286661,0.191681,-0.095350,0.727530,,,,,,,,,,,,,,,,,,,,,0.365228,0.180215,-0.241737,0.397644,0.180990,-0.209263,0.250154,0.191562,-0.126031,0.285823,0.191704,-0.094654,,,,0.301646,0.094266,-0.272971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,3.658333,-0.005749,0.381148,0.001289,-0.924495,0.314289,0.186194,-0.156992,0.001403,0.353900,0.180346,-0.229977,0.685524,0.386693,0.180892,-0.197630,0.783472,0.240345,0.191703,-0.115911,0.754774,0.276219,0.191836,-0.084451,0.727530,,,,,,,,,,,,,,,,,,,,,0.354858,0.180140,-0.230909,0.387268,0.180914,-0.198239,0.239675,0.191861,-0.115191,0.275432,0.191827,-0.083702,,,,0.290887,0.094232,-0.262342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,3.666667,-0.004666,0.380942,0.001274,-0.924586,0.303908,0.186100,-0.146063,0.001385,0.343481,0.180073,-0.219054,0.661911,0.376289,0.180658,-0.186722,0.790478,0.229987,0.191751,-0.104959,0.751111,0.265875,0.191918,-0.073516,0.728448,,,,,,,,,,,,,,,,,,,,,0.344535,0.179938,-0.219925,0.376761,0.180628,-0.187336,0.229343,0.191851,-0.104210,0.265134,0.191962,-0.072877,,,,0.280808,0.094989,-0.251065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,3.675000,-0.003451,0.380815,0.002011,-0.924643,0.293434,0.186146,-0.135162,0.001457,0.332972,0.179906,-0.208154,0.652243,0.365791,0.180470,-0.175833,0.785103,0.219538,0.192035,-0.094047,0.723357,0.255436,0.192173,-0.062614,0.745251,,,,,,,,,,,,,,,,,,,,,0.334008,0.179675,-0.209054,0.366343,0.180494,-0.176491,0.218825,0.192222,-0.093222,0.254664,0.192161,-0.061949,,,,0.270154,0.094580,-0.240158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,3.683333,-0.002752,0.380690,0.002336,-0.924696,0.282890,0.186170,-0.124327,0.001375,0.322400,0.179809,-0.197324,0.652751,0.355228,0.180369,-0.165012,0.805526,0.209012,0.192186,-0.083198,0.740507,0.244918,0.192316,-0.051775,0.762066,,,,,,,,,,,,,,,,,,,,,0.323423,0.179593,-0.198238,0.355731,0.180383,-0.165606,0.208315,0.192350,-0.082446,0.244224,0.192317,-0.051124,,,,0.259330,0.094212,-0.229129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3.691667,-0.000436,0.380314,-0.000799,-0.924857,0.272343,0.186152,-0.113399,0.001484,0.311821,0.179463,-0.186384,0.652751,0.344672,0.180372,-0.154104,0.805526,0.198474,0.192143,-0.072250,0.740507,0.234405,0.192628,-0.040858,0.762066,,,,,,,,,,,,,,,,,,,,,0.313071,0.179274,-0.187330,0.345144,0.180349,-0.154747,0.197750,0.192275,-0.071485,0.233671,0.192666,-0.040202,,,,0.248683,0.093733,-0.218679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,3.700000,-0.000569,0.380887,0.001894,-0.924619,0.261835,0.186165,-0.102546,0.001508,0.301370,0.179452,-0.175497,0.605184,0.334185,0.180126,-0.143175,0.800764,0.187945,0.192423,-0.061474,0.734589,0.223839,0.192661,-0.030037,0.753538,,,,,,,,,,,,,,,,,,,,,0.302483,0.179212,-0.176362,0.334737,0.180141,-0.143902,0.187194,0.192614,-0.060669,0.223057,0.192657,-0.029324,,,,0.237860,0.094286,-0.207890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
