Format Version,1.23,Take Name,BW_55,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.40.27.257 PM,Total Frames in Take,748,Total Exported Frames,748,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
157,1.308333,-0.004176,0.935585,-0.001228,0.353075,1.991559,0.217712,-1.896712,0.001400,1.956479,0.211088,-1.821509,0.708649,1.921789,0.211544,-1.851814,0.767310,2.062839,0.224103,-1.942145,0.777209,2.025130,0.224114,-1.971381,0.701382,1.955627,0.211051,-1.820714,1.921267,0.211419,-1.851054,2.063449,0.224128,-1.942794,2.025880,0.224264,-1.972298,2.268549,0.043513,0.426695,,,,,,,,,,,,,,,,,,,,,,,,
158,1.316667,-0.004375,0.935550,-0.000260,0.353168,1.991075,0.217688,-1.895842,0.001414,1.955988,0.210901,-1.820657,0.708649,1.921303,0.211371,-1.850968,0.767310,2.062356,0.224229,-1.941251,0.777209,2.024653,0.224249,-1.970494,0.701382,1.955080,0.210850,-1.819817,1.920826,0.211258,-1.850253,2.062947,0.224259,-1.941848,2.025422,0.224400,-1.971470,2.268559,0.043507,0.426694,,,,,,,,,,,,,,,,,,,,,,,,
159,1.325000,-0.004960,0.935437,0.000891,0.353457,1.990514,0.217595,-1.895023,0.001234,1.955394,0.210611,-1.819871,0.690544,1.920726,0.211067,-1.850203,0.783369,2.061810,0.224352,-1.940377,0.789784,2.024125,0.224351,-1.969642,0.687234,1.954544,0.210588,-1.819070,1.920396,0.210947,-1.849614,2.062282,0.224350,-1.940877,2.024791,0.224515,-1.970527,2.268561,0.043495,0.426695,,,,,,,,,,,,,,,,,,,,,,,,
160,1.333333,-0.005302,0.935397,0.001775,0.353555,1.989844,0.217538,-1.894112,0.001257,1.954718,0.210402,-1.818978,0.707953,1.920056,0.210858,-1.849316,0.828661,2.061141,0.224449,-1.939441,0.828134,2.023462,0.224441,-1.968715,0.720301,1.953901,0.210320,-1.818228,1.919695,0.210784,-1.848684,2.061604,0.224497,-1.939936,2.024192,0.224558,-1.969663,2.268550,0.043514,0.426708,,,,,,,,,,,,,,,,,,,,,,,,
161,1.341667,-0.004482,0.935509,0.002519,0.353265,1.989200,0.217504,-1.893307,0.001416,1.954114,0.210257,-1.818164,0.722122,1.919433,0.210807,-1.848479,0.817122,2.060476,0.224433,-1.938668,0.830238,2.022778,0.224521,-1.967918,0.699423,1.953334,0.210134,-1.817480,1.918890,0.210759,-1.847652,2.060984,0.224532,-1.939237,2.023713,0.224595,-1.969007,2.268557,0.043508,0.426709,,,,,,,,,,,,,,,,,,,,,,,,
162,1.350000,-0.004360,0.935476,0.002582,0.353355,1.988653,0.217499,-1.892623,0.001407,1.953551,0.210243,-1.817489,0.735171,1.918876,0.210805,-1.847810,0.773392,2.059938,0.224424,-1.937969,0.821427,2.022246,0.224525,-1.967226,0.616029,1.952755,0.210117,-1.816800,1.918393,0.210766,-1.847044,2.060410,0.224522,-1.938496,2.023242,0.224600,-1.968392,2.268558,0.043517,0.426689,,,,,,,,,,,,,,,,,,,,,,,,
163,1.358333,-0.003776,0.935466,0.001842,0.353391,1.988142,0.217572,-1.891969,0.001461,1.953023,0.210445,-1.816830,0.707093,1.918351,0.211034,-1.847154,0.762282,2.059442,0.224338,-1.937316,0.802687,2.021752,0.224471,-1.966576,0.635757,1.952125,0.210334,-1.816085,1.917856,0.210967,-1.846346,2.059973,0.224417,-1.937894,2.022697,0.224576,-1.967680,2.268572,0.043507,0.426695,,,,,,,,,,,,,,,,,,,,,,,,
164,1.366667,-0.003120,0.935407,0.001280,0.353558,1.987494,0.217651,-1.891237,0.001401,1.952336,0.210625,-1.816107,0.739303,1.917677,0.211253,-1.846444,0.761556,2.058821,0.224274,-1.936562,0.816202,2.021142,0.224452,-1.965836,0.638254,1.951532,0.210509,-1.815453,1.917193,0.211208,-1.845623,2.059314,0.224366,-1.937099,2.022068,0.224524,-1.966946,2.268552,0.043503,0.426681,,,,,,,,,,,,,,,,,,,,,,,,
165,1.375000,-0.002562,0.935404,0.000973,0.353569,1.986743,0.217698,-1.890447,0.001294,1.951575,0.210730,-1.815316,0.772480,1.916917,0.211396,-1.845655,0.761694,2.058079,0.224223,-1.935772,0.819229,2.020401,0.224443,-1.965046,0.696022,1.950866,0.210637,-1.814754,1.916448,0.211340,-1.844827,2.058584,0.224302,-1.936284,2.021138,0.224517,-1.966011,2.268554,0.043501,0.426708,,,,,,,,,,,,,,,,,,,,,,,,
166,1.383333,-0.000562,0.935543,0.002077,0.353205,1.985822,0.217766,-1.889527,0.001286,1.950692,0.210641,-1.814392,0.772480,1.916012,0.211515,-1.844701,0.761694,2.057142,0.224238,-1.934885,0.819229,2.019441,0.224671,-1.964128,0.696022,1.949997,0.210683,-1.813865,1.915548,0.211332,-1.843942,2.058036,0.224203,-1.935593,2.019791,0.224834,-1.964756,2.268563,0.043510,0.426706,,,,,,,,,,,,,,,,,,,,,,,,
167,1.391667,-0.004526,0.935426,0.000867,0.353494,1.984921,0.217717,-1.888525,0.001321,1.949789,0.210742,-1.813378,0.781571,1.915124,0.211235,-1.843712,0.772927,2.056226,0.224427,-1.933872,0.714622,2.018543,0.224465,-1.963140,0.815919,1.948905,0.210730,-1.812658,1.914749,0.211098,-1.843016,2.056799,0.224425,-1.934403,2.019191,0.224637,-1.964046,2.268552,0.043512,0.426711,,,,,,,,,,,,,,,,,,,,,,,,
168,1.400000,-0.005817,0.935321,0.000662,0.353752,1.983991,0.217741,-1.887452,0.001230,1.948833,0.210783,-1.812316,0.715024,1.914184,0.211158,-1.842670,0.799299,2.055306,0.224554,-1.932767,0.804698,2.017640,0.224468,-1.962057,0.718269,1.947929,0.210753,-1.811535,1.913950,0.211048,-1.842092,2.055716,0.224548,-1.933194,2.018332,0.224636,-1.963018,2.268556,0.043497,0.426710,,,,,,,,,,,,,,,,,,,,,,,,
169,1.408333,-0.005574,0.935320,-0.000012,0.353760,1.982922,0.217723,-1.886258,0.001423,1.947756,0.210880,-1.811115,0.723328,1.913108,0.211254,-1.841470,0.795146,2.054245,0.224420,-1.931578,0.830875,2.016580,0.224337,-1.960869,0.591953,1.946926,0.210755,-1.810393,1.912683,0.211223,-1.840770,2.054712,0.224511,-1.932060,2.017604,0.224411,-1.962138,2.268562,0.043514,0.426705,,,,,,,,,,,,,,,,,,,,,,,,
170,1.416667,-0.005692,0.935358,-0.000133,0.353658,1.981846,0.217762,-1.885026,0.001572,1.946697,0.210937,-1.809873,0.715449,1.912042,0.211298,-1.840221,0.768562,2.053158,0.224455,-1.930364,0.808388,2.015486,0.224358,-1.959646,0.529334,1.945822,0.210803,-1.809157,1.911537,0.211274,-1.839445,2.053684,0.224563,-1.930910,2.016726,0.224409,-1.961062,2.268557,0.043524,0.426692,,,,,,,,,,,,,,,,,,,,,,,,
171,1.425000,-0.005341,0.935383,0.000548,0.353597,1.980717,0.217825,-1.883714,0.001535,1.945577,0.210892,-1.808566,0.706651,1.910918,0.211305,-1.838909,0.753246,2.052024,0.224575,-1.929052,0.797639,2.014348,0.224529,-1.958329,0.602774,1.944703,0.210748,-1.807797,1.910370,0.211274,-1.838089,2.052594,0.224685,-1.929616,2.015339,0.224588,-1.959569,2.268567,0.043519,0.426695,,,,,,,,,,,,,,,,,,,,,,,,
172,1.433333,-0.003080,0.935509,0.002059,0.353284,1.979573,0.217853,-1.882388,0.001305,1.944463,0.210699,-1.807247,0.759163,1.909785,0.211355,-1.837563,0.761917,2.050870,0.224578,-1.927745,0.789142,2.013174,0.224781,-1.956996,0.730199,1.943755,0.210596,-1.806601,1.909253,0.211298,-1.836776,2.051470,0.224670,-1.928330,2.013816,0.224848,-1.957861,2.268559,0.043516,0.426699,,,,,,,,,,,,,,,,,,,,,,,,
173,1.441667,-0.003715,0.935425,0.001763,0.353502,1.978365,0.217858,-1.881030,0.001332,1.943226,0.210745,-1.805898,0.759163,1.908562,0.211337,-1.836231,0.761917,2.049676,0.224607,-1.926360,0.789142,2.011994,0.224744,-1.955629,0.730199,1.942406,0.210710,-1.805171,1.908090,0.211209,-1.835495,2.050301,0.224632,-1.926984,2.012634,0.224888,-1.956466,2.268553,0.043496,0.426690,,,,,,,,,,,,,,,,,,,,,,,,
174,1.450000,-0.005053,0.935211,0.001011,0.354054,1.977187,0.217738,-1.879706,0.001467,1.941973,0.210732,-1.804600,0.725920,1.907344,0.211185,-1.834976,0.779005,2.048540,0.224521,-1.924967,0.779164,2.010892,0.224515,-1.954281,0.734093,1.941103,0.210653,-1.803801,1.906835,0.211088,-1.834212,2.049165,0.224576,-1.925527,2.011662,0.224651,-1.955367,2.268550,0.043517,0.426690,,,,,,,,,,,,,,,,,,,,,,,,
175,1.458333,-0.006380,0.935000,0.000541,0.354589,1.975861,0.217671,-1.878072,0.001333,1.940575,0.210726,-1.802994,0.704121,1.905981,0.211049,-1.833411,0.769297,2.047252,0.224526,-1.923263,0.789844,2.009638,0.224386,-1.952620,0.665454,1.939768,0.210648,-1.802276,1.905580,0.210970,-1.832733,2.047737,0.224572,-1.923740,2.010456,0.224518,-1.953708,2.268556,0.043498,0.426674,,,,,,,,,,,,,,,,,,,,,,,,
176,1.466667,-0.006059,0.934920,-0.000044,0.354806,1.974528,0.217524,-1.876440,0.001521,1.939200,0.210679,-1.801373,0.729220,1.904620,0.211011,-1.831806,0.802258,2.045947,0.224267,-1.921604,0.829518,2.008347,0.224140,-1.950979,0.658215,1.938387,0.210542,-1.800628,1.904112,0.210995,-1.831111,2.046445,0.224379,-1.922130,2.009589,0.224180,-1.952388,2.268566,0.043495,0.426691,,,,,,,,,,,,,,,,,,,,,,,,
177,1.475000,-0.003513,0.935021,0.001500,0.354573,1.973230,0.217467,-1.874810,0.001335,1.937916,0.210400,-1.799757,0.728851,1.903322,0.211001,-1.830169,0.781289,2.044650,0.224161,-1.919979,0.780151,2.007034,0.224309,-1.949334,0.736418,1.937100,0.210319,-1.799047,1.902857,0.210918,-1.829432,2.045292,0.224226,-1.920576,2.007647,0.224406,-1.950187,2.268544,0.043503,0.426701,,,,,,,,,,,,,,,,,,,,,,,,
178,1.483333,-0.003833,0.934967,0.002576,0.354705,1.971691,0.217372,-1.872926,0.001162,1.936366,0.210122,-1.797896,0.800568,1.901779,0.210730,-1.828317,0.787112,2.043114,0.224243,-1.918064,0.833340,2.005507,0.224392,-1.947429,0.731193,1.935767,0.210017,-1.797380,1.901335,0.210698,-1.827591,2.043598,0.224338,-1.918512,2.006128,0.224439,-1.948305,2.268554,0.043518,0.426707,,,,,,,,,,,,,,,,,,,,,,,,
179,1.491667,-0.005163,0.934933,0.002135,0.354780,1.970125,0.217419,-1.870983,0.001266,1.934803,0.210225,-1.795946,0.766313,1.900220,0.210704,-1.826374,0.803541,2.041541,0.224365,-1.916120,0.854104,2.003938,0.224381,-1.945492,0.651043,1.934079,0.210118,-1.795363,1.899865,0.210666,-1.825674,2.041957,0.224444,-1.916521,2.004761,0.224459,-1.946617,2.268557,0.043509,0.426695,,,,,,,,,,,,,,,,,,,,,,,,
180,1.500000,-0.004832,0.935029,0.002092,0.354532,1.968524,0.217393,-1.869123,0.001399,1.933236,0.210210,-1.794068,0.759027,1.898638,0.210717,-1.824478,0.751812,2.039920,0.224300,-1.914297,0.818564,2.002302,0.224344,-1.943649,0.638169,1.932503,0.210097,-1.793453,1.898117,0.210669,-1.823634,2.040429,0.224394,-1.914805,2.003187,0.224418,-1.944791,2.268565,0.043508,0.426712,,,,,,,,,,,,,,,,,,,,,,,,
181,1.508333,-0.004281,0.935071,0.002054,0.354428,1.966986,0.217425,-1.867328,0.001440,1.931708,0.210256,-1.792268,0.759027,1.897103,0.210809,-1.822669,0.751812,2.038379,0.224271,-1.912516,0.818564,2.000754,0.224364,-1.941860,0.638169,1.930823,0.210152,-1.791555,1.896626,0.210735,-1.821847,2.039017,0.224352,-1.913093,2.001461,0.224460,-1.942851,2.268556,0.043502,0.426693,,,,,,,,,,,,,,,,,,,,,,,,
182,1.516667,-0.004543,0.934976,0.001327,0.354680,1.965176,0.217481,-1.865351,0.001449,1.929857,0.210429,-1.790299,0.714823,1.895269,0.210935,-1.820720,0.761701,2.036594,0.224255,-1.910510,0.783978,1.998985,0.224305,-1.939875,0.694625,1.929049,0.210308,-1.789583,1.894712,0.210884,-1.819891,2.037142,0.224350,-1.911081,1.999897,0.224384,-1.940984,2.268560,0.043504,0.426713,,,,,,,,,,,,,,,,,,,,,,,,
183,1.525000,-0.005883,0.934847,0.000783,0.355001,1.963348,0.217534,-1.863383,0.001590,1.927991,0.210554,-1.788342,0.728659,1.893423,0.210927,-1.818788,0.749979,2.034783,0.224371,-1.908506,0.800785,1.997195,0.224283,-1.937896,0.640472,1.927152,0.210411,-1.787580,1.892861,0.210909,-1.818055,2.035319,0.224489,-1.909075,1.998500,0.224321,-1.939316,2.268556,0.043505,0.426699,,,,,,,,,,,,,,,,,,,,,,,,
184,1.533333,-0.006589,0.934459,0.001015,0.356008,1.961668,0.217548,-1.861339,0.001291,1.926160,0.210520,-1.786373,0.742999,1.891658,0.210840,-1.816894,0.809352,2.033190,0.224489,-1.906308,0.845058,1.995666,0.224344,-1.935779,0.649587,1.925394,0.210413,-1.785696,1.891281,0.210796,-1.816233,2.033622,0.224562,-1.906747,1.996516,0.224434,-1.936890,2.268555,0.043525,0.426705,,,,,,,,,,,,,,,,,,,,,,,,
185,1.541667,-0.003444,0.934449,0.001746,0.356075,1.959920,0.217602,-1.859240,0.001401,1.924365,0.210494,-1.784304,0.709151,1.889868,0.211109,-1.814828,0.782209,2.031483,0.224322,-1.904176,0.738560,1.993962,0.224484,-1.933652,0.760062,1.923481,0.210496,-1.783547,1.889406,0.210955,-1.814106,2.032285,0.224319,-1.904847,1.994475,0.224645,-1.934447,2.268551,0.043504,0.426693,,,,,,,,,,,,,,,,,,,,,,,,
186,1.550000,-0.005027,0.934236,0.000979,0.356619,1.958152,0.217510,-1.857007,0.001310,1.922526,0.210507,-1.782095,0.761685,1.888065,0.210961,-1.812661,0.782503,2.029753,0.224287,-1.901876,0.835170,1.992266,0.224283,-1.931396,0.649748,1.921806,0.210379,-1.781484,1.887615,0.210943,-1.811916,2.030207,0.224393,-1.902342,1.993136,0.224325,-1.932494,2.268558,0.043511,0.426704,,,,,,,,,,,,,,,,,,,,,,,,
187,1.558333,-0.004857,0.934079,0.000890,0.357032,1.956347,0.217381,-1.854748,0.001287,1.920651,0.210395,-1.779867,0.782948,1.886217,0.210861,-1.810463,0.815737,2.027989,0.224130,-1.899554,0.875111,1.990529,0.224139,-1.929107,0.559720,1.920007,0.210257,-1.779302,1.885834,0.210888,-1.809834,2.028296,0.224256,-1.899927,1.991686,0.224107,-1.930435,2.268566,0.043504,0.426720,,,,,,,,,,,,,,,,,,,,,,,,
188,1.566667,-0.003574,0.934148,0.001172,0.356867,1.954346,0.217342,-1.852320,0.001264,1.918662,0.210326,-1.777436,0.782948,1.884218,0.210912,-1.808019,0.815737,2.025987,0.223998,-1.897142,0.875111,1.988516,0.224132,-1.926681,0.559720,1.917963,0.210236,-1.776832,1.883731,0.210851,-1.807257,2.026507,0.224074,-1.897667,1.989226,0.224211,-1.927589,2.268564,0.043518,0.426703,,,,,,,,,,,,,,,,,,,,,,,,
189,1.575000,-0.003099,0.933953,0.001267,0.357381,1.952259,0.217236,-1.849980,0.001245,1.916487,0.210211,-1.775139,0.767795,1.882077,0.210841,-1.805759,0.773418,2.023954,0.223857,-1.894720,0.814190,1.986516,0.224037,-1.924300,0.711268,1.915818,0.210118,-1.774626,1.881607,0.210790,-1.804940,2.024464,0.223941,-1.895214,1.987194,0.224100,-1.925200,2.268559,0.043506,0.426683,,,,,,,,,,,,,,,,,,,,,,,,
190,1.583333,-0.005824,0.933887,-0.000026,0.357522,1.950012,0.217045,-1.847354,0.001480,1.914245,0.210197,-1.772495,0.787849,1.879843,0.210550,-1.803128,0.763477,2.021695,0.223769,-1.892100,0.821138,1.984266,0.223663,-1.921693,0.717849,1.913405,0.210047,-1.771847,1.879430,0.210560,-1.802431,2.022128,0.223896,-1.892581,1.985531,0.223654,-1.923071,2.268569,0.043507,0.426713,,,,,,,,,,,,,,,,,,,,,,,,
191,1.591667,-0.004210,0.933863,0.001361,0.357604,1.947666,0.217066,-1.844815,0.001249,1.911874,0.210011,-1.769987,0.732192,1.877477,0.210548,-1.800624,0.797456,2.019369,0.223813,-1.889524,0.834961,1.981945,0.223894,-1.919123,0.532289,1.911112,0.209928,-1.769319,1.877044,0.210476,-1.799939,2.019908,0.223875,-1.890058,1.982609,0.223989,-1.919982,2.268543,0.043519,0.426726,,,,,,,,,,,,,,,,,,,,,,,,
192,1.600000,-0.005649,0.933684,0.000909,0.358053,1.945414,0.216982,-1.842290,0.001302,1.909565,0.209982,-1.767484,0.767653,1.875197,0.210380,-1.798156,0.789762,2.017144,0.223815,-1.886943,0.841985,1.979749,0.223753,-1.916578,0.646953,1.908865,0.209873,-1.766883,1.874765,0.210345,-1.797436,2.017603,0.223901,-1.887368,1.980587,0.223822,-1.917712,2.268557,0.043507,0.426706,,,,,,,,,,,,,,,,,,,,,,,,
193,1.608333,-0.006212,0.933517,-0.000027,0.358479,1.943142,0.216906,-1.839801,0.001347,1.907226,0.210052,-1.765014,0.718044,1.872887,0.210372,-1.795718,0.812371,2.014911,0.223670,-1.884402,0.839097,1.977543,0.223530,-1.914072,0.639965,1.906377,0.209949,-1.764279,1.872520,0.210320,-1.795065,2.015370,0.223734,-1.884848,1.978414,0.223635,-1.915214,2.268561,0.043513,0.426699,,,,,,,,,,,,,,,,,,,,,,,,
194,1.616667,-0.006214,0.933306,-0.000656,0.359028,1.940851,0.217027,-1.837217,0.001323,1.904844,0.210277,-1.762464,0.740743,1.870541,0.210576,-1.793209,0.792547,2.012676,0.223708,-1.881740,0.825469,1.975344,0.223549,-1.911454,0.664263,1.904076,0.210178,-1.761775,1.870092,0.210522,-1.792513,2.013172,0.223778,-1.882226,1.976166,0.223641,-1.912511,2.268552,0.043520,0.426710,,,,,,,,,,,,,,,,,,,,,,,,
195,1.625000,-0.005638,0.933306,-0.001293,0.359036,1.938674,0.217205,-1.834557,0.001329,1.902655,0.210568,-1.759800,0.721510,1.868353,0.210896,-1.790546,0.824264,2.010510,0.223741,-1.879084,0.852581,1.973177,0.223617,-1.908798,0.604925,1.901863,0.210438,-1.759028,1.867971,0.210880,-1.789956,2.010905,0.223828,-1.879512,1.974171,0.223677,-1.910026,2.268564,0.043492,0.426697,,,,,,,,,,,,,,,,,,,,,,,,
196,1.633333,-0.002325,0.933425,-0.000901,0.358765,1.936333,0.217292,-1.831818,0.001227,1.900319,0.210635,-1.757060,0.721510,1.866002,0.211261,-1.787785,0.824264,2.008181,0.223542,-1.876367,0.852581,1.970831,0.223730,-1.906059,0.604925,1.899636,0.210556,-1.756508,1.865567,0.211204,-1.787042,2.008691,0.223607,-1.876834,1.971494,0.223806,-1.906974,2.268559,0.043507,0.426694,,,,,,,,,,,,,,,,,,,,,,,,
197,1.641667,-0.002881,0.933448,-0.001627,0.358697,1.933981,0.217327,-1.828942,0.001368,1.897981,0.210782,-1.754168,0.779603,1.863659,0.211337,-1.784888,0.784524,2.005819,0.223535,-1.873512,0.826340,1.968466,0.223653,-1.903200,0.717058,1.897226,0.210709,-1.753480,1.863106,0.211255,-1.784101,2.006397,0.223593,-1.874069,1.969229,0.223757,-1.904180,2.268561,0.043517,0.426704,,,,,,,,,,,,,,,,,,,,,,,,
198,1.650000,-0.005582,0.933030,-0.002923,0.359743,1.931542,0.217307,-1.825952,0.001306,1.895399,0.210939,-1.751231,0.744097,1.861145,0.211218,-1.782031,0.758595,2.003454,0.223618,-1.870388,0.798848,1.966167,0.223452,-1.900159,0.688297,1.894632,0.210808,-1.750519,1.860822,0.211223,-1.781457,2.003793,0.223710,-1.870760,1.967216,0.223482,-1.901471,2.268563,0.043516,0.426704,,,,,,,,,,,,,,,,,,,,,,,,
199,1.658333,-0.000633,0.933205,-0.001204,0.359342,1.928887,0.217294,-1.822810,0.001388,1.892758,0.210710,-1.748102,0.732884,1.858481,0.211472,-1.778868,0.759707,2.000811,0.223331,-1.867266,0.776341,1.963499,0.223664,-1.897005,0.711739,1.891973,0.210675,-1.747378,1.857926,0.211351,-1.778093,2.001469,0.223358,-1.867871,1.964182,0.223803,-1.897923,2.268569,0.043498,0.426700,,,,,,,,,,,,,,,,,,,,,,,,
200,1.666667,-0.003686,0.932743,-0.001773,0.360517,1.926378,0.216997,-1.819730,0.001240,1.890096,0.210464,-1.745091,0.730764,1.855893,0.210944,-1.775946,0.820339,1.998381,0.223269,-1.864024,0.839693,1.961143,0.223309,-1.893857,0.687840,1.889308,0.210416,-1.744359,1.855523,0.210854,-1.775337,1.998824,0.223288,-1.864488,1.961911,0.223449,-1.894832,2.268579,0.043507,0.426710,,,,,,,,,,,,,,,,,,,,,,,,
201,1.675000,-0.003668,0.932520,-0.001905,0.361094,1.923761,0.216860,-1.816364,0.001367,1.887385,0.210350,-1.741768,0.741035,1.853221,0.210827,-1.772666,0.792239,1.995819,0.223114,-1.860571,0.832891,1.958618,0.223151,-1.890450,0.632902,1.886593,0.210247,-1.741108,1.852795,0.210787,-1.771953,1.996310,0.223189,-1.861018,1.959503,0.223229,-1.891619,2.268552,0.043511,0.426714,,,,,,,,,,,,,,,,,,,,,,,,
202,1.683333,-0.001255,0.932491,-0.000488,0.361192,1.921135,0.216715,-1.813067,0.001365,1.884721,0.210003,-1.738509,0.730036,1.850565,0.210735,-1.769410,0.774273,1.993224,0.222911,-1.857232,0.799298,1.956030,0.223209,-1.887119,0.695744,1.883909,0.209958,-1.737799,1.850067,0.210625,-1.768665,1.993817,0.222941,-1.857773,1.956758,0.223348,-1.888084,2.268555,0.043524,0.426706,,,,,,,,,,,,,,,,,,,,,,,,
203,1.691667,-0.002958,0.932198,-0.001288,0.361934,1.918380,0.216522,-1.809733,0.001307,1.881865,0.209919,-1.735214,0.730036,1.847757,0.210478,-1.766172,0.774273,1.990523,0.222786,-1.853800,0.799298,1.953376,0.222906,-1.883746,0.695744,1.881115,0.209831,-1.734526,1.847299,0.210422,-1.765502,1.990985,0.222848,-1.854280,1.954270,0.223004,-1.884822,2.268554,0.043502,0.426678,,,,,,,,,,,,,,,,,,,,,,,,
204,1.700000,-0.001598,0.932153,-0.000284,0.362060,1.915529,0.216408,-1.806367,0.001265,1.878981,0.209658,-1.731877,0.744582,1.844882,0.210367,-1.762842,0.796780,1.987695,0.222667,-1.850397,0.832967,1.950556,0.222940,-1.880352,0.649400,1.878255,0.209548,-1.731282,1.844423,0.210335,-1.762100,1.988213,0.222760,-1.850891,1.951276,0.222989,-1.881280,2.268555,0.043477,0.426697,,,,,,,,,,,,,,,,,,,,,,,,
205,1.708333,-0.002274,0.931985,0.000335,0.362490,1.912556,0.216294,-1.802926,0.001337,1.875952,0.209432,-1.728474,0.763650,1.841880,0.210103,-1.759470,0.781710,1.984752,0.222706,-1.846885,0.819512,1.947640,0.222935,-1.876874,0.706283,1.875236,0.209354,-1.727764,1.841333,0.210025,-1.758768,1.985261,0.222761,-1.847401,1.948518,0.223054,-1.877931,2.268559,0.043527,0.426699,,,,,,,,,,,,,,,,,,,,,,,,
206,1.716667,-0.002830,0.931793,0.001781,0.362975,1.909423,0.216267,-1.799380,0.001125,1.872756,0.209158,-1.724983,0.747154,1.838716,0.209829,-1.756012,0.776621,1.981651,0.222930,-1.843250,0.818223,1.944570,0.223151,-1.873277,0.655276,1.872136,0.209069,-1.724472,1.838328,0.209787,-1.755342,1.982034,0.223001,-1.843653,1.945312,0.223220,-1.874200,2.268541,0.043536,0.426710,,,,,,,,,,,,,,,,,,,,,,,,
207,1.725000,-0.005039,0.931644,0.001135,0.363334,1.906316,0.216246,-1.795943,0.001403,1.869616,0.209212,-1.721555,0.722440,1.835598,0.209672,-1.752613,0.805826,1.978553,0.223050,-1.839775,0.835576,1.941496,0.223051,-1.869831,0.580784,1.868802,0.209086,-1.720811,1.835150,0.209640,-1.751979,1.979005,0.223139,-1.840244,1.942592,0.223132,-1.871098,2.268556,0.043520,0.426692,,,,,,,,,,,,,,,,,,,,,,,,
208,1.733333,-0.002825,0.931657,0.002443,0.363321,1.903207,0.216363,-1.792550,0.001304,1.866489,0.209144,-1.718188,0.741684,1.832471,0.209838,-1.749242,0.786337,1.975464,0.223115,-1.836358,0.803395,1.938406,0.223355,-1.866412,0.715507,1.865719,0.209087,-1.717501,1.831989,0.209736,-1.748544,1.976053,0.223156,-1.836878,1.939076,0.223485,-1.867322,2.268564,0.043484,0.426678,,,,,,,,,,,,,,,,,,,,,,,,
209,1.741667,-0.004258,0.931552,0.001109,0.363583,1.900095,0.216488,-1.789067,0.001428,1.863345,0.209469,-1.714701,0.697532,1.829344,0.209995,-1.745777,0.798895,1.972365,0.223208,-1.832856,0.815977,1.935324,0.223280,-1.862932,0.626476,1.862478,0.209388,-1.713861,1.828863,0.209908,-1.745138,1.972902,0.223252,-1.833358,1.936250,0.223434,-1.864095,2.268565,0.043517,0.426703,,,,,,,,,,,,,,,,,,,,,,,,
210,1.750000,-0.003687,0.931378,-0.000219,0.364035,1.897107,0.216574,-1.785825,0.001405,1.860271,0.209782,-1.711481,0.684484,1.826302,0.210314,-1.742591,0.792806,1.969434,0.223058,-1.829557,0.801843,1.932423,0.223143,-1.859670,0.664664,1.859363,0.209707,-1.710607,1.825797,0.210223,-1.741940,1.969990,0.223101,-1.830121,1.933293,0.223281,-1.860681,2.268550,0.043520,0.426709,,,,,,,,,,,,,,,,,,,,,,,,
211,1.758333,-0.003664,0.931132,-0.001715,0.364659,1.894091,0.216626,-1.782432,0.001522,1.857147,0.210082,-1.708120,0.684484,1.823220,0.210565,-1.739277,0.792806,1.966485,0.222907,-1.826084,0.801843,1.929514,0.222951,-1.856247,0.664664,1.856138,0.209990,-1.707189,1.822743,0.210489,-1.738638,1.967050,0.222955,-1.826602,1.930511,0.223095,-1.857462,2.268559,0.043515,0.426699,,,,,,,,,,,,,,,,,,,,,,,,
212,1.766667,-0.003523,0.930988,-0.001953,0.365027,1.891154,0.216520,-1.779166,0.001266,1.854148,0.210017,-1.704881,0.656009,1.820246,0.210505,-1.736066,0.799662,1.963585,0.222755,-1.822763,0.807894,1.926637,0.222804,-1.852955,0.605338,1.853134,0.210063,-1.703862,1.819939,0.210352,-1.735589,1.964038,0.222703,-1.823237,1.927333,0.223004,-1.853831,2.268551,0.043496,0.426682,,,,,,,,,,,,,,,,,,,,,,,,
213,1.775000,-0.001821,0.931047,-0.001791,0.364890,1.887861,0.216441,-1.775255,0.001413,1.850857,0.209936,-1.700969,0.640512,1.816948,0.210576,-1.732143,0.853315,1.960298,0.222523,-1.818864,0.835448,1.923342,0.222731,-1.849045,0.716021,1.850043,0.209833,-1.700182,1.816409,0.210524,-1.731455,1.960837,0.222596,-1.819391,1.924280,0.222821,-1.850164,2.268559,0.043495,0.426694,,,,,,,,,,,,,,,,,,,,,,,,
