Format Version,1.23,Take Name,Take 2021-05-03 03.06.08 PM_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.02.20.549 PM,Total Frames in Take,1371,Total Exported Frames,1371,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.216667,-0.008968,0.304879,-0.002600,-0.952345,1.979202,0.219110,-1.906529,0.001658,2.006550,0.213835,-1.984978,0.592236,2.044134,0.214670,-1.958355,0.767665,1.912820,0.223739,-1.854015,0.678527,1.953304,0.224196,-1.828767,0.750185,,,,,,,,,,,,,,,,,,,,,2.007312,0.213619,-1.986403,2.044774,0.214680,-1.959028,1.912147,0.223903,-1.852931,1.952678,0.224198,-1.827989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,-0.008882,0.304885,-0.002619,-0.952344,1.979210,0.219083,-1.906562,0.001733,2.006558,0.213794,-1.985010,0.592236,2.044142,0.214633,-1.958386,0.767665,1.912827,0.223722,-1.854049,0.678527,1.953312,0.224183,-1.828801,0.750185,,,,,,,,,,,,,,,,,,,,,2.007378,0.213559,-1.986535,2.044812,0.214641,-1.959090,1.912131,0.223889,-1.852941,1.952665,0.224189,-1.828001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,-0.008936,0.304902,-0.002768,-0.952338,1.979178,0.219104,-1.906527,0.001653,2.006531,0.213825,-1.984974,0.563197,2.044114,0.214675,-1.958349,0.757197,1.912792,0.223721,-1.854017,0.670092,1.953275,0.224194,-1.828767,0.742770,,,,,,,,,,,,,,,,,,,,,2.007277,0.213618,-1.986369,2.044760,0.214683,-1.959031,1.912119,0.223882,-1.852930,1.952643,0.224198,-1.827982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,-0.008980,0.304903,-0.002462,-0.952338,1.979200,0.219104,-1.906552,0.001680,2.006550,0.213830,-1.985001,0.594558,2.044133,0.214653,-1.958376,0.760995,1.912816,0.223744,-1.854040,0.660082,1.953300,0.224188,-1.828791,0.753339,,,,,,,,,,,,,,,,,,,,,2.007307,0.213610,-1.986418,2.044789,0.214664,-1.959071,1.912095,0.223921,-1.852901,1.952690,0.224187,-1.828015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,-0.009273,0.304973,-0.002103,-0.952314,1.979155,0.219156,-1.906497,0.001648,2.006514,0.213930,-1.984946,0.600915,2.044093,0.214713,-1.958315,0.769780,1.912767,0.223789,-1.853991,0.665603,1.953247,0.224193,-1.828736,0.760081,,,,,,,,,,,,,,,,,,,,,2.007257,0.213744,-1.986346,2.044728,0.214708,-1.958982,1.912070,0.223940,-1.852859,1.952645,0.224206,-1.827989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,-0.009249,0.304972,-0.002049,-0.952314,1.979186,0.219137,-1.906535,0.001653,2.006543,0.213906,-1.984984,0.600915,2.044123,0.214685,-1.958353,0.769780,1.912798,0.223778,-1.854029,0.665603,1.953278,0.224177,-1.828774,0.760081,,,,,,,,,,,,,,,,,,,,,2.007276,0.213735,-1.986352,2.044773,0.214674,-1.959046,1.912096,0.223920,-1.852900,1.952662,0.224196,-1.828003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.009179,0.304940,-0.002361,-0.952325,1.979218,0.219114,-1.906558,0.001655,2.006574,0.213874,-1.985007,0.594332,2.044155,0.214682,-1.958379,0.769883,1.912831,0.223736,-1.854049,0.676921,1.953313,0.224166,-1.828797,0.752173,,,,,,,,,,,,,,,,,,,,,2.007336,0.213702,-1.986429,2.044789,0.214668,-1.959046,1.912164,0.223868,-1.852950,1.952684,0.224189,-1.828031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,-0.008980,0.304887,-0.002631,-0.952343,1.979206,0.219106,-1.906554,0.001641,2.006555,0.213834,-1.985003,0.606266,2.044139,0.214671,-1.958379,0.767494,1.912822,0.223731,-1.854041,0.673583,1.953307,0.224190,-1.828792,0.753862,,,,,,,,,,,,,,,,,,,,,2.007290,0.213635,-1.986381,2.044778,0.214675,-1.959054,1.912144,0.223890,-1.852937,1.952688,0.224196,-1.828026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,-0.009081,0.304891,-0.002415,-0.952341,1.979196,0.219124,-1.906532,0.001629,2.006544,0.213868,-1.984982,0.606266,2.044128,0.214683,-1.958358,0.767494,1.912814,0.223755,-1.854018,0.673583,1.953299,0.224192,-1.828769,0.753862,,,,,,,,,,,,,,,,,,,,,2.007295,0.213644,-1.986374,2.044743,0.214699,-1.959014,1.912115,0.223935,-1.852889,1.952711,0.224187,-1.828037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-0.009369,0.304968,-0.001905,-0.952315,1.979216,0.219155,-1.906565,0.001618,2.006572,0.213944,-1.985016,0.600689,2.044152,0.214706,-1.958385,0.775058,1.912830,0.223793,-1.854057,0.665026,1.953311,0.224176,-1.828802,0.765189,,,,,,,,,,,,,,,,,,,,,2.007277,0.213781,-1.986338,2.044783,0.214694,-1.959059,1.912132,0.223935,-1.852905,1.952715,0.224194,-1.828070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,-0.008989,0.304948,-0.002456,-0.952324,1.979200,0.219139,-1.906530,0.001639,2.006557,0.213867,-1.984976,0.608099,2.044137,0.214688,-1.958348,0.766661,1.912811,0.223778,-1.854025,0.672270,1.953292,0.224221,-1.828772,0.753780,,,,,,,,,,,,,,,,,,,,,2.007289,0.213655,-1.986346,2.044778,0.214701,-1.959027,1.912127,0.223949,-1.852920,1.952676,0.224219,-1.828003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,-0.008908,0.304899,-0.002641,-0.952340,1.979193,0.219143,-1.906531,0.001657,2.006544,0.213859,-1.984979,0.600537,2.044127,0.214699,-1.958354,0.764253,1.912808,0.223776,-1.854020,0.676314,1.953292,0.224238,-1.828771,0.746201,,,,,,,,,,,,,,,,,,,,,2.007302,0.213659,-1.986371,2.044770,0.214702,-1.959044,1.912136,0.223933,-1.852925,1.952651,0.224246,-1.827984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,-0.008939,0.304926,-0.002706,-0.952330,1.979194,0.219141,-1.906523,0.001664,2.006551,0.213862,-1.984969,0.600537,2.044132,0.214707,-1.958343,0.764253,1.912806,0.223764,-1.854017,0.676314,1.953288,0.224232,-1.828765,0.746201,,,,,,,,,,,,,,,,,,,,,2.007316,0.213648,-1.986373,2.044773,0.214717,-1.959031,1.912122,0.223933,-1.852900,1.952657,0.224233,-1.827990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,-0.009231,0.304940,-0.002229,-0.952324,1.979184,0.219178,-1.906520,0.001640,2.006538,0.213945,-1.984969,0.596739,2.044119,0.214740,-1.958341,0.764889,1.912798,0.223805,-1.854010,0.670011,1.953280,0.224221,-1.828758,0.750112,,,,,,,,,,,,,,,,,,,,,2.007258,0.213794,-1.986331,2.044769,0.214719,-1.959023,1.912128,0.223928,-1.852910,1.952649,0.224250,-1.827983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-0.009056,0.304967,-0.002431,-0.952317,1.979189,0.219146,-1.906516,0.001652,2.006550,0.213886,-1.984962,0.595097,2.044129,0.214703,-1.958332,0.769929,1.912799,0.223779,-1.854013,0.660917,1.953279,0.224218,-1.828758,0.761434,,,,,,,,,,,,,,,,,,,,,2.007315,0.213661,-1.986372,2.044757,0.214717,-1.959004,1.912080,0.223959,-1.852877,1.952688,0.224215,-1.828009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-0.008974,0.304894,-0.002661,-0.952340,1.979200,0.219140,-1.906533,0.001641,2.006551,0.213867,-1.984981,0.599867,2.044134,0.214707,-1.958357,0.770021,1.912815,0.223763,-1.854021,0.674611,1.953299,0.224225,-1.828773,0.753727,,,,,,,,,,,,,,,,,,,,,2.007310,0.213656,-1.986374,2.044761,0.214716,-1.959030,1.912140,0.223928,-1.852921,1.952678,0.224227,-1.828008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,-0.009281,0.304941,-0.002055,-0.952324,1.979187,0.219178,-1.906527,0.001646,2.006539,0.213953,-1.984978,0.599867,2.044121,0.214731,-1.958349,0.770021,1.912802,0.223814,-1.854016,0.674611,1.953284,0.224214,-1.828764,0.753727,,,,,,,,,,,,,,,,,,,,,2.007259,0.213801,-1.986328,2.044773,0.214711,-1.959043,1.912115,0.223942,-1.852895,1.952658,0.224241,-1.827989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,-0.008871,0.304880,-0.002732,-0.952346,1.979181,0.219140,-1.906522,0.001680,2.006531,0.213850,-1.984970,0.615647,2.044114,0.214699,-1.958346,0.761890,1.912798,0.223770,-1.854009,0.669661,1.953283,0.224242,-1.828762,0.750940,,,,,,,,,,,,,,,,,,,,,2.007280,0.213661,-1.986362,2.044784,0.214696,-1.959059,1.912122,0.223919,-1.852919,1.952624,0.224256,-1.827943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,-0.009360,0.305029,-0.001913,-0.952295,1.979199,0.219151,-1.906552,0.001648,2.006565,0.213939,-1.984999,0.610670,2.044142,0.214702,-1.958364,0.765713,1.912806,0.223790,-1.854052,0.657722,1.953284,0.224174,-1.828792,0.760417,,,,,,,,,,,,,,,,,,,,,2.007294,0.213772,-1.986365,2.044783,0.214689,-1.959047,1.912089,0.223933,-1.852895,1.952687,0.224194,-1.828043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,-0.009319,0.304944,-0.001900,-0.952323,1.979190,0.219162,-1.906550,0.001638,2.006542,0.213943,-1.985002,0.619025,2.044124,0.214706,-1.958373,0.764447,1.912807,0.223808,-1.854039,0.656735,1.953289,0.224192,-1.828786,0.760705,,,,,,,,,,,,,,,,,,,,,2.007256,0.213777,-1.986338,2.044766,0.214695,-1.959062,1.912088,0.223953,-1.852878,1.952693,0.224210,-1.828038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-0.009007,0.304931,-0.002581,-0.952328,1.979186,0.219127,-1.906537,0.001651,2.006543,0.213859,-1.984984,0.619025,2.044124,0.214691,-1.958356,0.764447,1.912798,0.223752,-1.854029,0.656735,1.953281,0.224206,-1.828778,0.760705,,,,,,,,,,,,,,,,,,,,,2.007320,0.213637,-1.986406,2.044745,0.214702,-1.959023,1.912107,0.223924,-1.852909,1.952673,0.224206,-1.828028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,-0.008924,0.304883,-0.002715,-0.952344,1.979179,0.219117,-1.906538,0.001652,2.006529,0.213835,-1.984986,0.598526,2.044112,0.214681,-1.958363,0.766476,1.912795,0.223741,-1.854025,0.679844,1.953280,0.224209,-1.828778,0.747944,,,,,,,,,,,,,,,,,,,,,2.007283,0.213632,-1.986390,2.044754,0.214686,-1.959042,1.912128,0.223897,-1.852944,1.952646,0.224217,-1.827994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,-0.008934,0.304968,-0.002499,-0.952317,1.979190,0.219116,-1.906542,0.001695,2.006551,0.213835,-1.984986,0.591096,2.044130,0.214662,-1.958356,0.758481,1.912799,0.223759,-1.854040,0.660677,1.953279,0.224207,-1.828785,0.748332,,,,,,,,,,,,,,,,,,,,,2.007322,0.213622,-1.986413,2.044790,0.214668,-1.959062,1.912088,0.223929,-1.852896,1.952649,0.224212,-1.828000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,-0.009012,0.304927,-0.002495,-0.952330,1.979182,0.219111,-1.906539,0.001720,2.006536,0.213843,-1.984986,0.591096,2.044118,0.214667,-1.958359,0.758481,1.912795,0.223744,-1.854031,0.660677,1.953278,0.224190,-1.828779,0.748332,,,,,,,,,,,,,,,,,,,,,2.007356,0.213579,-1.986513,2.044767,0.214688,-1.959042,1.912084,0.223935,-1.852884,1.952662,0.224184,-1.828023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,-0.008926,0.304887,-0.002729,-0.952343,1.979176,0.219129,-1.906520,0.001662,2.006526,0.213848,-1.984968,0.561887,2.044109,0.214696,-1.958344,0.764458,1.912791,0.223752,-1.854008,0.659171,1.953276,0.224222,-1.828760,0.756360,,,,,,,,,,,,,,,,,,,,,2.007314,0.213623,-1.986415,2.044741,0.214707,-1.959015,1.912120,0.223918,-1.852928,1.952648,0.224224,-1.827983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,-0.008994,0.304967,-0.002395,-0.952317,1.979164,0.219128,-1.906499,0.001678,2.006524,0.213857,-1.984944,0.598805,2.044103,0.214673,-1.958314,0.760157,1.912773,0.223773,-1.853996,0.658558,1.953254,0.224210,-1.828741,0.751463,,,,,,,,,,,,,,,,,,,,,2.007284,0.213643,-1.986341,2.044754,0.214682,-1.959019,1.912058,0.223948,-1.852846,1.952633,0.224211,-1.827965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,-0.008944,0.304925,-0.002443,-0.952331,1.979174,0.219121,-1.906515,0.001677,2.006528,0.213842,-1.984963,0.594015,2.044109,0.214663,-1.958336,0.762134,1.912788,0.223768,-1.854007,0.664014,1.953271,0.224211,-1.828756,0.750094,,,,,,,,,,,,,,,,,,,,,2.007300,0.213633,-1.986376,2.044756,0.214668,-1.959034,1.912083,0.223934,-1.852875,1.952645,0.224217,-1.827976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,-0.008988,0.304893,-0.002525,-0.952341,1.979161,0.219148,-1.906485,0.001677,2.006510,0.213876,-1.984934,0.594015,2.044093,0.214704,-1.958309,0.762134,1.912778,0.223781,-1.853972,0.664014,1.953262,0.224230,-1.828723,0.750094,,,,,,,,,,,,,,,,,,,,,2.007268,0.213659,-1.986349,2.044747,0.214714,-1.959002,1.912088,0.223951,-1.852852,1.952629,0.224231,-1.827942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,-0.009258,0.305005,-0.002055,-0.952303,1.979157,0.219182,-1.906475,0.001651,2.006520,0.213954,-1.984922,0.594932,2.044098,0.214733,-1.958289,0.761838,1.912765,0.223822,-1.853974,0.668510,1.953244,0.224222,-1.828716,0.748689,,,,,,,,,,,,,,,,,,,,,2.007245,0.213783,-1.986295,2.044741,0.214721,-1.958969,1.912062,0.223966,-1.852818,1.952637,0.224240,-1.827969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,-0.009256,0.304959,-0.002041,-0.952318,1.979162,0.219181,-1.906481,0.001660,2.006517,0.213952,-1.984931,0.609940,2.044098,0.214729,-1.958301,0.760433,1.912775,0.223822,-1.853973,0.663214,1.953257,0.224220,-1.828719,0.753140,,,,,,,,,,,,,,,,,,,,,2.007244,0.213789,-1.986302,2.044756,0.214713,-1.958997,1.912065,0.223958,-1.852837,1.952644,0.224244,-1.827945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,-0.008976,0.304922,-0.002467,-0.952332,1.979177,0.219144,-1.906504,0.001653,2.006531,0.213870,-1.984951,0.599896,2.044112,0.214693,-1.958325,0.767980,1.912792,0.223784,-1.853995,0.662140,1.953274,0.224228,-1.828744,0.758316,,,,,,,,,,,,,,,,,,,,,2.007288,0.213656,-1.986345,2.044744,0.214703,-1.959005,1.912089,0.223958,-1.852854,1.952667,0.224229,-1.827992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,-0.009209,0.304951,-0.002177,-0.952321,1.979160,0.219168,-1.906476,0.001644,2.006516,0.213932,-1.984926,0.599896,2.044096,0.214723,-1.958297,0.767980,1.912773,0.223803,-1.853969,0.662140,1.953255,0.224215,-1.828715,0.758316,,,,,,,,,,,,,,,,,,,,,2.007262,0.213764,-1.986320,2.044729,0.214709,-1.958966,1.912116,0.223935,-1.852870,1.952620,0.224238,-1.827951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,-0.009260,0.304954,-0.001941,-0.952320,1.979164,0.219168,-1.906500,0.001639,2.006517,0.213939,-1.984950,0.602416,2.044098,0.214708,-1.958321,0.769619,1.912779,0.223818,-1.853991,0.678388,1.953261,0.224207,-1.828737,0.751475,,,,,,,,,,,,,,,,,,,,,2.007240,0.213772,-1.986314,2.044738,0.214695,-1.958997,1.912089,0.223958,-1.852858,1.952650,0.224228,-1.827985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,-0.008974,0.304919,-0.002530,-0.952333,1.979164,0.219131,-1.906488,0.001674,2.006518,0.213857,-1.984936,0.594978,2.044100,0.214686,-1.958309,0.763655,1.912778,0.223766,-1.853979,0.663251,1.953261,0.224216,-1.828728,0.753578,,,,,,,,,,,,,,,,,,,,,2.007275,0.213640,-1.986351,2.044748,0.214695,-1.958997,1.912077,0.223939,-1.852842,1.952642,0.224217,-1.827961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,-0.008964,0.304956,-0.002540,-0.952321,1.979191,0.219102,-1.906540,0.001662,2.006551,0.213826,-1.984985,0.593835,2.044131,0.214656,-1.958356,0.768463,1.912801,0.223737,-1.854036,0.662198,1.953282,0.224188,-1.828782,0.758294,,,,,,,,,,,,,,,,,,,,,2.007316,0.213603,-1.986400,2.044763,0.214668,-1.959032,1.912100,0.223915,-1.852895,1.952673,0.224187,-1.828031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,-0.009031,0.304888,-0.002658,-0.952342,1.979174,0.219104,-1.906508,0.001621,2.006524,0.213840,-1.984958,0.593835,2.044107,0.214678,-1.958334,0.768463,1.912790,0.223718,-1.853995,0.662198,1.953274,0.224179,-1.828747,0.758294,,,,,,,,,,,,,,,,,,,,,2.007274,0.213630,-1.986352,2.044723,0.214688,-1.958985,1.912123,0.223881,-1.852911,1.952667,0.224181,-1.827997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,-0.009189,0.304941,-0.002142,-0.952325,1.979177,0.219137,-1.906534,0.001707,2.006530,0.213897,-1.984983,0.577752,2.044111,0.214685,-1.958355,0.762860,1.912792,0.223778,-1.854024,0.657609,1.953274,0.224187,-1.828772,0.754865,,,,,,,,,,,,,,,,,,,,,2.007318,0.213702,-1.986464,2.044765,0.214677,-1.959043,1.912071,0.223928,-1.852869,1.952660,0.224205,-1.828007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,-0.008977,0.304937,-0.002493,-0.952327,1.979169,0.219124,-1.906516,0.001677,2.006526,0.213851,-1.984962,0.597390,2.044106,0.214676,-1.958335,0.760942,1.912782,0.223762,-1.854009,0.661764,1.953264,0.224209,-1.828757,0.751421,,,,,,,,,,,,,,,,,,,,,2.007283,0.213636,-1.986367,2.044759,0.214685,-1.959033,1.912073,0.223935,-1.852870,1.952643,0.224210,-1.827981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,-0.009300,0.304926,-0.002118,-0.952328,1.979195,0.219139,-1.906541,0.001632,2.006546,0.213918,-1.984993,0.597390,2.044128,0.214701,-1.958366,0.760942,1.912811,0.223767,-1.854029,0.661764,1.953294,0.224171,-1.828777,0.751421,,,,,,,,,,,,,,,,,,,,,2.007269,0.213765,-1.986335,2.044770,0.214681,-1.959054,1.912121,0.223894,-1.852916,1.952678,0.224198,-1.828007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,-0.009018,0.304909,-0.002513,-0.952335,1.979197,0.219126,-1.906528,0.001619,2.006549,0.213860,-1.984977,0.617007,2.044131,0.214686,-1.958351,0.764546,1.912812,0.223757,-1.854018,0.671097,1.953295,0.224204,-1.828768,0.753452,,,,,,,,,,,,,,,,,,,,,2.007295,0.213643,-1.986361,2.044744,0.214699,-1.959003,1.912129,0.223929,-1.852910,1.952701,0.224202,-1.828031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,-0.009314,0.304969,-0.001950,-0.952315,1.979176,0.219169,-1.906519,0.001649,2.006532,0.213949,-1.984969,0.615876,2.044112,0.214718,-1.958338,0.761633,1.912789,0.223811,-1.854012,0.661696,1.953270,0.224200,-1.828757,0.756918,,,,,,,,,,,,,,,,,,,,,2.007239,0.213787,-1.986324,2.044771,0.214703,-1.959028,1.912076,0.223949,-1.852870,1.952667,0.224221,-1.827994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,-0.009324,0.304923,-0.002072,-0.952329,1.979164,0.219180,-1.906497,0.001616,2.006515,0.213962,-1.984950,0.611281,2.044097,0.214741,-1.958323,0.772318,1.912782,0.223809,-1.853984,0.676530,1.953265,0.224208,-1.828733,0.759345,,,,,,,,,,,,,,,,,,,,,2.007238,0.213801,-1.986317,2.044726,0.214726,-1.958981,1.912099,0.223939,-1.852893,1.952668,0.224231,-1.827978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.566667,-0.008996,0.304965,-0.002461,-0.952318,1.979192,0.219129,-1.906528,0.001662,2.006552,0.213859,-1.984973,0.611281,2.044132,0.214680,-1.958343,0.772318,1.912801,0.223767,-1.854025,0.676530,1.953282,0.224211,-1.828770,0.759345,,,,,,,,,,,,,,,,,,,,,2.007299,0.213650,-1.986384,2.044777,0.214686,-1.959021,1.912101,0.223933,-1.852898,1.952672,0.224215,-1.828008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,-0.009300,0.304955,-0.002152,-0.952319,1.979190,0.219151,-1.906522,0.001605,2.006546,0.213929,-1.984972,0.597332,2.044127,0.214715,-1.958342,0.765947,1.912803,0.223775,-1.854014,0.665711,1.953284,0.224183,-1.828760,0.756119,,,,,,,,,,,,,,,,,,,,,2.007274,0.213762,-1.986326,2.044744,0.214705,-1.958998,1.912115,0.223912,-1.852914,1.952694,0.224202,-1.828016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583333,-0.008944,0.304887,-0.002651,-0.952343,1.979173,0.219144,-1.906507,0.001637,2.006522,0.213866,-1.984955,0.597733,2.044106,0.214706,-1.958331,0.771337,1.912789,0.223772,-1.853994,0.682149,1.953274,0.224234,-1.828746,0.750987,,,,,,,,,,,,,,,,,,,,,2.007286,0.213662,-1.986357,2.044732,0.214711,-1.958999,1.912127,0.223927,-1.852920,1.952646,0.224240,-1.827972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.591667,-0.008967,0.304881,-0.002639,-0.952345,1.979210,0.219130,-1.906554,0.001624,2.006558,0.213856,-1.985003,0.608409,2.044142,0.214694,-1.958380,0.770526,1.912827,0.223755,-1.854041,0.680943,1.953311,0.224216,-1.828793,0.753915,,,,,,,,,,,,,,,,,,,,,2.007287,0.213657,-1.986376,2.044775,0.214699,-1.959044,1.912162,0.223912,-1.852962,1.952694,0.224221,-1.828026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,-0.009255,0.304969,-0.002076,-0.952315,1.979193,0.219159,-1.906530,0.001659,2.006551,0.213930,-1.984979,0.608409,2.044131,0.214711,-1.958349,0.770526,1.912806,0.223797,-1.854024,0.680943,1.953286,0.224199,-1.828769,0.753915,,,,,,,,,,,,,,,,,,,,,2.007282,0.213778,-1.986344,2.044786,0.214689,-1.959048,1.912110,0.223924,-1.852890,1.952659,0.224228,-1.827992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.608333,-0.009016,0.304936,-0.002485,-0.952327,1.979191,0.219142,-1.906528,0.001642,2.006547,0.213875,-1.984976,0.611150,2.044128,0.214699,-1.958348,0.760478,1.912804,0.223775,-1.854021,0.666004,1.953286,0.224220,-1.828769,0.750194,,,,,,,,,,,,,,,,,,,,,2.007294,0.213665,-1.986346,2.044758,0.214708,-1.959029,1.912105,0.223948,-1.852885,1.952677,0.224220,-1.828016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.616667,-0.009023,0.304924,-0.002490,-0.952331,1.979193,0.219143,-1.906534,0.001674,2.006547,0.213877,-1.984982,0.592672,2.044129,0.214700,-1.958355,0.765216,1.912807,0.223774,-1.854025,0.660135,1.953289,0.224219,-1.828774,0.756358,,,,,,,,,,,,,,,,,,,,,2.007310,0.213653,-1.986404,2.044772,0.214712,-1.959039,1.912098,0.223952,-1.852879,1.952678,0.224218,-1.828015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.625000,-0.009210,0.304937,-0.002068,-0.952326,1.979174,0.219182,-1.906494,0.001662,2.006526,0.213945,-1.984945,0.598131,2.044107,0.214727,-1.958317,0.765609,1.912790,0.223827,-1.853984,0.676720,1.953272,0.224229,-1.828732,0.748136,,,,,,,,,,,,,,,,,,,,,2.007278,0.213782,-1.986356,2.044753,0.214709,-1.958996,1.912123,0.223955,-1.852883,1.952632,0.224257,-1.827954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
